Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000121905,HPCA,142,-0.8437,393,0.79259,284,0.28544,251,0.04825,305,0.49240,122,-1.0678,42,-2.6631
ENSG00000121900,TMEM54,3,-3.4997,36,-0.0105,33,-0.1791,45,0.34029,38,0.06607,58,0.75079,44,0.28877
ENSG00000116514,RNF19B,3,-2.5272,14,-0.3751,40,1.56312,16,-0.2476,15,-0.4194,26,0.54603,1,-3.5391
ENSG00000004455,AK2,3,-2.9252,19,-0.4092,11,-1.3345,21,-0.2192,21,-0.3109,54,1.32957,63,1.63069
ENSG00000142920,AZIN2,3,-3.0073,46,0.95229,18,-0.6309,14,-0.9222,34,0.61008,25,-0.0421,32,0.32490
ENSG00000160094,ZNF362,3,-2.4172,29,0.87328,19,0.16920,12,-0.5155,15,-0.2048,26,0.69183,16,-0.0697
ENSG00000134686,PHC2,118,0.85110,74,0.08398,51,-0.5716,52,-0.4769,66,-0.1211,52,-0.4742,108,0.70136
ENSG00000163866,SMIM12,74,0.56254,59,0.17350,55,0.08575,41,-0.3812,53,0.02563,53,0.01510,29,-0.9410
ENSG00000116544,DLGAP3,30,-1.0292,52,-0.1977,101,1.05298,62,0.07712,62,0.11576,53,-0.1508,3,-4.3295
ENSG00000116560,SFPQ,3,-5.4372,147,0.07594,190,0.57215,98,-0.5513,127,-0.1994,261,1.04562,130,-0.1192
ENSG00000146463,ZMYM4,3,-2.9515,28,0.18093,24,-0.0524,33,0.45962,35,0.77613,20,-0.3474,11,-1.2856
ENSG00000142687,KIAA0319L,63,0.24935,72,0.47985,63,0.29936,39,-0.4963,53,-0.0322,54,-0.0019,24,-1.2150
ENSG00000020129,NCDN,225,-1.0477,665,0.67306,885,1.41761,315,-0.5320,362,-0.3926,283,-0.6988,73,-2.7243
ENSG00000126067,PSMB2,3,-4.8268,185,1.18429,117,0.44880,84,-0.1310,91,-0.0027,77,-0.2726,59,-0.6970
ENSG00000142686,C1orf216,5,-4.0583,154,1.02148,128,0.82168,87,0.06001,84,0.00555,63,-0.4552,19,-2.2198
ENSG00000092847,AGO1,3,-3.3612,43,0.42239,26,-0.4363,36,0.14761,41,0.44262,47,0.56731,28,-0.2633
ENSG00000116863,ADPRHL2,55,1.38096,30,0.31009,17,-0.6074,17,-0.5397,22,-0.1795,14,-0.8327,27,0.14291
ENSG00000054116,TRAPPC3,3,-3.7977,82,1.00918,54,0.35388,37,-0.2828,49,0.19297,36,-0.3265,33,-0.4908
ENSG00000116871,MAP7D1,185,-0.1637,217,0.09516,278,0.57630,157,-0.4181,165,-0.4303,216,0.08286,223,0.13553
ENSG00000054118,THRAP3,161,1.23619,54,-0.5638,52,-0.6883,48,-0.7578,95,0.42531,68,-0.2160,57,-0.4737
ENSG00000196182,STK40,69,1.75362,21,-0.2677,23,-0.1442,20,-0.3673,20,-0.3900,24,-0.0598,9,-1.5566
ENSG00000181817,LSM10,3,-3.5301,31,-0.2667,41,0.17909,28,-0.4338,58,1.01470,29,-0.3768,25,-0.6430
ENSG00000116885,OSCP1,3,-2.1651,33,1.41519,23,0.89086,15,0.04484,13,-0.2554,3,-2.0383,5,-1.5261
ENSG00000116898,MRPS15,3,-3.6801,48,0.25248,51,0.39231,47,0.21422,50,0.39222,31,-0.4557,32,-0.3863
ENSG00000163873,GRIK3,3,-2.5162,13,-0.4984,4,-2.3156,6,-1.6106,46,2.75534,4,-2.2147,11,-0.8372
ENSG00000163875,MEAF6,3,-4.6048,142,0.98222,80,0.02752,91,0.24039,106,0.66265,35,-1.2322,37,-1.1717
ENSG00000134697,GNL2,45,1.43860,30,0.70246,12,-0.7380,19,-0.0381,15,-0.4480,5,-1.8703,23,0.27997
ENSG00000183317,EPHA10,3,-2.2599,30,1.12310,30,1.34162,12,-0.3432,13,-0.3198,9,-0.8522,0,-7.7780
ENSG00000185090,MANEAL,3,-3.2748,55,0.92353,44,0.66819,24,-0.4184,33,0.12725,32,0.06163,9,-1.8080
ENSG00000197982,C1orf122,81,-1.5154,156,-0.5279,225,0.06161,182,-0.2797,191,-0.2601,269,0.34049,465,1.28770
ENSG00000183431,SF3A3,3,-3.0997,50,0.97351,34,0.36104,37,0.48152,25,-0.2171,29,0.09864,15,-0.9313
ENSG00000183520,UTP11,44,0.94560,41,0.79608,37,0.74044,20,-0.3103,15,-0.9059,17,-0.5758,7,-1.8640
ENSG00000116954,RRAGC,3,-3.6132,35,-0.2017,39,-0.0244,30,-0.4025,56,0.79004,49,0.33390,31,-0.3618
ENSG00000174574,AKIRIN1,3,-4.2949,82,0.41248,108,1.03791,54,-0.2642,60,-0.0965,39,-0.7613,59,-0.0987
ENSG00000168653,NDUFS5,151,-1.8313,505,0.02183,670,0.55681,527,0.08996,524,0.10470,461,-0.1244,427,-0.2441
ENSG00000127603,MACF1,61,-0.9168,128,0.23932,93,-0.2897,112,0.02587,103,-0.1265,173,0.73987,131,0.27663
ENSG00000090621,PABPC4,3,-4.0352,44,-0.2705,42,-0.4144,56,0.09335,60,0.25379,80,0.67561,83,0.73514
ENSG00000116983,HPCAL4,51,-2.4898,270,0.03311,425,0.91878,264,-0.0049,318,0.39203,193,-0.5011,66,-2.1072
ENSG00000084072,PPIE,23,-0.3299,29,0.03779,26,-0.1856,28,-0.0194,26,-0.1906,52,0.98410,24,-0.2729
ENSG00000168389,MFSD2A,3,-2.7844,12,-0.9554,24,0.13361,13,-0.8031,14,-0.8078,81,2.33563,22,-0.0186
ENSG00000131236,CAP1,191,0.57080,148,0.15137,160,0.30697,102,-0.4363,121,-0.2125,118,-0.2166,107,-0.3708
ENSG00000131238,PPT1,254,1.17669,168,0.46896,109,-0.2653,100,-0.3683,125,-0.0119,88,-0.5660,58,-1.1901
ENSG00000084073,ZMPSTE24,3,-3.2365,40,0.42468,27,-0.1846,24,-0.3569,36,0.37678,31,0.03786,42,0.53314
ENSG00000049089,COL9A2,3,-2.8878,4,-2.6762,14,-0.8600,16,-0.5978,6,-2.1982,22,-0.1346,146,3.76302
ENSG00000084070,SMAP2,255,1.01004,168,0.30819,181,0.49269,73,-0.9980,138,-0.0128,89,-0.6994,29,-2.3655
ENSG00000117016,RIMS3,15,-2.4309,120,0.73415,100,0.49201,93,0.30996,96,0.49782,45,-0.8162,4,-4.1450
ENSG00000066136,NFYC,3,-3.3483,71,1.29344,49,0.77360,20,-0.7771,29,-0.2348,38,0.22028,11,-1.6903
ENSG00000171793,CTPS1,3,-2.2708,19,0.30914,20,0.42112,11,-0.5660,23,0.86770,11,-0.5103,3,-2.1346
ENSG00000010803,SCMH1,3,-2.2597,17,0.19614,21,0.55710,11,-0.4477,18,0.31949,24,0.72269,2,-2.7044
ENSG00000127124,HIVEP3,3,-2.4227,28,0.80472,13,-0.4938,15,-0.2117,25,0.80754,9,-0.9728,17,-0.0542
ENSG00000198815,FOXJ3,3,-3.8515,93,1.16700,71,0.79915,25,-0.9721,51,0.19898,37,-0.3739,12,-1.9890
ENSG00000177181,RIMKLA,59,0.81647,70,1.10639,41,0.23674,29,-0.3072,32,-0.2155,15,-1.3464,7,-2.3108
ENSG00000127125,PPCS,3,-3.7339,47,0.16278,59,0.59629,45,0.07409,38,-0.2315,55,0.41271,45,0.09116
ENSG00000065978,YBX1,3,-4.2361,46,-0.4483,61,-0.0043,53,-0.2060,44,-0.6302,108,0.95757,145,1.48423
ENSG00000164008,C1orf50,3,-2.6005,29,0.65696,19,-0.0428,21,0.13748,20,0.09954,27,0.52170,15,-0.4240
ENSG00000177868,SVBP,3,-3.0885,31,0.20586,35,0.43596,25,-0.1206,25,-0.1530,37,0.49597,31,0.21713
ENSG00000117394,SLC2A1,138,0.86439,31,-1.4966,36,-1.3635,40,-1.1166,45,-1.1169,355,2.77455,49,-0.8083
ENSG00000117395,EBNA1BP2,99,0.65758,62,-0.0961,130,1.35468,43,-0.6751,40,-0.9361,49,-0.4890,30,-1.2279
ENSG00000179178,TMEM125,3,-2.7317,11,-0.9874,7,-1.8189,2,-3.0555,6,-2.1102,12,-0.8207,153,4.40363
ENSG00000066322,ELOVL1,9,-1.9573,22,-0.7208,11,-1.8166,11,-1.7894,17,-1.3073,32,-0.1434,205,3.59192
ENSG00000159479,MED8,3,-2.6729,17,-0.2870,25,0.35599,14,-0.6294,31,0.92245,16,-0.3357,12,-0.7776
ENSG00000178922,HYI,75,1.99052,15,-0.7038,8,-1.8225,19,-0.3423,11,-1.3692,43,0.93460,40,0.83889
ENSG00000142949,PTPRF,3,-5.2275,180,0.65397,161,0.53872,104,-0.2429,120,-0.0142,160,0.44997,80,-0.6467
ENSG00000066135,KDM4A,58,1.35265,21,-0.3065,23,-0.2531,3,-2.8966,27,0.07459,30,0.22237,21,-0.3011
ENSG00000126091,ST3GAL3,3,-3.5206,68,1.01108,30,-0.3392,55,0.63806,46,0.44915,31,-0.2760,15,-1.3471
ENSG00000117408,IPO13,79,-0.0152,73,-0.1272,95,0.33412,46,-0.8528,68,-0.3238,51,-0.6998,153,1.09609
ENSG00000117410,ATP6V0B,373,-0.1718,563,0.49647,516,0.40058,278,-0.6334,470,0.26183,313,-0.4453,186,-1.2419
ENSG00000117411,B4GALT2,3,-4.4846,77,0.01608,95,0.42612,82,0.11793,90,0.35522,66,-0.2143,71,-0.1071
ENSG00000159214,CCDC24,3,-2.4304,35,1.16800,21,0.32367,14,-0.2836,18,0.07518,19,0.13740,6,-1.4881
ENSG00000178028,DMAP1,3,-4.0807,55,0.02405,80,0.72814,40,-0.4924,57,0.09810,73,0.47636,42,-0.4021
ENSG00000117419,ERI3,25,-2.8305,205,0.35737,193,0.29452,167,0.02747,212,0.55649,132,-0.3427,93,-0.8932
ENSG00000187147,RNF220,172,0.60531,162,0.50316,103,-0.2598,75,-0.7135,112,-0.1268,67,-0.8883,172,0.60621
ENSG00000126106,TMEM53,3,-2.0927,23,0.85124,12,-0.2836,17,0.32318,13,-0.0410,21,0.71445,9,-0.6309
ENSG00000142937,RPS8,2185,1.38916,384,-1.4266,642,-0.7101,640,-0.6507,602,-0.9043,1504,0.72516,1888,1.12207
ENSG00000070785,EIF2B3,3,-2.7125,35,0.80928,30,0.63655,24,0.22660,22,0.05127,17,-0.3570,8,-1.4886
ENSG00000126107,HECTD3,49,1.41512,28,0.41467,12,-0.8857,15,-0.5538,20,-0.0760,13,-0.7163,21,0.00778
ENSG00000126088,UROD,136,0.71136,91,0.05018,102,0.28124,63,-0.5144,92,0.09966,61,-0.5745,47,-0.9728
ENSG00000117450,PRDX1,309,-0.3618,326,-0.2821,300,-0.4559,309,-0.3648,370,-0.1000,745,1.09081,491,0.37693
ENSG00000117448,AKR1A1,155,1.70968,54,-0.0984,36,-0.8252,35,-0.7849,46,-0.4494,95,0.81749,30,-1.0020
ENSG00000132780,NASP,3,-3.2416,33,0.13170,27,-0.2088,31,0.01553,36,0.33397,34,0.18867,42,0.52591
ENSG00000159592,GPBP1L1,221,2.66470,26,-1.0693,33,-0.7957,26,-1.0885,34,-0.8213,44,-0.2748,43,-0.3237
ENSG00000086015,MAST2,3,-2.7315,32,0.63351,23,0.16591,28,0.42998,22,0.04482,32,0.63397,7,-1.6740
ENSG00000085998,POMGNT1,3,-4.2652,69,0.15648,82,0.50088,44,-0.5506,69,0.19836,59,-0.0874,80,0.40054
ENSG00000132128,LRRC41,18,-1.5565,62,0.35527,55,0.18697,50,0.00381,55,0.20544,51,0.04242,42,-0.2776
ENSG00000173660,UQCRH,244,-0.8845,618,0.59653,556,0.48121,377,-0.2078,455,0.11868,329,-0.4212,252,-0.8318
ENSG00000117480,FAAH,5,-2.7438,43,0.47707,56,1.06940,26,-0.3048,23,-0.6701,35,0.12768,33,0.04228
ENSG00000079277,MKNK1,3,-2.7667,39,0.96405,30,0.59525,26,0.26868,14,-0.8760,33,0.66314,16,-0.4615
ENSG00000123472,ATPAF1,107,-0.1108,122,0.09319,109,-0.1066,119,0.05053,143,0.46777,67,-0.8477,91,-0.3767
ENSG00000159658,EFCAB14,3,-3.9378,35,-0.5442,36,-0.5321,44,-0.1848,46,-0.1377,86,0.90973,115,1.44713
ENSG00000186377,CYP4X1,3,-2.3937,35,1.21801,26,0.83766,10,-0.8599,18,0.15466,13,-0.3612,0,-4.5221
ENSG00000162368,CMPK1,3,-4.5627,94,0.33752,61,-0.3940,56,-0.4811,102,0.63442,79,0.04863,104,0.50327
ENSG00000162373,BEND5,3,-2.4467,30,0.89277,17,-0.0319,19,0.16024,24,0.73704,13,-0.5031,2,-3.1109
ENSG00000162374,ELAVL4,3,-5.3464,311,1.47797,92,-0.6232,105,-0.3571,223,1.27366,27,-2.4063,15,-3.1871
ENSG00000185104,FAF1,3,-3.3399,34,0.07717,39,0.34861,27,-0.3106,41,0.47114,38,0.23534,23,-0.5140
ENSG00000123091,RNF11,278,-0.3345,558,0.80523,305,-0.2083,318,-0.1214,449,0.59372,144,-1.3437,175,-1.0426
ENSG00000085832,EPS15,26,-2.5749,192,0.48982,106,-0.5122,110,-0.4072,210,0.88603,124,-0.2177,130,-0.1488
ENSG00000117859,OSBPL9,89,2.62087,15,-0.5456,6,-1.9298,20,-0.1422,10,-1.4231,33,0.71015,17,-0.3808
ENSG00000078618,NRDC,161,0.96590,119,0.45286,85,-0.1150,70,-0.3880,100,0.22806,43,-1.1379,37,-1.3564
ENSG00000169213,RAB3B,3,-5.3919,152,0.18888,29,-2.4710,151,0.17418,308,2.31350,37,-1.9860,30,-2.2669
ENSG00000117862,TXNDC12,3,-3.0130,30,0.22276,32,0.40214,23,-0.2097,20,-0.4942,58,1.35789,21,-0.3397
ENSG00000134717,BTF3L4,5,-3.5582,83,0.69674,63,0.25548,42,-0.4068,69,0.49409,36,-0.6363,48,-0.2079
ENSG00000157077,ZFYVE9,68,1.27921,42,0.43832,12,-1.5497,33,0.06362,41,0.56941,13,-1.3039,13,-1.3335
ENSG00000134748,PRPF38A,3,-2.6868,21,0.03591,14,-0.6170,21,0.02601,19,-0.1722,26,0.38874,50,1.47873
ENSG00000134744,TUT4,65,1.66001,11,-1.2723,15,-0.7911,12,-1.0595,21,-0.3479,42,0.86371,25,-0.0127
ENSG00000162377,COA7,37,0.93810,38,1.00513,12,-0.9075,19,-0.1373,25,0.42267,3,-2.9405,11,-0.9708
ENSG00000162378,ZYG11B,3,-5.3773,217,0.79486,120,-0.1957,115,-0.2440,223,1.20996,46,-1.6437,51,-1.4685
ENSG00000116171,SCP2,7,-3.5796,75,-0.0318,60,-0.4056,52,-0.6013,80,0.11043,148,1.10945,119,0.73489
ENSG00000162384,CZIB,3,-3.7861,44,-0.0164,54,0.37328,36,-0.3372,41,-0.1688,83,1.03613,47,0.09356
ENSG00000162385,MAGOH,3,-2.9155,30,0.35875,41,1.00578,18,-0.4495,22,-0.1940,27,0.14183,17,-0.5713
ENSG00000157193,LRP8,3,-3.4074,39,0.22481,32,-0.1126,42,0.34510,56,1.13745,16,-1.1755,10,-1.7933
ENSG00000058799,YIPF1,3,-2.5884,30,0.70488,33,1.02159,14,-0.4929,16,-0.3539,26,0.48397,6,-1.7005
ENSG00000081870,HSPB11,3,-3.3400,39,0.27330,68,1.51460,18,-0.8793,23,-0.6957,38,0.23646,23,-0.5150
ENSG00000116209,TMEM59,306,0.78934,181,-0.0714,172,-0.1761,126,-0.6389,171,-0.2097,157,-0.2967,270,0.57680
ENSG00000116221,MRPL37,3,-3.8918,45,-0.0985,82,1.03933,44,-0.1334,50,0.09197,47,-0.0340,26,-0.9135
ENSG00000157216,SSBP3,5,-4.7518,233,0.85364,155,0.20505,126,-0.1561,185,0.62737,97,-0.5622,64,-1.2049
ENSG00000243725,TTC4,3,-2.5891,40,1.18960,20,0.02657,15,-0.3646,16,-0.3155,30,0.69339,17,-0.1891
ENSG00000116133,DHCR24,3,-5.9852,398,1.04752,250,0.29474,127,-0.8025,243,0.27847,167,-0.3819,205,-0.0603
ENSG00000162402,USP24,3,-2.9686,39,0.71873,31,0.38114,17,-0.6101,30,0.37743,28,0.16276,12,-1.0874
ENSG00000162407,PLPP3,3,-4.6851,15,-2.5375,59,-0.5751,101,0.31339,46,-1.1059,282,2.20129,173,1.23821
ENSG00000162409,PRKAA2,3,-3.4678,54,0.68690,73,1.43871,17,-1.1295,30,-0.3670,36,0.02592,12,-1.6147
ENSG00000173406,DAB1,3,-2.2286,34,1.35890,16,0.16543,17,0.21346,17,0.20186,7,-1.1755,6,-1.2412
ENSG00000162601,MYSM1,101,2.18254,29,-0.0186,28,-0.0733,18,-0.7577,21,-0.6591,15,-1.0681,14,-1.1263
ENSG00000177606,JUN,135,0.12660,88,-0.5491,182,0.72006,51,-1.3736,66,-1.1717,303,1.52202,108,-0.2271
ENSG00000134709,HOOK1,3,-2.7280,44,1.20396,28,0.53492,17,-0.3650,29,0.65288,5,-2.0474,1,-4.2937
ENSG00000162599,NFIA,359,1.84428,26,-2.3619,44,-1.7219,84,-0.6355,97,-0.5015,146,0.24168,261,1.24074
ENSG00000162604,TM2D1,3,-4.0473,54,0.02623,70,0.50356,45,-0.2634,52,-0.0529,88,0.82482,47,-0.1951
ENSG00000162607,USP1,3,-2.5847,16,-0.3273,13,-0.6425,25,0.43496,21,0.17770,23,0.27942,36,1.04504
ENSG00000116641,DOCK7,3,-2.6286,10,-1.0823,21,0.13879,21,0.07276,19,-0.0913,41,1.19572,24,0.32626
ENSG00000125703,ATG4C,3,-2.3259,16,-0.0117,19,0.25242,13,-0.3580,13,-0.4418,8,-0.9887,45,1.78546
ENSG00000079739,PGM1,43,0.74998,20,-0.4734,36,0.53364,20,-0.4794,14,-1.2299,52,1.06772,23,-0.2486
ENSG00000158966,CACHD1,3,-2.6489,16,-0.4005,33,0.91931,8,-1.3164,11,-1.0606,52,1.63191,23,0.22055
ENSG00000162434,JAK1,90,0.39845,111,0.74649,71,0.01066,68,-0.0570,60,-0.3211,81,0.23718,32,-1.1971
ENSG00000162433,AK4,84,0.90431,40,-0.3049,59,0.36611,48,-0.0256,43,-0.2500,46,-0.0655,20,-1.3302
ENSG00000116675,DNAJC6,86,-1.8855,489,0.82625,353,0.31635,236,-0.3625,392,0.61072,107,-1.5650,171,-0.8644
ENSG00000213625,LEPROT,274,3.54503,8,-2.6450,23,-1.2149,12,-2.0630,18,-1.7516,60,0.35300,28,-0.8622
ENSG00000184588,PDE4B,3,-3.9710,55,0.14532,59,0.28259,34,-0.6277,58,0.28571,65,0.40302,57,0.18286
ENSG00000118473,SGIP1,3,-4.4293,110,0.75495,97,0.62714,78,0.17859,78,0.24098,51,-0.4947,26,-1.5158
ENSG00000198160,MIER1,3,-2.4310,23,0.46755,10,-0.8654,23,0.46035,23,0.65796,12,-0.6150,21,0.32673
ENSG00000142864,SERBP1,3,-4.8853,103,0.12391,124,0.49598,66,-0.5860,102,0.13341,108,0.20552,120,0.36685
ENSG00000116729,WLS,228,1.50074,52,-0.9443,37,-1.5402,67,-0.5481,99,0.07781,170,0.97218,62,-0.6527
ENSG00000033122,LRRC7,57,0.07141,75,0.50510,81,0.74545,37,-0.6206,57,0.09857,30,-0.9201,14,-2.0287
ENSG00000066557,LRRC40,3,-2.5223,34,1.02322,25,0.53277,16,-0.2352,21,0.27227,8,-1.2288,11,-0.8354
ENSG00000116754,SRSF11,3,-4.8344,90,-0.0274,101,0.17443,63,-0.5836,107,0.32181,127,0.52435,113,0.32441
ENSG00000118454,ANKRD13C,3,-3.0773,50,1.01217,19,-0.5885,23,-0.2549,31,0.25500,38,0.54205,27,-0.0230
ENSG00000132485,ZRANB2,68,-0.3985,112,0.39211,94,0.11467,53,-0.7979,99,0.24462,79,-0.1686,84,-0.0788
ENSG00000172260,NEGR1,27,-1.7488,131,0.67274,117,0.55570,70,-0.3298,112,0.56547,42,-1.1044,26,-1.8276
ENSG00000178965,ERICH3,3,-2.9529,33,0.46132,52,1.48816,21,-0.3008,26,0.09252,6,-2.1587,5,-2.4230
ENSG00000162623,TYW3,3,-2.2925,21,0.45039,16,0.04041,24,0.65154,15,-0.0329,13,-0.2386,18,0.17706
ENSG00000117054,ACADM,204,2.77567,28,-0.7685,43,-0.1410,33,-0.5279,22,-1.3430,18,-1.4152,31,-0.6580
ENSG00000137955,RABGGTB,3,-3.6447,39,-0.0510,40,-0.0232,29,-0.5355,57,0.76648,43,0.10565,39,-0.0442
ENSG00000117069,ST6GALNAC5,3,-3.9876,112,1.31926,121,1.83966,30,-0.8078,37,-0.6257,9,-2.5940,4,-3.6799
ENSG00000142892,PIGK,31,-0.0422,48,0.68340,25,-0.3863,21,-0.6398,33,0.10661,31,-0.0160,35,0.14362
ENSG00000154027,AK5,3,-6.3771,520,1.10870,412,0.82032,155,-0.8592,301,0.24120,152,-0.8901,130,-1.1211
ENSG00000036549,AC118549.1,15,-0.3351,21,0.24757,20,0.19629,10,-0.8233,16,-0.2300,22,0.30373,24,0.45964
ENSG00000077254,USP33,56,-0.6645,118,0.53460,96,0.22255,58,-0.5943,102,0.37544,69,-0.3261,53,-0.7306
ENSG00000180488,MIGA1,3,-4.4409,134,1.08881,38,-1.0415,60,-0.2550,108,0.99290,23,-1.7134,82,0.25669
ENSG00000162613,FUBP1,183,1.96516,38,-0.6974,55,-0.1748,38,-0.7144,42,-0.7116,76,0.37947,33,-0.9366
ENSG00000162616,DNAJB4,3,-3.4056,50,0.60706,51,0.76609,19,-0.9088,32,-0.1503,24,-0.5585,49,0.57425
ENSG00000117114,ADGRL2,69,1.20160,38,0.19835,30,-0.2365,15,-1.2369,42,0.45657,29,-0.2550,2,-3.8156
ENSG00000137941,TTLL7,109,0.00262,106,-0.0444,127,0.26958,69,-0.7220,102,-0.1385,59,-0.9434,189,0.91326
ENSG00000142875,PRKACB,6,-5.7587,479,0.68967,467,0.75491,235,-0.4611,358,0.27280,172,-0.9391,248,-0.3799
ENSG00000117133,RPF1,39,0.95374,24,0.17171,22,0.00769,16,-0.4487,15,-0.6821,31,0.60678,17,-0.3532
ENSG00000174021,GNG5,3,-3.6424,9,-2.1658,45,0.21558,35,-0.2032,21,-1.1494,128,2.05203,71,0.94952
ENSG00000117155,SSX2IP,3,-4.6895,134,0.78591,112,0.55331,56,-0.6308,126,0.94846,33,-1.4085,5,-4.0328
ENSG00000162642,C1orf52,3,-4.1493,72,0.37337,91,0.88834,40,-0.5796,66,0.29068,43,-0.4521,36,-0.7163
ENSG00000153904,DDAH1,3,-5.8984,176,-0.1431,195,0.01782,220,0.21269,218,0.25736,305,0.75769,181,-0.1026
ENSG00000117174,ZNHIT6,3,-2.9097,34,0.53429,18,-0.4929,11,-1.2416,24,0.00030,36,0.65674,49,1.18781
ENSG00000122417,ODF2L,3,-2.6130,38,1.09492,22,0.22374,18,-0.1126,22,0.25295,15,-0.4020,11,-0.9171
ENSG00000097033,SH3GLB1,3,-3.3477,45,0.51391,38,0.27610,19,-0.8664,25,-0.5009,52,0.75740,57,0.90139
ENSG00000183291,SELENOF,105,0.52869,78,0.05702,93,0.37937,63,-0.2780,53,-0.6924,77,0.03799,89,0.25265
ENSG00000153936,HS2ST1,3,-3.4617,45,0.37689,40,0.23188,28,-0.3784,45,0.50619,56,0.74560,8,-2.2515
ENSG00000143013,LMO4,106,-2.3753,871,0.88982,361,-0.6006,521,0.03579,887,1.34695,63,-3.1355,155,-1.8222
ENSG00000065243,PKN2,3,-2.2370,15,-0.0014,10,-0.6160,13,-0.2317,16,0.06356,32,1.23305,20,0.47717
ENSG00000137947,GTF2B,112,2.26164,28,-0.2187,28,-0.2237,25,-0.3984,25,-0.5002,6,-2.3698,18,-0.8628
ENSG00000137944,KYAT3,3,-2.6139,16,-0.3324,36,1.21035,19,-0.0222,22,0.22815,13,-0.5993,6,-1.6837
ENSG00000197147,LRRC8B,3,-4.6352,184,1.41715,128,0.90522,56,-0.5613,72,-0.2236,41,-1.0311,46,-0.8581
ENSG00000171492,LRRC8D,3,-3.4532,50,0.55879,44,0.40396,17,-1.1008,41,0.31046,14,-1.4089,58,0.82320
ENSG00000162664,ZNF326,3,-3.1033,31,0.19353,18,-0.6803,28,0.01453,28,0.04592,34,0.33539,58,1.24935
ENSG00000233593,LINC02609,49,0.51558,21,-0.8080,71,1.39359,28,-0.3891,19,-1.1002,20,-0.8594,37,0.06771
ENSG00000122482,ZNF644,3,-2.8962,30,0.34926,26,0.14236,16,-0.5728,24,0.04663,21,-0.2143,44,0.99497
ENSG00000172031,EPHX4,3,-2.6608,42,1.19825,37,1.19003,17,-0.3096,19,-0.1789,10,-1.0324,1,-3.7947
ENSG00000189195,BTBD8,3,-4.1903,93,0.75558,78,0.52134,56,-0.0917,88,0.92614,8,-2.9649,8,-2.9037
ENSG00000273487,AC104836.1,3,-2.5763,34,0.93316,11,-0.8529,13,-0.6054,34,1.34042,13,-0.5616,5,-2.0243
ENSG00000122484,RPAP2,3,-1.9034,24,1.09061,2,-2.3761,22,0.93000,16,0.51966,11,-0.1196,10,-0.2437
ENSG00000067208,EVI5,3,-2.8397,21,-0.1633,21,-0.1709,29,0.33498,19,-0.3850,29,0.35130,51,1.33193
ENSG00000122406,RPL5,852,1.03505,332,-0.5127,465,0.02458,329,-0.5270,307,-0.7705,552,0.29841,675,0.63275
ENSG00000154511,DIPK1A,3,-3.5192,74,1.15195,26,-0.5857,22,-0.7882,53,0.82007,17,-1.1667,41,0.17213
ENSG00000117500,TMED5,98,1.95124,28,-0.2114,28,-0.2575,28,-0.2540,18,-1.1151,23,-0.5220,38,0.25015
ENSG00000117505,DR1,3,-3.4586,54,0.67708,35,-0.0027,37,0.05934,43,0.40026,38,0.09645,24,-0.6016
ENSG00000137942,FNBP1L,3,-2.2680,20,0.38456,6,-1.4602,8,-0.9086,23,0.93456,23,0.64458,18,0.20197
ENSG00000067334,DNTTIP2,3,-3.3128,31,-0.0712,51,0.90809,21,-0.6646,33,0.09511,35,0.13642,27,-0.2471
ENSG00000023909,GCLM,80,1.78668,36,0.36951,15,-1.0751,17,-0.8242,22,-0.4888,34,0.25973,23,-0.3366
ENSG00000117528,ABCD3,3,-3.4801,38,0.08655,22,-0.8331,28,-0.4154,42,0.34997,37,0.04026,83,1.41723
ENSG00000117525,F3,3,-3.4348,9,-2.0746,35,0.00097,36,0.05997,18,-1.2297,140,2.58023,37,0.10135
ENSG00000117519,CNN3,17,-2.3622,37,-1.2490,61,-0.5338,71,-0.2546,60,-0.6295,236,1.83280,168,1.18111
ENSG00000172339,ALG14,3,-2.1227,15,0.14858,21,0.77076,15,0.16441,15,0.15311,3,-2.3561,16,0.17900
ENSG00000152078,TLCD4,3,-3.3817,55,0.80263,39,0.29300,29,-0.2086,40,0.36849,32,-0.0922,18,-0.9519
ENSG00000228971,LINC02607,12,-2.0642,103,1.34452,59,0.41642,48,0.03750,54,0.28699,21,-1.1945,5,-3.2118
ENSG00000117569,PTBP2,3,-3.6832,71,0.90164,52,0.42382,36,-0.2068,42,0.04867,36,-0.2187,36,-0.2347
ENSG00000117598,PLPPR5,3,-3.2205,77,1.61758,38,0.42835,33,0.16221,31,0.09939,12,-1.3675,4,-2.8012
ENSG00000117600,PLPPR4,3,-5.3852,288,1.28324,227,1.01607,107,-0.3678,142,0.10781,57,-1.3380,15,-3.2729
ENSG00000162688,AGL,3,-2.6158,20,-0.0051,15,-0.5143,22,0.17591,27,0.72703,19,-0.0944,22,0.19429
ENSG00000156875,MFSD14A,3,-3.1955,41,0.52661,29,-0.0043,20,-0.5764,35,0.37838,18,-0.7590,48,0.79670
