Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000182013,PNMA8A,165,-0.9864,209,-0.5552,219,-0.4827,295,-0.0174,341,0.21285,477,0.76358,391,0.49025,389,0.42558,241,-0.3352
ENSG00000204851,PNMA8B,115,-0.9476,194,-0.0787,190,-0.1104,191,-0.1004,188,-0.1261,307,0.66854,290,0.65231,172,-0.2611,186,-0.1410
ENSG00000160014,CALM3,1195,-0.6754,1960,0.15461,1766,-0.0121,2082,0.25165,1659,-0.1106,1790,0.00962,2290,0.45959,1551,-0.2164,1792,0.01108
ENSG00000197380,DACT3,63,-0.0235,91,0.55538,66,0.04634,38,-0.7962,66,0.04893,63,-0.0200,62,-0.0486,60,-0.1138,70,0.14323
ENSG00000090372,STRN4,45,-0.4768,36,-0.7845,62,0.05286,94,0.71614,80,0.45648,52,-0.2396,67,0.18011,76,0.36935,38,-0.6974
ENSG00000181027,FKRP,18,-0.3805,14,-0.7186,36,0.72863,30,0.45642,19,-0.2669,21,-0.1204,18,-0.4013,16,-0.5140,41,0.96848
ENSG00000042753,AP2S1,240,-0.5304,255,-0.3907,348,0.10101,458,0.54382,318,-0.0449,412,0.37129,299,-0.1543,376,0.22306,352,0.11691
ENSG00000160007,ARHGAP35,128,-0.1518,121,-0.2243,158,0.19535,117,-0.2789,115,-0.3053,157,0.19423,161,0.26038,178,0.38926,110,-0.3653
ENSG00000130748,TMEM160,283,-0.0044,407,0.58007,301,0.09045,229,-0.3408,244,-0.2381,245,-0.2322,344,0.34292,183,-0.6821,263,-0.1243
ENSG00000130749,ZC3H4,14,-0.2095,18,0.16658,13,-0.3660,3,-2.4555,16,-0.0154,12,-0.5143,34,1.38918,14,-0.2917,9,-0.9539
ENSG00000142230,SAE1,57,-0.6012,62,-0.4154,58,-0.5132,111,0.50311,89,0.14079,113,0.52519,72,-0.2113,59,-0.5085,144,0.94086
ENSG00000257704,INAFM1,55,-0.4064,78,0.17212,104,0.64018,98,0.54514,68,-0.0358,47,-0.6004,51,-0.5403,65,-0.1216,97,0.52117
ENSG00000105419,MEIS3,92,-0.2903,67,-0.7419,95,-0.2154,165,0.67928,132,0.31625,109,0.00449,117,0.13745,80,-0.4801,128,0.26498
ENSG00000118160,SLC8A2,80,-1.0232,109,-0.4789,118,-0.3487,277,1.03432,208,0.55110,130,-0.1995,139,-0.1094,126,-0.2554,221,0.65068
ENSG00000105402,NAPA,167,-0.9235,299,0.05285,359,0.34315,500,0.89635,316,0.13873,306,0.08795,276,-0.0812,270,-0.1084,248,-0.2428
ENSG00000105373,NOP53,103,0.29903,105,0.29321,70,-0.3327,97,0.16533,73,-0.2847,59,-0.6101,92,0.09333,81,-0.1142,84,-0.0483
ENSG00000178980,SELENOW,1319,0.13515,1548,0.37989,1152,-0.0937,803,-0.6550,1048,-0.2427,1419,0.23873,948,-0.4375,1310,0.11060,1633,0.46676
ENSG00000105499,PLA2G4C,38,-0.1573,38,-0.1528,38,-0.1301,55,0.45800,35,-0.2539,29,-0.5452,50,0.31218,49,0.25628,38,-0.1556
ENSG00000185453,ZSWIM9,21,0.86748,14,0.10427,13,-0.0535,1,-3.0876,13,-0.0611,10,-0.3750,9,-0.6644,15,0.20614,19,0.57299
ENSG00000105438,KDELR1,28,-0.8405,49,0.08075,62,0.43427,24,-1.0161,46,-0.0205,37,-0.3712,65,0.59050,63,0.47182,48,0.04965
ENSG00000105447,GRWD1,10,-0.6232,6,-1.2067,25,0.88883,13,-0.1270,19,0.38760,27,1.00630,13,-0.2032,13,-0.1530,10,-0.5245
ENSG00000105443,CYTH2,20,-1.2246,58,0.46770,48,0.15749,24,-0.8830,27,-0.7237,62,0.57752,40,-0.1347,61,0.55210,75,0.89438
ENSG00000142235,LMTK3,69,-0.3978,57,-0.6529,100,0.23798,93,0.11334,128,0.62912,85,-0.0339,100,0.25117,71,-0.2974,81,-0.0981
ENSG00000063177,RPL18,829,0.71496,914,0.78799,546,-0.0507,365,-0.6754,520,-0.1297,400,-0.5376,442,-0.4172,349,-0.7457,567,0.00801
ENSG00000063176,SPHK2,19,-0.1352,25,0.30207,8,-1.3320,9,-1.1507,8,-1.2982,32,0.72029,31,0.78682,18,-0.1538,22,0.16028
ENSG00000105516,DBP,78,0.13856,90,0.34495,73,0.02595,56,-0.3857,76,0.08141,79,0.14959,61,-0.2843,65,-0.1662,76,0.07974
ENSG00000063180,CA11,471,0.27279,394,-0.0418,396,-0.0354,433,0.10751,416,0.04591,304,-0.4481,370,-0.1543,360,-0.1840,465,0.22186
ENSG00000087074,PPP1R15A,18,-0.1071,21,0.10015,39,1.09759,10,-1.0360,13,-0.6818,34,0.89772,11,-0.8998,32,0.79612,8,-1.2906
ENSG00000104805,NUCB1,67,-0.6140,130,0.47657,105,0.13841,70,-0.5000,114,0.26201,95,-0.0311,114,0.29907,95,-0.0300,91,-0.0924
ENSG00000087088,BAX,10,-0.6989,26,0.81802,23,0.58335,15,-0.0458,15,-0.0424,15,-0.0705,14,-0.1786,17,0.11093,13,-0.3223
ENSG00000087086,FTL,2906,0.94161,2110,0.28507,2365,0.47134,1118,-0.7112,1596,-0.1600,900,-1.0402,1270,-0.5620,1222,-0.5741,1761,-0.0046
ENSG00000183207,RUVBL2,55,-0.5640,64,-0.2639,90,0.26432,117,0.69609,61,-0.3487,74,-0.0400,92,0.34480,76,-0.0050,62,-0.3312
ENSG00000104852,SNRNP70,68,-0.7081,104,0.02103,219,1.26120,145,0.55702,68,-0.6367,63,-0.7510,85,-0.3379,138,0.47511,89,-0.2321
ENSG00000104863,LIN7B,57,-0.0556,54,-0.1347,78,0.45566,36,-0.7462,54,-0.1201,67,0.22404,61,0.06837,27,-1.1590,92,0.73651
ENSG00000177380,PPFIA3,96,-0.4009,100,-0.3073,119,-0.0349,133,0.14580,91,-0.4474,171,0.55216,121,-0.0070,160,0.44074,128,0.08393
ENSG00000104888,SLC17A7,758,-0.8308,1084,-0.2138,774,-0.7353,1618,0.42632,1473,0.27386,1972,0.75512,1349,0.14785,1677,0.48472,845,-0.6009
ENSG00000104872,PIH1D1,47,-0.6503,51,-0.4994,48,-0.5931,154,1.32402,40,-0.8706,57,-0.3076,88,0.41535,77,0.16188,70,0.01332
ENSG00000142541,RPL13A,1262,0.84251,798,-0.0149,1173,0.60953,605,-0.4485,531,-0.6485,521,-0.6760,745,-0.1354,615,-0.4220,600,-0.4602
ENSG00000142534,RPS11,857,0.75954,559,-0.0295,705,0.34118,439,-0.4097,410,-0.5125,396,-0.5685,553,-0.0511,442,-0.3971,496,-0.2192
ENSG00000104870,FCGRT,27,1.05808,10,-0.6398,38,1.52419,0,-4.4871,8,-0.9181,4,-2.0069,16,0.10890,7,-1.0744,14,-0.1560
ENSG00000142546,NOSIP,44,-0.3603,58,0.10905,48,-0.1944,47,-0.2223,40,-0.4609,54,-0.0112,82,0.75069,59,0.11844,40,-0.4618
ENSG00000126464,PRR12,25,0.05902,18,-0.5082,20,-0.2866,17,-0.5402,36,0.62613,21,-0.2768,32,0.46234,20,-0.3503,24,-0.0313
ENSG00000126461,SCAF1,73,-0.1744,100,0.34278,109,0.47756,80,-0.0065,85,0.08984,79,-0.0432,68,-0.2972,68,-0.2676,85,0.08142
ENSG00000126456,IRF3,36,0.51819,19,-0.5213,26,-0.0375,18,-0.6175,43,0.75769,13,-1.0515,27,-0.0131,42,0.71276,9,-1.6185
ENSG00000126457,PRMT1,58,-0.6594,66,-0.4115,104,0.29215,114,0.44521,107,0.33852,84,-0.0417,82,-0.0934,98,0.20884,96,0.16849
ENSG00000169169,CPT1C,47,-0.7536,65,-0.1890,53,-0.5005,96,0.43294,85,0.23799,78,0.10793,63,-0.2538,128,0.91538,80,0.14234
ENSG00000196961,AP2A1,100,-0.6018,163,0.21895,125,-0.1987,191,0.47495,150,0.08884,191,0.47438,121,-0.2857,207,0.60297,96,-0.6049
ENSG00000010361,FUZ,17,0.04291,19,0.22143,21,0.36163,11,-0.6771,13,-0.4001,16,-0.0604,20,0.26840,12,-0.4790,19,0.16078
ENSG00000104973,MED25,28,-0.4238,41,0.21307,47,0.45433,25,-0.5348,53,0.63116,41,0.24328,39,0.15761,24,-0.6276,27,-0.4196
ENSG00000104960,PTOV1,215,-0.2957,129,-1.0511,281,0.15198,279,0.14001,251,-0.0271,317,0.34692,350,0.57806,176,-0.5789,246,-0.0627
ENSG00000039650,PNKP,14,-0.5756,27,0.52050,12,-0.7620,25,0.36783,15,-0.3496,27,0.54141,14,-0.5180,41,1.22020,11,-0.8751
ENSG00000204673,AKT1S1,39,0.24967,44,0.41870,46,0.47432,28,-0.3349,29,-0.2631,36,0.06483,30,-0.2086,26,-0.4195,28,-0.2982
ENSG00000104946,TBC1D17,45,-0.1274,46,-0.0842,86,0.95704,45,-0.0856,51,0.08905,52,0.11380,51,0.10390,33,-0.5667,24,-1.0437
ENSG00000213024,NUP62,14,-0.8409,17,-0.5142,21,-0.1807,40,0.87761,28,0.31131,23,0.01032,25,0.13735,24,0.07645,24,0.05682
ENSG00000105053,VRK3,23,-0.4147,19,-0.6495,28,-0.0676,46,0.73837,23,-0.3528,20,-0.5466,26,-0.2074,46,0.75368,40,0.51096
ENSG00000131398,KCNC3,10,-1.0066,9,-1.2181,28,0.59719,28,0.59182,27,0.51079,10,-1.0058,26,0.50415,17,-0.2018,23,0.23110
ENSG00000131408,NR1H2,50,0.23338,54,0.32819,56,0.39172,26,-0.7871,32,-0.5030,42,-0.0738,59,0.53747,24,-0.9246,31,-0.5491
ENSG00000142530,FAM71E1,12,-0.2996,26,0.87948,32,1.25069,13,-0.2235,11,-0.5030,9,-0.6717,13,-0.2116,7,-1.0549,14,-0.0394
ENSG00000161671,EMC10,81,-0.0966,49,-0.8703,86,0.00109,110,0.39971,108,0.36471,83,-0.0521,110,0.44347,70,-0.3260,57,-0.6331
ENSG00000161677,JOSD2,51,0.28563,47,0.13549,46,0.08338,26,-0.7825,29,-0.5973,47,0.13490,41,-0.0807,50,0.21013,47,0.13399
ENSG00000204653,ASPDH,48,-0.0685,110,1.31915,39,-0.3949,37,-0.4702,39,-0.3912,40,-0.3585,36,-0.5523,63,0.38089,54,0.11050
ENSG00000131409,LRRC4B,109,-0.2233,106,-0.2555,141,0.19770,149,0.28971,129,0.05393,134,0.11999,133,0.11347,151,0.30440,75,-0.7757
ENSG00000105472,CLEC11A,38,0.50742,37,0.40649,37,0.38781,14,-1.0573,13,-1.1536,14,-1.0917,30,0.09832,25,-0.2404,39,0.49206
ENSG00000169035,KLK7,20,-1.0422,50,0.44389,18,-1.1232,33,-0.1919,25,-0.6228,76,1.15271,29,-0.4516,78,1.20096,37,-0.0352
ENSG00000105379,ETFB,150,0.53104,131,0.23947,94,-0.2767,67,-0.7910,105,-0.1069,103,-0.1382,86,-0.4489,158,0.54750,105,-0.1120
ENSG00000105568,PPP2R1A,407,-0.6049,464,-0.3505,408,-0.5489,971,0.84362,637,0.14881,567,-0.0361,611,0.09082,782,0.48142,518,-0.1798
ENSG00000130844,ZNF331,17,-0.0781,14,-0.3296,22,0.32818,7,-1.4527,25,0.57990,33,1.02884,14,-0.4408,22,0.31511,10,-0.7871
ENSG00000179820,MYADM,17,-1.0671,37,0.21299,22,-0.6355,63,1.06864,24,-0.4645,38,0.22173,26,-0.3981,40,0.31204,50,0.69872
ENSG00000126583,PRKCG,129,-0.8129,179,-0.2434,229,0.14144,285,0.49535,359,0.88176,150,-0.5174,232,0.18116,161,-0.4143,219,0.06985
ENSG00000105605,CACNG7,20,0.13317,18,0.00850,13,-0.4632,10,-0.8605,32,0.93250,18,0.01079,13,-0.4933,22,0.28602,19,0.08671
ENSG00000142408,CACNG8,78,-0.1288,75,-0.1670,187,1.34367,126,0.66512,57,-0.6007,45,-0.9410,69,-0.3341,74,-0.1869,63,-0.4538
ENSG00000170906,NDUFA3,659,0.20391,835,0.56936,872,0.64114,610,0.06011,537,-0.1433,352,-0.7967,438,-0.5021,611,0.06275,452,-0.4094
ENSG00000105619,TFPT,100,0.43305,76,-0.0469,68,-0.2272,84,0.10790,53,-0.6196,99,0.37122,72,-0.1572,53,-0.6076,88,0.17747
ENSG00000105618,PRPF31,37,-0.6806,43,-0.3687,51,-0.0994,66,0.28968,67,0.31965,58,0.09341,53,-0.0712,83,0.67576,56,0.02537
ENSG00000088038,CNOT3,26,-0.2737,16,-0.9422,28,-0.1612,21,-0.5624,56,0.99473,33,0.12096,35,0.25405,24,-0.3740,35,0.22103
ENSG00000125505,MBOAT7,148,-0.9912,172,-0.6835,201,-0.4434,377,0.55861,342,0.39861,261,-0.0355,253,-0.0922,426,0.76102,356,0.46357
ENSG00000170892,TSEN34,20,-0.1568,12,-0.9069,28,0.38866,24,0.12373,22,-0.0159,17,-0.3703,36,0.94590,11,-0.9787,14,-0.6657
ENSG00000170889,RPS9,535,0.72910,526,0.60837,348,-0.0583,223,-0.7486,268,-0.4675,276,-0.4226,328,-0.1699,261,-0.5063,346,-0.0669
ENSG00000167614,TTYH1,555,0.80923,240,-0.6338,509,0.56131,167,-1.1780,661,1.00238,127,-1.5951,332,-0.1434,163,-1.2141,319,-0.1912
ENSG00000167615,LENG8,29,-0.2362,28,-0.2502,48,0.61403,16,-1.0902,28,-0.2704,13,-1.3756,55,0.96091,31,-0.0998,31,-0.1032
ENSG00000125503,PPP1R12C,92,0.25391,112,0.55567,128,0.76830,46,-0.8275,66,-0.2972,97,0.32069,57,-0.5732,64,-0.3274,64,-0.3350
ENSG00000105048,TNNT1,55,0.30010,73,0.70816,97,1.19795,40,-0.2253,33,-0.5328,36,-0.4210,33,-0.5901,13,-1.8694,46,-0.0173
ENSG00000129990,SYT5,102,-0.6803,125,-0.3064,145,-0.0717,186,0.32008,201,0.44627,132,-0.2163,156,0.04714,195,0.40177,172,0.19854
ENSG00000105063,PPP6R1,86,0.30848,89,0.32165,68,-0.0987,85,0.25629,106,0.60755,60,-0.3080,50,-0.6406,74,0.03002,45,-0.7362
ENSG00000133265,HSPBP1,66,-0.3104,67,-0.2673,87,0.14314,47,-0.8039,77,-0.0452,89,0.18088,85,0.11775,93,0.24984,111,0.54065
ENSG00000160469,BRSK1,155,0.29875,136,0.06048,129,-0.0211,79,-0.7878,139,0.09845,129,-0.0238,148,0.22055,107,-0.3137,115,-0.2007
ENSG00000108107,RPL28,1456,0.64236,1166,0.20161,1492,0.60433,848,-0.3029,653,-0.7061,696,-0.6086,766,-0.5043,960,-0.1076,1048,0.03118
ENSG00000108106,UBE2S,72,-0.3928,105,0.23668,92,0.03490,116,0.40373,121,0.46744,73,-0.3208,80,-0.2069,101,0.17900,81,-0.1755
ENSG00000187902,SHISA7,26,-0.6547,18,-1.1660,67,0.88732,50,0.39870,52,0.46796,13,-1.6472,56,0.66346,32,-0.2951,31,-0.3463
ENSG00000063241,ISOC2,56,-0.3823,57,-0.3226,56,-0.3438,80,0.21841,87,0.34365,38,-0.9443,78,0.20273,95,0.48320,88,0.37407
ENSG00000090971,NAT14,73,-0.5508,69,-0.5884,59,-0.8308,227,1.35244,108,0.10779,125,0.33883,92,-0.1632,100,-0.0196,94,-0.1179
ENSG00000218891,ZNF579,14,-0.1755,13,-0.2956,16,0.03436,15,-0.0679,26,0.88189,14,-0.1113,10,-0.6798,12,-0.4230,25,0.80466
ENSG00000213015,ZNF580,69,0.22941,57,-0.0846,89,0.62160,31,-1.0344,75,0.34736,45,-0.4729,48,-0.4140,84,0.53022,52,-0.2402
ENSG00000173581,CCDC106,53,-0.6070,98,0.39450,100,0.43756,92,0.29859,72,-0.0984,54,-0.5321,82,0.13539,80,0.08014,72,-0.0917
ENSG00000063244,U2AF2,24,-0.5645,37,0.13029,34,-0.0098,38,0.18101,42,0.30703,27,-0.3385,44,0.43189,31,-0.1523,31,-0.1633
ENSG00000063245,EPN1,213,-0.1774,247,0.07603,277,0.26209,201,-0.2499,298,0.38068,226,-0.0626,262,0.18874,201,-0.2499,190,-0.3338
ENSG00000142409,ZNF787,18,0.45195,17,0.26712,12,-0.1787,1,-3.4884,31,1.32410,11,-0.3187,8,-0.9319,11,-0.4174,19,0.46124
ENSG00000167685,ZNF444,32,0.22863,38,0.49567,41,0.58807,19,-0.5707,40,0.56986,18,-0.6596,24,-0.2848,20,-0.5594,21,-0.4215
ENSG00000198046,ZNF667,16,-0.9686,30,0.06940,27,-0.1229,23,-0.3207,35,0.32379,34,0.27815,27,-0.0977,35,0.31880,45,0.73376
ENSG00000166770,ZNF667-AS1,73,-0.2751,56,-0.6451,95,0.15581,124,0.59683,63,-0.4673,88,0.04629,82,-0.0669,129,0.66639,75,-0.1995
ENSG00000268182,SMIM17,20,-0.1226,20,-0.0900,11,-0.9435,12,-0.8720,9,-1.2371,47,1.30691,25,0.27374,28,0.45892,17,-0.3717
ENSG00000198300,PEG3,127,-1.2544,267,-0.0218,260,-0.0663,302,0.17210,303,0.17876,295,0.13273,367,0.55336,307,0.20018,260,-0.0652
ENSG00000268205,AC005261.1,34,-0.5860,72,0.64558,50,0.05079,16,-1.7005,64,0.44282,57,0.27111,64,0.51860,29,-0.7741,47,-0.0513
ENSG00000121413,ZSCAN18,107,-0.6244,157,0.03269,128,-0.2835,244,0.74609,213,0.52347,175,0.20772,175,0.22875,77,-1.0613,136,-0.1992
ENSG00000198131,ZNF544,15,-0.3466,26,0.56296,12,-0.6947,4,-2.2483,16,-0.2168,13,-0.4834,24,0.46446,6,-1.7230,48,1.60847
ENSG00000142396,ERVK3-1,33,-0.3312,41,0.04734,46,0.23213,19,-1.1580,34,-0.2462,71,0.93740,39,-0.0395,45,0.16875,40,0.00016
ENSG00000283103,AC010642.2,120,0.42469,102,0.11320,103,0.13494,141,0.64515,95,0.00647,49,-1.0074,83,-0.2260,74,-0.3799,72,-0.4372
ENSG00000121410,A1BG,40,-0.2669,66,0.53392,87,0.99210,50,0.08568,56,0.26340,22,-1.1712,49,0.08075,19,-1.3646,41,-0.2327
ENSG00000083845,RPS5,476,0.63305,473,0.54230,379,0.18427,229,-0.6080,254,-0.4441,221,-0.6607,340,0.00953,202,-0.7975,326,-0.0549
ENSG00000083807,SLC27A5,48,0.17746,48,0.15298,85,1.09057,21,-1.0873,47,0.10746,28,-0.6805,52,0.30972,17,-1.4446,34,-0.3832
ENSG00000119574,ZBTB45,16,-0.2484,18,-0.0884,13,-0.5251,10,-0.8774,19,0.02982,27,0.56581,22,0.29009,24,0.42860,18,-0.0880
ENSG00000130726,TRIM28,55,-0.7592,96,0.16814,172,1.14565,73,-0.2575,92,0.11556,79,-0.1306,81,-0.1119,94,0.14114,69,-0.3391
ENSG00000130724,CHMP2A,122,0.14239,141,0.35752,118,0.06817,120,0.09449,140,0.33823,71,-0.7228,95,-0.3014,110,-0.0404,108,-0.0632
ENSG00000130725,UBE2M,202,0.28118,133,-0.4070,94,-0.9320,195,0.19273,186,0.11755,176,0.03015,184,0.11104,182,0.07938,162,-0.1017
ENSG00000099326,MZF1,23,-0.0736,35,0.60686,27,0.18617,23,-0.0651,22,-0.1712,30,0.33807,23,-0.0566,22,-0.1746,14,-0.8411
ENSG00000247315,ZCCHC3,17,-0.2616,17,-0.2954,21,0.06402,11,-0.9579,20,0.01123,36,0.92597,24,0.34919,22,0.14413,12,-0.8281
ENSG00000177732,SOX12,16,-0.0072,11,-0.6474,13,-0.4100,12,-0.4785,19,0.18542,13,-0.3191,27,0.89362,14,-0.2813,14,-0.2529
ENSG00000125841,NRSN2,88,-0.6612,174,0.45872,198,0.67763,139,0.09404,135,0.05428,132,0.01238,114,-0.2320,142,0.13529,112,-0.2437
ENSG00000125826,RBCK1,28,0.39194,15,-0.6401,24,0.08688,6,-1.9572,34,0.64364,8,-1.4567,29,0.43413,16,-0.4924,31,0.51824
ENSG00000125875,TBC1D20,24,-0.3097,32,0.13299,22,-0.4201,8,-1.9613,19,-0.6194,29,-0.0078,46,0.82065,22,-0.4567,50,0.85558
ENSG00000101266,CSNK2A1,43,-0.5117,54,-0.1288,43,-0.4719,44,-0.4367,77,0.44880,78,0.46002,81,0.60672,36,-0.7615,61,0.08266
ENSG00000271303,SRXN1,13,-0.8485,20,-0.1223,19,-0.2712,9,-1.2985,28,0.39542,23,0.04356,32,0.66779,27,0.30801,27,0.30066
ENSG00000125818,PSMF1,66,-0.6948,94,-0.0940,115,0.22975,118,0.27004,99,-0.0018,79,-0.3595,111,0.20315,140,0.54999,95,-0.0781
ENSG00000125895,TMEM74B,15,-0.5828,15,-0.6148,26,0.28087,15,-0.5793,44,1.13413,15,-0.5687,21,-0.0521,32,0.58313,21,-0.0424
ENSG00000101298,SNPH,95,-0.0746,92,-0.1262,110,0.15960,42,-1.3199,123,0.33328,108,0.12435,113,0.22105,113,0.19830,92,-0.1248
ENSG00000125775,SDCBP2,18,-0.3686,14,-0.7195,27,0.30395,12,-0.9271,23,0.05449,6,-1.7821,39,1.05495,7,-1.5889,40,0.98981
ENSG00000088832,FKBP1A,233,-0.7935,280,-0.4464,475,0.38744,529,0.56596,731,1.11525,246,-0.6502,279,-0.4951,403,0.12164,415,0.16949
ENSG00000088833,NSFL1C,53,-0.5394,112,0.68746,86,0.25737,71,-0.0522,64,-0.2216,85,0.22534,50,-0.6586,105,0.56682,79,0.11749
ENSG00000198053,SIRPA,214,-0.6839,186,-0.8405,314,-0.0332,381,0.27481,515,0.77371,436,0.49336,357,0.19217,248,-0.4021,305,-0.0803
ENSG00000125835,SNRPB,28,-0.8583,29,-0.7325,81,0.88546,48,0.02278,48,0.02013,49,0.06341,40,-0.2985,65,0.50435,63,0.47391
ENSG00000101361,NOP56,50,-0.7459,69,-0.2121,139,0.93693,106,0.47764,82,0.06818,73,-0.1223,78,-0.0096,52,-0.6378,87,0.15802
ENSG00000101365,IDH3B,58,-0.5486,64,-0.3365,51,-0.6901,100,0.35349,97,0.30333,108,0.48680,98,0.37158,75,-0.1062,72,-0.1625
ENSG00000132635,PCED1A,39,0.39790,48,0.67378,15,-1.1204,14,-1.2499,41,0.42546,30,-0.0797,32,0.03572,23,-0.4820,33,0.06036
ENSG00000215305,VPS16,26,-0.2303,26,-0.2283,39,0.42728,18,-0.7401,41,0.48740,52,0.89566,24,-0.3764,17,-0.8290,36,0.27305
ENSG00000132670,PTPRA,166,-0.4284,167,-0.3893,153,-0.5231,217,0.02512,317,0.63763,230,0.12026,289,0.55145,186,-0.2138,170,-0.3615
ENSG00000125901,MRPS26,86,-0.2781,120,0.27514,93,-0.1269,113,0.17343,117,0.23181,94,-0.1158,111,0.17060,89,-0.2063,92,-0.1528
ENSG00000185019,UBOX5,14,-0.2192,5,-1.5887,15,-0.1132,19,0.22283,21,0.40197,22,0.47758,17,0.08269,19,0.23556,15,-0.1320
ENSG00000088899,LZTS3,127,-0.5030,139,-0.3136,265,0.71923,248,0.61196,254,0.64959,89,-0.9961,166,-0.0364,153,-0.1648,136,-0.3505
ENSG00000198171,DDRGK1,102,0.02619,100,0.00357,168,0.84706,101,0.01053,186,1.01736,34,-1.6491,71,-0.5724,65,-0.6706,101,0.01914
ENSG00000125877,ITPA,32,-0.8133,34,-0.6388,69,0.47247,54,0.05857,66,0.38619,31,-0.7897,72,0.61404,51,-0.0150,55,0.10505
ENSG00000088854,C20orf194,30,-0.6602,41,-0.1193,62,0.51597,24,-0.9732,46,0.05949,44,-0.0132,57,0.42743,64,0.57213,37,-0.3068
ENSG00000088812,ATRN,42,-0.6790,41,-0.6508,34,-0.9375,48,-0.4044,73,0.25443,92,0.63160,86,0.58320,83,0.46878,59,-0.0820
ENSG00000101220,C20orf27,50,-0.2180,47,-0.2794,58,0.02945,105,1.00950,88,0.72090,34,-0.7969,52,-0.1553,55,-0.0546,33,-0.8320
ENSG00000101222,SPEF1,15,-0.4005,23,0.29883,14,-0.4304,19,0.06154,20,0.14407,24,0.39440,18,-0.0814,29,0.71017,11,-0.8387
ENSG00000125817,CENPB,65,0.53524,43,-0.1903,53,0.13253,49,0.01884,40,-0.3029,31,-0.7046,51,0.08530,49,0.01778,37,-0.4202
ENSG00000101224,CDC25B,20,-0.1793,14,-0.7080,30,0.52175,30,0.50473,19,-0.1816,17,-0.3383,31,0.67172,10,-1.0910,16,-0.4579
ENSG00000125843,AP5S1,17,-0.2842,20,0.03708,24,0.31224,17,-0.2613,41,1.20176,17,-0.2614,12,-0.7757,19,-0.0972,22,0.16454
ENSG00000088888,MAVS,22,0.39668,10,-0.8593,15,-0.2242,7,-1.2574,11,-0.7347,17,-0.0109,23,0.49489,8,-1.1636,34,1.07724
ENSG00000125779,PANK2,35,-0.3105,31,-0.4486,24,-0.8235,65,0.70330,76,0.95861,52,0.34972,30,-0.5623,48,0.21229,35,-0.2842
ENSG00000101236,RNF24,30,-0.2513,21,-0.7369,58,0.82165,19,-0.9323,39,0.17219,40,0.22771,33,-0.0634,45,0.40055,33,-0.0511
ENSG00000088826,SMOX,32,1.56492,10,-0.5836,16,0.19013,0,-5.9536,9,-0.7825,7,-1.0703,17,0.27509,10,-0.5598,10,-0.6243
ENSG00000171867,PRNP,628,-1.1192,595,-1.1208,774,-0.7207,2008,0.80032,1815,0.63073,1783,0.60070,1458,0.30534,1266,0.04543,1123,-0.1444
ENSG00000101265,RASSF2,28,0.27211,32,0.44842,23,-0.0772,25,0.01733,8,-1.5837,7,-1.8329,36,0.70905,22,-0.1294,21,-0.2006
ENSG00000089057,SLC23A2,47,-0.6531,48,-0.5548,84,0.31642,56,-0.3117,69,-0.0023,76,0.16567,97,0.64209,94,0.49661,41,-0.7980
ENSG00000089063,TMEM230,74,-0.5506,119,0.24509,77,-0.4257,129,0.38030,75,-0.4734,118,0.23976,122,0.32691,102,0.00664,107,0.08318
ENSG00000132646,PCNA,26,0.26673,11,-1.0023,34,0.70535,17,-0.4398,15,-0.5505,23,0.09435,21,-0.0589,28,0.35074,20,-0.1369
ENSG00000101290,CDS2,67,-0.7107,76,-0.4541,133,0.43093,97,-0.0785,118,0.23281,130,0.38369,132,0.46199,85,-0.2937,86,-0.2661
ENSG00000125772,GPCPD1,15,-0.7800,17,-0.5531,32,0.44022,9,-1.5160,22,-0.1008,24,0.02928,21,-0.2234,71,1.85650,17,-0.5316
ENSG00000089199,CHGB,133,-1.1303,295,0.18209,188,-0.5268,313,0.27350,328,0.35190,430,0.79799,233,-0.2179,359,0.49817,254,-0.0563
ENSG00000088766,CRLS1,17,-1.0203,11,-1.6042,46,0.59698,30,-0.0856,40,0.37459,27,-0.2600,51,0.89546,26,-0.2686,31,0.00077
ENSG00000125827,TMX4,113,-0.7592,138,-0.3957,171,-0.0585,185,0.06047,221,0.35044,222,0.35641,200,0.21296,187,0.08302,204,0.21650
ENSG00000182621,PLCB1,88,-0.6420,89,-0.5748,114,-0.1861,164,0.39392,167,0.42541,209,0.79094,104,-0.3577,185,0.58639,101,-0.3819
ENSG00000101333,PLCB4,10,-0.9874,8,-1.2093,32,0.96225,4,-2.2306,32,0.96502,5,-1.8218,29,0.89646,2,-2.9817,35,1.11346
ENSG00000125869,LAMP5,104,-1.0350,50,-2.0620,514,1.65789,229,0.26334,778,2.51043,1,-7.0128,97,-1.1584,42,-2.2915,123,-0.7144
ENSG00000101349,PAK5,17,-1.4132,32,-0.3992,35,-0.2904,57,0.48495,55,0.42802,70,0.83275,56,0.53495,24,-0.8343,40,-0.0564
