Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000080709,KCNN2,39,0.82808,44,1.03035,18,-0.4159,31,0.62906,9,-1.4472,10,-1.3237
ENSG00000152503,TRIM36,34,-0.9503,7,-3.1770,105,0.82355,107,1.23791,48,-0.4823,36,-0.9485
ENSG00000164221,CCDC112,15,-0.4439,16,-0.2980,13,-0.6937,25,0.51353,14,-0.5907,25,0.45617
ENSG00000145780,FEM1C,9,-1.3247,25,0.29640,17,-0.3101,24,0.29477,29,0.60589,14,-0.6795
ENSG00000134970,TMED7,90,0.43548,79,0.23362,75,0.14605,74,0.15025,74,0.12440,37,-1.0480
ENSG00000129596,CDO1,4,-3.7669,42,-0.2918,34,-0.6499,85,1.20382,48,-0.1101,40,-0.4168
ENSG00000145782,ATG12,37,-0.6964,55,-0.1026,40,-0.5735,74,0.52444,49,-0.2873,64,0.18413
ENSG00000177879,AP3S1,117,-0.0679,48,-1.4306,122,-0.0020,185,0.96545,100,-0.3529,88,-0.5551
ENSG00000092421,SEMA6A,5,-2.4261,81,1.87814,17,-0.7241,20,-0.6419,24,-0.2067,32,0.28271
ENSG00000172869,DMXL1,1,-4.9605,42,0.53335,25,-0.2580,42,0.77699,29,-0.0509,23,-0.4459
ENSG00000133835,HSD17B4,8,-2.8776,115,1.10220,91,0.69057,53,-0.2468,70,0.29531,42,-0.6147
ENSG00000205302,SNX2,0,-5.9821,55,0.55527,30,-0.4246,54,0.74063,40,0.05411,31,-0.4129
ENSG00000064652,SNX24,24,0.30479,22,0.16999,44,1.34296,15,-0.5349,16,-0.3490,15,-0.4360
ENSG00000151292,CSNK1G3,52,0.32965,54,0.38683,38,-0.1561,43,0.04449,36,-0.2669,38,-0.1739
ENSG00000155324,GRAMD2B,27,-0.3589,92,1.69943,14,-1.3793,7,-2.6993,54,0.85808,41,0.34017
ENSG00000164904,ALDH7A1,15,-2.4932,174,1.29308,59,-0.4936,39,-1.3208,115,0.66417,107,0.51572
ENSG00000164902,PHAX,92,0.62311,52,-0.3075,55,-0.2241,62,-0.0376,56,-0.2049,67,0.10456
ENSG00000164241,C5orf63,242,0.41000,40,-2.3245,199,0.09075,44,-2.5017,206,0.16264,428,1.73878
ENSG00000145794,MEGF10,0,-4.9428,30,0.75695,5,-1.8508,8,-1.4305,48,2.02603,15,-0.3212
ENSG00000205279,CTXN3,0,-5.3783,10,-1.3223,18,-0.5274,50,1.75116,25,-0.0391,12,-1.2200
ENSG00000245937,LINC01184,7,-1.9304,20,-0.4141,42,0.76075,32,0.45130,18,-0.5973,30,0.21566
ENSG00000064651,SLC12A2,0,-5.8668,101,1.74154,31,-0.2703,27,-0.6200,21,-0.9391,57,0.84197
ENSG00000169567,HINT1,277,-0.9510,394,-0.4053,360,-0.5462,755,0.90060,525,0.05512,374,-0.5380
ENSG00000186687,LYRM7,56,0.03936,15,-1.9284,94,0.91581,53,-0.0304,62,0.25405,46,-0.2814
ENSG00000158985,CDC42SE2,123,-0.0596,49,-1.4663,121,-0.0889,174,0.69330,125,-0.0427,106,-0.3310
ENSG00000158987,RAPGEF6,1,-3.8582,21,0.31729,22,0.42495,17,0.03900,15,-0.2264,22,0.48511
ENSG00000217128,FNIP1,0,-4.9945,35,0.86296,23,0.12747,29,0.75197,17,-0.3518,14,-0.6531
ENSG00000164398,ACSL6,84,-0.7526,58,-1.3174,301,1.35719,135,-0.0084,180,0.53459,74,-1.0275
ENSG00000113522,RAD50,108,1.00748,36,-0.7646,62,0.07955,57,-0.0566,56,-0.0678,49,-0.3231
ENSG00000131437,KIF3A,98,-1.3141,52,-2.2365,455,1.15697,305,0.63271,233,0.03631,151,-0.7127
ENSG00000164402,SEPTIN8,68,-1.2996,127,-0.3471,149,-0.0999,152,-0.0880,127,-0.3805,265,1.00502
ENSG00000198944,SOWAHA,26,-2.3256,85,-0.5553,54,-1.2500,145,0.38073,204,1.01710,102,-0.2951
ENSG00000164405,UQCRQ,434,-0.3225,537,0.01547,318,-0.8042,635,0.38242,629,0.30827,433,-0.3624
ENSG00000072364,AFF4,57,0.00655,63,0.17771,75,0.45158,63,0.23789,40,-0.5867,50,-0.2111
ENSG00000155329,ZCCHC10,14,-0.2131,12,-0.5103,30,0.99459,14,-0.2785,20,0.31097,13,-0.3804
ENSG00000170606,HSPA4,69,-0.3122,63,-0.4575,67,-0.3542,133,1.06841,54,-0.7442,67,-0.3940
ENSG00000113583,C5orf15,7,-2.1012,37,0.37282,45,0.70905,39,0.64140,22,-0.5129,21,-0.5537
ENSG00000213585,VDAC1,171,-0.5699,103,-1.3326,247,0.00993,443,1.46010,180,-0.5351,121,-1.1819
ENSG00000113558,SKP1,561,-0.1016,584,-0.0378,524,-0.2097,791,0.61679,544,-0.1703,426,-0.5891
ENSG00000113575,PPP2CA,76,-1.7175,116,-1.0747,419,0.98607,355,0.98056,195,-0.3114,129,-1.0022
ENSG00000119048,UBE2B,141,-0.0474,104,-0.5183,152,0.07559,226,1.02189,111,-0.4682,78,-1.0497
ENSG00000237190,CDKN2AIPNL,15,-1.5045,31,-0.4197,61,0.64109,61,0.89103,40,-0.0559,20,-1.1501
ENSG00000043143,JADE2,38,0.07584,11,-1.7695,47,0.40158,40,0.21200,45,0.37642,29,-0.4044
ENSG00000152700,SAR1B,26,-0.8912,49,0.07587,60,0.39914,40,-0.2846,56,0.32772,49,0.10378
ENSG00000164615,CAMLG,137,0.04524,98,-0.4917,139,0.06729,184,0.72007,129,-0.0564,75,-0.9871
ENSG00000145833,DDX46,31,-0.1768,34,-0.0485,51,0.60706,34,-0.0290,28,-0.3863,37,0.10936
ENSG00000181904,C5orf24,19,-1.2842,65,0.63996,98,1.35824,57,0.56467,18,-1.4361,25,-0.9505
ENSG00000113621,TXNDC15,36,0.04880,29,-0.2921,46,0.44844,35,0.01722,45,0.45053,22,-0.8085
ENSG00000113648,H2AFY,30,-1.4450,46,-0.7733,64,-0.2687,116,0.96289,92,0.34738,45,-0.8902
ENSG00000145824,CXCL14,23,-3.5321,477,1.09876,169,-0.6037,334,0.66248,310,0.41635,94,-1.6083
ENSG00000145832,SLC25A48,11,-0.6001,34,1.16668,3,-2.5507,6,-1.6760,39,1.76259,11,-0.6643
ENSG00000113658,SMAD5,1,-3.7246,65,1.76189,21,-0.1441,21,-0.2125,29,0.37967,13,-0.9988
ENSG00000152377,SPOCK1,77,-1.5335,65,-1.8011,561,1.70920,285,0.67496,139,-0.7148,134,-0.7784
ENSG00000146021,KLHL3,0,-4.8429,6,-1.4477,20,0.24570,29,1.18841,19,0.11623,11,-0.7010
ENSG00000177733,HNRNPA0,71,-0.6657,114,0.06265,128,0.25709,143,0.58378,97,-0.2061,79,-0.5700
ENSG00000031003,FAM13B,48,0.43625,52,0.58334,28,-0.4349,47,0.53752,20,-1.0289,29,-0.4139
ENSG00000112981,NME5,0,-4.7491,10,-1.3173,26,0.19800,34,0.85086,30,0.48952,17,-0.5671
ENSG00000112983,BRD8,20,-0.9835,22,-0.8446,40,0.06577,54,0.72269,33,-0.2705,39,-0.0143
ENSG00000094880,CDC23,0,-5.0726,30,0.60886,9,-1.2273,33,1.10393,18,-0.2395,15,-0.4769
ENSG00000120709,FAM53C,1,-5.2715,8,-2.2847,61,0.77537,45,0.35061,54,0.64144,34,-0.1767
ENSG00000120733,KDM3B,62,0.65978,45,0.14016,33,-0.3714,39,-0.1372,46,0.17564,34,-0.3721
ENSG00000132563,REEP2,63,-1.2782,65,-1.2347,306,1.27363,176,0.43491,147,0.03856,92,-0.7653
ENSG00000120738,EGR1,44,-0.6824,39,-0.8554,112,0.82754,95,0.75302,47,-0.6252,52,-0.4595
ENSG00000120705,ETF1,15,-1.7474,41,-0.2048,42,-0.1742,67,0.80160,46,-0.0519,40,-0.3029
ENSG00000113013,HSPA9,72,-1.3033,140,-0.2839,233,0.53162,226,0.65704,159,-0.0991,119,-0.5903
ENSG00000044115,CTNNA1,8,-3.4222,202,1.56274,107,0.44131,48,-0.9993,81,-0.0056,96,0.30213
ENSG00000146006,LRRTM2,12,-1.5542,3,-3.5218,89,1.72278,35,0.15166,20,-0.8535,40,0.34936
ENSG00000120725,SIL1,10,-1.0959,31,0.57488,22,0.02000,26,0.40431,19,-0.2279,18,-0.2927
ENSG00000120727,PAIP2,92,-0.5774,169,0.38712,136,0.02819,174,0.59044,119,-0.2046,87,-0.7225
ENSG00000170464,DNAJC18,71,0.65614,22,-1.1493,71,0.66350,56,0.34286,43,-0.1932,29,-0.8462
ENSG00000131508,UBE2D2,72,-0.5870,82,-0.3979,69,-0.6598,159,0.95932,89,-0.2895,86,-0.3570
ENSG00000171604,CXXC5,53,-1.4413,210,0.72217,178,0.44956,143,0.11427,124,-0.1498,117,-0.2545
ENSG00000146005,PSD2,68,-0.1140,102,0.54453,70,-0.0768,34,-1.4088,142,1.32792,54,-0.5304
ENSG00000185129,PURA,49,-0.1317,62,0.24718,107,1.17421,45,-0.3247,48,-0.1713,41,-0.4541
ENSG00000182700,IGIP,65,-0.2964,22,-1.9372,96,0.31270,92,0.32927,66,-0.3183,99,0.41933
ENSG00000120306,CYSTM1,74,-0.5626,180,0.88861,63,-0.8043,94,-0.2381,162,0.81951,67,-0.7817
ENSG00000113068,PFDN1,87,-0.2155,109,0.14170,107,0.11495,144,0.83211,71,-0.5952,60,-0.8567
ENSG00000131503,ANKHD1,46,0.00996,50,0.16741,69,0.69252,35,-0.5088,35,-0.4700,57,0.42916
ENSG00000213523,SRA1,22,-0.8487,48,0.35042,45,0.26075,40,0.06461,49,0.45158,26,-0.6667
ENSG00000113108,APBB3,30,-0.2027,25,-0.4562,59,0.92665,49,0.85134,18,-1.0658,20,-0.8755
ENSG00000176087,SLC35A4,1,-3.6757,54,1.68723,8,-1.2855,19,-0.1009,20,0.01336,20,-0.0247
ENSG00000131495,NDUFA2,187,-0.1578,257,0.35695,102,-1.0863,245,0.37206,215,0.07571,175,-0.2893
ENSG00000113141,IK,43,-0.5017,78,0.44689,47,-0.3529,71,0.38469,41,-0.6290,64,0.15483
ENSG00000170445,HARS,49,-0.3522,32,-1.0120,90,0.63698,84,0.71499,50,-0.3587,44,-0.5684
ENSG00000146007,ZMAT2,82,-0.5512,72,-0.7471,103,-0.1893,153,0.60221,136,0.28271,88,-0.4879
ENSG00000178913,TAF7,77,-0.0429,61,-0.4013,76,-0.0565,114,0.83357,61,-0.4334,55,-0.6275
ENSG00000131504,DIAPH1,23,-0.1493,48,1.03093,18,-0.5548,25,-0.0179,26,0.06991,19,-0.5214
ENSG00000171720,HDAC3,50,0.90309,14,-1.0951,48,0.84685,31,0.13817,26,-0.1965,16,-0.9813
ENSG00000164620,RELL2,0,-5.8028,21,-0.7632,61,0.97061,57,1.21610,22,-0.7345,22,-0.7651
ENSG00000081791,DELE1,0,-5.0379,50,1.50711,23,0.19895,17,-0.3868,23,0.22947,17,-0.2878
ENSG00000013561,RNF14,21,-1.0136,26,-0.6463,69,0.88368,60,0.89903,32,-0.3758,21,-1.0810
ENSG00000113552,GNPDA1,1,-4.6058,10,-1.6867,52,0.91194,50,1.23134,25,-0.3022,18,-0.8873
ENSG00000131507,NDFIP1,170,-1.8199,202,-1.5663,963,0.90477,910,1.15489,414,-0.5245,348,-0.8105
ENSG00000113578,FGF1,68,-0.5823,157,0.75822,56,-0.9019,24,-2.4572,62,-0.8075,259,2.11093
ENSG00000145819,ARHGAP26,7,-3.2484,57,-0.1876,75,0.24397,87,0.66251,78,0.34912,44,-0.6483
ENSG00000113580,NR3C1,20,-0.9516,51,0.54125,50,0.50295,38,0.08184,30,-0.3435,35,-0.0565
ENSG00000145817,YIPF5,28,-0.1077,40,0.48520,26,-0.2154,40,0.66803,28,-0.1069,13,-1.3189
ENSG00000183775,KCTD16,8,-3.1762,6,-3.5874,122,0.97727,99,0.84284,95,0.63803,28,-1.4371
ENSG00000133706,LARS,82,0.23564,56,-0.3764,81,0.20850,92,0.56948,52,-0.5226,55,-0.4498
ENSG00000091009,RBM27,39,0.40401,31,0.03703,11,-1.5143,34,0.26884,39,0.49220,20,-0.7251
ENSG00000113649,TCERG1,72,0.92153,13,-1.7134,48,0.24817,53,0.56681,27,-0.7318,32,-0.4179
ENSG00000156475,PPP2R2B,22,-2.7171,45,-1.6805,203,0.65327,215,1.07215,136,-0.0040,87,-0.7735
ENSG00000113657,DPYSL3,38,-0.9235,130,1.03574,85,0.32655,51,-0.6176,62,-0.2104,84,0.34351
ENSG00000176049,JAKMIP2,2,-3.6846,17,-0.9407,37,0.22455,49,0.97767,27,-0.2877,31,-0.0534
ENSG00000173210,ABLIM3,0,-4.9751,19,0.02582,34,0.92701,10,-1.1063,19,0.01423,34,1.12491
ENSG00000145882,PCYOX1L,0,-4.9254,10,-0.9295,9,-1.0859,37,1.77111,17,-0.1042,10,-1.0332
ENSG00000113712,CSNK1A1,165,0.26067,144,0.04427,213,0.68396,144,0.05901,119,-0.2889,105,-0.5055
ENSG00000113716,HMGXB3,0,-4.9062,35,1.09337,33,0.97088,27,0.88445,8,-1.4117,9,-1.1985
ENSG00000182578,CSF1R,135,2.17504,81,1.17609,30,-0.4343,6,-3.1381,26,-0.7082,42,0.08926
ENSG00000113721,PDGFRB,1,-4.8771,145,2.93594,30,-0.0706,7,-2.4710,41,0.50771,16,-1.0607
ENSG00000011083,SLC6A7,0,-5.2397,3,-3.0650,42,0.97665,37,1.07093,17,-0.4956,21,-0.1861
ENSG00000070808,CAMK2A,200,-0.8232,61,-2.6014,402,0.27749,419,0.45697,461,0.57837,275,-0.3706
ENSG00000070814,TCOF1,39,0.29807,24,-0.4619,54,0.84275,34,0.14007,24,-0.4983,27,-0.3096
ENSG00000019582,CD74,449,1.12761,1088,3.01676,109,-1.1553,52,-2.5394,104,-1.3230,142,-0.8185
ENSG00000164587,RPS14,1069,0.11474,2346,1.47242,602,-0.7866,631,-0.8659,860,-0.2580,1160,0.28233
ENSG00000070614,NDST1,9,-1.4905,31,0.35384,16,-0.7241,22,-0.2463,31,0.40508,33,0.49459
ENSG00000171992,SYNPO,34,-2.1218,75,-0.9317,127,-0.1133,139,0.04322,184,0.56798,170,0.41653
ENSG00000086589,RBM22,25,-0.5544,34,-0.0884,57,0.75142,43,0.39511,27,-0.4680,29,-0.3502
ENSG00000132912,DCTN4,9,-2.5312,68,0.52225,51,0.06138,62,0.46809,50,0.01430,41,-0.3304
ENSG00000211445,GPX3,76,0.24208,50,-0.4087,74,0.19965,97,0.91944,62,-0.0950,18,-2.0726
ENSG00000145901,TNIP1,0,-5.4978,49,0.95446,45,0.78975,32,0.31892,24,-0.2345,19,-0.6720
ENSG00000197043,ANXA6,106,-1.0565,117,-0.9092,284,0.49158,355,1.26030,121,-0.9326,142,-0.6681
ENSG00000196743,GM2A,44,1.15117,45,1.17608,6,-1.9068,11,-1.1808,22,0.02869,23,0.09223
ENSG00000123643,SLC36A1,1,-3.6940,2,-2.9278,49,1.80146,25,0.76496,13,-0.5207,11,-0.7664
ENSG00000113140,SPARC,73,-2.2600,2078,4.00332,74,-2.2328,142,-1.4982,93,-2.0294,201,-0.8169
ENSG00000177556,ATOX1,91,-0.7577,191,0.42131,90,-0.7712,157,0.13304,174,0.30490,142,-0.0730
ENSG00000145907,G3BP1,13,-1.8224,64,0.67076,42,-0.0233,50,0.33587,37,-0.2423,41,-0.0438
ENSG00000155511,GRIA1,87,-0.6795,45,-1.6515,293,1.32965,190,0.78681,87,-0.7338,85,-0.7825
ENSG00000164576,SAP30L,3,-2.4480,22,0.34110,9,-1.0538,18,-0.0032,28,0.85271,17,-0.0429
ENSG00000155506,LARP1,102,-0.8743,116,-0.6823,329,1.01099,211,0.34602,161,-0.1944,147,-0.3581
ENSG00000170271,FAXDC2,18,-0.8219,86,1.80527,8,-1.9209,12,-1.5948,42,0.57876,36,0.30938
ENSG00000155508,CNOT8,5,-2.6734,51,0.89647,36,0.29652,45,0.97940,18,-0.8475,16,-0.9952
ENSG00000082515,MRPL22,26,-0.2099,38,0.38052,29,-0.0344,33,0.24134,28,-0.0893,24,-0.3753
ENSG00000055163,CYFIP2,230,-0.5922,117,-1.6171,331,-0.0208,514,0.98529,326,-0.0528,242,-0.5658
ENSG00000155858,LSM11,0,-5.2121,0,-5.8161,50,1.32147,35,0.99775,25,0.18249,11,-1.2427
ENSG00000113282,CLINT1,9,-1.8638,35,0.14305,50,0.75341,45,0.76598,19,-0.8950,26,-0.3575
ENSG00000145860,RNF145,74,-0.5371,49,-1.1529,167,0.76943,132,0.49989,120,0.24815,60,-0.9334
ENSG00000164332,UBLCP1,6,-3.2983,34,-0.7997,91,0.78948,95,1.24858,42,-0.5090,32,-0.9615
ENSG00000113312,TTC1,27,-1.7023,56,-0.6100,87,0.07193,122,0.86003,81,-0.0583,68,-0.3560
ENSG00000170234,PWWP2A,2,-3.2220,25,0.64431,30,0.93935,17,0.04735,12,-0.5994,18,0.14052
ENSG00000170231,FABP6,7,-1.7089,3,-2.9151,35,0.62166,26,0.21906,16,-0.6526,40,1.02108
ENSG00000164609,SLU7,20,-2.2822,58,-0.7087,158,0.91341,109,0.38289,98,0.14078,76,-0.3248
ENSG00000145864,GABRB2,78,-1.8699,114,-1.2923,725,1.76761,334,0.51560,243,-0.1463,116,-1.3654
ENSG00000022355,GABRA1,111,-1.3775,60,-2.3014,610,1.37709,439,1.12889,184,-0.6727,127,-1.2753
ENSG00000113327,GABRG2,27,-2.4136,20,-2.8057,262,1.12851,231,1.32973,103,-0.4613,64,-1.2315
ENSG00000113328,CCNG1,6,-1.6732,46,1.43903,17,-0.2304,20,0.08432,18,-0.1788,15,-0.4467
ENSG00000170584,NUDCD2,14,-1.3988,38,0.14231,39,0.19010,41,0.34281,36,0.08300,30,-0.2237
ENSG00000038274,MAT2B,13,-2.2298,69,0.31041,108,1.07754,79,0.73239,41,-0.5528,29,-1.1020
ENSG00000145934,TENM2,2,-4.4472,41,-0.1915,66,0.56857,68,0.85468,61,0.49682,15,-1.7907
ENSG00000113645,WWC1,27,-0.5661,32,-0.3376,44,0.18201,34,-0.2684,64,0.94201,29,-0.4963
ENSG00000113643,RARS,36,-0.0716,38,-0.0003,22,-0.8414,52,0.69836,37,-0.0362,26,-0.6210
ENSG00000188573,FBLL1,1,-5.2516,27,-1.3127,156,1.54941,84,0.62584,50,-0.4185,48,-0.4662
ENSG00000120137,PANK3,27,-0.8675,38,-0.3752,51,0.09497,72,0.94996,47,-0.0246,25,-1.0550
ENSG00000184347,SLIT3,0,-5.4572,30,0.19851,37,0.52626,48,1.43635,12,-1.3089,16,-0.9049
ENSG00000182132,KCNIP1,40,0.37731,20,-0.7266,35,0.15333,40,0.50076,24,-0.4535,27,-0.2967
ENSG00000181163,NPM1,115,-0.6185,255,0.65488,157,-0.1297,211,0.45217,112,-0.7212,162,-0.0906
ENSG00000072803,FBXW11,23,-2.0123,57,-0.6819,144,0.79677,119,0.65698,82,-0.1347,70,-0.4149
ENSG00000168246,UBTD2,10,-0.6850,19,0.23295,26,0.77420,18,0.19913,10,-0.8141,17,0.05291
ENSG00000214357,NEURL1B,6,-2.1429,3,-3.0421,34,0.53761,21,-0.2813,38,0.88083,30,0.39435
ENSG00000120129,DUSP1,43,-1.0712,574,4.18688,103,0.30426,23,-2.2933,12,-3.0796,21,-2.2256
ENSG00000113719,ERGIC1,39,-0.0968,53,0.39128,54,0.40387,52,0.44447,34,-0.3764,25,-0.8654
ENSG00000037241,RPL26L1,21,-0.9125,18,-1.1124,48,0.37980,56,0.92217,35,-0.1068,25,-0.7109
ENSG00000113732,ATP6V0E1,69,0.11909,195,1.96711,13,-2.4319,41,-0.8315,78,0.34687,43,-0.6926
ENSG00000164463,CREBRF,60,0.81493,45,0.34572,50,0.52213,33,-0.1849,34,-0.1434,21,-0.9186
ENSG00000145919,BOD1,10,-2.0025,67,0.99814,45,0.32462,42,0.26582,38,0.05438,22,-0.8327
ENSG00000113742,CPEB4,21,-1.6313,24,-1.4319,74,0.27828,73,0.31582,90,0.68079,54,-0.2561
ENSG00000170091,NSG2,167,-1.2681,53,-2.9629,514,0.49266,679,1.42935,331,-0.2434,183,-1.2270
ENSG00000164466,SFXN1,5,-3.1787,32,-0.6301,113,1.43446,58,0.38892,50,0.06559,30,-0.8324
ENSG00000113749,HRH2,22,0.48762,8,-1.0965,13,-0.3607,26,1.04313,14,-0.3102,8,-1.1795
ENSG00000145920,CPLX2,211,-1.1077,271,-0.7225,266,-0.7517,599,0.74480,540,0.42192,338,-0.4237
ENSG00000051596,THOC3,7,-1.8512,8,-1.7284,15,-0.8524,53,1.89466,24,-0.1587,10,-1.4790
ENSG00000122203,KIAA1191,50,-1.1929,65,-0.7941,126,0.24151,160,0.87994,100,-0.1517,83,-0.4723
ENSG00000175414,ARL10,17,-0.4439,15,-0.6142,42,1.02693,25,0.17077,22,-0.0823,18,-0.4385
ENSG00000146066,HIGD2A,89,-0.3828,169,0.64680,74,-0.6667,127,0.21679,131,0.25242,83,-0.5489
ENSG00000175416,CLTB,103,-0.8737,153,-0.2691,218,0.29799,241,0.63161,170,-0.1150,137,-0.4838
ENSG00000113194,FAF2,28,-0.2126,38,0.25045,60,1.05114,33,0.06800,27,-0.2838,20,-0.7648
ENSG00000146083,RNF44,17,-1.5520,29,-0.7869,88,1.03182,56,0.36159,48,0.00153,39,-0.3647
ENSG00000169258,GPRIN1,47,0.17817,16,-1.4907,33,-0.3839,55,0.54895,54,0.45803,28,-0.7320
ENSG00000074317,SNCB,238,-0.8426,47,-3.2257,856,1.25643,523,0.54516,449,0.17605,235,-0.9417
ENSG00000048140,TSPAN17,0,-5.0680,12,-1.1944,40,0.70931,40,0.98674,23,-0.1752,20,-0.4342
ENSG00000113763,UNC5A,11,-1.7280,6,-2.7043,40,0.16912,70,1.67753,23,-0.7504,24,-0.7155
ENSG00000165671,NSD1,62,1.52502,8,-1.7200,29,0.22694,27,0.15602,15,-0.8341,20,-0.3515
ENSG00000169230,PRELID1,119,0.45959,97,0.13316,95,0.10007,108,0.39960,79,-0.2249,51,-0.9434
ENSG00000169223,LMAN2,5,-3.3456,95,1.07035,59,0.28009,63,0.50625,38,-0.4608,37,-0.5136
ENSG00000169220,RGS14,0,-5.2793,6,-2.0334,8,-1.6512,52,1.92885,20,-0.3257,18,-0.4999
ENSG00000198055,GRK6,23,-0.2924,19,-0.5876,45,0.82012,34,0.48393,21,-0.4872,21,-0.4153
ENSG00000131188,PRR7,14,-1.4559,16,-1.3056,30,-0.3233,60,1.12029,32,-0.2488,33,-0.1841
ENSG00000113758,DBN1,75,0.29251,52,-0.2909,67,0.10105,73,0.33984,60,-0.0618,45,-0.5530
ENSG00000196923,PDLIM7,5,-2.0436,80,2.55757,21,0.08360,13,-0.7993,12,-0.9053,16,-0.4181
ENSG00000183258,DDX41,72,0.52013,19,-1.5065,64,0.32788,59,0.24502,58,0.20033,37,-0.5885
ENSG00000146067,FAM193B,35,0.49302,22,-0.2388,37,0.60016,23,-0.1941,23,-0.2349,24,-0.1218
ENSG00000184840,TMED9,1,-5.6315,103,0.51709,86,0.22633,100,0.63279,69,-0.1448,61,-0.3721
ENSG00000027847,B4GALT7,2,-3.4514,27,0.13446,42,0.84877,37,0.91680,26,0.09822,7,-2.0715
ENSG00000204677,FAM153CP,16,-1.0393,15,-1.2187,24,-0.4456,38,0.34037,62,1.28311,16,-1.2070
ENSG00000145916,RMND5B,2,-3.5213,34,0.22472,39,0.46642,40,0.70547,31,0.08107,18,-0.8487
ENSG00000145912,NHP2,131,-0.2625,152,-0.0261,82,-0.9798,194,0.49046,167,0.13628,133,-0.2656
ENSG00000197451,HNRNPAB,24,-1.2186,89,0.82233,65,0.28248,68,0.47285,45,-0.3354,36,-0.7066
ENSG00000113240,CLK4,2,-3.3668,43,1.32867,30,0.66724,20,0.08293,24,0.38684,6,-1.9042
ENSG00000169045,HNRNPH1,131,0.44773,171,0.89838,99,-0.0082,84,-0.3341,96,-0.0557,74,-0.5054
ENSG00000127022,CANX,210,-0.5443,471,0.75960,507,0.88846,281,-0.1173,259,-0.2411,212,-0.5893
ENSG00000161013,MGAT4B,59,0.30588,40,-0.3063,31,-0.7317,65,0.60637,49,-0.0017,34,-0.6257
ENSG00000161011,SQSTM1,122,-0.7672,365,1.01263,152,-0.4292,235,0.35475,174,-0.2435,150,-0.4912
ENSG00000161010,MRNIP,10,-0.8734,9,-1.0393,16,-0.0771,27,0.99726,11,-0.7405,18,0.04487
ENSG00000197226,TBC1D9B,52,-0.5773,99,0.45552,68,-0.1481,77,0.07080,69,-0.1488,80,0.11394
ENSG00000113269,RNF130,42,-1.0649,178,1.26585,90,0.10076,69,-0.3904,70,-0.3143,92,0.16097
ENSG00000050748,MAPK9,28,-2.1849,27,-2.2334,197,0.85843,179,0.98157,99,-0.2955,92,-0.4160
ENSG00000131446,MGAT1,12,-1.5242,85,1.68013,37,0.25329,27,-0.3336,20,-0.8276,33,0.05389
ENSG00000278970,HEIH,78,1.69718,35,0.32064,11,-1.4288,21,-0.5837,31,0.13367,20,-0.6669
ENSG00000250222,AC008443.5,0,-5.7178,35,0.11197,18,-0.9186,31,-0.0495,48,0.74653,40,0.39056
ENSG00000146063,TRIM41,8,-2.1649,27,-0.3748,55,0.75750,25,-0.6133,26,-0.4746,64,1.21629
ENSG00000204628,RACK1,440,0.40816,882,1.64125,296,-0.2304,246,-0.6394,231,-0.6809,303,-0.2177
ENSG00000112679,DUSP22,2,-3.3731,47,0.99063,40,0.70663,31,0.38849,26,-0.0199,12,-1.2047
ENSG00000112685,EXOC2,8,-1.2269,11,-0.7412,22,0.34889,23,0.60640,10,-0.9096,23,0.46151
ENSG00000112699,GMDS,40,0.62340,103,2.41582,21,-0.3707,28,0.04496,6,-2.4336,7,-2.1975
ENSG00000124535,WRNIP1,7,-2.9222,34,-0.6236,73,0.57897,77,0.94697,36,-0.5908,46,-0.1762
ENSG00000124570,SERPINB6,59,0.43805,161,2.28979,29,-0.6659,14,-2.0158,35,-0.4279,45,-0.0077
ENSG00000124588,NQO2,19,-1.1408,43,0.13091,49,0.33650,49,0.46680,43,0.17244,25,-0.7587
ENSG00000137274,BPHL,0,-4.7163,23,0.57237,7,-1.1416,20,0.47409,14,-0.1859,20,0.43591
ENSG00000137267,TUBB2A,494,-1.1803,177,-2.7015,1187,0.18653,2058,1.70989,629,-0.8879,642,-0.8538
ENSG00000137285,TUBB2B,142,-1.3545,135,-1.4372,347,0.01809,261,-0.5336,817,1.86300,194,-0.9710
ENSG00000180822,PSMG4,16,-0.2245,13,-0.5891,21,0.21062,19,0.06921,23,0.36009,17,-0.2136
ENSG00000137266,SLC22A23,3,-2.9889,36,0.69910,39,0.84533,26,0.26490,18,-0.3999,19,-0.3106
ENSG00000145945,FAM50B,1,-4.0349,19,0.14512,18,-0.0087,30,1.26517,16,-0.1545,8,-1.2762
ENSG00000112739,PRPF4B,61,0.15407,70,0.37061,85,0.69353,57,0.03239,35,-0.7780,50,-0.1869
ENSG00000198721,ECI2,50,0.57108,55,0.74893,24,-0.5698,24,-0.7438,50,0.68035,25,-0.6006
ENSG00000153046,CDYL,60,1.72769,36,0.83092,0,-4.8381,18,-0.3400,15,-0.5924,18,-0.3191
ENSG00000214113,LYRM4,68,1.03413,29,-0.3785,39,0.10270,40,0.19892,32,-0.2213,22,-0.8338
ENSG00000124785,NRN1,167,-0.1433,20,-3.2880,184,0.00796,292,1.10164,180,-0.0291,110,-0.8612
