Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000198399,ITSN2,66,0.54529,50,0.05389,44,-0.2281,73,0.66664,35,-0.5741
ENSG00000084676,NCOA1,104,0.21575,104,0.19771,104,0.33800,69,-0.4468,66,-0.6017
ENSG00000184924,PTRHD1,33,-0.6668,41,-0.2971,59,0.41884,56,0.18151,48,-0.0994
ENSG00000138031,ADCY3,32,-0.2652,39,0.06112,41,0.24993,66,0.92120,25,-0.7590
ENSG00000115137,DNAJC27,16,0.02443,28,0.89085,19,0.38213,4,-2.0179,12,-0.5768
ENSG00000084710,EFR3B,70,-0.0600,63,-0.2283,82,0.30719,57,-0.3940,68,-0.1326
ENSG00000119772,DNMT3A,14,0.46131,13,0.28422,9,-0.4271,12,0.14600,10,-0.0302
ENSG00000138101,DTNB,40,-0.8229,91,0.53358,89,0.88839,33,-1.0293,44,-0.7013
ENSG00000143970,ASXL2,20,0.22083,15,-0.2655,15,-0.3032,22,0.31185,19,0.16918
ENSG00000084731,KIF3C,295,0.12126,282,0.04297,335,0.52704,136,-1.0727,206,-0.5347
ENSG00000084733,RAB10,89,-0.2185,85,-0.2575,112,0.27013,147,0.60229,80,-0.4275
ENSG00000157833,GAREM2,13,0.17193,7,-0.7462,7,-1.1219,12,0.03036,20,1.19395
ENSG00000084754,HADHA,59,0.33138,25,-1.0185,32,-0.9411,109,1.31409,59,0.36591
ENSG00000138029,HADHB,70,0.42895,33,-0.7544,36,-0.9337,106,1.08245,66,0.38402
ENSG00000138018,SELENOI,61,0.36526,52,0.05645,61,0.53870,35,-0.5375,28,-1.0266
ENSG00000171303,KCNK3,23,0.47664,10,-0.8449,25,0.91011,10,-0.8042,8,-1.4083
ENSG00000213699,SLC35F6,27,0.88419,16,-0.0607,14,-0.3416,13,-0.3713,15,-0.2070
ENSG00000157851,DPYSL5,41,1.59754,7,-1.3238,16,-0.2113,18,0.00124,9,-1.2495
ENSG00000084764,MAPRE3,260,0.09145,226,-0.1325,322,0.73983,144,-0.8210,152,-0.8633
ENSG00000119777,TMEM214,29,0.74896,6,-1.5774,20,0.15362,29,0.66744,11,-0.9180
ENSG00000228474,OST4,142,-0.4842,163,-0.2374,187,-0.0265,254,0.47032,212,0.21703
ENSG00000138030,KHK,10,-0.3345,8,-0.6902,13,0.25125,14,0.25506,12,0.01829
ENSG00000138028,CGREF1,43,-0.8082,100,0.54565,99,0.94387,25,-1.5491,48,-0.6880
ENSG00000138073,PREB,23,-0.2216,18,-0.5673,35,0.74122,17,-0.6360,21,-0.4485
ENSG00000138074,SLC5A6,15,0.75443,16,0.73790,9,-0.2803,8,-0.2682,7,-0.6465
ENSG00000138085,ATRAID,32,-0.2416,47,0.39196,37,0.02733,53,0.58220,30,-0.3468
ENSG00000115194,SLC30A3,79,-0.9479,112,-0.3436,240,1.78761,60,-1.2885,51,-1.7206
ENSG00000115204,MPV17,37,-0.1938,40,-0.0622,48,0.37347,41,-0.0362,35,-0.3349
ENSG00000115207,GTF3C2,20,0.51889,22,0.61893,16,0.19172,8,-0.8299,9,-0.8418
ENSG00000115211,EIF2B4,25,-0.2786,16,-0.9676,37,0.59715,30,-0.0147,25,-0.3080
ENSG00000115234,SNX17,95,0.09973,81,-0.1554,104,0.37150,99,0.14508,63,-0.6378
ENSG00000163795,ZNF513,8,-0.5488,17,0.56482,12,0.13724,11,-0.0183,11,-0.0869
ENSG00000115241,PPM1G,47,-0.0375,46,-0.0716,59,0.54935,35,-0.4662,35,-0.5593
ENSG00000115216,NRBP1,65,0.30205,41,-0.4519,67,0.56220,50,-0.1275,33,-0.9203
ENSG00000138002,IFT172,17,0.81743,7,-0.5254,12,0.26005,6,-0.9016,7,-0.6765
ENSG00000115226,FNDC4,57,0.33034,35,-0.4602,50,0.12340,38,-0.3383,44,-0.1387
ENSG00000243943,ZNF512,49,1.11625,24,-0.1541,20,-0.6535,32,0.27986,22,-0.3234
ENSG00000198522,GPN1,29,0.25254,23,-0.1333,27,0.20430,17,-0.6284,23,-0.2070
ENSG00000119760,SUPT7L,35,-0.3256,49,0.21801,56,0.74498,42,-0.0475,24,-1.0215
ENSG00000163798,SLC4A1AP,78,0.41870,50,-0.3235,72,0.39252,41,-0.6293,45,-0.5840
ENSG00000243147,MRPL33,98,-0.7699,177,0.19060,183,0.40493,112,-0.5140,160,0.03916
ENSG00000158019,BABAM2,37,-0.2664,55,0.37455,55,0.64125,32,-0.4844,28,-0.7647
ENSG00000075426,FOSL2,20,-0.7492,61,1.09460,19,-1.0485,115,2.26231,21,-0.6953
ENSG00000213639,PPP1CB,272,0.32096,196,-0.2287,226,-0.0023,274,0.29814,191,-0.3152
ENSG00000171103,TRMT61B,10,-0.2944,14,0.23340,17,0.89776,5,-1.3094,8,-0.8411
ENSG00000163811,WDR43,24,0.41222,25,0.45054,18,-0.0698,16,-0.2215,15,-0.3969
ENSG00000115295,CLIP4,44,0.13182,47,0.22956,44,0.17558,28,-0.5642,36,-0.2452
ENSG00000119801,YPEL5,127,-0.0400,154,0.27280,148,0.34078,98,-0.4263,104,-0.4161
ENSG00000213626,LBH,19,-1.0179,147,2.50353,30,-0.4050,49,0.51021,15,-1.5080
ENSG00000172954,LCLAT1,14,0.01981,22,0.73034,16,0.33743,11,-0.4002,9,-0.7909
ENSG00000158089,GALNT14,35,2.58367,10,-0.0631,4,-1.7146,5,-1.0752,6,-0.8657
ENSG00000013016,EHD3,137,0.01420,180,0.44500,170,0.60486,73,-0.9618,85,-0.8446
ENSG00000162961,DPY30,61,-0.1068,70,0.12425,70,0.18531,68,0.06211,57,-0.2549
ENSG00000021574,SPAST,29,0.52551,17,-0.3207,20,-0.1342,22,0.07033,19,-0.1807
ENSG00000119820,YIPF4,127,0.64925,76,-0.2249,80,-0.2452,98,0.16608,78,-0.2370
ENSG00000115760,BIRC6,49,0.91504,20,-0.6178,24,-0.4976,33,0.18097,28,-0.0713
ENSG00000152689,RASGRP3,23,2.03024,0,-8.1106,1,-3.2788,18,1.29210,10,0.35849
ENSG00000119812,FAM98A,91,1.15601,20,-1.3278,47,-0.1102,38,-0.3734,38,-0.4793
ENSG00000260025,CRIM1-DT,29,-0.4156,32,-0.2280,45,0.50229,25,-0.5944,35,-0.0948
ENSG00000150938,CRIM1,103,1.13724,36,-0.6878,42,-0.6363,114,1.15834,35,-0.8340
ENSG00000171055,FEZ2,78,-0.2094,137,0.70249,107,0.49019,68,-0.4109,56,-0.8198
ENSG00000115808,STRN,26,0.16860,21,-0.2349,28,0.40582,26,0.12509,16,-0.7195
ENSG00000008869,HEATR5B,29,0.32695,29,0.28657,27,0.32387,21,-0.2050,15,-0.8673
ENSG00000152133,GPATCH11,33,0.16997,23,-0.4341,35,0.37760,28,-0.1130,23,-0.4659
ENSG00000055332,EIF2AK2,77,0.78678,31,-0.7291,47,-0.1295,59,0.28401,39,-0.4439
ENSG00000218739,CEBPZOS,80,0.27444,69,0.02059,73,0.19349,54,-0.3509,56,-0.3733
ENSG00000115816,CEBPZ,37,0.27520,23,-0.5164,29,-0.2041,49,0.71106,29,-0.1330
ENSG00000003509,NDUFAF7,9,-0.3697,6,-0.8070,12,0.16563,18,0.75883,11,-0.0903
ENSG00000115828,QPCT,45,1.52066,17,-0.2908,18,-0.2335,11,-0.8933,11,-1.0146
ENSG00000163171,CDC42EP3,20,-0.0289,27,0.42897,26,0.65513,10,-1.0925,13,-0.8420
ENSG00000138061,CYP1B1,2,-3.7764,20,-0.2940,8,-2.1129,204,4.68066,7,-2.0388
ENSG00000119787,ATL2,38,0.51573,24,-0.2574,35,0.53588,23,-0.3113,15,-1.1580
ENSG00000143889,HNRNPLL,43,-0.0170,35,-0.3226,53,0.55527,40,-0.1262,31,-0.6201
ENSG00000115875,SRSF7,69,-0.3720,170,1.10369,85,-0.0270,113,0.43028,63,-0.5883
ENSG00000152147,GEMIN6,15,0.48143,4,-1.3908,15,0.79465,4,-1.3114,7,-0.8127
ENSG00000163214,DHX57,15,0.06620,6,-1.1360,21,1.06422,6,-1.2953,8,-0.8899
ENSG00000188010,MORN2,35,-0.4878,37,-0.3696,55,0.43037,33,-0.5150,48,0.06974
ENSG00000115904,SOS1,25,0.37379,22,0.18138,19,-0.1082,26,0.40255,15,-0.4614
ENSG00000011566,MAP4K3,33,0.02908,28,-0.2293,38,0.40114,37,0.17529,24,-0.6021
ENSG00000231312,MAP4K3-DT,41,0.41161,38,0.23589,34,0.07686,26,-0.3422,26,-0.4460
ENSG00000152154,TMEM178A,182,0.79495,127,0.11906,120,0.05702,78,-0.6383,80,-0.6919
ENSG00000183023,SLC8A1,144,1.18833,106,0.52095,65,-0.3952,44,-0.8565,52,-0.6846
ENSG00000143924,EML4,15,0.61222,18,0.86998,7,-0.8765,24,1.35494,6,-0.8657
ENSG00000115944,COX7A2L,252,0.82782,74,-1.1787,172,0.17967,111,-0.5624,124,-0.4679
ENSG00000057935,MTA3,25,-1.0635,61,0.37569,67,0.92425,19,-1.3999,38,-0.4295
ENSG00000152518,ZFP36L2,29,0.16093,16,-0.7573,8,-2.1697,86,2.01138,38,0.76121
ENSG00000138036,DYNC2LI1,28,-0.2778,23,-0.5951,42,0.60982,34,0.01637,26,-0.4524
ENSG00000138095,LRPPRC,108,0.28594,67,-0.4842,112,0.51608,61,-0.6334,67,-0.5806
ENSG00000138032,PPM1B,74,0.09927,80,0.22010,72,0.07211,75,0.12430,58,-0.3371
ENSG00000138078,PREPL,612,0.38315,427,-0.2251,654,0.78808,260,-0.9849,246,-1.2251
ENSG00000171132,PRKCE,155,0.22596,145,0.10256,182,0.80306,70,-1.0140,67,-1.2408
ENSG00000116016,EPAS1,53,-0.4885,25,-1.5739,13,-3.1022,483,3.84337,57,-0.3910
ENSG00000119729,RHOQ,58,0.32271,35,-0.5085,30,-1.0178,113,1.38884,56,0.27069
ENSG00000151665,PIGF,17,0.20530,14,-0.0442,17,0.36261,12,-0.3644,11,-0.5361
ENSG00000119878,CRIPT,56,0.00832,59,0.08915,53,-0.0928,81,0.61241,49,-0.2308
ENSG00000171150,SOCS5,43,1.04797,21,-0.2329,22,-0.2579,36,0.63510,13,-1.0584
ENSG00000180398,MCFD2,97,0.20125,65,-0.4422,88,0.06366,89,0.05343,81,-0.1042
ENSG00000143933,CALM2,1459,-0.7324,2415,0.10213,3148,0.94765,1470,-0.6684,1540,-0.7012
ENSG00000095002,MSH2,41,0.95086,15,-0.7166,25,0.12659,19,-0.3978,16,-0.7430
ENSG00000184261,KCNK12,18,-0.6175,54,1.17342,33,0.61437,6,-2.0372,18,-0.6972
ENSG00000116062,MSH6,18,0.31667,15,-0.0196,18,0.44142,15,-0.0112,8,-0.9963
ENSG00000138081,FBXO11,78,-0.0376,80,0.01507,104,0.73615,61,-0.4049,46,-0.9724
ENSG00000162869,PPP1R21,36,-0.1002,33,-0.2150,47,0.51411,30,-0.3868,31,-0.4136
ENSG00000179915,NRXN1,255,-0.2413,296,0.01134,405,0.92181,128,-1.2641,187,-0.8090
ENSG00000115239,ASB3,26,-0.3829,40,0.31918,37,0.27306,37,0.19624,27,-0.3478
ENSG00000068912,ERLEC1,122,0.00609,128,0.07424,167,0.89905,60,-1.0785,64,-1.1204
ENSG00000068878,PSME4,16,0.44565,13,0.05823,10,-0.3707,24,1.07373,9,-0.5735
ENSG00000170634,ACYP2,110,-0.0682,131,0.20925,112,-0.0470,99,-0.2194,121,0.10214
ENSG00000115306,SPTBN1,512,-0.0318,513,-0.0232,522,0.00514,571,0.14334,512,-0.0349
ENSG00000214595,EML6,12,0.24934,20,1.01989,10,-0.1843,4,-1.2194,9,-0.1686
ENSG00000115310,RTN4,1045,-0.3644,1762,0.49079,1716,0.78536,732,-0.8792,795,-0.8797
ENSG00000143947,RPS27A,739,-0.5538,852,-0.2916,869,-0.3919,1894,0.99697,1253,0.39607
ENSG00000085760,MTIF2,21,0.31155,12,-0.6149,18,0.07048,11,-0.6567,19,0.09096
ENSG00000115355,CCDC88A,209,0.72292,109,-0.3874,101,-0.7341,195,0.52895,152,0.15342
ENSG00000163001,CFAP36,131,-0.2429,154,0.02767,171,0.31789,121,-0.3447,141,-0.1354
ENSG00000275052,PPP4R3B,58,0.47698,40,-0.1469,43,-0.0936,53,0.28686,36,-0.3654
ENSG00000138035,PNPT1,19,0.54022,8,-0.7013,12,-0.3322,23,0.81464,12,-0.2250
ENSG00000115380,EFEMP1,31,0.62177,8,-1.4275,10,-1.5186,31,0.57507,36,1.07865
ENSG00000055813,CCDC85A,49,0.06558,48,0.03316,62,0.73080,21,-1.1883,30,-0.7962
ENSG00000115392,FANCL,13,-0.9833,42,0.83510,38,1.28447,12,-1.1033,9,-1.7016
ENSG00000119866,BCL11A,103,0.91258,50,-0.3395,66,0.11136,36,-0.8372,44,-0.6470
ENSG00000115421,PAPOLG,15,0.21386,8,-0.6918,14,0.16410,23,0.89038,9,-0.7059
ENSG00000162928,PEX13,11,-0.0968,11,-0.1015,14,0.42227,10,-0.2554,9,-0.3746
ENSG00000162929,KIAA1841,17,0.30989,13,-0.1515,14,-0.0562,12,-0.2567,14,-0.0173
ENSG00000237651,C2orf74,39,-0.4812,62,0.28314,63,0.52752,30,-0.8498,46,-0.2429
ENSG00000115464,USP34,60,0.27304,54,0.10354,52,0.02617,67,0.43245,38,-0.5445
ENSG00000082898,XPO1,59,-0.0932,74,0.25969,69,0.25239,65,0.04197,50,-0.4270
ENSG00000170264,FAM161A,23,0.32903,16,-0.2709,19,-0.0018,21,0.19346,16,-0.2525
ENSG00000115484,CCT4,132,-0.2371,168,0.16193,188,0.57181,118,-0.3950,111,-0.5736
ENSG00000173163,COMMD1,33,-0.3797,46,0.16179,50,0.48112,32,-0.3925,35,-0.3227
ENSG00000170340,B3GNT2,15,-0.7070,16,-0.5255,33,1.15691,23,0.02400,12,-1.1254
ENSG00000186889,TMEM17,21,0.56495,14,-0.0588,17,0.29421,9,-0.6862,10,-0.6921
ENSG00000115504,EHBP1,53,-0.1319,36,-0.6984,76,0.77658,47,-0.3162,40,-0.6593
ENSG00000014641,MDH1,526,-0.4922,730,0.05651,1006,1.04222,346,-1.0894,430,-0.8853
ENSG00000169764,UGP2,232,0.37587,203,0.12914,165,-0.3029,156,-0.2871,200,0.13164
ENSG00000197329,PELI1,19,-0.6826,37,0.40871,30,0.18848,63,1.31195,17,-0.9329
ENSG00000119862,LGALSL,23,-0.1070,36,0.62442,29,0.49828,17,-0.4968,15,-0.8319
ENSG00000119844,AFTPH,58,0.62159,52,0.37178,46,0.29509,30,-0.4578,21,-1.1537
ENSG00000179833,SERTAD2,15,0.28284,23,0.88772,11,-0.3942,20,0.70826,9,-0.6137
ENSG00000237638,LINC02245,23,0.70120,12,-0.4207,16,0.09759,7,-1.1527,13,-0.2532
ENSG00000115902,SLC1A4,122,0.40986,63,-0.6629,83,-0.3570,75,-0.4002,121,0.45285
ENSG00000011523,CEP68,63,0.66577,41,-0.0818,53,0.52691,14,-1.7161,25,-0.9641
ENSG00000138069,RAB1A,224,0.23791,146,-0.4543,235,0.47802,177,-0.1543,135,-0.6751
ENSG00000138071,ACTR2,226,-0.1026,229,-0.0730,271,0.31049,233,-0.0490,204,-0.3009
ENSG00000198369,SPRED2,36,0.16224,44,0.45545,35,0.17362,37,0.17280,22,-0.7319
ENSG00000197223,C1D,60,0.09273,51,-0.1738,62,0.21750,70,0.33867,44,-0.4806
ENSG00000243667,WDR92,14,0.51937,10,-0.0486,14,0.76639,2,-2.1731,5,-1.1817
ENSG00000115946,PNO1,14,-0.3973,22,0.28758,24,0.78732,16,-0.2009,10,-0.9998
ENSG00000221823,PPP3R1,164,-0.1587,183,0.01884,238,0.77095,115,-0.6901,116,-0.7958
ENSG00000119865,CNRIP1,170,0.39426,123,-0.1673,162,0.46000,96,-0.5350,88,-0.7824
ENSG00000169604,ANTXR1,14,-0.1346,11,-0.4100,5,-1.8934,45,1.89182,22,0.80690
ENSG00000198380,GFPT1,33,-0.2672,35,-0.1279,48,0.58999,25,-0.6271,32,-0.3527
ENSG00000169599,NFU1,45,-0.1440,39,-0.3634,57,0.40109,38,-0.3989,45,-0.1512
ENSG00000115977,AAK1,221,0.86160,104,-0.4301,155,0.29660,113,-0.3075,74,-1.1010
ENSG00000087338,GMCL1,29,1.13767,10,-0.6077,15,-0.0245,14,-0.1334,9,-0.9282
ENSG00000124380,SNRNP27,87,-0.1345,108,0.21301,100,0.15428,82,-0.2240,89,-0.1139
ENSG00000059728,MXD1,23,0.42364,29,0.75756,16,-0.1932,12,-0.5444,15,-0.3085
ENSG00000169564,PCBP1,280,0.29487,229,-0.0507,255,0.19006,286,0.30130,163,-0.6765
ENSG00000116001,TIA1,29,0.44961,28,0.34532,20,-0.2948,33,0.59656,17,-0.4781
ENSG00000116005,PCYOX1,95,0.71119,51,-0.3636,71,0.26863,55,-0.2414,39,-0.8790
ENSG00000143977,SNRPG,56,-0.2290,72,0.17857,56,-0.3092,79,0.33056,75,0.31196
ENSG00000035141,FAM136A,33,0.45346,15,-0.8236,24,-0.1310,36,0.53376,23,-0.1985
ENSG00000075340,ADD2,180,0.61518,71,-0.8895,144,0.32471,74,-0.8315,101,-0.4337
ENSG00000144043,TEX261,22,0.26237,12,-0.7013,20,0.12718,28,0.57042,15,-0.4477
ENSG00000124357,NAGK,67,0.49668,32,-0.6966,55,0.17350,59,0.22987,37,-0.5610
ENSG00000124383,MPHOSPH10,46,0.37310,18,-1.0840,43,0.37179,37,0.00134,28,-0.5123
ENSG00000124374,PAIP2B,33,1.13525,3,-2.4798,7,-1.8479,60,2.07419,17,-0.1071
ENSG00000075292,ZNF638,92,0.67371,73,0.22727,58,-0.1810,63,-0.0008,48,-0.4870
ENSG00000003137,CYP26B1,26,-0.8800,15,-1.6554,77,1.81515,13,-1.8572,24,-1.1063
ENSG00000144036,EXOC6B,64,0.51073,50,0.08176,42,-0.2920,43,-0.1814,47,-0.0168
ENSG00000135638,EMX1,5,-2.0481,35,0.88951,33,1.55192,3,-2.6121,9,-1.3135
ENSG00000144040,SFXN5,71,-0.3464,103,0.25549,53,-1.0789,73,-0.2752,156,1.25824
ENSG00000135631,RAB11FIP5,40,0.27705,39,0.21030,37,0.25259,26,-0.4021,25,-0.5480
ENSG00000272702,AC010913.1,14,-0.2341,21,0.46449,13,-0.4398,11,-0.5251,21,0.62070
ENSG00000135632,SMYD5,18,-0.0245,20,0.09292,25,0.78884,10,-0.9023,11,-0.9342
ENSG00000135617,PRADC1,19,-0.4279,33,0.42119,27,0.21070,30,0.25086,21,-0.3099
ENSG00000135624,CCT7,121,-0.3630,141,-0.0891,188,0.61248,125,-0.2833,117,-0.4589
ENSG00000163013,FBXO41,74,0.29745,62,-0.0261,60,-0.1162,45,-0.5194,66,0.10493
ENSG00000135625,EGR4,14,-3.4972,679,2.93123,170,0.56021,19,-2.9354,26,-2.7117
ENSG00000144034,TPRKB,15,-0.7002,31,0.46063,22,-0.1133,31,0.47536,25,0.14481
ENSG00000144048,DUSP11,13,-0.1452,12,-0.1927,16,0.40372,15,0.12095,11,-0.4389
ENSG00000124356,STAMBP,26,0.33119,19,-0.2291,20,-0.1180,21,-0.0463,21,-0.0065
ENSG00000114956,DGUOK,64,-0.0775,79,0.26033,82,0.55486,64,-0.0655,40,-0.9117
ENSG00000163170,BOLA3,59,-0.3431,82,0.20127,73,0.03801,77,0.11494,74,0.04936
ENSG00000225439,BOLA3-AS1,23,0.65115,15,-0.1022,16,-0.0583,3,-2.4168,17,0.07073
ENSG00000114978,MOB1A,12,-0.8557,16,-0.4068,16,-0.5236,61,1.79944,22,0.10584
ENSG00000204843,DCTN1,231,-0.4288,345,0.22957,403,0.85600,184,-0.7448,189,-0.8181
ENSG00000005448,WDR54,30,-0.3051,30,-0.2851,49,0.89107,38,0.10022,19,-1.1242
ENSG00000114993,RTKN,15,0.83194,4,-1.3113,5,-1.3678,25,1.52593,11,0.20713
ENSG00000115274,INO80B,37,-0.3412,47,0.06500,58,0.67865,33,-0.5025,33,-0.5727
ENSG00000239779,WBP1,48,-0.1109,47,-0.1543,44,-0.3750,69,0.45468,63,0.37826
ENSG00000115275,MOGS,18,0.29870,8,-0.9055,20,0.81002,10,-0.6128,9,-0.9847
ENSG00000115289,PCGF1,12,-0.0888,16,0.30951,15,0.33424,18,0.50742,8,-0.8929
ENSG00000115307,AUP1,39,-0.3033,51,0.13139,58,0.56224,68,0.57352,26,-1.0641
ENSG00000115317,HTRA2,24,-0.1508,23,-0.1822,33,0.65391,24,-0.1031,17,-0.7440
ENSG00000135622,SEMA4F,26,-0.4812,21,-0.7494,57,1.54482,18,-0.9650,14,-1.5354
ENSG00000115350,POLE4,73,-0.4340,49,-0.9842,105,0.28098,116,0.33669,97,0.07223
ENSG00000115364,MRPL19,28,-0.0223,25,-0.1658,23,-0.4367,43,0.68082,32,0.27842
ENSG00000176204,LRRTM4,18,-1.3074,47,0.25947,63,1.42080,7,-2.5375,24,-0.8613
ENSG00000066032,CTNNA2,84,-0.6316,53,-1.2893,158,0.67956,84,-0.5957,128,0.07201
ENSG00000162951,LRRTM1,44,-0.4045,65,0.22405,81,1.04412,37,-0.6221,27,-1.2711
ENSG00000163541,SUCLG1,76,-0.1540,68,-0.3163,102,0.55384,56,-0.6053,70,-0.3146
ENSG00000034510,TMSB10,2239,-0.8862,3682,-0.0586,4792,0.61462,3658,-0.0690,3363,-0.2413
ENSG00000176407,KCMF1,52,0.06185,31,-0.7510,56,0.27294,58,0.21404,44,-0.2628
ENSG00000152291,TGOLN2,233,0.59449,141,-0.2659,188,0.30359,152,-0.1514,102,-0.8774
ENSG00000042445,RETSAT,16,-0.1073,11,-0.5980,17,-0.0430,22,0.39458,18,0.15431
ENSG00000042493,CAPG,16,-0.0154,7,-1.3288,7,-1.6410,31,1.01723,31,1.34280
ENSG00000168906,MAT2A,65,-0.1755,120,0.81752,58,-0.5045,153,1.24077,57,-0.4174
ENSG00000115486,GGCX,27,-0.0817,23,-0.2911,34,0.51699,31,0.16283,20,-0.6614
ENSG00000168899,VAMP5,19,-0.1017,8,-1.3760,9,-1.6152,92,2.71011,20,-0.0232
ENSG00000168894,RNF181,51,-0.9324,74,-0.2930,106,0.45379,112,0.35093,85,-0.0966
ENSG00000168883,USP39,13,-0.4360,13,-0.4211,21,0.51677,21,0.30493,14,-0.4039
ENSG00000115525,ST3GAL5,81,0.17165,124,0.84287,80,0.20785,60,-0.3076,46,-0.8564
ENSG00000068654,POLR1A,14,0.20573,7,-0.7562,13,0.15431,19,0.75232,9,-0.5463
ENSG00000132300,PTCD3,55,0.61299,27,-0.5352,35,-0.2490,43,0.17862,37,-0.0936
ENSG00000132305,IMMT,81,0.38726,52,-0.3503,77,0.44026,44,-0.5920,46,-0.6317
ENSG00000132313,MRPL35,55,0.48493,25,-0.7856,41,-0.0394,43,0.06265,39,-0.1220
ENSG00000068615,REEP1,133,0.89783,52,-0.6830,95,0.40837,41,-1.0571,47,-0.9584
ENSG00000115548,KDM3A,13,-0.1479,19,0.42245,15,0.13584,12,-0.2272,13,-0.1851
ENSG00000115561,CHMP3,127,-0.4255,175,0.10485,192,0.42700,136,-0.2817,145,-0.2252
ENSG00000239305,RNF103,56,0.31717,47,0.01073,49,0.13475,59,0.38393,32,-0.6919
ENSG00000153561,RMND5A,52,0.05291,47,-0.1075,60,0.45658,42,-0.2695,37,-0.5520
ENSG00000222041,CYTOR,8,-2.1375,67,1.17792,34,0.13119,71,1.28254,21,-0.7449
ENSG00000172086,KRCC1,20,0.50971,12,-0.3395,17,0.26769,14,-0.1334,10,-0.6776
ENSG00000172071,EIF2AK3,13,0.46289,25,1.43676,7,-0.7666,17,0.83841,6,-0.9075
ENSG00000172005,MAL,88,0.86744,12,-2.2064,24,-1.6255,99,0.95785,82,0.84980
ENSG00000144029,MRPS5,42,-0.3018,38,-0.4253,68,0.80631,35,-0.5582,37,-0.5689
ENSG00000115041,KCNIP3,18,-0.5464,12,-1.0925,36,1.07201,18,-0.4995,17,-0.6225
ENSG00000115042,FAHD2A,23,-0.1525,11,-1.1517,31,0.59212,15,-0.7027,23,-0.1033
ENSG00000174501,ANKRD36C,30,1.23720,2,-2.5299,3,-2.8751,30,1.09274,25,1.07756
ENSG00000158050,DUSP2,11,-2.5478,393,3.95692,40,-0.7464,17,-1.7612,12,-2.4678
ENSG00000084090,STARD7,129,-0.1087,187,0.48550,158,0.35533,97,-0.5480,107,-0.4640
ENSG00000135956,TMEM127,52,-0.1144,45,-0.3324,76,0.91719,39,-0.5516,32,-0.9858
ENSG00000144021,CIAO1,88,0.25328,93,0.31462,85,0.29106,65,-0.2405,51,-0.7220
ENSG00000144028,SNRNP200,41,-0.1521,55,0.31319,44,-0.0196,73,0.79212,35,-0.4457
ENSG00000196843,ARID5A,11,-0.9996,31,0.57117,10,-1.5469,112,3.05224,14,-0.7676
ENSG00000114982,KANSL3,21,0.80878,16,0.29664,12,-0.2011,7,-0.8853,11,-0.3267
ENSG00000114988,LMAN2L,13,0.29143,9,-0.2338,12,0.33497,11,-0.0317,7,-0.6422
ENSG00000213337,ANKRD39,34,-0.2014,43,0.17690,49,0.65125,28,-0.4587,26,-0.7242
ENSG00000168758,SEMA4C,32,1.30259,13,-0.2979,10,-0.9682,30,1.05566,11,-0.6581
ENSG00000144199,FAHD2B,20,-0.4077,22,-0.2066,31,0.61279,16,-0.6346,22,-0.2528
ENSG00000135976,ANKRD36,23,1.34835,4,-1.3222,5,-1.4866,6,-0.8470,17,0.85585
ENSG00000135940,COX5B,707,-0.3454,956,0.15559,877,0.02922,713,-0.3034,977,0.23548
ENSG00000115073,ACTR1B,79,0.14640,106,0.59642,84,0.38792,33,-1.2023,51,-0.6341
ENSG00000075568,TMEM131,54,0.41656,31,-0.4856,50,0.45183,30,-0.5206,29,-0.6564
ENSG00000040933,INPP4A,74,0.27276,57,-0.1492,75,0.45758,62,-0.0280,38,-0.8883
ENSG00000183513,COA5,45,-0.3936,59,0.07168,67,0.43012,30,-0.9729,56,-0.0310
ENSG00000115446,UNC50,33,0.11309,25,-0.3137,32,0.08924,38,0.31830,27,-0.2374
ENSG00000071073,MGAT4A,33,0.32380,18,-0.6091,31,0.34624,26,-0.0753,20,-0.5237
ENSG00000196872,KIAA1211L,42,-1.5754,202,0.95540,173,1.32283,47,-1.3274,50,-1.4149
ENSG00000158411,MITD1,24,0.69875,13,-0.2966,16,-0.0493,14,-0.1934,13,-0.3791
ENSG00000185414,MRPL30,38,0.26737,25,-0.3733,36,0.24823,29,-0.1536,26,-0.3627
ENSG00000115514,TXNDC9,29,0.07191,26,-0.0812,31,0.31601,26,-0.0972,22,-0.4317
ENSG00000158417,EIF5B,225,0.93114,65,-1.1118,97,-0.7483,178,0.43687,149,0.19099
ENSG00000135945,REV1,22,0.11794,19,-0.1853,23,0.18569,27,0.39419,16,-0.4820
ENSG00000144218,AFF3,43,0.49875,36,0.18806,34,0.15570,20,-0.7387,24,-0.4971
ENSG00000170500,LONRF2,164,-0.1576,282,0.72885,225,0.61176,82,-1.1999,113,-0.8389
ENSG00000115526,CHST10,29,0.42401,25,0.18030,24,0.13916,6,-1.8727,21,-0.1538
ENSG00000115539,PDCL3,19,0.00699,13,-0.6366,21,0.24814,25,0.43655,16,-0.3361
ENSG00000170485,NPAS2,33,0.06597,21,-0.5934,37,0.44137,24,-0.4308,27,-0.2875
ENSG00000071082,RPL31,857,-0.5091,1263,0.13502,987,-0.3769,1670,0.58549,1443,0.43817
