Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000100138,SNU13,16,-3.8481,407,1.09290,706,2.20271,140,-0.7546,16,-3.8846,203,-0.0899,152,-0.6138
ENSG00000198911,SREBF2,16,-3.9704,407,0.94111,748,2.14379,255,0.16454,16,-4.0063,231,-0.0150,86,-1.6709
ENSG00000100167,SEPTIN3,16,-3.8073,407,1.14420,676,2.16786,322,0.86870,16,-3.8436,20,-3.5060,49,-2.3622
ENSG00000183172,SMDT1,16,-3.8194,407,1.12944,148,-0.5574,169,-0.3927,482,1.45102,135,-0.6959,183,-0.2554
ENSG00000100243,CYB5R3,16,-4.2753,407,0.57477,1,-8.0258,258,-0.1975,16,-4.3102,1417,3.26951,108,-1.6421
ENSG00000130540,SULT4A1,16,-3.8373,407,1.10707,1284,4.01604,95,-1.3618,16,-3.8728,1,-6.9955,0,-8.9657
ENSG00000100364,KIAA0930,16,-4.8765,407,-0.1122,705,0.80824,245,-1.0007,994,1.43999,431,-0.0191,440,0.01912
ENSG00000219438,TAFA5,16,-2.9273,407,2.38867,1,-6.6905,201,1.17363,16,-2.9633,8,-3.8491,87,-0.4729
ENSG00000100427,MLC1,16,-3.1429,407,2.04884,1,-6.9061,350,2.31433,16,-3.1810,1,-6.3102,25,-2.7050
ENSG00000008735,MAPK8IP2,16,-4.3311,407,0.50886,922,2.05621,329,0.17821,452,0.68884,4,-6.1938,117,-1.5830
ENSG00000169100,SLC25A6,16,-4.4980,407,0.31469,671,1.19108,358,0.12260,407,0.31583,478,0.58802,163,-1.2410
ENSG00000205542,TMSB4X,148,-5.1261,407,-3.6616,4285,-0.1229,1140,-2.3010,11983,1.69359,7209,0.74503,7653,1.02563
ENSG00000046653,GPM6B,16,-6.3843,407,-1.7207,523,-1.3409,1364,0.18369,1510,0.32722,413,-1.6990,2770,1.79178
ENSG00000184368,MAP7D2,16,-3.2656,407,1.87270,533,2.48396,148,0.05704,16,-3.3014,1,-6.4292,12,-3.9198
ENSG00000156298,TSPAN7,16,-4.8395,407,-0.0704,1525,2.40679,873,1.55693,16,-4.8747,36,-3.6918,38,-3.7996
ENSG00000165175,MID1IP1,16,-3.9127,407,1.01174,1,-7.6667,171,-0.4832,16,-3.9490,200,-0.1871,518,1.88345
ENSG00000147123,NDUFB11,16,-3.5013,407,1.54429,112,-0.6544,132,-0.4372,16,-3.5369,324,1.11479,190,0.22546
ENSG00000130985,UBA1,16,-3.4982,407,1.54769,405,1.53847,128,-0.4903,16,-3.5136,134,-0.3669,142,-0.3143
ENSG00000102226,USP11,16,-4.2721,407,0.57830,1391,3.21700,224,-0.4426,16,-4.3067,167,-0.8517,69,-2.3235
ENSG00000008056,SYN1,16,-5.3250,407,-0.6028,3564,3.99432,655,0.18371,16,-5.3584,10,-6.0568,13,-5.7911
ENSG00000101940,WDR13,16,-3.3257,407,1.78600,166,0.17049,186,0.41344,16,-3.3620,147,-0.0253,112,-0.5205
ENSG00000102109,PCSK1N,16,-4.5761,407,0.22609,749,1.29484,539,0.83969,16,-4.6113,228,-0.6958,347,-0.0400
ENSG00000102003,SYP,16,-3.9788,407,0.93113,1200,3.39239,109,-1.3035,16,-4.0147,136,-0.8556,59,-2.2665
ENSG00000179222,MAGED1,148,-0.5287,407,1.15788,739,2.39052,169,-0.3664,16,-3.8324,111,-0.9825,52,-2.2508
ENSG00000158526,TSR2,16,-3.6069,407,1.40362,242,0.47591,73,-1.5251,16,-3.6293,229,0.38278,288,0.93183
ENSG00000256045,MTRNR2L10,598,0.23072,407,-0.3900,1,-8.8761,1210,1.91160,16,-5.1647,196,-1.5068,516,-0.0095
ENSG00000198034,RPS4X,16,-5.8145,407,-1.1553,281,-1.7117,448,-1.1063,1396,0.83418,1397,0.83533,1632,1.37791
ENSG00000085224,ATRX,16,-3.5430,407,1.48831,40,-2.2553,271,0.89149,16,-3.5787,171,-0.0300,186,0.13166
ENSG00000131174,COX7B,16,-5.4407,3909,4.04684,299,-1.2005,210,-1.8693,397,-0.7646,464,-0.5233,146,-2.4215
ENSG00000102144,PGK1,16,-3.7397,407,1.23068,97,-1.1149,345,1.13259,16,-3.7754,421,1.29767,71,-1.7144
ENSG00000078596,ITM2A,16,-4.8555,407,-0.0888,1,-8.6039,128,-2.0077,481,0.18504,2638,4.09828,34,-3.9771
ENSG00000241343,RPL36A,422,-1.9049,407,-1.9612,500,-1.6534,675,-1.3122,2359,0.81487,2010,0.53798,3019,1.58375
ENSG00000184905,TCEAL2,16,-3.1039,407,2.11050,1,-6.8648,146,0.24430,16,-3.1403,121,-0.0967,152,0.31729
ENSG00000184515,BEX5,16,-3.4913,407,1.55657,82,-1.1202,191,0.24706,560,2.23283,47,-1.9422,8,-4.6883
ENSG00000133169,BEX1,16,-3.8812,407,1.05208,912,2.77700,141,-0.7728,16,-3.9168,57,-2.0503,141,-0.7694
ENSG00000102409,BEX4,16,-3.6967,407,1.28609,368,1.09940,156,-0.3819,51,-2.0249,240,0.35943,172,-0.2130
ENSG00000133134,BEX2,16,-3.1267,407,2.07544,1,-6.8878,219,1.04878,16,-3.1630,82,-0.7419,109,-0.3321
ENSG00000166681,BEX3,16,-4.2528,407,0.60120,627,1.38084,330,0.28971,65,-2.2380,253,-0.1843,261,-0.1502
ENSG00000133142,TCEAL4,16,-3.9478,407,0.96863,198,-0.2406,121,-1.1007,16,-3.9839,317,0.53333,436,1.34853
ENSG00000196507,TCEAL3,16,-3.8606,407,1.07748,159,-0.4852,127,-0.9318,76,-1.6087,171,-0.3703,431,1.47671
ENSG00000123562,MORF4L2,16,-3.8470,407,1.09442,596,1.83825,217,0.02424,16,-3.8829,164,-0.4275,148,-0.6588
ENSG00000123560,PLP1,941,-2.8188,407,-4.0414,1114,-2.5705,993,-2.9051,9000,0.67625,2812,-1.1877,18899,3.02424
ENSG00000157514,TSC22D3,16,-3.4025,407,1.67701,168,0.10319,149,-0.1024,20,-3.1092,301,1.10332,105,-0.7155
ENSG00000077264,PAK3,16,-3.9104,407,1.01580,1000,2.97550,251,0.22011,16,-3.9459,49,-2.3170,12,-4.5536
ENSG00000101856,PGRMC1,16,-4.2100,407,0.65042,981,2.38795,201,-0.5605,20,-3.9195,268,-0.0403,192,-0.6402
ENSG00000198918,RPL39,139,-3.9942,407,-2.4290,398,-2.4610,910,-1.3392,5488,1.81749,3417,0.91213,3136,0.91174
ENSG00000125356,NDUFA1,16,-4.5125,407,0.29769,277,-0.3256,297,-0.2388,630,1.05454,699,1.24663,215,-0.8010
ENSG00000005893,LAMP2,16,-4.6859,407,0.09960,1,-8.4362,160,-1.4808,617,0.80443,449,0.26135,817,1.65914
ENSG00000125675,GRIA3,16,-3.9025,407,1.02512,1317,3.93206,83,-1.6617,16,-3.9383,1,-7.0605,41,-2.7425
ENSG00000134590,RTL8C,16,-4.2689,407,0.58162,796,1.83533,295,0.05286,16,-4.3049,418,0.63041,168,-0.9291
ENSG00000178947,SMIM10L2A,16,-2.8834,407,2.46063,1,-6.6468,233,1.61684,16,-2.9184,64,-0.8534,13,-3.3926
ENSG00000203930,LINC00632,16,-3.9864,407,0.92125,57,-2.1779,295,0.43022,16,-4.0226,375,0.77613,331,0.66623
ENSG00000010404,IDS,16,-5.5460,407,-0.8403,2671,2.58259,1069,0.86805,16,-5.5809,596,-0.2422,196,-2.0879
ENSG00000102181,CD99L2,16,-3.3948,407,1.68895,397,1.64225,172,0.17192,16,-3.4312,1,-6.4768,116,-0.5427
ENSG00000130821,SLC6A8,16,-4.3800,407,0.45209,196,-0.7191,239,-0.4633,36,-3.2243,335,0.12808,658,1.64786
ENSG00000185825,BCAP31,16,-5.3678,4004,4.40568,283,-1.2033,182,-2.0114,16,-5.4040,622,0.02582,103,-2.8743
ENSG00000180879,SSR4,16,-3.3608,407,1.73691,37,-2.1766,114,-0.5323,16,-3.3969,256,0.86186,211,0.62020
ENSG00000067840,PDZD4,16,-3.7297,407,1.24265,433,1.36239,421,1.64862,16,-3.7660,44,-2.2843,11,-4.4929
ENSG00000147403,RPL10,1330,-0.6962,407,-2.4774,459,-2.3005,956,-1.3165,4609,1.40005,3742,1.01298,3059,0.78091
ENSG00000071553,ATP6AP1,16,-5.4037,4043,4.33037,609,-0.0475,163,-2.2156,58,-3.5809,392,-0.7446,101,-2.9366
ENSG00000203879,GDI1,16,-5.5568,407,-0.8510,3780,3.59587,539,-0.4606,16,-5.5915,178,-2.0971,401,-0.9629
ENSG00000198888,MT-ND1,20092,-1.6547,407,-7.3344,23206,-1.4380,166409,2.59041,13055,-2.2967,44965,-0.4199,45842,-0.4374
ENSG00000228253,MT-ATP8,1163,-1.2351,407,-2.7994,727,-1.9418,6501,2.17527,314,-3.1776,2255,-0.2066,2604,0.02852
ENSG00000212907,MT-ND4L,5053,-0.2873,407,-4.0510,1112,-2.5814,14048,1.90299,1903,-1.7852,5243,-0.2286,6287,0.07378
ENSG00000198786,MT-ND5,2548,-2.5839,8593,-0.7572,3217,-2.2397,34797,2.14159,4339,-1.7948,12729,-0.1380,11886,-0.2799
ENSG00000198695,MT-ND6,571,0.34295,407,-0.2103,1,-8.5763,1109,1.98913,16,-5.0009,300,-0.6910,330,-0.6053
ENSG00000198727,MT-CYB,12060,-2.1345,407,-7.0614,25028,-1.0364,136044,2.54080,18378,-1.5051,34778,-0.5271,36498,-0.5056
