"Cluster","DE_class_cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Oligo-3_up","Oligo-3_up","GO:0050851","antigen receptor-mediated signaling pathway","16/596","163/14337",0.098159509202454,2.36126322724091,3.64013639605988,0.00125497659308879,0.0272473524987038,0.0226283551191657,"RFTN1/PIK3CD/MEF2C/EZR/LYN/TESPA1/PTPRC/FOSL2/INPP5D/CACNB4/CARD11/SKAP1/BTN2A1/PDE4D/ITK/VAV3",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0014897","striated muscle hypertrophy","10/596","77/14337",0.12987012987013,3.12407391266452,3.89209275008672,0.00127379061928111,0.0275189220917959,0.0228538879738659,"SMAD3/IGFBP5/TNFRSF1B/INPP5F/NR4A3/PPARG/TRPC3/RGS4/ROCK2/PRKG1",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0033555","multicellular organismal response to stress","11/596","91/14337",0.120879120879121,2.90779187255697,3.80218440909268,0.00135211277884899,0.0290670944182118,0.0241396126397567,"COL6A1/MEF2C/CAPN2/ATP1A2/SCN3A/PDE8B/SCN9A/HCN1/THBS1/NR4A2/SLC1A1",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0002761","regulation of myeloid leukocyte differentiation","12/596","105/14337",0.114285714285714,2.74918504314477,3.74649703612485,0.00136590813872148,0.0292138907421189,0.0242615239097678,"FOS/ZFP36L1/CAMK4/ID2/LYN/PRXL2A/CEBPB/PPARGC1B/INPP5D/TESC/NOTCH2/KITLG",12,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048880","sensory system development","28/596","365/14337",0.0767123287671233,1.84534338512457,3.40704805055317,0.00137232988133235,0.0292138907421189,0.0242615239097678,"FOS/MAF/GPM6A/SMAD3/VEGFA/BCL11B/PDGFRB/TUB/ZEB1/THRB/NHS/ADAMTS9/ATP2B2/PER1/VIM/HCN1/MERTK/JAG1/RARB/BMPR2/COL4A1/CACNA1C/PXDN/SLC17A7/FGF2/NOTCH2/SLC1A1/LAMA1",28,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048678","response to axon injury","10/596","78/14337",0.128205128205128,3.08402168301497,3.84355372760723,0.00140797655580614,0.0298272315026116,0.0247708905551382,"DPYSL3/FLNA/LYN/INPP5F/EPHA4/AXL/STK24/RTN4R/FGF2/SLC1A1",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0086012","membrane depolarization during cardiac muscle cell action potential","5/596","21/14337",0.238095238095238,5.72746883988495,4.51497587103212,0.00142672250006316,0.0298608310371521,0.0247987942642951,"CACNB2/ATP1A2/SCN3B/CACNA1C/CACNA1D",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:1901385","regulation of voltage-gated calcium channel activity","5/596","21/14337",0.238095238095238,5.72746883988495,4.51497587103212,0.00142672250006316,0.0298608310371521,0.0247987942642951,"CACNB2/CACNB4/GNB5/CALM3/AHNAK",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007613","memory","13/596","120/14337",0.108333333333333,2.60599832214765,3.67925327184557,0.00144078784694654,0.0298608310371521,0.0247987942642951,"FOS/CAMK4/PLCB1/ADCY8/SORCS3/CCND2/SYT4/SNAP25/CNR1/SCN2A/PTCHD1/JPH3/SLC1A1",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007528","neuromuscular junction development","8/596","53/14337",0.150943396226415,3.63099911358744,3.99633302554707,0.00144377528616845,0.0298608310371521,0.0247987942642951,"FARP1/PDZRN3/CACNB2/LRRK2/CACNB4/SNTA1/COL4A1/CACNA2D2",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0014743","regulation of muscle hypertrophy","8/596","53/14337",0.150943396226415,3.63099911358744,3.99633302554707,0.00144377528616845,0.0298608310371521,0.0247987942642951,"SMAD3/IGFBP5/TNFRSF1B/NR4A3/PPARG/TRPC3/RGS4/ROCK2",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0050866","negative regulation of cell activation","17/596","181/14337",0.0939226519337017,2.25934406170047,3.55092390243404,0.00145891460726023,0.0298906260379514,0.0248235383879267,"ID2/LYN/CEBPB/PTPRC/HLA-E/RUNX3/CX3CL1/LRFN5/AXL/CNR1/INPP5D/SAMSN1/MERTK/RIPOR2/PRKG1/CD69/ILDR2",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0050920","regulation of chemotaxis","17/596","181/14337",0.0939226519337017,2.25934406170047,3.55092390243404,0.00145891460726023,0.0298906260379514,0.0248235383879267,"SMAD3/VEGFA/CAMK1D/PDGFRB/LYN/ST6GAL1/DUSP1/NTRK3/NBL1/MICOS10-NBL1/THBS1/BMPR2/RIPOR2/SMOC2/FGF2/RIN3/SCG2",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0042752","regulation of circadian rhythm","12/596","106/14337",0.113207547169811,2.72324933519058,3.70861114537073,0.00148358068072262,0.0302539536947361,0.0251252743911854,"PPARGC1A/RORA/BHLHE40/MAPK10/ID2/BMAL2/PER1/PPARG/BMAL1/PRKAA2/ROCK2/PRKG1",12,"BP"
"Oligo-3_up","Oligo-3_up","GO:0070570","regulation of neuron projection regeneration","6/596","31/14337",0.193548387096774,4.65587789564841,4.24366775584501,0.00152316700080477,0.0309167478674977,0.0256757110588534,"FLNA/PRRX1/INPP5F/EPHA4/STK24/RTN4R",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0014896","muscle hypertrophy","10/596","79/14337",0.126582278481013,3.04498343386288,3.79578837048219,0.00155343108814658,0.031054910846004,0.0257904525164726,"SMAD3/IGFBP5/TNFRSF1B/INPP5F/NR4A3/PPARG/TRPC3/RGS4/ROCK2/PRKG1",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051279","regulation of release of sequestered calcium ion into cytosol","9/596","66/14337",0.136363636363636,3.28027760829774,3.86687776177652,0.00155596836807908,0.031054910846004,0.0257904525164726,"DIAPH1/LYN/CX3CL1/ATP1A2/ASPH/CACNA1C/PDE4D/CALM3/JPH3",9,"BP"
"Oligo-3_up","Oligo-3_up","GO:0031958","nuclear receptor-mediated corticosteroid signaling pathway","4/596","13/14337",0.307692307692308,7.40165203923593,4.80905274798062,0.00156555462560057,0.031054910846004,0.0257904525164726,"PER1/BMAL1/LMO3/YWHAH",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051956","negative regulation of amino acid transport","4/596","13/14337",0.307692307692308,7.40165203923593,4.80905274798062,0.00156555462560057,0.031054910846004,0.0257904525164726,"RGS4/PRKG1/GRM7/ABAT",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:1901739","regulation of myoblast fusion","4/596","13/14337",0.307692307692308,7.40165203923593,4.80905274798062,0.00156555462560057,0.031054910846004,0.0257904525164726,"CAPN2/CD53/ADGRB1/RIPOR2",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0045785","positive regulation of cell adhesion","31/596","423/14337",0.0732860520094563,1.76292303298586,3.3170564850283,0.00161975513181666,0.0319841911591262,0.0265622003379014,"SMAD3/TFRC/VEGFA/DOCK8/ITGA6/MAP3K8/FLNA/LYN/UTRN/PLEKHA2/TESPA1/PTPRC/HLA-E/RUNX3/EPHA4/CX3CL1/CARMIL1/RREB1/ITGA4/NR4A3/CD44/APBB1IP/CARD11/SKAP1/ECM2/CHRD/LAMC1/VAV3/LAMA1/KITLG/SPOCK2",31,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071868","cellular response to monoamine stimulus","8/596","54/14337",0.148148148148148,3.56375838926175,3.93090196226477,0.00163438923659146,0.0319841911591262,0.0265622003379014,"FLNA/NR4A3/GNG2/LRRK2/RGS4/GNB5/PALM/SLC1A1",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071870","cellular response to catecholamine stimulus","8/596","54/14337",0.148148148148148,3.56375838926175,3.93090196226477,0.00163438923659146,0.0319841911591262,0.0265622003379014,"FLNA/NR4A3/GNG2/LRRK2/RGS4/GNB5/PALM/SLC1A1",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007416","synapse assembly","22/596","266/14337",0.0827067669172932,1.98954180753898,3.39266079843251,0.00171044266285983,0.0331826953052914,0.0275575329094791,"GPM6A/FARP1/MEF2C/CYFIP2/CLSTN3/PLXNA2/LRFN5/PCLO/NRG3/SNAP25/SLC12A5/DCLK1/NRCAM/CASKIN1/ADGRB1/CBLN2/TLR2/NRXN1/GABRB3/RTN4R/NLGN4X/SPOCK2",22,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051952","regulation of amine transport","10/596","80/14337",0.125,3.0069211409396,3.74877334049155,0.00171084015666603,0.0331826953052914,0.0275575329094791,"SLC7A5/STX1A/STXBP1/ATP1A2/SYT4/CNR1/RGS4/PRKG1/GRM7/ABAT",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0017157","regulation of exocytosis","16/596","168/14337",0.0952380952380952,2.29098753595398,3.50537953023301,0.00172188549116046,0.0332491516965675,0.0276127235494432,"RAPGEF4/STX1A/LYN/RAB3C/STXBP1/NSF/PCLO/SYT4/RAB26/LRRK2/CACNB4/SYT13/SYTL4/SYT12/DOC2A/BCR",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0021953","central nervous system neuron differentiation","17/596","184/14337",0.0923913043478261,2.2225069302597,3.4758733534946,0.00174299390484123,0.033376575751545,0.02771854655617,"BCL11B/RORA/DCLK2/FOXG1/EPHA4/UNC5D/CHD5/DCLK1/MAP2/NR4A2/BRINP2/ADARB1/AGBL4/NRXN1/SLC4A10/B4GALT6/BTG2",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0043434","response to peptide hormone","31/596","425/14337",0.0729411764705882,1.75462692459534,3.28897015983835,0.00174378076795423,0.033376575751545,0.02771854655617,"FOS/ZFP36L1/SMAD3/COL6A1/PDGFRB/SESN3/SORBS1/LYN/CAMK2A/PLCB1/BAIAP2/IGFBP5/VGF/ADCY8/NTRK3/PDE3B/EPHA4/CSF2RA/AXL/NR4A3/PPARG/MERTK/PKM/NR4A2/STAT4/RAB31/NR4A1/ROCK2/TLR2/STAT1/BTG2",31,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007264","small GTPase-mediated signal transduction","33/596","462/14337",0.0714285714285714,1.71824065196548,3.2681533789684,0.00177052549313089,0.0337404945503196,0.0280207734904603,"RAPGEF4/DOCK8/FARP1/AKAP13/ARHGAP26/TRIO/CCDC88C/CGNL1/ARHGAP15/ARHGAP31/GRAP2/RALGPS2/DENND3/ARHGAP25/RUNDC3A/LRRK2/RRAS2/KALRN/ARHGEF25/RASGEF1A/MCF2L/ARHGEF17/ROCK2/RIPOR2/RIPOR1/ARHGEF4/ARHGAP28/BCR/RTN4R/FGF2/NOTCH2/VAV3/KITLG",33,"BP"
"Oligo-3_up","Oligo-3_up","GO:0038095","Fc-epsilon receptor signaling pathway","5/596","22/14337",0.227272727272727,5.4671293471629,4.3668889529413,0.00178392997853044,0.0338481322882905,0.0281101643756535,"MAPK10/LYN/NR4A3/MAP3K1/VAV3",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:0045667","regulation of osteoblast differentiation","13/596","123/14337",0.105691056910569,2.54243738746112,3.57791402082225,0.00180437810750299,0.0339426626124107,0.0281886698283878,"SMAD3/VEGFA/MEF2C/IGFBP5/CEBPB/PPARG/RANBP3L/LIMD1/JAG1/BMPR2/YAP1/CHRD/FGF2",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0045601","regulation of endothelial cell differentiation","6/596","32/14337",0.1875,4.5103817114094,4.14012408407202,0.00180978555785394,0.0339426626124107,0.0281886698283878,"VEGFA/BTG1/PLCB1/ZEB1/JAG1/ROCK2",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048662","negative regulation of smooth muscle cell proliferation","7/596","43/14337",0.162790697674419,3.91599032308413,3.98814898215585,0.00181224573526391,0.0339426626124107,0.0281886698283878,"PPARGC1A/MEF2C/IGFBP5/PPARG/BMPR2/NDRG4/PRKG1",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:1905475","regulation of protein localization to membrane","17/596","185/14337",0.0918918918918919,2.21049337928533,3.45117775852621,0.00184746507992408,0.0344544342255926,0.0286136854259046,"FARP1/SORBS1/CAMK2G/EZR/CAMK2A/DPP10/OLFM1/MTCL1/NECAB2/GPC6/GPC5/NRXN1/CAMK2B/LRP1/SLC1A1/STOM/CACNA2D2",17,"BP"
"Oligo-3_up","Oligo-3_up","GO:0003170","heart valve development","9/596","68/14337",0.132352941176471,3.18379885511251,3.75922463082614,0.00192500901113376,0.0357478269131392,0.0296878209421435,"MEF2C/ADAMTS9/TNFRSF1B/OLFM1/JAG1/BMPR2/ROCK2/ELN/NOTCH2",9,"BP"
"Oligo-3_up","Oligo-3_up","GO:0009261","ribonucleotide catabolic process","13/596","124/14337",0.104838709677419,2.52193386014289,3.54479969909676,0.00194122568073242,0.0358962240284589,0.0298110616358686,"COL6A1/PFKP/PDE4A/HK1/SLC4A4/PDE8B/PDE7B/PKM/PRKAA2/GDA/UCHL1/PDE4D/PGM1",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0003179","heart valve morphogenesis","8/596","56/14337",0.142857142857143,3.43648130393097,3.80457143937499,0.00207508104007058,0.037766823913071,0.0313645556304461,"MEF2C/ADAMTS9/OLFM1/JAG1/BMPR2/ROCK2/ELN/NOTCH2",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048813","dendrite morphogenesis","14/596","140/14337",0.1,2.40553691275168,3.48045432366157,0.00207614062802722,0.037766823913071,0.0313645556304461,"FARP1/BAIAP2/TRAK1/EPHA4/SYNE1/DCLK1/LRRK2/MAP2/CAPRIN2/LRP8/PAK3/YWHAH/CAMK2B/SULT4A1",14,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071675","regulation of mononuclear cell migration","13/596","125/14337",0.104,2.50175838926174,3.51200746243997,0.00208652074540318,0.037766823913071,0.0313645556304461,"DOCK8/LYN/PLCB1/DUSP1/CX3CL1/ITGA4/NBL1/MICOS10-NBL1/BMP5/THBS1/RIPOR2/BCR/CD69",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0007411","axon guidance","19/596","220/14337",0.0863636363636364,2.0775091519219,3.35420078963093,0.0021133665774855,0.037766823913071,0.0313645556304461,"EMB/VEGFA/BCL11B/CYFIP2/FOXG1/TRIO/SEMA5B/EPHA4/FZD3/UNC5D/LGI1/KALRN/ARHGEF25/NRCAM/BMPR2/NRXN1/CHL1/UNC5A/NOTCH2",19,"BP"
"Oligo-3_up","Oligo-3_up","GO:0009214","cyclic nucleotide catabolic process","4/596","14/14337",0.285714285714286,6.87296260786194,4.57859483343645,0.00212027311152667,0.037766823913071,0.0313645556304461,"PDE4A/PDE8B/PDE7B/PDE4D",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","4/596","14/14337",0.285714285714286,6.87296260786194,4.57859483343645,0.00212027311152667,0.037766823913071,0.0313645556304461,"SYT4/SYT13/ERC2/DOC2A",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0097531","mast cell migration","4/596","14/14337",0.285714285714286,6.87296260786194,4.57859483343645,0.00212027311152667,0.037766823913071,0.0313645556304461,"VEGFA/PIK3CD/RIN3/KITLG",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099502","calcium-dependent activation of synaptic vesicle fusion","4/596","14/14337",0.285714285714286,6.87296260786194,4.57859483343645,0.00212027311152667,0.037766823913071,0.0313645556304461,"SYT4/SYT13/ERC2/DOC2A",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:1901634","positive regulation of synaptic vesicle membrane organization","4/596","14/14337",0.285714285714286,6.87296260786194,4.57859483343645,0.00212027311152667,0.037766823913071,0.0313645556304461,"SYT4/SYT13/ERC2/DOC2A",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099170","postsynaptic modulation of chemical synaptic transmission","6/596","33/14337",0.181818181818182,4.37370347773032,4.04076025933399,0.00213547109209539,0.0378246219555446,0.0314125556932173,"PLCB1/TRIO/SORCS3/RNF19A/CHRM1/SLC1A1",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051056","regulation of small GTPase mediated signal transduction","23/596","288/14337",0.0798611111111111,1.92108850671141,3.28853794294942,0.00214085280087524,0.0378246219555446,0.0314125556932173,"DOCK8/AKAP13/ARHGAP26/TRIO/CGNL1/ARHGAP15/ARHGAP31/DENND3/ARHGAP25/KALRN/ARHGEF25/RASGEF1A/MCF2L/ARHGEF17/RIPOR2/RIPOR1/ARHGEF4/ARHGAP28/BCR/RTN4R/NOTCH2/VAV3/KITLG",23,"BP"
"Oligo-3_up","Oligo-3_up","GO:0043524","negative regulation of neuron apoptotic process","15/596","156/14337",0.0961538461538462,2.31301626226123,3.43405251214349,0.00215711123581918,0.0379581993270763,0.0315234889003627,"AGAP2/PPARGC1A/MEF2C/CEBPB/STXBP1/EPHA4/CX3CL1/WFS1/AXL/CLU/NR4A2/CHL1/FGF2/SLC1A1/BTG2",15,"BP"
"Oligo-3_up","Oligo-3_up","GO:0002694","regulation of leukocyte activation","34/596","487/14337",0.0698151950718686,1.67943028816339,3.17696516890896,0.00221001303974522,0.0385456224940794,0.0320113315275979,"ZFP36L1/TFRC/DOCK8/RORA/MEF2C/CAMK4/JUNB/MAP3K8/ID2/LYN/CEBPB/ZEB1/TESPA1/PTPRC/HLA-E/TNFRSF1B/RUNX3/CX3CL1/LRFN5/AXL/NR4A3/CNR1/INPP5D/SAMSN1/LRRK2/MERTK/CARD11/THBS1/IKZF3/RIPOR2/CD69/VAV3/KITLG/ILDR2",34,"BP"
"Oligo-3_up","Oligo-3_up","GO:0044344","cellular response to fibroblast growth factor stimulus","14/596","141/14337",0.099290780141844,2.38847636727117,3.45058721935953,0.00221953321202591,0.0385456224940794,0.0320113315275979,"ZFP36L1/ZFP36/PDGFRB/NTRK3/EPHA4/AXL/CD44/MERTK/THBS1/NR4A1/NRXN1/SMOC2/SULF2/FGF2",14,"BP"
"Oligo-3_up","Oligo-3_up","GO:0097485","neuron projection guidance","19/596","221/14337",0.085972850678733,2.0681086580218,3.33260394179066,0.0022251797099292,0.0385456224940794,0.0320113315275979,"EMB/VEGFA/BCL11B/CYFIP2/FOXG1/TRIO/SEMA5B/EPHA4/FZD3/UNC5D/LGI1/KALRN/ARHGEF25/NRCAM/BMPR2/NRXN1/CHL1/UNC5A/NOTCH2",19,"BP"
"Oligo-3_up","Oligo-3_up","GO:0006195","purine nucleotide catabolic process","13/596","126/14337",0.103174603174603,2.48190316395014,3.47953119429607,0.00224065218147596,0.0385456224940794,0.0320113315275979,"COL6A1/PFKP/PDE4A/HK1/SLC4A4/PDE8B/PDE7B/PKM/PRKAA2/GDA/UCHL1/PDE4D/PGM1",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0006887","exocytosis","25/596","324/14337",0.0771604938271605,1.85612416107383,3.24617294602539,0.0022434894852191,0.0385456224940794,0.0320113315275979,"RAPGEF4/PIK3CD/STX1A/LYN/RAB3C/STXBP1/NSF/PCLO/SYT4/NR4A3/SNAP25/RAB26/LRRK2/CACNB4/SYT13/ERC2/KCNQ3/SYTL4/RAB31/SYT12/PPFIA3/TMEM63B/DOC2A/BCR/SYN2",25,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071375","cellular response to peptide hormone stimulus","25/596","324/14337",0.0771604938271605,1.85612416107383,3.24617294602539,0.0022434894852191,0.0385456224940794,0.0320113315275979,"FOS/ZFP36L1/COL6A1/PDGFRB/SESN3/SORBS1/LYN/CAMK2A/PLCB1/BAIAP2/ADCY8/NTRK3/PDE3B/EPHA4/CSF2RA/AXL/NR4A3/PPARG/MERTK/PKM/NR4A2/RAB31/NR4A1/ROCK2/STAT1",25,"BP"
"Oligo-3_up","Oligo-3_up","GO:0006835","dicarboxylic acid transport","11/596","97/14337",0.11340206185567,2.72792845775963,3.55618696643871,0.00227260389160273,0.0387407944646653,0.0321734177581751,"GFAP/SLC1A2/STXBP1/SLC19A2/ATP1A2/SYT4/SLC17A7/PRKG1/GRM7/SLC1A1/ABAT",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051588","regulation of neurotransmitter transport","11/596","97/14337",0.11340206185567,2.72792845775963,3.55618696643871,0.00227260389160273,0.0387407944646653,0.0321734177581751,"MEF2C/STX1A/CAMK2A/GFAP/STXBP1/ATP1A2/SYT4/MCTP1/LRRK2/CACNB4/SYT13",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0030888","regulation of B cell proliferation","8/596","57/14337",0.140350877192982,3.37619215824797,3.74354310915787,0.00232788732538974,0.0390726934153878,0.0324490528798254,"TFRC/MEF2C/LYN/PTPRC/INPP5D/CARD11/IKZF3/VAV3",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071867","response to monoamine","8/596","57/14337",0.140350877192982,3.37619215824797,3.74354310915787,0.00232788732538974,0.0390726934153878,0.0324490528798254,"FLNA/NR4A3/GNG2/LRRK2/RGS4/GNB5/PALM/SLC1A1",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0071869","response to catecholamine","8/596","57/14337",0.140350877192982,3.37619215824797,3.74354310915787,0.00232788732538974,0.0390726934153878,0.0324490528798254,"FLNA/NR4A3/GNG2/LRRK2/RGS4/GNB5/PALM/SLC1A1",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099172","presynapse organization","8/596","57/14337",0.140350877192982,3.37619215824797,3.74354310915787,0.00232788732538974,0.0390726934153878,0.0324490528798254,"FARP1/DAAM1/CLSTN3/CACNA2D3/LRFN5/PCLO/NRXN1/NLGN4X",8,"BP"
"Oligo-3_up","Oligo-3_up","GO:1902305","regulation of sodium ion transmembrane transport","7/596","45/14337",0.155555555555556,3.74194630872483,3.83660117765533,0.00237574484763729,0.0396112602743583,0.0328963213673153,"UTRN/SNTA1/YWHAH/WNK2/TESC/FXYD1/FGF14",7,"BP"
"Oligo-3_up","Oligo-3_up","GO:0010811","positive regulation of cell-substrate adhesion","12/596","112/14337",0.107142857142857,2.57736097794823,3.49013256275576,0.0023781279083139,0.0396112602743583,0.0328963213673153,"SMAD3/VEGFA/ITGA6/FLNA/UTRN/PLEKHA2/CX3CL1/CARMIL1/RREB1/SKAP1/ECM2/SPOCK2",12,"BP"
"Oligo-3_up","Oligo-3_up","GO:0001101","response to acid chemical","13/596","127/14337",0.102362204724409,2.46236061935211,3.44736494354994,0.00240401920785953,0.0398902654870684,0.0331280293482504,"SLC7A5/VEGFA/COL6A1/SESN3/LYN/BAIAP2/CEBPB/ZEB1/SLC1A2/PDGFC/CAPN2/HCN1/COL4A1",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0060996","dendritic spine development","11/596","98/14337",0.112244897959184,2.70009245308862,3.51701150124281,0.00246644907397728,0.0406353617623439,0.0337468161869241,"MEF2C/CAMK2A/BAIAP2/EPHA4/SLC12A5/LRRK2/CAPRIN2/LRP8/PAK3/ASAP1/CAMK2B",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0045639","positive regulation of myeloid cell differentiation","10/596","84/14337",0.119047619047619,2.86373441994247,3.56778341752488,0.00247452856564189,0.0406353617623439,0.0337468161869241,"FOS/ZFP36L1/ID2/PPARGC1B/INPP5D/JAG1/TESC/STAT1/NOTCH2/KITLG",10,"BP"
"Oligo-3_up","Oligo-3_up","GO:0009914","hormone transport","22/596","274/14337",0.0802919708029197,1.93145299564003,3.24209094349916,0.002476857522636,0.0406353617623439,0.0337468161869241,"SLC7A5/RAPGEF4/CAMK2G/STX1A/LYN/PLCB1/VGF/ADCY8/PTPRN/CPE/PCLO/PPARG/PDE8B/SNAP25/CNR1/SLCO1C1/BMAL1/SYTL4/PTPRN2/MYRIP/ABAT/ILDR2",22,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048499","synaptic vesicle membrane organization","6/596","34/14337",0.176470588235294,4.24506514015002,3.94527485463809,0.00250348227964376,0.0407656592103186,0.0338550254863059,"STXBP1/SYT4/SNAP25/SYT13/ERC2/DOC2A",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","6/596","34/14337",0.176470588235294,4.24506514015002,3.94527485463809,0.00250348227964376,0.0407656592103186,0.0338550254863059,"IGFBP5/JUN/CALCRL/NR4A3/MAP3K5/FGF2",6,"BP"
"Oligo-3_up","Oligo-3_up","GO:0035051","cardiocyte differentiation","13/596","128/14337",0.1015625,2.44312342701342,3.41550291876735,0.00257703130191648,0.0418073033515372,0.0347200891117137,"VEGFA/PDGFRB/MEF2C/AKAP13/FHL2/SYNE1/NEBL/TENM4/RGS4/JAG1/RARB/PRKG1/SOX6",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0051928","positive regulation of calcium ion transport","11/596","99/14337",0.111111111111111,2.67281879194631,3.4783233948621,0.00267345311519407,0.0429726585564454,0.0356878921824115,"PDGFRB/CACNB2/CAMK2A/STIM1/CX3CL1/WFS1/TRPC3/HOMER1/ASPH/CALM3/CACNA1D",11,"BP"
"Oligo-3_up","Oligo-3_up","GO:0014912","negative regulation of smooth muscle cell migration","5/596","24/14337",0.208333333333333,5.01153523489933,4.09617830056579,0.00268825292986013,0.0429726585564454,0.0356878921824115,"MEF2C/IGFBP5/NDRG4/PRKG1/LRP1",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:0048015","phosphatidylinositol-mediated signaling","5/596","24/14337",0.208333333333333,5.01153523489933,4.09617830056579,0.00268825292986013,0.0429726585564454,0.0356878921824115,"PIK3CD/PLCB1/PLCB2/INPP5F/PLCB4",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:1905562","regulation of vascular endothelial cell proliferation","5/596","24/14337",0.208333333333333,5.01153523489933,4.09617830056579,0.00268825292986013,0.0429726585564454,0.0356878921824115,"MEF2C/ITGA4/PPARG/COL4A3/FGF2",5,"BP"
"Oligo-3_up","Oligo-3_up","GO:0050852","T cell receptor signaling pathway","13/596","129/14337",0.10077519379845,2.42418448571875,3.38393948267938,0.00276010810218596,0.043908397888772,0.0364650040839022,"RFTN1/PIK3CD/EZR/TESPA1/PTPRC/FOSL2/INPP5D/CACNB4/CARD11/SKAP1/BTN2A1/PDE4D/ITK",13,"BP"
"Oligo-3_up","Oligo-3_up","GO:0031345","negative regulation of cell projection organization","16/596","176/14337",0.0909090909090909,2.18685173886516,3.29939110441787,0.00276747026261261,0.043908397888772,0.0364650040839022,"DPYSL3/FLNA/LUZP1/GFAP/INPP5F/EPHA4/VIM/LRRK2/MAP2/NR2F1/PTPRG/YAP1/YWHAH/NRXN1/RTN4R/CRMP1",16,"BP"
"Oligo-3_up","Oligo-3_up","GO:0021859","pyramidal neuron differentiation","4/596","15/14337",0.266666666666667,6.41476510067114,4.36969748965614,0.00279709775735074,0.043908397888772,0.0364650040839022,"DCLK2/FOXG1/UNC5D/SLC4A10",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0042753","positive regulation of circadian rhythm","4/596","15/14337",0.266666666666667,6.41476510067114,4.36969748965614,0.00279709775735074,0.043908397888772,0.0364650040839022,"RORA/BMAL2/BMAL1/PRKG1",4,"BP"
"Oligo-3_up","Oligo-3_up","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","4/596","15/14337",0.266666666666667,6.41476510067114,4.36969748965614,0.00279709775735074,0.043908397888772,0.0364650040839022,"CACNB2/CNR1/CACNB4/ERC2",4,"BP"
