"gene","cellType.target","mean.target","cellType.2nd","mean.2nd","MeanRatio","MeanRatio.rank","MeanRatio.anno","gene_ensembl","gene_name"
"GABRG1","Inhib.Pax6",2.10505400486608,"Astro.1",1.39728594043194,1.50653058472437,45,"Inhib.Pax6/Astro.1: 1.507","ENSG00000163285","GABRG1"
"ADARB2-AS1","Inhib.Pax6",0.637563200518091,"Inhib.Lamp5_Lhx6",0.430318457790081,1.48160783944134,46,"Inhib.Pax6/Inhib.Lamp5_Lhx6: 1.482","ENSG00000205696","ADARB2-AS1"
"AMPD2","Inhib.Pax6",0.521915548927935,"Inhib.Vip",0.353763298517088,1.47532418177836,47,"Inhib.Pax6/Inhib.Vip: 1.475","ENSG00000116337","AMPD2"
"ENSG00000289427","Inhib.Pax6",0.692329487719163,"Inhib.Vip",0.470692918626171,1.47087296265236,48,"Inhib.Pax6/Inhib.Vip: 1.471","ENSG00000289427","ENSG00000289427"
"SLCO5A1","Inhib.Pax6",1.33944961532364,"Inhib.Lamp5_Lhx6",0.912986476755738,1.46710783721936,49,"Inhib.Pax6/Inhib.Lamp5_Lhx6: 1.467","ENSG00000137571","SLCO5A1"
"ACHE","Inhib.Pax6",0.259344295538103,"Inhib.Sst",0.177883199794264,1.4579471014579,50,"Inhib.Pax6/Inhib.Sst: 1.458","ENSG00000087085","ACHE"
"HGF","Inhib.Pvalb",1.26983565969437,"Macro",0.37657506699588,3.37206514978396,1,"Inhib.Pvalb/Macro: 3.372","ENSG00000019991","HGF"
"PRKG1-AS1","Inhib.Pvalb",0.347052868262522,"Vasc.PC",0.117026606429628,2.96558944030574,2,"Inhib.Pvalb/Vasc.PC: 2.966","ENSG00000236671","PRKG1-AS1"
"CRYBG1","Inhib.Pvalb",0.601890254507005,"Vasc.Endo",0.208690502254142,2.88412864028678,3,"Inhib.Pvalb/Vasc.Endo: 2.884","ENSG00000112297","CRYBG1"
"MYO5B","Inhib.Pvalb",2.05506534806952,"Inhib.Sst",0.943701250810826,2.17766517348982,4,"Inhib.Pvalb/Inhib.Sst: 2.178","ENSG00000167306","MYO5B"
"ENSG00000233417","Inhib.Pvalb",0.50113563588639,"Excit.L2_5.2",0.232169290352816,2.15849234463713,5,"Inhib.Pvalb/Excit.L2_5.2: 2.158","ENSG00000233417","ENSG00000233417"
"TAC1","Inhib.Pvalb",1.69902374371792,"Inhib.Sst",0.798896606433307,2.12671293135572,6,"Inhib.Pvalb/Inhib.Sst: 2.127","ENSG00000006128","TAC1"
"DYNLT5","Inhib.Pvalb",0.535461763904167,"Excit.L5_6_NP",0.267513887661449,2.00162230299542,7,"Inhib.Pvalb/Excit.L5_6_NP: 2.002","ENSG00000152760","DYNLT5"
"LGI2","Inhib.Pvalb",0.739861214947051,"Inhib.Chandelier",0.378479041150386,1.95482743958092,8,"Inhib.Pvalb/Inhib.Chandelier: 1.955","ENSG00000153012","LGI2"
"MYO3B","Inhib.Pvalb",0.561847797838273,"Inhib.Lamp5_Lhx6",0.313658406875731,1.79127288005665,9,"Inhib.Pvalb/Inhib.Lamp5_Lhx6: 1.791","ENSG00000071909","MYO3B"
"ECM1","Inhib.Pvalb",0.351828892595846,"Inhib.Chandelier",0.20321545821326,1.73130969311708,10,"Inhib.Pvalb/Inhib.Chandelier: 1.731","ENSG00000143369","ECM1"
"CLEC2L","Inhib.Pvalb",0.677759302413133,"Excit.L2_5.2",0.434670890227241,1.55924704794197,11,"Inhib.Pvalb/Excit.L2_5.2: 1.559","ENSG00000236279","CLEC2L"
"ENSG00000227579","Inhib.Pvalb",1.19735727138123,"Inhib.Vip",0.786958437617114,1.52150001086054,12,"Inhib.Pvalb/Inhib.Vip: 1.522","ENSG00000227579","ENSG00000227579"
"NECTIN3-AS1","Inhib.Pvalb",0.739481384761531,"OPC.3",0.495776087989231,1.49156323323442,13,"Inhib.Pvalb/OPC.3: 1.492","ENSG00000242242","NECTIN3-AS1"
"SGO1-AS1","Inhib.Pvalb",1.2706637782646,"Astro.4",0.86265717750938,1.47296494064212,14,"Inhib.Pvalb/Astro.4: 1.473","ENSG00000231304","SGO1-AS1"
"SIAH3","Inhib.Pvalb",1.18836127471402,"Inhib.Sst",0.81052694234751,1.4661588808784,15,"Inhib.Pvalb/Inhib.Sst: 1.466","ENSG00000215475","SIAH3"
"PPARG","Inhib.Pvalb",1.02389333287227,"Excit.L2",0.710003318821863,1.44209654480384,16,"Inhib.Pvalb/Excit.L2: 1.442","ENSG00000132170","PPARG"
"RAD1","Inhib.Pvalb",0.304330870343354,"Excit.L2",0.214152519611555,1.4210940450076,17,"Inhib.Pvalb/Excit.L2: 1.421","ENSG00000113456","RAD1"
"MINAR1","Inhib.Pvalb",0.661933885910121,"Inhib.Sst",0.469107442968777,1.41104963443136,18,"Inhib.Pvalb/Inhib.Sst: 1.411","ENSG00000169330","MINAR1"
"STXBP5-AS1","Inhib.Pvalb",2.4722579696635,"Excit.L6b",1.75511991438502,1.40859775414819,19,"Inhib.Pvalb/Excit.L6b: 1.409","ENSG00000233452","STXBP5-AS1"
"TRPC5","Inhib.Pvalb",1.63729860829145,"Excit.L2_5.2",1.16760378569864,1.40227243894364,20,"Inhib.Pvalb/Excit.L2_5.2: 1.402","ENSG00000072315","TRPC5"
"GJD2-DT","Inhib.Pvalb",0.933298598041683,"Inhib.Chandelier",0.682564229085333,1.36734179476757,21,"Inhib.Pvalb/Inhib.Chandelier: 1.367","ENSG00000250007","GJD2-DT"
"LINC00886","Inhib.Pvalb",0.551044123449146,"Astro.1",0.403636102636158,1.3652002877103,22,"Inhib.Pvalb/Astro.1: 1.365","ENSG00000240875","LINC00886"
"ABTB3","Inhib.Pvalb",2.83265008936318,"Inhib.Chandelier",2.07724124607003,1.36365965904169,23,"Inhib.Pvalb/Inhib.Chandelier: 1.364","ENSG00000151136","ABTB3"
"WNT16","Inhib.Pvalb",0.51966738767712,"Inhib.Chandelier",0.384948520552514,1.34996593033075,24,"Inhib.Pvalb/Inhib.Chandelier: 1.35","ENSG00000002745","WNT16"
"DNAI1","Inhib.Pvalb",0.32840870815357,"Inhib.Chandelier",0.2450428276239,1.3402094292579,25,"Inhib.Pvalb/Inhib.Chandelier: 1.34","ENSG00000122735","DNAI1"
"TMEM131L","Inhib.Pvalb",1.49023944304426,"Inhib.Chandelier",1.11604741879646,1.33528326659392,26,"Inhib.Pvalb/Inhib.Chandelier: 1.335","ENSG00000121210","TMEM131L"
"GDPD5","Inhib.Pvalb",0.363486189896622,"Inhib.Lamp5_Lhx6",0.273719349570507,1.32795211762328,27,"Inhib.Pvalb/Inhib.Lamp5_Lhx6: 1.328","ENSG00000158555","GDPD5"
"FMNL1-DT","Inhib.Pvalb",0.577882251418927,"Inhib.Chandelier",0.436529278717024,1.32381097807997,28,"Inhib.Pvalb/Inhib.Chandelier: 1.324","ENSG00000267121","FMNL1-DT"
"HTR7","Inhib.Pvalb",0.69925034721101,"Inhib.Lamp5_Lhx6",0.53013434113499,1.31900594425547,29,"Inhib.Pvalb/Inhib.Lamp5_Lhx6: 1.319","ENSG00000148680","HTR7"
"MTFR1L","Inhib.Pvalb",0.342574319036243,"Inhib.Lamp5_Lhx6",0.265071552670288,1.29238432259217,30,"Inhib.Pvalb/Inhib.Lamp5_Lhx6: 1.292","ENSG00000117640","MTFR1L"
"ZBTB47","Inhib.Pvalb",0.436862202560494,"Astro.4",0.340253960923746,1.28392980753102,31,"Inhib.Pvalb/Astro.4: 1.284","ENSG00000114853","ZBTB47"
"FAM3C","Inhib.Pvalb",1.48756386424878,"Inhib.Chandelier",1.15896719795165,1.28352542408266,32,"Inhib.Pvalb/Inhib.Chandelier: 1.284","ENSG00000196937","FAM3C"
"ZNF487","Inhib.Pvalb",0.441088925598682,"Excit.L5_6_NP",0.345098266983647,1.2781545658112,33,"Inhib.Pvalb/Excit.L5_6_NP: 1.278","ENSG00000243660","ZNF487"
"ATP5MC1","Inhib.Pvalb",0.365381747564466,"Inhib.Chandelier",0.294117595263406,1.24229816049338,34,"Inhib.Pvalb/Inhib.Chandelier: 1.242","ENSG00000159199","ATP5MC1"
"AUH","Inhib.Pvalb",1.70377855679911,"Inhib.Pax6",1.37591979403327,1.23828333903445,35,"Inhib.Pvalb/Inhib.Pax6: 1.238","ENSG00000148090","AUH"
"KCNIP2","Inhib.Pvalb",0.73818814574933,"Inhib.Lamp5_Lhx6",0.596804344799297,1.23690142704571,36,"Inhib.Pvalb/Inhib.Lamp5_Lhx6: 1.237","ENSG00000120049","KCNIP2"
"SLIT2","Inhib.Pvalb",4.51654275451245,"Excit.L2_5.2",3.66571376512396,1.23210458969366,37,"Inhib.Pvalb/Excit.L2_5.2: 1.232","ENSG00000145147","SLIT2"
"ST8SIA4","Inhib.Pvalb",2.13539226769614,"Inhib.Chandelier",1.73462728993803,1.23103809105438,38,"Inhib.Pvalb/Inhib.Chandelier: 1.231","ENSG00000113532","ST8SIA4"
"MTARC1","Inhib.Pvalb",0.283294741604836,"Inhib.Pax6",0.231141501089077,1.22563339023943,39,"Inhib.Pvalb/Inhib.Pax6: 1.226","ENSG00000186205","MTARC1"
"QRICH2","Inhib.Pvalb",0.342639951234657,"Inhib.Chandelier",0.279667129488924,1.22517062287875,40,"Inhib.Pvalb/Inhib.Chandelier: 1.225","ENSG00000129646","QRICH2"
"ARMCX3","Inhib.Pvalb",0.729188590551402,"Inhib.Chandelier",0.599147465595128,1.21704360349268,41,"Inhib.Pvalb/Inhib.Chandelier: 1.217","ENSG00000102401","ARMCX3"
"MKRN2","Inhib.Pvalb",0.269488295760486,"Inhib.Chandelier",0.222179130596333,1.21293253347952,42,"Inhib.Pvalb/Inhib.Chandelier: 1.213","ENSG00000075975","MKRN2"
"SERPINI1","Inhib.Pvalb",2.57569842765368,"Excit.L2_5.2",2.12669033710109,1.21112998104117,43,"Inhib.Pvalb/Excit.L2_5.2: 1.211","ENSG00000163536","SERPINI1"
"NPPC","Inhib.Pvalb",0.386321564244808,"Inhib.Chandelier",0.31899939822897,1.21104167089217,44,"Inhib.Pvalb/Inhib.Chandelier: 1.211","ENSG00000163273","NPPC"
"AFF2","Inhib.Pvalb",1.77605040096104,"Excit.L6_CT",1.4666467220344,1.21095992257595,45,"Inhib.Pvalb/Excit.L6_CT: 1.211","ENSG00000155966","AFF2"
"DHRS7","Inhib.Pvalb",0.315047663334773,"Micro.3",0.260379232031869,1.20995695730531,46,"Inhib.Pvalb/Micro.3: 1.21","ENSG00000100612","DHRS7"
"CLEC16A","Inhib.Pvalb",1.95356706714402,"Astro.4",1.62681787673481,1.20085173336368,47,"Inhib.Pvalb/Astro.4: 1.201","ENSG00000038532","CLEC16A"
"CBR3-AS1","Inhib.Pvalb",0.417047790659383,"Inhib.Chandelier",0.347698218724065,1.19945334258486,48,"Inhib.Pvalb/Inhib.Chandelier: 1.199","ENSG00000236830","CBR3-AS1"
"SRRM4","Inhib.Pvalb",3.04385734501264,"Excit.L6_CT",2.53772501872942,1.19944332918175,49,"Inhib.Pvalb/Excit.L6_CT: 1.199","ENSG00000139767","SRRM4"
"EPRS1","Inhib.Pvalb",0.959461192824507,"Inhib.Chandelier",0.802177417249014,1.19607105883743,50,"Inhib.Pvalb/Inhib.Chandelier: 1.196","ENSG00000136628","EPRS1"
"SST","Inhib.Sst",2.49989655810029,"Inhib.Vip",0.35614029728104,7.01941503723618,1,"Inhib.Sst/Inhib.Vip: 7.019","ENSG00000157005","SST"
"DKK2","Inhib.Sst",1.24178299203726,"Excit.L6b",0.530348833406794,2.34144569350787,2,"Inhib.Sst/Excit.L6b: 2.341","ENSG00000155011","DKK2"
"PNOC","Inhib.Sst",0.595598852235708,"Inhib.Pvalb",0.268111117969078,2.22146271571028,3,"Inhib.Sst/Inhib.Pvalb: 2.221","ENSG00000168081","PNOC"
"TRIM67","Inhib.Sst",0.720723224080543,"Excit.L5_6_NP",0.375705821054824,1.91831795966604,4,"Inhib.Sst/Excit.L5_6_NP: 1.918","ENSG00000119283","TRIM67"
"KLF5","Inhib.Sst",0.671177903476059,"Excit.L5.2",0.365866115855929,1.83449047175595,5,"Inhib.Sst/Excit.L5.2: 1.834","ENSG00000102554","KLF5"
"EPHB6","Inhib.Sst",1.13111366980749,"Inhib.Pvalb",0.657339557962167,1.72074486634287,6,"Inhib.Sst/Inhib.Pvalb: 1.721","ENSG00000106123","EPHB6"
"CORT","Inhib.Sst",0.510069877909305,"Inhib.Lamp5_Lhx6",0.299084154017458,1.70543932554692,7,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.705","ENSG00000241563","CORT"
"COL25A1","Inhib.Sst",2.16705580848316,"Inhib.Lamp5_Lhx6",1.31921731094447,1.6426829685336,8,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.643","ENSG00000188517","COL25A1"
"LINC01844","Inhib.Sst",0.486341296063358,"Excit.L6b",0.30762319678787,1.58096431329504,9,"Inhib.Sst/Excit.L6b: 1.581","ENSG00000236714","LINC01844"
"ENSG00000286475","Inhib.Sst",0.826368495571273,"Inhib.Pax6",0.524363299731564,1.57594647831821,10,"Inhib.Sst/Inhib.Pax6: 1.576","ENSG00000286475","ENSG00000286475"
"FLT3","Inhib.Sst",0.962427338138408,"Inhib.Pvalb",0.620574760100137,1.55086445665806,11,"Inhib.Sst/Inhib.Pvalb: 1.551","ENSG00000122025","FLT3"
"ENSG00000287083","Inhib.Sst",0.601026673763032,"Inhib.Lamp5_Lhx6",0.389707995665295,1.54224876176067,12,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.542","ENSG00000287083","ENSG00000287083"
"CDH3","Inhib.Sst",0.383240900082152,"Excit.L6_CT",0.251499569278153,1.52382328598859,13,"Inhib.Sst/Excit.L6_CT: 1.524","ENSG00000062038","CDH3"
"ELFN1","Inhib.Sst",1.0886335008008,"Inhib.Chandelier",0.729669580617174,1.49195407033414,14,"Inhib.Sst/Inhib.Chandelier: 1.492","ENSG00000225968","ELFN1"
"PLCH1","Inhib.Sst",2.87084469815801,"Inhib.Pvalb",2.04348223573996,1.40487871533586,15,"Inhib.Sst/Inhib.Pvalb: 1.405","ENSG00000114805","PLCH1"
"MAFB","Inhib.Sst",0.530971174890064,"Macro",0.396144081402737,1.34034862520199,16,"Inhib.Sst/Macro: 1.34","ENSG00000204103","MAFB"
"SATB1-AS1","Inhib.Sst",2.3548704542124,"Inhib.Pvalb",1.76221892509775,1.33630981978121,17,"Inhib.Sst/Inhib.Pvalb: 1.336","ENSG00000228956","SATB1-AS1"
"RSPO3","Inhib.Sst",0.734672413016712,"Excit.L5.2",0.550830771878942,1.33375339672957,18,"Inhib.Sst/Excit.L5.2: 1.334","ENSG00000146374","RSPO3"
"ENSG00000290955","Inhib.Sst",1.06184793051422,"Inhib.Pax6",0.798238048791357,1.33023968491856,19,"Inhib.Sst/Inhib.Pax6: 1.33","ENSG00000290955","ENSG00000290955"
"VAV2","Inhib.Sst",1.07278018131566,"Inhib.Pvalb",0.813542862147103,1.31865231843393,20,"Inhib.Sst/Inhib.Pvalb: 1.319","ENSG00000160293","VAV2"
"VGF","Inhib.Sst",0.772207023457426,"Inhib.Chandelier",0.591037575983255,1.30652779930747,21,"Inhib.Sst/Inhib.Chandelier: 1.307","ENSG00000128564","VGF"
"STXBP6","Inhib.Sst",2.93650080905696,"Inhib.Chandelier",2.26931196941656,1.29400490044211,22,"Inhib.Sst/Inhib.Chandelier: 1.294","ENSG00000168952","STXBP6"
"AHR","Inhib.Sst",1.04675269376633,"Excit.L2",0.81017629682705,1.2920060706118,23,"Inhib.Sst/Excit.L2: 1.292","ENSG00000106546","AHR"
"MTCL1","Inhib.Sst",1.28948457742445,"Inhib.Pax6",0.998476860804815,1.29145163803303,24,"Inhib.Sst/Inhib.Pax6: 1.291","ENSG00000168502","MTCL1"
"CDH7","Inhib.Sst",1.14536162156726,"Inhib.Pvalb",0.897328352786619,1.27641305215686,25,"Inhib.Sst/Inhib.Pvalb: 1.276","ENSG00000081138","CDH7"
"CIBAR1-DT","Inhib.Sst",1.13403730791763,"Excit.L6_CT",0.89034673854716,1.27370299549602,26,"Inhib.Sst/Excit.L6_CT: 1.274","ENSG00000246662","CIBAR1-DT"
"ENSG00000237773","Inhib.Sst",1.38617249670234,"Excit.L2",1.08860100430307,1.27335221189675,27,"Inhib.Sst/Excit.L2: 1.273","ENSG00000237773","ENSG00000237773"
"GRIK1","Inhib.Sst",5.98738901218186,"Inhib.Lamp5_Lhx6",4.73023351438575,1.26577028258178,28,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.266","ENSG00000171189","GRIK1"
"SYNPR","Inhib.Sst",4.0767049817347,"Inhib.Vip",3.22274650582404,1.26497848166693,29,"Inhib.Sst/Inhib.Vip: 1.265","ENSG00000163630","SYNPR"
"ENSG00000288565","Inhib.Sst",0.617693055920932,"Inhib.Vip",0.490722907970604,1.25874102449265,30,"Inhib.Sst/Inhib.Vip: 1.259","ENSG00000288565","ENSG00000288565"
"GNG3","Inhib.Sst",0.360102132737588,"Excit.L5.1",0.288135400294857,1.24976706218356,31,"Inhib.Sst/Excit.L5.1: 1.25","ENSG00000162188","GNG3"
"SPRY4-AS1","Inhib.Sst",2.3462976536759,"Excit.L5.2",1.89716301942343,1.23674013759185,32,"Inhib.Sst/Excit.L5.2: 1.237","ENSG00000231185","SPRY4-AS1"
"KCNA3","Inhib.Sst",1.58275950922306,"Inhib.Pax6",1.28330689037393,1.23334451104044,33,"Inhib.Sst/Inhib.Pax6: 1.233","ENSG00000177272","KCNA3"
"SLITRK3","Inhib.Sst",0.449407558034939,"OPC.4",0.365242345722284,1.23043662187147,34,"Inhib.Sst/OPC.4: 1.23","ENSG00000121871","SLITRK3"
"NDN","Inhib.Sst",0.429789449289944,"Inhib.Pax6",0.349640585999448,1.22923215009891,35,"Inhib.Sst/Inhib.Pax6: 1.229","ENSG00000182636","NDN"
"STAT5B","Inhib.Sst",1.19405920266819,"Inhib.Lamp5_Lhx6",0.976394322348034,1.22292722861878,36,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.223","ENSG00000173757","STAT5B"
"LRP8","Inhib.Sst",1.88728502814763,"Inhib.Pvalb",1.55393339615174,1.2145211839976,37,"Inhib.Sst/Inhib.Pvalb: 1.215","ENSG00000157193","LRP8"
"GALNT8","Inhib.Sst",1.06138582502464,"Inhib.Chandelier",0.87423050422799,1.21408006228509,38,"Inhib.Sst/Inhib.Chandelier: 1.214","ENSG00000130035","GALNT8"
"NETO2","Inhib.Sst",2.34729226391147,"Inhib.Pax6",1.94100495981486,1.20931801438331,39,"Inhib.Sst/Inhib.Pax6: 1.209","ENSG00000171208","NETO2"
"GRIK3","Inhib.Sst",2.6108324527838,"Excit.L6_CT",2.17154474490492,1.2022927268294,40,"Inhib.Sst/Excit.L6_CT: 1.202","ENSG00000163873","GRIK3"
"AZI2","Inhib.Sst",0.778376345921088,"Inhib.Lamp5_Lhx6",0.648678103605129,1.19994237757547,41,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.2","ENSG00000163512","AZI2"
"ENSG00000286125","Inhib.Sst",1.42852862735293,"Inhib.Pvalb",1.21137202442278,1.17926499750035,42,"Inhib.Sst/Inhib.Pvalb: 1.179","ENSG00000286125","ENSG00000286125"
"LINC01102","Inhib.Sst",1.14653456190079,"Inhib.Vip",0.982993707072955,1.16637019510003,43,"Inhib.Sst/Inhib.Vip: 1.166","ENSG00000235597","LINC01102"
"ACTR1B","Inhib.Sst",0.393068480593963,"Vasc.PC",0.33732154689437,1.16526348290775,44,"Inhib.Sst/Vasc.PC: 1.165","ENSG00000115073","ACTR1B"
"MARCHF4","Inhib.Sst",1.72459832494082,"Inhib.Lamp5_Lhx6",1.48401104348457,1.16211960316099,45,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.162","ENSG00000144583","MARCHF4"
"WLS","Inhib.Sst",2.77431503251072,"Inhib.Pax6",2.38886131295831,1.16135458239519,46,"Inhib.Sst/Inhib.Pax6: 1.161","ENSG00000116729","WLS"
"ENSG00000290596","Inhib.Sst",0.493896228536813,"OPC.4",0.427495308662592,1.15532549370414,47,"Inhib.Sst/OPC.4: 1.155","ENSG00000290596","ENSG00000290596"
"RUNX1T1","Inhib.Sst",3.15566282852653,"Excit.L6_CT",2.74200961901407,1.15085767994541,48,"Inhib.Sst/Excit.L6_CT: 1.151","ENSG00000079102","RUNX1T1"
"RAB3B","Inhib.Sst",1.81943639708761,"Inhib.Pvalb",1.5878355453272,1.14585947042311,49,"Inhib.Sst/Inhib.Pvalb: 1.146","ENSG00000169213","RAB3B"
"ATXN7L3B","Inhib.Sst",0.710706529256267,"Inhib.Lamp5_Lhx6",0.62137389292501,1.14376631742724,50,"Inhib.Sst/Inhib.Lamp5_Lhx6: 1.144","ENSG00000253719","ATXN7L3B"
"CALB2","Inhib.Vip",1.08162539785578,"Inhib.Pax6",0.3426979595079,3.15620612217519,1,"Inhib.Vip/Inhib.Pax6: 3.156","ENSG00000172137","CALB2"
"ADRA1B","Inhib.Vip",1.01074050796566,"Excit.L5.1",0.446094181790274,2.26575586327833,2,"Inhib.Vip/Excit.L5.1: 2.266","ENSG00000170214","ADRA1B"
"CCNG2","Inhib.Vip",0.791964421752258,"Inhib.Chandelier",0.518557223925154,1.52724595321917,3,"Inhib.Vip/Inhib.Chandelier: 1.527","ENSG00000138764","CCNG2"
"PROX1-AS1","Inhib.Vip",0.932336840035118,"Inhib.Lamp5_Lhx6",0.616785950657393,1.5116051833564,4,"Inhib.Vip/Inhib.Lamp5_Lhx6: 1.512","ENSG00000230461","PROX1-AS1"
"PROX1","Inhib.Vip",1.60553829911454,"Oligo.2",1.1940463979258,1.3446196914153,5,"Inhib.Vip/Oligo.2: 1.345","ENSG00000117707","PROX1"
"N4BP2","Inhib.Vip",0.931179260498191,"Inhib.Pax6",0.805417512068935,1.15614479017994,6,"Inhib.Vip/Inhib.Pax6: 1.156","ENSG00000078177","N4BP2"
"MEF2C-AS2","Inhib.Vip",0.746411433769532,"Inhib.Chandelier",0.658954752350248,1.13272031365941,7,"Inhib.Vip/Inhib.Chandelier: 1.133","ENSG00000245864","MEF2C-AS2"
"USP13","Inhib.Vip",1.04436533069032,"Vasc.PC",0.941201911891724,1.10960816961288,8,"Inhib.Vip/Vasc.PC: 1.11","ENSG00000058056","USP13"
"DLX1","Inhib.Vip",0.841712679839758,"Inhib.Sst",0.760130867375073,1.10732600919945,9,"Inhib.Vip/Inhib.Sst: 1.107","ENSG00000144355","DLX1"
"L3MBTL4","Inhib.Vip",2.20151000606249,"OPC.3",2.01027635626497,1.09512804008342,10,"Inhib.Vip/OPC.3: 1.095","ENSG00000154655","L3MBTL4"
"GLRA2","Inhib.Vip",1.22362689215442,"Inhib.Pvalb",1.12095433510054,1.09159388017771,11,"Inhib.Vip/Inhib.Pvalb: 1.092","ENSG00000101958","GLRA2"
"IRS1","Inhib.Vip",0.59830282907102,"Inhib.Pax6",0.558667278261173,1.0709466123257,12,"Inhib.Vip/Inhib.Pax6: 1.071","ENSG00000169047","IRS1"
"SLITRK4","Inhib.Vip",0.901633089672281,"Inhib.Chandelier",0.847738171622499,1.06357495728502,13,"Inhib.Vip/Inhib.Chandelier: 1.064","ENSG00000179542","SLITRK4"
"HNRNPA1","Inhib.Vip",0.55026037492423,"Inhib.Lamp5_Lhx6",0.5210089800146,1.05614374421879,14,"Inhib.Vip/Inhib.Lamp5_Lhx6: 1.056","ENSG00000135486","HNRNPA1"
"TMEM145","Inhib.Vip",0.508659338748323,"Inhib.Lamp5_Lhx6",0.485633681732413,1.04741363270721,15,"Inhib.Vip/Inhib.Lamp5_Lhx6: 1.047","ENSG00000167619","TMEM145"
"RPS29","Inhib.Vip",0.663050492650905,"Vasc.Endo",0.640688358170096,1.03490329455131,16,"Inhib.Vip/Vasc.Endo: 1.035","ENSG00000213741","RPS29"
"CCNI","Inhib.Vip",1.28534446959946,"Inhib.Pax6",1.27111843545887,1.01119174558699,17,"Inhib.Vip/Inhib.Pax6: 1.011","ENSG00000118816","CCNI"
"KDM5C","Inhib.Vip",0.502418389036481,"Inhib.Chandelier",0.50028565606994,1.00426303041205,18,"Inhib.Vip/Inhib.Chandelier: 1.004","ENSG00000126012","KDM5C"
"ZNF292","Inhib.Vip",2.33827941870095,"Inhib.Pax6",2.33628273959251,1.00085463932708,19,"Inhib.Vip/Inhib.Pax6: 1.001","ENSG00000188994","ZNF292"
"GNAS","Inhib.Vip",2.61420443467093,"Inhib.Pax6",2.62558038289926,0.995667263397295,20,"Inhib.Vip/Inhib.Pax6: 0.996","ENSG00000087460","GNAS"
"ENSG00000291175","Inhib.Vip",0.660399289106677,"Inhib.Lamp5_Lhx6",0.66414153903778,0.994365282532206,21,"Inhib.Vip/Inhib.Lamp5_Lhx6: 0.994","ENSG00000291175","ENSG00000291175"
"SSB","Inhib.Vip",0.544193182855912,"Inhib.Sst",0.548962701149791,0.991311762558932,22,"Inhib.Vip/Inhib.Sst: 0.991","ENSG00000138385","SSB"
"ENSA","Inhib.Vip",1.28601493106395,"Inhib.Chandelier",1.30702130637101,0.983928054420642,23,"Inhib.Vip/Inhib.Chandelier: 0.984","ENSG00000143420","ENSA"
"ATRX","Inhib.Vip",2.37839100982987,"Inhib.Lamp5_Lhx6",2.42131207751266,0.982273632514617,24,"Inhib.Vip/Inhib.Lamp5_Lhx6: 0.982","ENSG00000085224","ATRX"
"MARCHF6","Inhib.Vip",2.02073092157599,"Inhib.Chandelier",2.05726816715694,0.98223992080165,25,"Inhib.Vip/Inhib.Chandelier: 0.982","ENSG00000145495","MARCHF6"
"KMT2A","Inhib.Vip",1.94484599422186,"Inhib.Pvalb",1.98306722971457,0.980726202863924,26,"Inhib.Vip/Inhib.Pvalb: 0.981","ENSG00000118058","KMT2A"
"LCORL","Inhib.Vip",1.52501592797251,"Inhib.Lamp5_Lhx6",1.55602084409128,0.980074228287813,27,"Inhib.Vip/Inhib.Lamp5_Lhx6: 0.98","ENSG00000178177","LCORL"
"RPL14","Inhib.Vip",0.808315151162843,"Excit.L5.2",0.82496559068094,0.979816807263012,28,"Inhib.Vip/Excit.L5.2: 0.98","ENSG00000188846","RPL14"
"PRPF8","Inhib.Vip",0.515994050429006,"Inhib.Lamp5_Lhx6",0.52704787774964,0.979026900994591,29,"Inhib.Vip/Inhib.Lamp5_Lhx6: 0.979","ENSG00000174231","PRPF8"
"EIF1B","Inhib.Vip",0.636524386787483,"Inhib.Pvalb",0.650250891474541,0.978890448491457,30,"Inhib.Vip/Inhib.Pvalb: 0.979","ENSG00000114784","EIF1B"
"ARL6IP1","Inhib.Vip",1.50421428153081,"Inhib.Chandelier",1.54088337472632,0.976202551213828,31,"Inhib.Vip/Inhib.Chandelier: 0.976","ENSG00000170540","ARL6IP1"
"SUPT16H","Inhib.Vip",0.624026288203441,"Inhib.Sst",0.640361290844857,0.974490958658878,32,"Inhib.Vip/Inhib.Sst: 0.974","ENSG00000092201","SUPT16H"
"SMARCA4","Inhib.Vip",0.868180837866891,"Inhib.Sst",0.891463308277828,0.973882861812995,33,"Inhib.Vip/Inhib.Sst: 0.974","ENSG00000127616","SMARCA4"
"SNHG14","Inhib.Vip",5.96563294370944,"Inhib.Chandelier",6.15036576384544,0.969963929426451,34,"Inhib.Vip/Inhib.Chandelier: 0.97","ENSG00000224078","SNHG14"
"TFDP2","Inhib.Vip",1.8119327835701,"Inhib.Pax6",1.86974308855868,0.969081150591047,35,"Inhib.Vip/Inhib.Pax6: 0.969","ENSG00000114126","TFDP2"
"RBFOX2","Inhib.Vip",2.95843363283967,"Excit.L5.2",3.05516274306583,0.968339130069026,36,"Inhib.Vip/Excit.L5.2: 0.968","ENSG00000100320","RBFOX2"
