Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000120798,NR2C1,13,0.46465,8,-0.3971,14,0.52033,8,-0.3540,13,0.49102,10,0.06097,4,-1.3024
ENSG00000028203,VEZT,20,-0.8785,24,-0.6696,57,0.73688,34,-0.0937,41,0.25774,25,-0.5795,40,0.16701
ENSG00000111142,METAP2,174,1.44823,100,0.47797,67,-0.1659,41,-0.9348,55,-0.5782,45,-0.7826,76,0.04095
ENSG00000074527,NTN4,1,-3.8332,14,-0.7457,33,0.65396,6,-1.9050,32,0.80452,12,-0.9441,30,0.56364
ENSG00000139343,SNRPF,71,0.23937,70,0.22180,53,-0.2148,51,-0.2947,67,0.17528,60,-0.0313,53,-0.2398
ENSG00000111144,LTA4H,17,-0.8319,36,0.33805,52,0.98240,29,-0.0126,35,0.39475,25,-0.2035,13,-1.3293
ENSG00000059758,CDK17,71,-0.5737,154,0.67348,129,0.37216,127,0.34655,114,0.21783,46,-1.2447,78,-0.4681
ENSG00000120802,TMPO,29,0.34452,24,0.01415,32,0.49852,25,0.07259,22,-0.1022,17,-0.5228,21,-0.2066
ENSG00000075415,SLC25A3,216,-0.8830,470,0.34298,559,0.63192,432,0.20720,418,0.20240,266,-0.5586,301,-0.4066
ENSG00000185046,ANKS1B,309,0.60749,385,0.98674,238,0.17679,202,-0.0881,214,0.00418,88,-1.3586,135,-0.7888
ENSG00000111647,UHRF1BP1L,17,-0.5664,18,-0.5153,26,0.02310,28,0.14129,31,0.46996,20,-0.3365,24,-0.0539
ENSG00000075089,ACTR6,52,0.29561,46,0.10951,52,0.29399,47,0.13698,47,0.17234,25,-0.8261,34,-0.3973
ENSG00000136021,SCYL2,15,-1.0379,60,1.19044,39,0.44824,21,-0.5291,31,0.12887,19,-0.6373,23,-0.4194
ENSG00000151572,ANO4,37,1.79444,26,1.14419,8,-0.6458,9,-0.5797,8,-0.9497,7,-0.8625,10,-0.5030
ENSG00000120805,ARL1,54,-0.4975,107,0.60350,103,0.53883,61,-0.2936,82,0.21835,63,-0.2642,53,-0.5819
ENSG00000196091,MYBPC1,89,1.59037,37,0.09081,24,-0.5804,15,-1.3168,21,-0.9212,57,0.80403,32,-0.1431
ENSG00000111666,CHPT1,46,-0.7688,144,1.06675,78,0.03502,43,-0.8958,74,-0.0622,83,0.13275,73,-0.0749
ENSG00000111670,GNPTAB,29,-1.6244,99,0.28135,119,0.58900,74,-0.1925,88,0.12126,48,-0.8584,100,0.32707
ENSG00000120860,WASHC3,65,0.25218,82,0.63659,64,0.21798,73,0.43457,46,-0.3756,49,-0.2057,43,-0.4505
ENSG00000017427,IGF1,5,-1.2348,13,0.30787,3,-1.9717,20,0.99343,11,-0.0590,15,0.48921,11,-0.0098
ENSG00000139352,ASCL1,45,1.41922,28,0.58342,11,-0.9079,10,-0.9905,12,-0.9176,24,0.32904,21,0.10523
ENSG00000111696,NT5DC3,8,-2.4676,67,0.78088,42,0.01252,49,0.27077,44,0.11058,27,-0.6552,45,0.16367
ENSG00000166598,HSP90B1,462,0.43502,422,0.28632,374,0.09262,345,-0.0379,315,-0.2309,193,-0.9408,396,0.20973
ENSG00000204954,C12orf73,14,-1.5103,45,0.27598,50,0.44394,45,0.27362,47,0.46681,25,-0.6242,29,-0.4472
ENSG00000139372,TDG,25,0.98464,24,0.91422,14,0.09888,18,0.44844,10,-0.6078,5,-1.4419,10,-0.5043
ENSG00000111727,HCFC2,15,0.54783,5,-1.1354,12,0.17687,16,0.63111,10,-0.1926,13,0.24613,9,-0.3440
ENSG00000120837,NFYB,66,0.74046,69,0.82530,39,-0.1229,41,-0.0402,35,-0.3513,21,-1.0131,39,-0.1374
ENSG00000198431,TXNRD1,25,-0.8106,49,0.20229,58,0.47075,49,0.21676,50,0.29485,26,-0.8004,38,-0.2397
ENSG00000171310,CHST11,6,-0.8728,9,-0.2062,8,-0.4021,12,0.21732,13,0.46263,21,1.13941,5,-1.2511
ENSG00000151131,C12orf45,25,-0.1625,23,-0.2702,27,-0.0594,32,0.21207,29,0.06025,24,-0.2433,31,0.17654
ENSG00000136051,WASHC4,64,1.61201,50,1.16200,19,-0.3858,16,-0.6455,16,-0.7784,16,-0.6711,17,-0.6488
ENSG00000136044,APPL2,25,0.66884,31,1.02659,9,-0.9365,7,-1.3691,15,-0.1862,18,0.10973,16,-0.1057
ENSG00000235162,C12orf75,19,0.72684,28,1.39489,7,-0.7889,6,-1.0240,6,-1.0990,11,-0.1690,15,0.41252
ENSG00000074590,NUAK1,42,-2.0332,112,-0.5437,319,1.17604,102,-0.6917,209,0.60527,50,-1.7719,168,0.10184
ENSG00000136026,CKAP4,22,-0.5997,25,-0.3686,34,0.12090,21,-0.6619,38,0.39403,21,-0.6079,40,0.42131
ENSG00000111783,RFX4,34,1.69624,33,1.64271,3,-2.0012,7,-0.8625,4,-1.8047,19,0.66337,8,-0.6898
ENSG00000111785,RIC8B,10,-0.6618,22,0.49399,19,0.23021,21,0.41687,17,0.06789,10,-0.7527,15,-0.1608
ENSG00000151135,TMEM263,27,-0.3225,38,0.19954,32,-0.0666,27,-0.3127,37,0.22169,33,-0.0319,33,-0.0366
ENSG00000120832,MTERF2,10,-0.5413,16,0.21663,19,0.47691,13,-0.0558,14,0.01333,14,0.00812,13,-0.1704
ENSG00000151136,BTBD11,0,-8.6472,6,-1.6023,12,-0.7452,13,-0.5781,26,0.67679,22,0.20782,30,0.86376
ENSG00000136045,PWP1,33,0.09129,22,-0.5596,43,0.50535,34,0.12219,37,0.36666,17,-0.8981,26,-0.3105
ENSG00000110851,PRDM4,8,-1.0779,20,0.34768,21,0.46005,15,-0.0852,18,0.27996,8,-1.0179,16,0.03993
ENSG00000075035,WSCD2,6,-2.3061,13,-1.2694,37,0.32141,45,0.63607,37,0.43937,24,-0.3773,33,0.16097
ENSG00000198855,FICD,12,0.43052,12,0.52293,8,-0.0895,8,-0.1138,9,0.08318,7,-0.3690,7,-0.4693
ENSG00000075856,SART3,24,-0.3902,35,0.23885,38,0.34602,26,-0.2414,35,0.28331,24,-0.3839,27,-0.2368
ENSG00000136003,ISCU,79,-1.7601,192,-0.4140,326,0.43184,381,0.69302,283,0.26433,199,-0.3566,236,-0.1015
ENSG00000110880,CORO1C,41,0.59765,49,0.87656,33,0.22689,25,-0.2304,25,-0.2881,25,-0.2275,20,-0.6360
ENSG00000084112,SSH1,6,-1.6020,17,-0.1511,19,0.03821,16,-0.2869,22,0.31444,15,-0.3271,25,0.48218
ENSG00000166111,SVOP,9,-3.5314,115,0.19826,171,0.85865,88,-0.2405,129,0.51035,62,-0.7749,94,-0.1515
ENSG00000135093,USP30,24,0.70822,33,1.25293,15,-0.0625,12,-0.3725,13,-0.3060,8,-0.9842,12,-0.4890
ENSG00000189046,ALKBH2,16,0.63841,10,-0.1243,9,-0.2976,10,-0.0098,9,-0.3299,9,-0.1938,12,0.29675
ENSG00000076248,UNG,19,0.36436,18,0.33825,20,0.46552,12,-0.2500,8,-0.9948,13,-0.2415,20,0.56747
ENSG00000110906,KCTD10,28,0.02745,32,0.24989,43,0.74485,32,0.25490,28,0.06439,17,-0.7435,18,-0.6693
ENSG00000151148,UBE3B,18,-0.0769,25,0.47676,25,0.48935,17,-0.1281,19,0.04708,18,-0.0712,13,-0.6066
ENSG00000139428,MMAB,43,0.06850,56,0.47708,44,0.09360,34,-0.2965,32,-0.5172,39,-0.1078,52,0.40604
ENSG00000110921,MVK,23,0.53703,23,0.52305,18,0.13031,5,-1.8143,18,0.22003,10,-0.7045,15,-0.1142
ENSG00000139438,FAM222A,95,3.69943,19,0.33524,7,-1.2216,5,-1.5372,4,-2.3051,2,-2.6404,8,-1.0661
ENSG00000139433,GLTP,196,3.50641,71,1.18515,8,-2.0992,17,-1.0665,9,-2.3180,7,-2.3355,11,-1.8722
ENSG00000139437,TCHP,16,0.79089,16,0.74350,10,0.04243,5,-0.9666,9,-0.2845,11,0.16630,8,-0.4545
ENSG00000139436,GIT2,20,0.14212,24,0.40088,22,0.26388,12,-0.6938,22,0.39439,14,-0.4726,13,-0.5436
ENSG00000174456,C12orf76,166,0.36180,184,0.53264,188,0.56126,106,-0.3564,133,-0.0050,83,-0.7327,102,-0.4585
ENSG00000122970,IFT81,12,0.25997,15,0.63249,9,-0.1571,8,-0.3438,8,-0.4781,11,0.10381,12,0.19557
ENSG00000174437,ATP2A2,109,-1.5312,271,-0.1309,440,0.65984,356,0.30635,373,0.51661,213,-0.5100,218,-0.5221
ENSG00000196510,ANAPC7,21,-0.5881,32,0.09900,36,0.28492,20,-0.6755,39,0.51718,20,-0.6772,30,-0.0417
ENSG00000111229,ARPC3,135,-0.5624,179,-0.1261,256,0.45127,303,0.73727,221,0.28045,162,-0.2837,119,-0.8273
ENSG00000111231,GPN3,27,0.64894,31,0.87599,20,0.18827,13,-0.5336,18,0.03074,11,-0.7498,12,-0.7156
ENSG00000204856,FAM216A,9,-2.1101,45,0.29194,55,0.62358,36,-0.0877,51,0.64374,30,-0.3455,25,-0.7061
ENSG00000111237,VPS29,54,-1.0822,96,-0.1826,136,0.37340,111,0.04199,135,0.47898,95,-0.2053,92,-0.2809
ENSG00000196850,PPTC7,8,-1.0212,25,0.80644,25,0.76709,15,-0.0598,13,-0.2657,13,-0.3199,14,-0.1343
ENSG00000204852,TCTN1,16,0.44785,9,-0.4828,15,0.32708,19,0.70033,9,-0.5619,16,0.43322,10,-0.3495
ENSG00000186298,PPP1CC,95,0.09153,117,0.42796,80,-0.1739,67,-0.4621,101,0.25399,78,-0.2182,78,-0.2430
ENSG00000111249,CUX2,0,-8.8252,0,-8.8921,0,-5.3483,113,3.04418,29,0.47913,31,0.45707,1,-4.3325
ENSG00000111252,SH2B3,8,0.06772,3,-1.1867,9,0.20917,10,0.41076,9,0.21374,8,0.11569,6,-0.3166
ENSG00000204842,ATXN2,78,0.43492,58,-0.0552,70,0.24871,49,-0.3008,55,-0.1664,55,-0.1231,61,0.04056
ENSG00000089234,BRAP,10,-0.9693,33,0.90716,23,0.31397,16,-0.2353,19,-0.0167,13,-0.5049,18,-0.0356
ENSG00000111275,ALDH2,207,0.05661,346,0.91301,106,-0.9889,173,-0.2322,159,-0.4509,314,0.74596,188,-0.1089
ENSG00000234608,MAPKAPK5-AS1,33,-0.1853,46,0.36119,42,0.22270,42,0.20698,42,0.28745,34,-0.1225,22,-0.8527
ENSG00000089022,MAPKAPK5,25,-0.0114,28,0.17963,24,-0.0969,27,0.14124,24,-0.1239,23,-0.1556,27,0.11183
ENSG00000089248,ERP29,81,-0.1621,83,-0.1317,100,0.18051,91,0.01911,102,0.26422,69,-0.4226,84,-0.1088
ENSG00000111300,NAA25,24,0.46277,23,0.39322,24,0.42719,14,-0.4074,17,-0.1245,10,-0.9397,18,-0.0396
ENSG00000135148,TRAFD1,25,1.54267,11,0.12396,7,-0.5692,9,-0.1788,8,-0.3633,8,-0.3449,8,-0.4133
ENSG00000173064,HECTD4,29,-1.2729,103,0.69380,104,0.71973,67,-0.0125,68,0.03577,54,-0.3436,55,-0.3492
ENSG00000089009,RPL6,912,0.46213,876,0.39585,589,-0.2430,635,-0.1253,575,-0.3527,676,-0.0245,727,0.10305
ENSG00000179295,PTPN11,171,0.56045,144,0.26943,118,-0.0445,110,-0.1610,128,0.10104,91,-0.4503,99,-0.3567
ENSG00000089169,RPH3A,58,-1.3148,165,0.32165,174,0.41235,122,-0.1591,138,0.04692,110,-0.3231,154,0.23671
ENSG00000135144,DTX1,21,-0.5163,25,-0.2268,24,-0.2882,30,0.04287,37,0.49760,33,0.19554,24,-0.3368
ENSG00000111344,RASAL1,34,-0.0102,64,1.01330,41,0.27400,38,0.15877,35,0.04474,18,-0.9845,22,-0.7561
ENSG00000123064,DDX54,21,-1.1425,59,0.47220,34,-0.3945,83,1.06072,48,0.16987,38,-0.2194,31,-0.6187
ENSG00000139405,RITA1,9,-1.7374,21,-0.4963,37,0.43886,33,0.23178,37,0.55844,29,0.03351,23,-0.3990
ENSG00000186815,TPCN1,43,0.93772,27,0.15265,20,-0.2729,25,0.06691,19,-0.4741,24,-0.0409,23,-0.0652
ENSG00000151176,PLBD2,32,-0.4809,59,0.49125,79,0.98705,17,-1.4182,41,-0.0923,31,-0.5405,46,0.11505
ENSG00000123066,MED13L,41,0.36088,53,0.76370,37,0.17540,19,-0.8591,31,-0.1106,20,-0.7954,34,0.02600
ENSG00000111412,C12orf49,18,-0.9739,24,-0.5514,49,0.54334,37,0.10925,40,0.28684,29,-0.2695,35,0.01681
ENSG00000135119,RNFT2,13,-1.4738,38,0.17712,44,0.43258,23,-0.6317,40,0.33900,31,-0.1542,36,0.09117
ENSG00000135116,HRK,2,-2.8813,34,0.95813,31,0.83817,2,-2.8770,16,-0.3251,8,-1.3284,31,0.97648
ENSG00000088992,TESC,3,-2.8399,3,-2.9163,41,0.78600,51,1.16471,37,0.82830,19,-0.4885,13,-1.0992
ENSG00000135108,FBXO21,57,-0.5745,104,0.35949,116,0.55305,116,0.54632,74,-0.2241,53,-0.6972,80,-0.0595
ENSG00000171435,KSR2,7,-1.8679,28,0.25570,24,0.00834,38,0.78061,23,-0.0639,24,0.04896,23,-0.0121
ENSG00000176871,WSB2,64,-1.7612,150,-0.4717,272,0.48701,183,-0.1592,263,0.57840,173,-0.2407,194,-0.0670
ENSG00000089220,PEBP1,1290,-0.2457,1591,0.08831,2036,0.49253,1685,0.18106,1420,-0.1193,1115,-0.4739,1541,0.04121
ENSG00000135090,TAOK3,75,0.29225,90,0.59759,55,-0.2043,63,0.01248,64,0.03476,37,-0.8253,57,-0.1539
ENSG00000111707,SUDS3,28,-0.5395,38,-0.0843,41,0.02703,27,-0.5898,47,0.35522,27,-0.5987,48,0.34670
ENSG00000139767,SRRM4,6,-3.1155,43,-0.1936,88,0.98691,33,-0.6138,51,0.08968,28,-0.8246,68,0.62579
ENSG00000152137,HSPB8,158,1.65642,62,0.03674,66,0.13315,50,-0.3153,50,-0.3908,44,-0.4911,39,-0.7670
ENSG00000224982,TMEM233,1,-4.6295,188,3.32038,44,0.34179,10,-1.9016,14,-1.6156,5,-2.8919,32,-0.1902
ENSG00000111725,PRKAB1,10,-0.6186,7,-1.0777,20,0.52952,18,0.30322,20,0.75428,10,-0.5518,10,-0.6960
ENSG00000122966,CIT,10,-2.5466,20,-1.5649,70,0.31065,131,1.39676,62,0.14515,61,0.08753,49,-0.2820
ENSG00000135127,BICDL1,0,-4.6282,17,-0.0523,27,0.71066,20,0.22288,22,0.53385,16,-0.1189,13,-0.4535
ENSG00000111737,RAB35,23,-0.6623,35,-0.0107,60,0.86302,33,-0.1320,39,0.21280,19,-0.9310,33,-0.1110
ENSG00000089154,GCN1,28,0.70050,29,0.73272,21,0.21751,12,-0.6606,15,-0.3859,15,-0.3351,17,-0.1566
ENSG00000089157,RPLP0,547,0.96860,336,0.14853,213,-0.5698,294,-0.0657,219,-0.6521,371,0.31295,322,0.09347
ENSG00000111775,COX6A1,874,-0.4408,801,-0.5763,960,-0.2926,1138,-0.0240,1213,0.10162,1215,0.08167,1462,0.43879
ENSG00000170855,TRIAP1,17,0.08807,24,0.58345,18,0.13627,14,-0.2078,16,-0.0801,12,-0.4452,16,-0.0812
ENSG00000257218,GATC,37,0.22985,26,-0.2857,36,0.19271,25,-0.3644,34,0.15674,26,-0.3294,33,0.04039
ENSG00000111786,SRSF9,83,-0.4320,123,0.19127,114,0.07428,92,-0.2665,108,-0.0275,105,-0.0593,125,0.25417
ENSG00000088986,DYNLL1,808,-0.5808,1347,0.22848,1287,0.15406,1130,-0.0547,1327,0.26832,955,-0.3204,1092,-0.1216
ENSG00000248008,NRAV,6,-0.9135,4,-1.4874,8,-0.3382,9,-0.1658,15,0.77138,7,-0.6339,13,0.38395
ENSG00000110871,COQ5,16,-0.0661,20,0.24041,22,0.41595,14,-0.2635,18,0.13948,12,-0.5139,15,-0.1747
ENSG00000022840,RNF10,55,-0.1808,62,0.00875,82,0.44420,71,0.20447,65,0.09895,48,-0.4140,54,-0.2491
ENSG00000167272,POP5,18,0.14828,19,0.18813,14,-0.2999,19,0.19034,18,0.12129,27,0.74964,9,-1.0559
ENSG00000157782,CABP1,11,-4.1980,81,-1.2641,325,0.94535,205,0.17061,254,0.71991,170,-0.1249,144,-0.4346
ENSG00000110917,MLEC,85,0.71371,51,-0.1007,75,0.49783,40,-0.5034,54,-0.0346,38,-0.5717,49,-0.1961
ENSG00000175970,UNC119B,13,-0.1292,8,-0.9002,13,-0.1543,10,-0.5270,18,0.54932,10,-0.4599,16,0.24902
ENSG00000122971,ACADS,36,1.60338,17,0.35822,6,-1.2740,15,0.09220,9,-0.8167,13,-0.1555,13,-0.1230
ENSG00000157837,SPPL3,74,-0.2183,110,0.40911,96,0.19444,100,0.25761,87,0.04563,49,-0.8647,81,-0.0919
ENSG00000157895,C12orf43,17,-1.0741,44,0.36792,54,0.72688,31,-0.1885,36,0.10700,26,-0.4326,33,-0.1066
ENSG00000089041,P2RX7,130,2.93101,31,0.18766,15,-0.9737,24,-0.2114,11,-1.5697,8,-1.7762,18,-0.7387
ENSG00000110931,CAMKK2,10,-3.7538,20,-2.7486,151,0.27409,191,0.66649,188,0.88497,136,0.10958,101,-0.4099
ENSG00000089053,ANAPC5,129,0.77518,125,0.72878,104,0.41502,60,-0.4612,65,-0.4025,42,-1.0059,74,-0.1513
ENSG00000170633,RNF34,37,-0.1881,45,0.12062,50,0.27075,53,0.37200,44,0.11328,28,-0.6046,37,-0.2410
ENSG00000089094,KDM2B,13,-0.2898,22,0.49473,16,-0.0373,8,-1.0242,20,0.46232,11,-0.5366,15,-0.0973
ENSG00000188735,TMEM120B,8,-0.1285,2,-2.3277,8,-0.1683,21,1.35266,11,0.33323,5,-0.8141,7,-0.3391
ENSG00000139725,RHOF,1,-3.1720,9,-0.5940,20,0.61532,9,-0.5853,21,0.89305,11,-0.3292,12,-0.1834
ENSG00000212694,LINC01089,11,0.17964,12,0.27577,7,-0.4902,10,0.01758,12,0.34233,6,-0.8996,9,-0.1203
ENSG00000139718,SETD1B,8,-0.1143,9,-0.0576,11,0.25809,10,0.19051,10,0.25803,6,-0.5117,8,-0.2928
ENSG00000110801,PSMD9,31,0.19592,40,0.64278,30,0.14262,17,-0.7035,27,0.00276,28,0.05069,22,-0.3653
ENSG00000110987,BCL7A,18,-1.0691,62,0.91705,40,0.19203,36,0.03355,40,0.21486,21,-0.8364,30,-0.2795
ENSG00000175727,MLXIP,21,0.37109,25,0.64249,19,0.17016,10,-0.8496,14,-0.4010,7,-1.2907,23,0.55671
ENSG00000176383,B3GNT4,0,-5.6059,10,-0.1641,22,1.12228,24,1.27842,12,0.21640,7,-0.6378,5,-1.1480
ENSG00000139719,VPS33A,16,-0.5812,24,0.08203,32,0.51751,22,-0.0595,26,0.23374,22,-0.0919,19,-0.3649
ENSG00000130779,CLIP1,55,-0.4930,90,0.28858,76,0.02021,65,-0.2346,67,-0.2248,60,-0.3606,102,0.57834
ENSG00000111011,RSRC2,111,0.29237,123,0.45924,125,0.47420,94,0.01114,88,-0.1187,73,-0.3873,71,-0.4800
ENSG00000139726,DENR,36,-0.9971,73,0.10722,94,0.51291,38,-0.9246,79,0.30402,51,-0.4715,78,0.24059
ENSG00000130787,HIP1R,134,1.82615,89,1.06244,33,-0.5670,29,-0.7346,23,-1.2680,46,-0.0300,35,-0.5316
ENSG00000139722,VPS37B,8,-1.1922,24,0.42384,23,0.37438,21,0.22986,21,0.33453,8,-1.1322,17,-0.1521
ENSG00000150967,ABCB9,5,-1.6003,17,0.11716,27,0.88601,8,-0.9393,18,0.31150,15,-0.0235,15,-0.1275
ENSG00000182196,ARL6IP4,264,0.33198,122,-0.8833,188,-0.2121,231,0.11438,207,-0.0845,231,0.11411,248,0.26009
ENSG00000090975,PITPNM2,9,-1.9708,20,-0.7913,43,0.38307,61,0.98909,35,0.07645,40,0.28191,29,-0.2411
ENSG00000051825,MPHOSPH9,11,0.04882,21,1.16395,11,0.07629,6,-0.7179,5,-1.3796,15,0.55884,13,0.39468
ENSG00000130921,C12orf65,21,-0.4723,27,-0.1163,31,0.07555,19,-0.6865,28,-0.0867,23,-0.3408,43,0.74522
ENSG00000111328,CDK2AP1,338,1.62154,100,-0.4384,40,-1.8273,147,0.16542,105,-0.4594,208,0.74258,89,-0.6934
ENSG00000139697,SBNO1,35,-1.0013,53,-0.3501,97,0.61776,85,0.38740,73,0.19096,43,-0.6904,67,0.01572
ENSG00000183955,KMT5A,19,-0.2937,11,-1.0174,26,0.22545,31,0.49372,25,0.22970,16,-0.5485,24,0.08453
ENSG00000150977,RILPL2,11,-0.4685,2,-3.0867,23,0.64270,23,0.66264,16,0.06952,22,0.61929,12,-0.3993
ENSG00000184209,SNRNP35,36,0.46735,34,0.36562,20,-0.4571,19,-0.5510,31,0.24807,20,-0.5060,25,-0.1261
ENSG00000188026,RILPL1,46,0.49582,20,-0.8151,33,-0.0355,57,0.85347,34,0.02340,36,0.10117,22,-0.7395
ENSG00000086598,TMED2,74,0.01793,62,-0.2678,78,0.09963,89,0.30479,79,0.13532,45,-0.7626,76,0.05164
ENSG00000111364,DDX55,16,0.47877,9,-0.4531,10,-0.2262,10,-0.2848,11,-0.0981,7,-0.7888,16,0.59564
ENSG00000111361,EIF2B1,27,-0.0999,37,0.37327,34,0.23940,41,0.54122,31,0.10479,18,-0.7109,21,-0.5474
ENSG00000111358,GTF2H3,20,0.03244,31,0.72208,22,0.14709,10,-1.0221,18,-0.1877,17,-0.1951,22,0.17205
ENSG00000119242,CCDC92,55,-1.4456,181,0.39996,196,0.53339,112,-0.3660,148,0.09697,81,-0.8616,172,0.36153
ENSG00000179195,ZNF664,73,0.95013,60,0.61421,36,-0.2171,31,-0.4512,35,-0.3249,38,-0.1389,35,-0.2985
ENSG00000196498,NCOR2,56,-0.3031,55,-0.3402,81,0.29068,76,0.18372,75,0.20464,53,-0.3784,66,-0.0396
ENSG00000073060,SCARB1,45,0.38590,61,0.92413,29,-0.3050,28,-0.3262,36,0.07459,31,-0.2026,24,-0.6655
ENSG00000150991,UBC,653,-0.8201,1198,0.13316,1208,0.14669,1213,0.15391,1322,0.38962,887,-0.3453,952,-0.2608
ENSG00000150990,DHX37,6,-0.5675,4,-1.0891,16,1.00177,9,0.17401,8,-0.1875,6,-0.5086,10,0.34772
ENSG00000184992,BRI3BP,40,-0.9152,93,0.42272,90,0.37419,68,-0.0923,82,0.29113,46,-0.6839,67,-0.1319
ENSG00000081760,AACS,11,-2.2852,39,-0.4362,97,1.04500,62,0.29064,65,0.48913,34,-0.6560,40,-0.4554
ENSG00000139364,TMEM132B,27,-1.6038,52,-0.6191,77,-0.0285,103,0.44586,100,0.53208,71,-0.1372,75,-0.0618
ENSG00000256193,LINC00507,0,-8.8979,0,-8.8670,2,-3.3487,112,3.05894,31,0.70474,20,-0.2171,1,-4.7090
ENSG00000181234,TMEM132C,4,-1.1405,8,-0.0699,6,-0.5597,15,0.94877,10,0.25625,9,0.02614,7,-0.2937
ENSG00000139370,SLC15A4,14,0.05904,35,1.56665,12,-0.2188,9,-0.5850,10,-0.5317,7,-1.0807,15,0.12259
ENSG00000151948,GLT1D1,8,-1.9446,24,-0.3007,57,1.09502,27,-0.1217,36,0.42967,20,-0.5992,25,-0.2834
ENSG00000151952,TMEM132D,3,-2.0892,5,-1.4117,23,0.94071,17,0.36950,20,0.99605,12,-0.1292,5,-1.5221
ENSG00000060709,RIMBP2,3,-3.8872,13,-2.0045,65,0.43158,75,0.67254,69,0.71721,44,-0.1871,45,-0.1626
ENSG00000111450,STX2,16,0.52845,14,0.36081,16,0.56450,8,-0.4826,10,-0.1549,7,-0.7213,10,-0.1765
ENSG00000132341,RAN,126,-1.2473,306,0.13144,384,0.50248,324,0.22352,343,0.42237,191,-0.6123,230,-0.3563
ENSG00000061936,SFSWAP,50,1.18462,44,0.98764,22,-0.1767,18,-0.4726,17,-0.7220,11,-1.1854,25,0.01233
ENSG00000198598,MMP17,12,-1.9036,51,0.23155,45,0.05380,48,0.13148,53,0.42410,33,-0.4434,44,0.02882
ENSG00000177169,ULK1,15,-2.0085,56,-0.0205,68,0.29898,70,0.34304,65,0.30273,35,-0.7664,63,0.20314
ENSG00000177192,PUS1,2,-1.6004,10,0.30585,12,0.65548,11,0.49300,10,0.49442,7,-0.2705,4,-1.1874
ENSG00000183495,EP400,22,-0.1977,43,0.84903,20,-0.4092,21,-0.2939,26,0.02094,20,-0.3804,26,0.02602
ENSG00000185163,DDX51,13,-0.6160,17,-0.2377,32,0.82352,20,0.08293,21,0.16676,16,-0.2961,16,-0.2991
ENSG00000184967,NOC4L,14,-0.1172,13,-0.2253,15,0.02528,14,-0.0204,19,0.59449,11,-0.3737,11,-0.5240
ENSG00000182870,GALNT9,11,-2.6061,42,-0.6461,99,0.74764,66,0.07616,77,0.43056,52,-0.3039,65,0.04468
ENSG00000112787,FBRSL1,25,-0.3132,16,-0.9926,28,-0.1359,32,0.07133,30,-0.0401,38,0.33839,39,0.42494
ENSG00000176894,PXMP2,17,-0.4985,16,-0.6405,19,-0.3877,25,0.08335,26,0.17787,30,0.36628,27,0.21708
ENSG00000247077,PGAM5,18,-0.6753,22,-0.3205,38,0.51120,40,0.60033,34,0.47140,22,-0.3430,16,-0.8867
ENSG00000176915,ANKLE2,24,-0.3498,23,-0.4114,38,0.36294,39,0.43052,31,0.04745,31,0.02853,27,-0.2004
ENSG00000090615,GOLGA3,33,-0.4482,44,0.01355,55,0.38419,28,-0.6628,44,0.01187,32,-0.4924,56,0.46606
ENSG00000196458,ZNF605,16,0.66580,14,0.38574,12,0.09308,3,-1.7894,10,-0.1147,5,-1.2433,14,0.47508
ENSG00000198393,ZNF26,8,-0.5128,15,0.40855,14,0.26159,12,0.10468,13,0.16121,4,-1.5272,12,0.12192
ENSG00000198040,ZNF84,28,0.12935,45,0.88504,34,0.43092,14,-0.9197,21,-0.3685,24,-0.1405,25,-0.0470
ENSG00000090612,ZNF268,19,0.81669,17,0.65268,13,0.23182,4,-1.3718,6,-1.0657,9,-0.4383,17,0.67520
ENSG00000196199,MPHOSPH8,142,0.15792,86,-0.6381,147,0.21143,90,-0.5632,120,-0.1449,62,-1.1389,201,0.85772
ENSG00000121390,PSPC1,35,-0.4856,44,-0.1458,69,0.58527,53,0.15047,54,0.23008,42,-0.2017,38,-0.3931
ENSG00000121741,ZMYM2,37,-0.3266,75,0.78914,60,0.41530,44,-0.0592,49,0.10147,28,-0.7870,36,-0.4286
ENSG00000121742,GJB6,5,-3.3387,49,0.01932,28,-0.8252,39,-0.3469,38,-0.4746,131,1.72178,59,0.37356
ENSG00000165475,CRYL1,86,1.61784,51,0.68544,20,-0.8072,23,-0.5856,21,-0.9020,36,0.09375,29,-0.2581
ENSG00000032742,IFT88,25,1.36667,4,-1.5150,11,-0.0057,8,-0.4536,10,-0.1294,13,0.20115,9,-0.2833
ENSG00000278291,AL161772.1,33,-0.7650,77,0.58725,70,0.42903,73,0.51416,55,0.04022,45,-0.2581,37,-0.6478
ENSG00000172458,IL17D,82,1.19345,81,1.18097,16,-1.3701,29,-0.5039,23,-1.0278,62,0.70110,31,-0.4401
ENSG00000150456,EEF1AKMT1,15,0.32358,11,-0.2070,13,0.08070,14,0.19220,11,-0.2850,16,0.38588,12,-0.1361
ENSG00000150459,SAP18,239,0.14923,234,0.11702,237,0.13325,175,-0.3467,213,-0.0435,172,-0.3772,241,0.18475
