Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000111707,SUDS3,51,0.35071,48,0.40817,25,-0.8124,30,-0.6291
ENSG00000139767,SRRM4,68,0.86310,45,0.18030,20,-1.0966,27,-0.7937
ENSG00000152137,HSPB8,53,-0.0214,41,-0.6575,120,1.33779,56,0.08011
ENSG00000224982,TMEM233,36,1.49547,12,-0.7531,15,-0.1115,12,-0.5122
ENSG00000111725,PRKAB1,16,0.19460,16,0.31960,14,-0.0895,10,-0.6038
ENSG00000122966,CIT,43,-0.5112,78,0.97343,39,-0.6167,37,-0.8244
ENSG00000135127,BICDL1,14,0.10257,17,0.74057,4,-1.7985,9,-0.6805
ENSG00000111737,RAB35,39,0.21346,38,0.29529,37,0.11222,23,-0.6894
ENSG00000089154,GCN1,15,0.21040,13,-0.0742,15,0.24072,12,-0.1750
ENSG00000089157,RPLP0,241,-0.3376,252,-0.4089,518,0.92240,337,0.27054
ENSG00000111775,COX6A1,928,-0.3522,1155,0.03384,844,-0.4685,1357,0.34215
ENSG00000170855,TRIAP1,11,-0.3305,17,0.66182,11,-0.2934,10,-0.5927
ENSG00000257218,GATC,27,0.09086,29,0.34113,32,0.30427,17,-0.7581
ENSG00000111786,SRSF9,113,0.29770,88,-0.2144,106,0.16335,94,-0.0204
ENSG00000088986,DYNLL1,998,-0.3432,1384,0.38599,887,-0.4958,1156,-0.1037
ENSG00000110871,COQ5,24,0.51101,19,0.09692,4,-2.0206,17,-0.0819
ENSG00000022840,RNF10,72,0.24518,68,0.27716,34,-0.9028,53,-0.2908
ENSG00000167272,POP5,12,-0.5539,19,0.28247,16,-0.0759,17,0.01467
ENSG00000157782,CABP1,92,-0.6921,198,1.28729,58,-1.3246,81,-0.9695
ENSG00000110917,MLEC,84,0.58563,61,-0.0066,44,-0.4811,51,-0.3338
ENSG00000175970,UNC119B,12,-0.1178,15,0.53279,8,-0.5894,10,-0.4504
ENSG00000157837,SPPL3,87,0.46440,74,0.30227,54,-0.3321,44,-0.7628
ENSG00000157895,C12orf43,52,0.54120,43,0.33894,29,-0.4512,23,-0.8754
ENSG00000089041,P2RX7,19,0.21536,16,-0.1132,29,0.86149,13,-0.5124
ENSG00000135124,P2RX4,8,-0.6181,13,0.43159,24,1.15640,6,-1.0103
ENSG00000110931,CAMKK2,84,-0.4642,144,0.88838,41,-1.4877,85,-0.4815
ENSG00000089053,ANAPC5,86,0.27208,82,0.33626,62,-0.2658,52,-0.6305
ENSG00000170633,RNF34,47,0.28311,45,0.37006,29,-0.4967,29,-0.6030
ENSG00000089094,KDM2B,17,0.56321,11,-0.2291,13,0.00726,11,-0.1762
ENSG00000188735,TMEM120B,20,1.04450,12,0.21667,5,-1.1383,6,-1.1472
ENSG00000139725,RHOF,16,0.10529,17,0.34772,20,0.40267,9,-0.8540
ENSG00000110801,PSMD9,30,0.40754,21,-0.3026,24,0.01489,25,0.06436
ENSG00000110987,BCL7A,44,0.33793,41,0.40496,29,-0.3354,23,-0.7935
ENSG00000175727,MLXIP,20,0.31723,18,0.19100,15,-0.1436,13,-0.4935
ENSG00000176383,B3GNT4,15,0.07520,19,0.95247,9,-0.6529,6,-1.4020
ENSG00000139719,VPS33A,32,0.39168,28,0.20340,23,-0.2094,19,-0.5632
ENSG00000130779,CLIP1,93,0.33352,73,-0.1581,105,0.49305,65,-0.3034
ENSG00000111011,RSRC2,101,-0.2367,135,0.47174,147,0.37468,78,-0.7187
ENSG00000139726,DENR,92,0.44378,70,-0.0387,94,0.43085,52,-0.5668
ENSG00000130787,HIP1R,40,0.63459,19,-0.9317,25,-0.1593,38,0.65279
ENSG00000139722,VPS37B,18,-0.4187,30,0.80480,12,-0.9676,18,-0.5118
ENSG00000150967,ABCB9,26,0.80185,18,0.28801,8,-1.0594,10,-0.9183
ENSG00000182196,ARL6IP4,166,-0.6596,248,0.02017,225,-0.1388,303,0.41613
ENSG00000090975,PITPNM2,23,-0.7962,50,1.00727,27,-0.4869,25,-0.7229
ENSG00000130921,C12orf65,33,0.45772,28,0.35379,17,-0.6205,17,-0.7264
ENSG00000111328,CDK2AP1,65,-0.7598,89,-0.4082,180,0.90476,132,0.49216
ENSG00000139697,SBNO1,73,0.49854,56,0.02289,52,-0.0883,43,-0.4427
ENSG00000183955,KMT5A,16,-0.7766,29,0.42095,29,0.18463,23,-0.1632
ENSG00000150977,RILPL2,15,-0.6903,24,0.15772,44,1.06774,18,-0.3938
ENSG00000184209,SNRNP35,30,0.41422,22,-0.1663,24,0.02997,22,-0.1304
ENSG00000188026,RILPL1,25,-0.8777,55,0.87012,39,-0.1332,30,-0.6132
ENSG00000086598,TMED2,81,-0.0647,92,0.25041,70,-0.3004,77,-0.1791
ENSG00000111364,DDX55,20,0.65085,14,-0.0334,10,-0.4823,11,-0.3640
ENSG00000111361,EIF2B1,16,-0.6923,32,0.84369,21,-0.2496,18,-0.6355
ENSG00000111358,GTF2H3,25,0.59960,20,0.32527,10,-0.8267,12,-0.7802
ENSG00000119242,CCDC92,230,0.51267,186,0.22610,117,-0.5976,126,-0.5809
ENSG00000179195,ZNF664,45,0.30392,32,-0.4192,58,0.66356,38,-0.0134
ENSG00000196498,NCOR2,53,-0.2518,69,0.34401,68,0.14539,51,-0.3659
ENSG00000073060,SCARB1,28,-0.3753,40,0.43482,41,0.26131,27,-0.4755
ENSG00000150991,UBC,1031,-0.4188,1539,0.48193,1435,0.13111,1038,-0.4460
ENSG00000184992,BRI3BP,114,1.03626,65,0.01291,39,-0.7939,41,-0.8390
ENSG00000081760,AACS,38,-0.2465,61,1.12089,7,-2.7733,28,-0.8333
ENSG00000139364,TMEM132B,99,0.02064,121,0.71216,64,-0.6449,60,-0.8570
ENSG00000256193,LINC00507,0,-9.1254,38,2.50856,4,-2.5697,12,-1.1068
ENSG00000181234,TMEM132C,24,1.32247,7,-1.1788,25,1.20878,9,-0.5394
ENSG00000139370,SLC15A4,11,-0.2520,15,0.38718,15,0.17951,10,-0.4498
ENSG00000151948,GLT1D1,46,0.79381,30,0.08869,22,-0.4683,19,-0.7489
ENSG00000151952,TMEM132D,5,-2.0008,30,1.88869,6,-1.6753,10,-1.0657
ENSG00000060709,RIMBP2,43,-0.4916,83,1.28422,16,-1.8886,33,-1.0031
ENSG00000111450,STX2,16,0.34182,12,-0.1811,20,0.66879,10,-0.3894
ENSG00000132341,RAN,274,-0.1826,376,0.68843,189,-0.7356,221,-0.5897
ENSG00000061936,SFSWAP,39,0.84488,21,-0.4475,43,0.90945,16,-0.7355
ENSG00000198598,MMP17,42,0.66592,34,0.45849,13,-1.2502,16,-0.9921
ENSG00000177169,ULK1,47,-0.1983,66,0.75423,38,-0.4861,34,-0.7773
ENSG00000177192,PUS1,6,-0.9890,17,1.40114,5,-1.3184,7,-0.9410
ENSG00000183495,EP400,22,-0.0920,28,0.56285,24,0.09221,14,-0.8360
ENSG00000185163,DDX51,21,-0.1530,28,0.71556,18,-0.3835,15,-0.7978
ENSG00000184967,NOC4L,14,-0.3548,23,0.82686,10,-0.8483,12,-0.6300
ENSG00000182870,GALNT9,50,0.16740,54,0.54476,24,-0.9362,32,-0.6228
ENSG00000112787,FBRSL1,24,0.06801,18,-0.6489,28,0.30056,31,0.60606
ENSG00000176894,PXMP2,28,0.54078,13,-1.1005,28,0.44234,29,0.67054
ENSG00000247077,PGAM5,29,-0.0764,37,0.71220,14,-1.0833,21,-0.6178
ENSG00000176915,ANKLE2,38,0.17041,38,0.30153,40,0.25317,23,-0.7391
ENSG00000090615,GOLGA3,56,0.69427,40,0.10607,26,-0.5736,27,-0.6068
ENSG00000198393,ZNF26,9,-0.2116,12,0.51744,7,-0.5691,9,-0.3591
ENSG00000198040,ZNF84,31,0.40011,27,0.30210,12,-1.0282,19,-0.4481
ENSG00000256223,ZNF10,23,1.24539,10,-0.3671,10,-0.2265,8,-0.7074
ENSG00000090612,ZNF268,20,1.19828,9,-0.4394,14,0.45691,6,-0.9167
ENSG00000196199,MPHOSPH8,219,0.78704,127,-0.2946,120,-0.2550,127,-0.2114
ENSG00000121390,PSPC1,60,0.08934,70,0.68914,24,-1.2625,38,-0.6939
ENSG00000121741,ZMYM2,44,0.06548,49,0.43402,44,0.06845,28,-0.7516
ENSG00000121742,GJB6,44,0.20145,21,-1.4243,17,-1.2093,79,1.60657
ENSG00000165475,CRYL1,35,0.29922,23,-0.6332,42,0.57213,34,0.30337
ENSG00000032742,IFT88,14,0.20222,13,0.07131,19,0.71404,8,-0.6942
ENSG00000278291,AL161772.1,59,-0.0541,67,0.25625,57,-0.1160,53,-0.2680
ENSG00000172458,IL17D,39,0.60373,17,-1.1205,15,-0.9017,45,1.03286
ENSG00000150456,EEF1AKMT1,10,-0.3089,12,-0.0971,6,-1.0431,16,0.59951
ENSG00000150459,SAP18,219,-0.0397,236,0.15256,185,-0.3018,217,-0.0620
ENSG00000173141,MRPL57,83,-0.5078,129,0.43712,89,-0.3628,106,-0.1139
ENSG00000180776,ZDHHC20,39,0.97964,23,0.01446,26,0.22264,11,-1.3067
ENSG00000165487,MICU2,31,0.29828,26,-0.0472,32,0.32317,22,-0.3380
ENSG00000102678,FGF9,19,0.24969,20,0.58262,6,-1.5150,12,-0.6277
ENSG00000151835,SACS,54,0.23568,59,0.73847,26,-0.8928,26,-1.0644
ENSG00000182957,SPATA13,13,0.16807,7,-1.1708,30,1.54938,14,0.35427
ENSG00000165566,AMER2,104,0.70036,49,-0.8876,98,0.53351,81,0.27623
ENSG00000139505,MTMR6,92,0.38607,88,0.56006,56,-0.4152,39,-1.1181
ENSG00000139496,NUP58,39,0.53224,30,0.06733,39,0.47397,18,-0.8964
ENSG00000132932,ATP8A2,118,0.76243,88,0.38530,48,-0.7458,40,-1.1719
ENSG00000127870,RNF6,46,-0.0254,55,0.52709,49,0.07687,29,-0.8296
ENSG00000132964,CDK8,16,0.42933,13,0.13670,22,0.93750,5,-1.3469
ENSG00000132970,WASF3,198,1.06255,77,-0.9245,119,0.09786,122,0.16202
ENSG00000132975,GPR12,28,1.02169,16,-0.0402,9,-0.9191,11,-0.6791
ENSG00000152484,USP12,45,-0.1022,53,0.31221,57,0.26900,36,-0.5039
ENSG00000122026,RPL21,874,-0.3027,807,-0.6664,1936,1.00695,1335,0.49407
ENSG00000122034,GTF3A,71,-0.3119,100,0.50648,80,-0.1055,67,-0.4472
ENSG00000122033,MTIF3,68,0.09551,73,0.39058,56,-0.2278,47,-0.5578
ENSG00000186184,POLR1D,70,0.07455,71,0.15575,103,0.68499,46,-0.6868
ENSG00000102755,FLT1,8,-2.0918,4,-3.7312,297,5.25735,13,-1.4533
ENSG00000132963,POMP,164,-0.3826,211,0.07527,269,0.42782,202,-0.0387
ENSG00000139514,SLC7A1,33,0.68466,21,-0.1885,44,1.06735,11,-1.1658
ENSG00000122042,UBL3,157,0.82172,78,-0.6302,134,0.47312,94,-0.1236
ENSG00000102781,KATNAL1,31,0.08655,37,0.75525,8,-1.9743,21,-0.6595
ENSG00000189403,HMGB1,583,0.20829,521,0.01573,528,0.03013,465,-0.2023
ENSG00000132952,USPL1,16,-0.0068,18,0.38739,14,-0.1360,12,-0.4990
ENSG00000132965,ALOX5AP,4,-1.3524,3,-2.3049,64,3.46228,11,0.06514
ENSG00000120694,HSPH1,504,0.12663,551,0.50749,321,-0.5890,331,-0.6346
ENSG00000187676,B3GLCT,28,1.55810,8,-0.8849,16,0.43318,8,-0.7155
ENSG00000073910,FRY,72,0.12910,84,0.77268,42,-0.7062,36,-1.0705
ENSG00000139597,N4BP2L1,42,0.09203,46,0.44106,48,0.30782,23,-0.9483
ENSG00000244754,N4BP2L2,80,0.35839,56,-0.3947,76,0.25317,69,0.12176
ENSG00000083642,PDS5B,134,0.87857,81,-0.0709,76,-0.1286,55,-0.7369
ENSG00000133121,STARD13,21,1.53059,5,-1.4661,22,1.40227,6,-0.6590
ENSG00000172915,NBEA,150,0.63626,113,0.21426,71,-0.6104,71,-0.7067
ENSG00000133083,DCLK1,383,1.05523,228,0.13867,148,-0.5928,109,-1.2151
ENSG00000133104,SPART,47,-0.0097,46,-0.1285,79,0.80909,42,-0.2483
ENSG00000133101,CCNA1,9,-0.8317,23,1.45659,14,-0.1846,5,-1.7185
ENSG00000180440,SERTM1,46,-0.5535,91,1.24986,40,-0.7226,32,-1.2372
ENSG00000120697,ALG5,25,0.46290,17,-0.3486,26,0.45043,18,-0.1296
ENSG00000120699,EXOSC8,10,-0.2725,13,0.24189,8,-0.6032,12,0.07346
ENSG00000102710,SUPT20H,16,1.05732,7,-0.6036,8,-0.2409,9,-0.0955
ENSG00000120686,UFM1,90,0.41953,68,-0.1050,87,0.31446,58,-0.3651
ENSG00000188811,NHLRC3,16,0.45459,13,0.20464,8,-0.7087,10,-0.4442
ENSG00000183722,LHFPL6,31,-0.0744,25,-0.7035,123,2.31234,19,-0.9304
ENSG00000133103,COG6,17,-0.7483,36,1.02791,12,-1.2315,20,-0.5506
ENSG00000150907,FOXO1,7,-0.5155,7,-0.9341,38,2.20036,10,-0.0856
ENSG00000102738,MRPS31,24,-0.0820,26,0.13080,28,0.16971,22,-0.1938
ENSG00000120688,WBP4,50,-0.2864,65,0.26273,77,0.39166,49,-0.3513
ENSG00000165572,KBTBD6,116,0.88090,75,0.16363,38,-0.9774,45,-0.8249
ENSG00000120696,KBTBD7,25,0.25991,26,0.60243,9,-1.2329,14,-0.7371
ENSG00000172766,NAA16,16,0.83736,7,-0.8693,20,1.08883,9,-0.2331
ENSG00000102760,RGCC,83,0.25851,43,-1.2186,130,0.96950,102,0.72528
ENSG00000102780,DGKH,30,1.05077,17,0.03326,13,-0.3846,9,-1.0801
ENSG00000023516,AKAP11,212,0.54167,170,0.26159,100,-0.6940,110,-0.6410
ENSG00000120675,DNAJC15,68,0.06218,57,-0.3551,64,-0.0260,80,0.40711
ENSG00000120658,ENOX1,32,1.46150,13,-0.3324,7,-1.0695,9,-0.8001
ENSG00000151778,SERP2,81,-0.5079,135,0.69192,61,-0.8905,93,-0.3066
ENSG00000102804,TSC22D1,509,-0.4366,829,0.75961,724,0.14846,398,-0.9057
ENSG00000083635,NUFIP1,10,-0.0200,12,0.48800,8,-0.2970,7,-0.5774
ENSG00000133114,GPALPP1,39,0.75958,24,-0.1850,23,-0.1449,21,-0.3872
ENSG00000188342,GTF2F2,46,0.56048,29,-0.4148,30,-0.1613,36,0.13858
ENSG00000180332,KCTD4,21,-2.0866,126,2.01730,18,-2.2232,42,-1.1068
ENSG00000133112,TPT1,794,-0.5882,929,-0.5138,2778,1.50677,1197,0.11621
ENSG00000170919,TPT1-AS1,18,0.82817,11,-0.1638,12,0.14247,8,-0.6507
ENSG00000136152,COG3,16,0.29865,15,0.28162,20,0.56943,7,-1.0941
ENSG00000123200,ZC3H13,184,0.90130,73,-1.0505,155,0.51058,130,0.27768
ENSG00000139684,ESD,96,-0.1853,121,0.37657,97,-0.1497,89,-0.3283
ENSG00000102468,HTR2A,70,-0.6013,146,1.44329,46,-1.1889,45,-1.3727
ENSG00000136143,SUCLA2,99,0.24191,100,0.47898,50,-0.8346,61,-0.6225
ENSG00000136159,NUDT15,13,0.15714,13,0.32648,14,0.24316,8,-0.7630
ENSG00000136146,MED4,45,0.10062,45,0.13679,51,0.27094,34,-0.4070
ENSG00000136156,ITM2B,961,-0.1941,1190,0.30840,1338,0.34708,836,-0.4669
ENSG00000139687,RB1,30,0.46830,20,-0.2774,38,0.84770,17,-0.5013
ENSG00000136161,RCBTB2,9,-0.2889,13,0.50144,16,0.56638,7,-0.8655
ENSG00000102531,FNDC3A,51,0.14714,48,0.06315,67,0.55371,36,-0.5068
ENSG00000102543,CDADC1,14,-0.3224,18,0.21857,16,-0.0296,16,-0.0580
ENSG00000102547,CAB39L,31,-0.3207,48,0.78736,26,-0.5594,26,-0.6953
ENSG00000136147,PHF11,6,-0.7450,8,-0.6905,29,1.69988,11,0.24249
ENSG00000136144,RCBTB1,18,0.24696,15,0.03500,8,-0.9651,16,0.05809
ENSG00000123179,EBPL,21,0.20771,19,0.09479,16,-0.2662,17,-0.1937
ENSG00000102753,KPNA3,62,0.46785,52,0.25642,40,-0.2459,32,-0.7251
ENSG00000123178,SPRYD7,62,0.10659,72,0.67259,26,-1.2034,40,-0.6989
ENSG00000204977,TRIM13,17,0.44293,13,-0.1374,21,0.71460,10,-0.6005
ENSG00000136104,RNASEH2B,39,-0.3137,55,0.46992,39,-0.2997,40,-0.3100
ENSG00000150510,FAM124A,8,-0.6846,15,0.62231,16,0.40295,9,-0.6437
ENSG00000102786,INTS6,26,0.37716,22,0.23906,24,0.23620,13,-0.8535
ENSG00000102796,DHRS12,10,0.13918,9,-0.0043,7,-0.3967,9,0.04318
ENSG00000136100,VPS36,47,0.43311,42,0.38199,18,-1.0792,26,-0.5995
ENSG00000165416,SUGT1,82,0.01026,91,0.35156,68,-0.2758,66,-0.3981
ENSG00000136099,PCDH8,26,-2.2865,184,2.19610,19,-2.6089,56,-1.2214
ENSG00000118946,PCDH17,275,1.83019,67,-1.1752,100,-0.1489,89,-0.3996
ENSG00000083544,TDRD3,13,0.39209,7,-0.9419,9,-0.1854,16,0.85258
ENSG00000280165,PCDH20,30,-0.0621,44,1.16511,11,-1.5886,15,-1.3129
ENSG00000184226,PCDH9,295,0.45343,221,-0.0930,278,0.30963,182,-0.4162
ENSG00000204899,MZT1,68,0.18906,73,0.56665,23,-1.4410,45,-0.5544
ENSG00000083520,DIS3,24,0.31080,16,-0.5863,40,1.14553,19,-0.1257
ENSG00000118922,KLF12,23,1.45489,6,-1.2160,13,0.34406,10,-0.0661
ENSG00000136111,TBC1D4,18,0.84205,8,-0.7996,32,1.68795,6,-0.9787
ENSG00000188243,COMMD6,130,-0.0979,115,-0.4692,288,1.21271,137,-0.0067
ENSG00000118939,UCHL3,38,-0.3028,47,0.05742,35,-0.4179,52,0.27088
ENSG00000136153,LMO7,56,-0.1010,76,0.84985,55,-0.1208,29,-1.2552
ENSG00000178695,KCTD12,45,-0.5223,61,-0.0290,159,1.58964,41,-0.7235
ENSG00000102805,CLN5,18,0.67877,11,-0.1503,11,-0.1029,10,-0.3661
ENSG00000005812,FBXL3,56,-0.0180,61,0.20157,85,0.64582,40,-0.6454
ENSG00000005810,MYCBP2,229,0.15058,263,0.73181,94,-1.2283,132,-0.8418
ENSG00000139737,SLAIN1,75,0.76436,42,-0.4234,78,0.72051,37,-0.5164
ENSG00000136160,EDNRB,49,0.10522,18,-2.0625,86,0.98903,89,1.45183
ENSG00000152193,OBI1,26,0.77044,16,-0.1021,15,-0.1658,13,-0.5223
ENSG00000139746,RBM26,100,0.49422,79,0.11604,55,-0.4842,60,-0.4232
ENSG00000102471,NDFIP2,151,0.12336,179,0.79033,75,-0.9571,80,-1.0012
ENSG00000136158,SPRY2,79,1.17894,32,-0.6794,46,0.13594,36,-0.2996
ENSG00000178235,SLITRK1,115,0.53805,101,0.55843,39,-1.1769,47,-1.0253
ENSG00000228824,MIR4500HG,18,-0.4126,30,0.87199,2,-3.4717,20,-0.2869
ENSG00000165300,SLITRK5,50,-0.2116,77,1.14141,27,-1.1118,28,-1.2319
ENSG00000179399,GPC5,11,0.51184,3,-2.2014,14,0.73694,16,1.39965
ENSG00000152749,GPR180,20,0.35555,18,0.24437,11,-0.5426,13,-0.4582
ENSG00000125285,SOX21,18,0.56484,6,-1.6657,25,1.00351,20,0.86574
ENSG00000134873,CLDN10,74,-0.1626,47,-1.2779,83,0.02637,154,1.42146
ENSG00000134874,DZIP1,53,1.00341,19,-1.1249,31,0.02638,39,0.46210
ENSG00000102580,DNAJC3,14,-0.5771,20,0.06334,32,0.74660,19,-0.0901
ENSG00000102595,UGGT2,9,-0.2042,7,-0.6555,9,-0.1631,15,0.93157
ENSG00000185352,HS6ST3,37,-1.2233,118,1.61537,25,-1.7218,44,-1.0297
ENSG00000139793,MBNL2,121,-0.4431,199,0.78705,150,-0.0719,100,-0.8174
ENSG00000125249,RAP2A,121,0.17856,117,0.20190,118,0.12117,83,-0.5021
ENSG00000065150,IPO5,77,-0.5114,137,0.92895,87,-0.2789,63,-0.8992
ENSG00000152767,FARP1,87,0.01470,97,0.36081,65,-0.4363,72,-0.3548
ENSG00000102572,STK24,58,-0.1158,72,0.47264,60,-0.0383,45,-0.5862
ENSG00000088387,DOCK9,68,0.46880,57,0.22854,57,0.13452,32,-0.8843
ENSG00000134882,UBAC2,24,-0.4340,34,0.34023,52,0.84341,21,-0.6810
ENSG00000169508,GPR183,10,-0.2095,3,-2.5789,62,3.19736,11,0.03411
ENSG00000125304,TM9SF2,96,0.16021,106,0.59208,89,0.02890,46,-1.1413
ENSG00000175198,PCCA,12,-0.4542,17,0.18807,28,0.86586,13,-0.4336
ENSG00000102452,NALCN,76,0.97267,45,-0.0312,37,-0.2975,28,-0.8652
ENSG00000102466,FGF14,39,-0.3700,66,1.05122,26,-0.9746,29,-0.9487
ENSG00000134900,TPP2,26,0.81770,14,-0.4245,21,0.37599,14,-0.3537
ENSG00000151287,TEX30,21,1.33995,8,-0.6152,9,-0.2621,8,-0.4290
ENSG00000134897,BIVM,25,1.10282,12,-0.3280,11,-0.2503,10,-0.5530
ENSG00000134899,ERCC5,23,-0.0181,25,0.17091,21,-0.1800,21,-0.1484
ENSG00000125266,EFNB2,62,1.03110,33,-0.1755,28,-0.3482,24,-0.6661
ENSG00000134884,ARGLU1,128,0.45021,86,-0.3824,132,0.45115,96,-0.0721
ENSG00000204442,FAM155A,106,0.52869,96,0.61507,34,-1.2899,42,-1.0918
ENSG00000174405,LIG4,34,0.49903,32,0.77319,12,-1.1679,11,-1.4331
ENSG00000139826,ABHD13,22,0.10314,27,0.80033,17,-0.3395,10,-1.2772
ENSG00000041515,MYO16,17,-0.2624,23,0.50185,18,-0.1059,15,-0.4780
ENSG00000185950,IRS2,132,0.08779,145,0.46421,85,-0.5909,94,-0.5254
ENSG00000213995,NAXD,32,-0.0317,39,0.53916,28,-0.2582,23,-0.6684
ENSG00000134905,CARS2,14,-0.1884,19,0.47478,8,-1.0729,14,-0.1767
ENSG00000153487,ING1,26,0.68919,15,-0.4069,9,-1.0624,20,0.25441
ENSG00000088448,ANKRD10,18,-0.6409,32,0.53401,38,0.56598,19,-0.6400
ENSG00000102606,ARHGEF7,141,0.39682,129,0.40172,72,-0.6840,76,-0.7144
ENSG00000126216,TUBGCP3,22,0.70537,16,0.38679,11,-0.4738,7,-1.2090
ENSG00000068650,ATP11A,17,1.00686,7,-0.7781,24,1.46482,5,-0.9821
ENSG00000126217,MCF2L,49,-0.2463,66,0.47060,45,-0.3639,48,-0.3360
ENSG00000126226,PCID2,17,0.03785,20,0.60271,11,-0.6354,11,-0.6881
ENSG00000139842,CUL4A,18,-0.2819,25,0.40672,26,0.26870,17,-0.5068
ENSG00000185896,LAMP1,119,0.20231,100,-0.1553,141,0.44638,98,-0.1613
ENSG00000150401,DCUN1D2,14,0.67956,8,-0.4082,19,1.06690,6,-0.7264
ENSG00000150403,TMCO3,31,0.57873,20,-0.3109,22,-0.0483,22,-0.0554
ENSG00000198176,TFDP1,26,0.17762,25,0.16103,24,0.03332,19,-0.3922
ENSG00000183087,GAS6,65,0.53174,45,-0.1700,69,0.57276,36,-0.5444
ENSG00000185989,RASA3,13,-0.5039,16,-0.1514,42,1.45742,14,-0.3896
ENSG00000130177,CDC16,37,-0.0753,39,0.06201,41,0.09862,37,-0.0700
ENSG00000169062,UPF3A,51,0.61161,32,-0.2957,40,0.16825,32,-0.2049
ENSG00000198824,CHAMP1,35,1.01410,22,0.25062,16,-0.3605,8,-1.5400
ENSG00000136319,TTC5,20,0.89943,12,-0.0893,6,-0.9282,10,-0.4315
ENSG00000100814,CCNB1IP1,40,1.20028,14,-1.0317,33,0.71867,19,-0.1866
ENSG00000259001,AL355075.4,10,-0.1308,9,-0.5467,13,0.20682,16,0.65509
ENSG00000129484,PARP2,49,0.37288,44,0.32562,32,-0.3097,27,-0.7049
ENSG00000092094,OSGEP,17,-0.0454,20,0.33409,19,0.13445,13,-0.5135
ENSG00000100823,APEX1,81,0.19587,75,0.10145,72,-0.0019,61,-0.3021
ENSG00000165782,PIP4P1,53,-0.0129,69,0.87198,42,-0.3628,26,-1.2639
ENSG00000198805,PNP,16,-0.8111,13,-1.5542,150,3.25624,19,-0.6143
ENSG00000129538,RNASE1,121,0.34612,18,-3.2884,614,3.52774,77,-0.4825
ENSG00000165795,NDRG2,471,-0.2335,326,-1.2095,710,0.43530,958,1.25618
ENSG00000165801,ARHGEF40,10,0.33249,4,-1.4441,19,1.29584,12,0.67666
ENSG00000165804,ZNF219,14,0.76561,5,-1.3632,6,-0.6724,15,1.07413
ENSG00000258441,LINC00641,78,0.55333,60,0.14028,30,-0.9614,46,-0.3774
ENSG00000092199,HNRNPC,221,-0.1495,262,0.24099,301,0.34739,195,-0.3979
ENSG00000092201,SUPT16H,110,1.20994,48,-0.4781,61,0.07950,41,-0.6208
ENSG00000100888,CHD8,53,0.76741,32,-0.2392,24,-0.5512,32,-0.1666
ENSG00000129472,RAB2B,27,0.69148,17,-0.1817,20,0.10100,15,-0.4287
ENSG00000092203,TOX4,59,0.17151,53,-0.0164,55,0.05110,50,-0.1345
ENSG00000165819,METTL3,13,0.03778,15,0.40173,23,0.95011,5,-1.4152
ENSG00000165821,SALL2,32,0.36501,21,-0.5736,27,0.08098,32,0.40065
ENSG00000129562,DAD1,85,-0.1417,94,0.05605,99,0.11019,92,-0.0195
ENSG00000155463,OXA1L,34,-0.3027,47,0.40945,33,-0.3086,36,-0.2274
ENSG00000172590,MRPL52,97,-0.0218,100,0.05164,108,0.13887,93,-0.1138
ENSG00000197324,LRP10,17,-0.0232,6,-2.0932,58,2.00889,27,0.86537
ENSG00000100461,RBM23,39,0.03797,37,-0.0687,50,0.42787,36,-0.1373
ENSG00000100462,PRMT5,36,0.54571,26,-0.0812,21,-0.3686,23,-0.2214
ENSG00000100804,PSMB5,127,-0.4664,206,0.68062,98,-0.8186,140,-0.3375
ENSG00000100813,ACIN1,49,0.55501,34,-0.1515,45,0.34199,28,-0.4531
ENSG00000179933,C14orf119,25,0.13301,23,-0.0579,20,-0.2739,25,0.07782
ENSG00000092068,SLC7A8,50,1.87284,12,-1.0951,26,0.41600,12,-0.9154
ENSG00000235194,PPP1R3E,18,0.42468,17,0.54531,4,-1.6115,9,-0.7430
ENSG00000129473,BCL2L2,149,0.61777,104,-0.0480,81,-0.4124,89,-0.3303
ENSG00000100836,PABPN1,74,0.65112,48,-0.2109,52,0.00736,44,-0.2940
ENSG00000092096,SLC22A17,574,0.06310,701,0.78426,276,-1.0695,339,-0.8838
ENSG00000166091,CMTM5,15,0.23481,9,-1.0207,23,0.87741,18,0.60376
ENSG00000129460,NGDN,18,0.13951,19,0.28506,19,0.14995,12,-0.6163
ENSG00000092051,JPH4,139,-0.3733,195,0.36819,105,-0.7729,174,0.01752
ENSG00000215256,DHRS4-AS1,9,-0.3481,13,0.21258,18,0.63515,9,-0.3816
ENSG00000187630,DHRS4L2,8,-0.7138,13,0.22808,22,0.90192,10,-0.3556
ENSG00000100884,CPNE6,81,-0.9661,202,1.17631,66,-1.2131,102,-0.6406
ENSG00000100897,DCAF11,41,-0.4726,64,0.48313,53,-0.0540,46,-0.3215
ENSG00000092010,PSME1,49,-0.3468,58,-0.1460,120,1.10916,55,-0.1956
ENSG00000100908,EMC9,21,-0.8397,41,0.54645,27,-0.3570,33,-0.0808
ENSG00000100911,PSME2,50,0.32932,35,-0.4914,64,0.69081,43,0.04247
