"","logFC_Apoe_e4yes","p_Apoe_e4yes","padj"
"NR6A1",0.0700469602156707,0.187546804607556,0.384780556974338
"RPL35",-0.0869295265210502,0.224987471268301,0.429142781418193
"ARPC5L",0.0468755643992097,0.685857750956376,0.818485097250713
"GOLGA1",-0.112314312131826,0.0689628664313829,0.214397350932689
"SCAI",-0.176140310196151,7.08709945437869e-07,0.000154843923025568
"PPP6C",-0.0874585930975721,0.0879574834688915,0.245876186588428
"RABEPK",-0.318304679554553,0.00359440775978297,0.0375117241947093
"HSPA5",0.287786404879015,0.000346260066643723,0.00909381538579029
"GAPVD1",-0.0841832118465722,0.0824021252966813,0.237758059800113
"MAPKAP1",-0.106643510453817,5.32958909006755e-08,2.5401641540045e-05
"PBX3",0.0365908617242711,0.485250559173921,0.675036476120703
"MVB12B",0.00196541975142727,0.985200759995837,0.992757810598423
"ZBTB43",0.0251274380076421,0.525346430060333,0.706027966757297
"ZBTB34",0.088530784643995,0.126861424733103,0.305046508488705
"RALGPS1",-0.0482531813881858,0.334072590580827,0.541761041690111
"ANGPTL2",0.093630587765671,0.458994704836664,0.654002803534085
"GARNL3",-0.0640628458565694,0.408553258863456,0.611246785558242
"SLC2A8",-0.0573620967411995,0.710164707402452,0.834599527081684
"ZNF79",-0.119199106357433,0.270692023789855,0.478928549229567
"RPL12",0.0988368702931721,0.146413786362801,0.331918775939263
"LRSAM1",-0.0296826503939156,0.614675356252373,0.768460012121937
"STXBP1",-0.0471401098221321,0.535557935040412,0.713079824972686
"PTRH1",-0.0555710385136898,0.710204326426433,0.834599527081684
"TOR2A",-0.0785783541164472,0.40731646964027,0.61033442464114
"CDK9",-0.229895900565555,0.0204055059589633,0.10606269722359
"FPGS",0.0278034284427902,0.765920887855852,0.867340117210112
"ENG",-0.220906590882213,0.0442628607388179,0.167087623731043
"AK1",0.262577871980868,0.0359607783059427,0.148104011917808
"ST6GALNAC4",0.0648930155058327,0.681003400790488,0.815602377807448
"DPM2",-0.0116464558984116,0.91009175557708,0.951958895510355
"FAM102A",-0.0462851532420048,0.476596085020653,0.667643984351789
"NAIF1",-0.0758227134981069,0.600637663136501,0.759525414907261
"SLC25A25",-0.475994333944921,4.6603297963503e-07,0.000106945938585876
"PTGES2",-0.305340807767907,0.0204657611555619,0.106191038930228
"C9orf16",-0.258685561312203,0.106262088210851,0.274906011922519
"CIZ1",0.0953233432673885,0.0886564635890588,0.247161056646933
"DNM1",-0.250290452875403,0.0568847027633065,0.192127347136248
"GOLGA2",0.048202865131651,0.396179064116344,0.600953137266716
"SWI5",-0.0887961387595656,0.110901247069166,0.281731909323719
"TRUB2",-0.0875926006789294,0.344098505375081,0.551768721351968
"COQ4",-0.27596858134806,0.00283857072565251,0.0321670535555823
"SLC27A4",0.0765964553244113,0.167684412012515,0.360879686290221
"URM1",-0.150117384191326,0.0327389293388254,0.140138449867608
"CERCAM",-0.0736910920437993,0.670686537583381,0.807927245429499
"ODF2",-0.0492095133047365,0.506900794648506,0.692244436987029
"GLE1",-0.118176004453291,0.123458871624359,0.29974575571494
"SPTAN1",-0.14927623127864,0.121569985501528,0.297155250857083
"WDR34",-0.0807721176886254,0.530582437508096,0.709121825453012
"SET",0.184056604236173,0.0137696866899265,0.0838084270439926
"ZDHHC12",-0.399590072026515,0.0267133275092267,0.124823361423204
"ZER1",0.12462566970607,0.0936431699944928,0.255108196933651
"TBC1D13",-0.220404226762063,0.0135098581633476,0.0828782981981206
"ENDOG",0.0082699832711541,0.95237157093062,0.974709985709634
"SPOUT1",0.30636373776403,0.0114729012537922,0.0757443752461334
"KYAT1",0.030824666428308,0.713443729823841,0.836977629459154
"LRRC8A",0.222013030635163,0.0610483704517924,0.20034730048692
"PHYHD1",0.497273614123032,0.0084611135389647,0.0622625409589374
"DOLK",-0.24533909505801,0.155826481415214,0.344349609017818
"NUP188",-0.0683968795698164,0.474914127028802,0.666534146176288
"SH3GLB2",-0.126252098762686,0.273894233020846,0.482406997021517
"MIGA2",-0.15441332938752,0.0455589401111804,0.170050116222213
"DOLPP1",0.00633668341184962,0.940891244687785,0.969185193587579
"CRAT",-0.0347910608055846,0.629151937535702,0.778632858278479
"PTPA",-0.00247209266891941,0.959728259710294,0.97902750303134
"IER5L",0.0226732945118709,0.863749603406709,0.926318125301644
"NTMT1",-0.0713738346616042,0.355876739481394,0.562790269991505
"ASB6",0.137080758428471,0.162666625770475,0.353646859289137
"TOR1B",0.0104396105395542,0.887456327068651,0.939529378348387
"TOR1A",0.078298874540576,0.354652583361884,0.561714572216318
"C9orf78",0.157320118388544,0.040289829841712,0.15875089710604
"USP20",-0.00914423414410041,0.851822919284617,0.919573971232248
"FNBP1",-0.203619733167809,0.0283997573015327,0.128736775421105
"GPR107",-0.0844351834828042,0.119254508930476,0.29403542230088
"NCS1",-0.170763367989029,0.363435545793597,0.570159929544784
"FUBP3",-0.0626041082867047,0.134264880886282,0.315055937122289
"EXOSC2",0.12137306163382,0.0880507610596502,0.24602593710286
"ABL1",-0.0444560055293131,0.130666796958048,0.310448672910633
"LAMC3",0.291259233169776,0.112884886437127,0.284612311847177
"AIF1L",-0.167112031765532,0.122880034669916,0.298946795907035
"NUP214",-0.0530086655926545,0.246110295930423,0.452156973635256
"PLPP7",-0.161387953209706,0.0374011960819807,0.151611260009128
"PRRC2B",0.000218770347809647,0.996505303817298,0.998277584875017
"POMT1",-0.272494627768299,0.0182237254055522,0.0989607384862414
"UCK1",0.139473382810364,0.203936672249858,0.403703393373841
"RAPGEF1",0.0487948849441868,0.454948808568591,0.651308414484979
"MED27",-0.101087072468565,0.00170600161033303,0.0241057833013077
"NTNG2",-0.262945328380651,0.0436423434044369,0.165640404124895
"SETX",0.00395614717704065,0.930490412208035,0.963536156771285
"TTF1",0.0483049268575499,0.406514039090461,0.609500541126316
"DDX31",-0.0530030629616769,0.205892489671782,0.406341731487931
"GTF3C4",-0.0629345128073624,0.485882774371754,0.675688400854537
"AK8",-0.127779758321844,0.274020565851716,0.482406997021517
"SPACA9",-0.220118787013834,0.0282051024691094,0.128357557766142
"TSC1",-0.0900435538524512,0.00205085339666505,0.0260658208117675
"GTF3C5",-0.00187263362303851,0.963942159016355,0.981341161090215
"CEL",0.754804397133486,8.66651224244422e-07,0.000167805343294326
"RALGDS",0.259688916711978,0.000913085107634923,0.0166396333144294
"SURF6",0.238899122048659,0.0175626117694528,0.0967700689404445
"MED22",-0.204297922551078,0.0141121949331179,0.084851198258708
"RPL7A",0.0489691858190247,0.704710140055167,0.831017385073097
"SURF1",0.0996700288658838,0.231296868915821,0.436194003896645
"SURF2",0.127439921459516,0.419810048817617,0.621465311784483
"SURF4",0.0412834050146788,0.494278911219241,0.68235547654662
"STKLD1",-0.156276222017962,0.244245646314971,0.450199620576397
"REXO4",0.231191231005021,0.0364173364791134,0.14927467054817
"ADAMTS13",-0.0404973310720407,0.607725221315394,0.763964064888479
"CACFD1",-0.0810977413194302,0.38658390496046,0.592229911023615
"SLC2A6",-0.212811489488204,0.0358252730163657,0.147799610415538
"ADAMTSL2",-0.0613996625807361,0.701500128559738,0.829167263745925
"VAV2",-0.0197597212535412,0.92298380182703,0.959070592875395
"BRD3OS",0.279341530011819,0.00250834633597409,0.0297733982714472
"BRD3",0.127255699155279,0.0273085329127654,0.126330965241364
"WDR5",0.0591196479183871,0.410709701060548,0.612972975495882
"RXRA",0.328293315453097,0.00283174120751453,0.0321670535555823
"OLFM1",-0.238611990670889,0.242391428821305,0.447981295444237
"PPP1R26",-0.0598526094666519,0.575497750110393,0.741404316391308
"MRPS2",-0.119586828740997,0.299660235958277,0.508265760196409
"KCNT1",-0.105918204085172,0.566707026379448,0.734850319571469
"CAMSAP1",-0.113498069444449,0.0862929790425351,0.243586012823484
"UBAC1",0.0901022337304611,0.174893029018555,0.370410940967002
"NACC2",0.294789790081564,0.00232476249143066,0.0285514933536261
"TMEM250",0.0708333817854331,0.437524921996703,0.636960624222644
"QSOX2",-0.06164071824279,0.26083498433943,0.468315085879928
"GPSM1",-0.211420922152261,0.0387004638055148,0.155052100704151
"SNAPC4",0.00819661561786652,0.934939436255318,0.966124874422607
"ENTR1",0.366901521708937,5.05790862302883e-05,0.00267853007079373
"PMPCA",-0.0187350952419273,0.799359287355654,0.887524441260752
"INPP5E",0.128211428034053,0.152257873308892,0.33983781809146
"SEC16A",0.00315113899930436,0.96877638593363,0.983530833014578
"NOTCH1",-0.0729634078523218,0.371299545000599,0.57756139345615
"EGFL7",-0.520968877500253,0.00868505705199453,0.0631311601354498
"CCDC183",0.330212983327347,0.132993405039007,0.313676108725424
"RABL6",0.113319277514343,0.0762943967454877,0.227323915477298
"AJM1",0.55148683203538,0.00148852001680246,0.0223584727857164
"PHPT1",0.0292630651642109,0.779657835307269,0.876646392807157
"MAMDC4",0.15789803073307,0.540153562667018,0.715814666727589
"EDF1",-0.0333225248556445,0.733007163383738,0.848680254942659
"TRAF2",0.217592685774203,0.0786851165183397,0.231058285283238
"FBXW5",-0.029567855370656,0.713304970577776,0.836894072656675
"PTGDS",0.54573115519148,0.0003726479391408,0.00956956619737199
"AL807752.7",-0.463850389762234,0.0346038586082149,0.144917545073673
"LCNL1",-0.456811229724955,0.0818036203108053,0.236737613940098
"PAXX",0.181107377520112,0.171619922085288,0.365896195296883
"ABCA2",-0.0228780021957478,0.761643168951193,0.864945211660849
"AL807752.6",-0.110729252800735,0.320377420452077,0.528599101281236
"NPDC1",-0.0542212722053955,0.630534967789137,0.779332667149709
"SAPCD2",-0.294650086074141,0.199286395330292,0.398123006760112
"UAP1L1",-0.146082604278936,0.0200035054025602,0.104946417844423
"MAN1B1",-0.362589747136159,3.81409314539413e-05,0.00235145483869274
"DPP7",-0.144000175616261,0.0510328947440493,0.180589553253357
"GRIN1",-0.216427959961578,0.229287522113591,0.434110593954324
"ANAPC2",-0.0104807441605227,0.900353711331885,0.946647139896888
"SSNA1",0.0755152050779075,0.411541258292982,0.613770522658157
"TPRN",0.0335704096195008,0.510411935364872,0.694768364808729
"TMEM203",0.0936776901187205,0.463490262755847,0.657610640722516
"NDOR1",-0.110702194017829,0.223173120851177,0.426850025248925
"BX255925.3",-0.0808193622432983,0.425605982520084,0.626676489471112
"RNF208",0.0434441598077614,0.731379553559658,0.848261689044088
"TUBB4B",-0.252912452310363,0.100097744319128,0.265612686852812
"NELFB",0.000749673806324167,0.990045069561795,0.995831047241052
"EXD3",-0.288184002841396,0.0022840479527026,0.0281071720257107
"NOXA1",-0.418837334030998,0.0215808187818005,0.109333404065442
"NSMF",-0.220686963209917,0.0110624617899115,0.0739406831178985
"PNPLA7",0.142786049432309,0.237904606019267,0.443695163600626
"MRPL41",-0.0136400978401328,0.906699012522539,0.950254919078087
"DPH7",-0.115746112962914,0.234549282281333,0.439385443088477
"ZMYND19",0.193617844544157,0.0600799283705773,0.198483197112289
"ARRDC1",-0.205843409796606,0.0237900956294237,0.115699543820559
"EHMT1",0.0533245348889434,0.20042307746558,0.399556431137945
"CACNA1B",-0.207194228269369,0.129017804136303,0.308312815014685
"BET1L",0.0475972323219637,0.417087629066857,0.618839786805136
"RIC8A",0.0303558556403644,0.771790103454227,0.871516581192344
"SIRT3",-0.0541049720784048,0.383691997073442,0.589768199917401
"PSMD13",-0.0779295392522045,0.283693218179289,0.491568158798373
"B4GALNT4",-0.180080630212069,0.263096746934741,0.470936716454616
"SIGIRR",-0.0145372215876992,0.911526238057842,0.952399500289739
"PTDSS2",0.0904873700786913,0.00819224814353149,0.0609281946476804
"RNH1",-0.0159940718292705,0.858785195227354,0.923453937439151
"HRAS",-0.032814298379044,0.785105542788435,0.880455012328895
"PHRF1",0.00249474900963877,0.963051464230465,0.98106092976362
"IRF7",0.43183019680355,0.0128559501602275,0.0808684946119489
"DRD4",-0.435325277781611,0.148666660528396,0.33536346548524
"DEAF1",0.0678905485107982,0.519298033988272,0.701989880787899
"TALDO1",-0.115428561775402,0.178554350902591,0.374707115391178
"GATD1",-0.0280784358316962,0.584599651528326,0.748693399881731
"CEND1",-0.266070097527947,0.0608623810694282,0.200107887029014
"SLC25A22",-0.034995512355451,0.838165358238144,0.911740266791351
"PIDD1",-0.00271754419344269,0.975063957565111,0.987091950179467
"RPLP2",0.0643367294464119,0.574870955734873,0.740904928077643
"PNPLA2",0.0448047724138309,0.686283504423946,0.818790742289852
"POLR2L",0.134431187654,0.333709097824854,0.541548937097181
"TSPAN4",0.328602547663331,0.123834496496311,0.300132382602725
"CHID1",-0.00164111394695243,0.982271955987941,0.991392252696088
"AP2A2",-0.103524677606728,0.000230902513612053,0.00696757993779511
"TOLLIP",-0.012516014217656,0.860863389482646,0.924661447730688
"BRSK2",-0.00675650212973897,0.919797291919409,0.957102027161417
"MOB2",0.308206362946018,6.01449055647755e-05,0.00302973849495406
"DUSP8",-0.0466494972205034,0.694978062931344,0.824950207512004
"MRPL23",-0.0626176873214149,0.643575519073684,0.787906326058199
"CD81",0.0406684035218782,0.619847760792765,0.772050007769534
"TSSC4",0.0532836647406045,0.606217496306232,0.763207072460309
"KCNQ1",0.0376308102729094,0.790168934258342,0.883096449614843
"CDKN1C",0.455921415153218,9.62321565149646e-08,4.03442967654249e-05
"NAP1L4",0.140684071720728,0.00193138769141661,0.0251934276547733
"CARS",0.0713577770297856,0.457329439098166,0.652755863776143
"OSBPL5",-0.18924888496352,0.152526500628374,0.340051958979181
"ZNF195",-0.0201620744829487,0.695069812510719,0.824950207512004
"NUP98",0.0258675971788636,0.343089456257893,0.550506868049697
"PGAP2",-0.153816084804546,0.000628755460523145,0.0128573228825129
"RHOG",-0.0522868425293519,0.440784290527741,0.63953547595308
"STIM1",-0.134065021689123,0.331211178695111,0.539551587536456
"RRM1",-0.151726872690232,0.0362710678193545,0.148880779204187
"TRIM68",0.0968724499956561,0.379306889349736,0.585789004588975
"AC104389.4",0.0397777875266513,0.850211988460739,0.919116022071489
"FAM160A2",-0.158500275347024,0.00616596784100411,0.0523705781259239
"CNGA4",-0.17188894396972,0.0646383258285223,0.206831588024797
"SMPD1",-0.0833538423794201,0.435340326364141,0.635055359243841
"APBB1",-0.142771599289502,0.0171658264975313,0.0954752791550304
"TRIM3",-0.173828647313962,0.0234735576787646,0.114866967130212
"ARFIP2",0.0899904850352351,0.320012367767655,0.528335888373189
"AC084337.2",-0.0469933113026336,0.527326569324953,0.707227050739018
"DNHD1",-0.0987284520152915,0.114201803356231,0.286463017381971
"RRP8",-0.0472450371163532,0.418861943230718,0.620580726986496
"ILK",-0.0553661707894489,0.481303725387332,0.671344161468876
"TAF10",0.0876259445963998,0.463422745516078,0.657590136543598
"TPP1",0.282372131364147,0.010133203779351,0.0699947944446586
"DCHS1",-0.159317835417842,0.181095353639799,0.377038579016195
"MRPL17",0.073167484129808,0.444508198486746,0.643122661488355
"ZNF214",-0.0969914176468286,0.530059317479337,0.708984338917291
"SYT9",-0.0495238364192032,0.347926874342709,0.555631486238138
"PPFIBP2",-0.00640705060592892,0.931861591732542,0.964311385782853
"CYB5R2",-0.449476618991328,0.0268968195046116,0.125255688576155
"EIF3F",0.105208520771074,0.0417151386864387,0.161399494203282
"TUB",-0.280931844628891,0.0738454637709229,0.223138987332182
"RIC3",0.046400556789288,0.664931467340462,0.803415634095457
"STK33",-0.270977734932209,0.177014928034554,0.373119406056166
"TRIM66",-0.281916893668443,0.0365307862845983,0.14940247644843
"RPL27A",-0.0360998360825245,0.732170796446177,0.848266689375564
"ST5",-0.36538266040201,0.0122540858925545,0.0785173900623243
"AKIP1",0.07289015537705,0.226924045305621,0.431612329101044
"TMEM9B",-0.0550528714747374,0.529607468404775,0.708984338917291
"NRIP3",-0.685831311260201,0.00059628813925277,0.0125044064207365
"SCUBE2",0.0453737935325218,0.741618587153612,0.853229740229093
"DENND5A",-0.121892954443376,0.102700338974113,0.269689044409242
"TMEM41B",-0.0663165999924781,0.200725071545388,0.399772595080431
"IPO7",0.00526133618081153,0.885476078265852,0.938409267242832
"ZNF143",0.250126352299269,0.0030452234715989,0.0334644675541694
"SWAP70",-0.111799578919919,0.083740281360282,0.239634383327262
"SBF2",-0.032144995777369,0.141399086676451,0.325026429622441
"AMPD3",0.0832067895295613,0.393354497493185,0.598487761553654
"MTRNR2L8",0.16437716659254,0.684023851000562,0.817162205880552
"RNF141",-0.0492872076440391,0.473697089052146,0.665614505900237
"CTR9",-0.0499903548091457,0.255722952759265,0.462480856770696
"EIF4G2",0.230864450960033,0.0105076781450742,0.0717812279899448
"ZBED5",-0.117333165110022,0.122417702742077,0.298328450812157
"GALNT18",0.194067837517971,0.05334291258939,0.185097634951237
"USP47",0.11894568188016,0.0140148870545585,0.0846357116862033
"DKK3",-0.206678727420771,0.2063774815349,0.406544500589464
"MICAL2",-0.225714186394785,0.142049550615761,0.325977413190836
"PARVA",-0.324442683649663,0.0585013328624546,0.195035920589599
"TEAD1",0.0005209362395675,0.990289213326237,0.995949578427891
"ARNTL",-0.0351141606994624,0.515537953626405,0.698965680671599
"BTBD10",-0.0228474814726921,0.615350928041154,0.768460012121937
"FAR1",0.0677384901998849,0.320079895495854,0.528364202076012
"SPON1",-0.0365311678450602,0.797681658699167,0.886535525973101
"RRAS2",-0.0943278863763676,0.50002178273334,0.687328888700117
"COPB1",-0.0190786579007046,0.634004986112069,0.781345168195098
"AC018523.2",-0.295575283340228,0.0335665685222517,0.142363810541341
"PSMA1",-0.0273040385432271,0.839354460413304,0.912553121024887
"PDE3B",-0.107811136387785,0.368693494722364,0.575194885214019
"CYP2R1",-0.0444885491282546,0.554393597975701,0.725855572485762
"CALCB",0.423304098414096,0.0176376884652437,0.0968930197303178
"SOX6",-0.36224945385292,0.0275539448494124,0.126762778395577
"C11orf58",0.110651879246978,0.0283855913307783,0.128736775421105
