Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000125817,CENPB,11,-3.7897,574,3.00958,99,-0.5954,101,-0.5672,80,-0.9384,67,-1.3630
ENSG00000125779,PANK2,11,-1.6200,2,-3.6859,1,-5.0591,28,-0.2256,32,-0.0555,77,2.32961
ENSG00000101236,RNF24,61,1.17806,0,-5.7404,28,-0.1863,22,-0.6249,1,-4.2859,55,1.26007
ENSG00000171867,PRNP,144,-2.4883,268,-1.5550,302,-1.3695,302,-1.3704,1396,1.21782,1292,1.41985
ENSG00000101265,RASSF2,11,-3.3227,525,3.96417,100,-0.0494,37,-1.6303,7,-4.0992,22,-2.6006
ENSG00000089057,SLC23A2,378,1.72013,60,-1.4644,38,-2.1464,52,-1.6921,252,0.89124,142,-0.1341
ENSG00000089063,TMEM230,265,0.90468,93,-0.8582,243,0.74878,57,-1.6288,152,-0.0717,151,-0.1043
ENSG00000101290,CDS2,124,0.25969,44,-1.3923,16,-2.8602,73,-0.6108,213,1.26146,137,0.53940
ENSG00000089199,CHGB,11,-3.8577,0,-8.7465,1,-6.9187,57,-1.5204,399,1.88546,288,1.61644
ENSG00000125827,TMX4,11,-3.9022,27,-2.6851,147,-0.0798,75,-1.1603,217,0.58897,302,1.65619
ENSG00000182621,PLCB1,11,-3.3851,0,-8.2850,63,-0.8759,100,-0.1272,86,-0.3836,249,2.24577
ENSG00000125869,LAMP5,82,-0.5946,9,-3.8517,71,-0.8259,35,-1.9078,486,3.10641,70,-0.9520
ENSG00000132639,SNAP25,1015,-0.8664,27,-6.1982,305,-2.6889,1539,-0.1955,1615,-0.1161,3808,2.08023
ENSG00000125863,MKKS,11,-2.0009,11,-2.0268,14,-1.6633,33,-0.4233,52,0.36604,87,1.80762
ENSG00000132640,BTBD3,11,-2.6874,32,-1.1520,36,-1.0009,94,0.58332,48,-0.5465,124,1.47149
ENSG00000125870,SNRPB2,76,0.85052,40,-0.2464,43,-0.1400,47,0.00441,1,-5.0208,60,0.52940
ENSG00000125851,PCSK2,11,-3.2946,0,-8.1972,7,-4.0440,37,-1.5819,396,2.89461,131,0.53263
ENSG00000125868,DSTN,2464,2.71673,87,-3.1436,391,-0.8811,309,-1.2434,392,-0.8756,534,-0.4486
ENSG00000089006,SNX5,11,-2.0156,21,-1.0943,123,2.06256,46,0.14486,1,-4.8762,47,0.20996
ENSG00000149474,KAT14,11,-1.6462,33,0.00597,25,-0.4570,27,-0.3698,49,0.67424,44,0.57561
ENSG00000232388,SMIM26,247,1.50888,4,-4.7394,159,0.64688,52,-1.2013,139,0.41028,83,-0.5360
ENSG00000125821,DTD1,93,0.36541,30,-1.4343,11,-2.8672,28,-1.5535,225,2.16041,69,-0.1710
ENSG00000173418,NAA20,11,-2.2813,52,0.04959,11,-2.3029,45,-0.2184,60,0.29452,88,1.27600
ENSG00000125814,NAPB,11,-5.1757,4,-6.4931,158,-1.3556,345,-0.1200,358,-0.0597,859,2.28909
ENSG00000101439,CST3,1039,-0.7298,569,-1.6628,4149,1.78312,2505,0.75972,2068,0.41376,525,-1.9744
ENSG00000101463,SYNDIG1,11,-1.2281,42,0.91313,1,-4.4427,19,-0.4360,1,-4.1276,50,1.71660
ENSG00000101474,APMAP,117,-0.1153,38,-1.8608,56,-1.2710,49,-1.4833,284,1.51539,167,0.61089
ENSG00000197586,ENTPD6,36,-2.1164,42,-1.8738,68,-1.1523,123,-0.2167,102,-0.5235,305,2.03071
ENSG00000100994,PYGB,435,2.14121,26,-2.6394,71,-1.1653,99,-0.6306,83,-0.9072,155,0.11511
ENSG00000100997,ABHD12,37,-1.6211,53,-1.0460,75,-0.5114,114,0.17456,101,-0.0242,169,1.14919
ENSG00000101294,HM13,292,2.63747,13,-2.8037,40,-1.1355,31,-1.5174,49,-0.8046,73,-0.2251
ENSG00000125968,ID1,2026,4.21529,37,-3.5617,478,0.38366,41,-3.4071,64,-2.7584,16,-5.0268
ENSG00000171552,BCL2L1,229,1.54419,82,-0.3330,111,0.18028,36,-1.5968,61,-0.7997,90,-0.2050
ENSG00000101337,TM9SF4,11,-1.7322,4,-3.0592,12,-1.7009,23,-0.7022,40,0.21600,78,2.08208
ENSG00000101350,KIF3B,20,-2.3932,11,-3.2172,114,0.34632,127,0.53359,116,0.38227,132,0.76082
ENSG00000149600,COMMD7,11,-2.1186,5,-3.1492,21,-1.1989,66,0.63439,63,0.54921,76,1.17935
ENSG00000101400,SNTA1,11,-2.7317,21,-1.8858,35,-1.0985,149,1.40420,115,0.89474,77,0.21782
ENSG00000125967,NECAB3,11,-1.5796,0,-6.5303,43,0.51447,23,-0.5348,8,-2.0120,68,1.96868
ENSG00000101421,CHMP4B,115,0.13611,73,-0.6109,49,-1.2120,101,-0.0765,62,-0.8606,170,1.08565
ENSG00000125970,RALY,136,1.16779,81,0.22763,96,0.52603,41,-0.8953,21,-1.9242,61,-0.2906
ENSG00000125977,EIF2S2,138,0.62506,178,1.10323,50,-1.0587,80,-0.3121,40,-1.4063,94,-0.0387
ENSG00000101444,AHCY,550,3.54147,20,-2.7149,3,-5.1278,25,-2.4166,83,-0.5825,75,-0.8642
ENSG00000125971,DYNLRB1,424,0.36014,71,-2.4501,208,-0.8144,246,-0.5434,712,1.33520,371,0.16057
ENSG00000101460,MAP1LC3A,447,0.11839,278,-0.6587,128,-1.8560,390,-0.1088,294,-0.5719,689,1.16371
ENSG00000078804,TP53INP2,13,-4.7522,1589,3.97687,313,-0.0003,94,-1.8863,85,-2.0421,49,-3.0883
ENSG00000131067,GGT7,11,-2.5621,1,-5.5062,73,0.29577,41,-0.6372,77,0.38839,113,1.45584
ENSG00000100983,GSS,11,-1.2468,0,-6.2136,1,-4.7045,21,-0.3068,27,0.09927,59,2.25040
ENSG00000100991,TRPC4AP,113,1.16142,26,-1.3076,1,-5.7085,23,-1.4519,86,0.64730,82,0.72343
ENSG00000126005,MMP24OS,11,-3.6724,30,-2.2828,248,1.14426,137,0.06541,152,0.24599,171,0.56174
ENSG00000242372,EIF6,217,1.76112,34,-1.4756,11,-3.0435,46,-0.9833,133,0.77024,79,-0.1605
ENSG00000101019,UQCC1,174,2.30936,11,-2.4165,1,-5.8029,23,-1.3605,59,0.11303,58,0.10427
ENSG00000125991,ERGIC3,11,-2.7696,58,-0.3310,107,0.71750,54,-0.4344,61,-0.2452,102,0.80266
ENSG00000214078,CPNE1,11,-1.6927,41,0.31154,3,-3.5683,24,-0.5863,49,0.62080,56,1.10111
ENSG00000125995,ROMO1,28,-2.6726,78,-1.1640,449,1.97868,176,0.14899,146,-0.1652,126,-0.4750
ENSG00000131051,RBM39,11,-3.3124,159,0.75952,170,0.88292,65,-0.7417,151,0.67315,82,-0.4396
ENSG00000025293,PHF20,11,-2.0559,8,-2.5360,51,0.26426,48,0.15520,45,0.05836,71,1.10407
ENSG00000171222,SCAND1,539,1.53223,98,-1.4085,197,-0.3050,158,-0.6611,285,0.31705,190,-0.4252
ENSG00000260032,NORAD,439,-0.9549,827,0.06986,338,-1.3604,686,-0.2416,711,-0.1835,1276,1.08751
ENSG00000088367,EPB41L1,124,-0.3647,81,-1.0459,71,-1.2497,208,0.51643,129,-0.3012,235,0.93622
ENSG00000080845,DLGAP4,11,-2.9904,3,-4.8438,79,-0.0674,142,0.96329,34,-1.4111,154,1.50817
ENSG00000101335,MYL9,5814,5.67388,22,-5.5589,623,-0.6517,19,-5.7831,1,-9.3137,7,-7.3442
ENSG00000101084,RAB5IF,11,-2.3126,33,-0.7567,68,0.46047,48,-0.1509,32,-0.7829,87,1.16241
ENSG00000101079,NDRG3,11,-4.1048,41,-2.2649,46,-2.0938,109,-0.7898,330,1.11428,352,1.70649
ENSG00000101347,SAMHD1,415,2.93668,135,0.42403,110,0.07723,26,-2.1468,2,-5.6712,25,-2.4654
ENSG00000118705,RPN2,23,-2.4971,41,-1.6166,188,0.88037,57,-1.0996,336,2.11191,77,-0.7319
ENSG00000101363,MANBAL,11,-2.8586,41,-0.9697,18,-2.2485,59,-0.3969,167,1.47096,116,0.95564
ENSG00000166619,BLCAP,745,1.40827,91,-2.0980,134,-1.5098,194,-0.9403,434,0.38264,416,0.37868
ENSG00000053438,NNAT,2521,3.13235,57,-3.6039,353,-0.8754,382,-0.7504,125,-2.4479,402,-0.7729
ENSG00000132821,VSTM2L,107,-0.1716,0,-8.4119,3,-5.2425,113,-0.0755,280,1.60988,163,0.69162
ENSG00000101438,SLC32A1,60,-1.2756,0,-8.5889,1,-7.0852,18,-3.0900,757,4.65001,50,-1.7297
ENSG00000101445,PPP1R16B,11,-2.5406,108,1.02595,12,-2.5054,77,0.41519,41,-0.6434,88,0.80879
ENSG00000198900,TOP1,68,0.55548,16,-1.7189,123,1.71486,32,-0.7173,9,-2.5783,49,-0.0246
ENSG00000196090,PTPRT,11,-2.4643,0,-7.3811,30,-1.0346,28,-1.1336,50,-0.2246,142,2.53764
ENSG00000124193,SRSF6,95,0.97029,39,-0.5346,77,0.57707,28,-1.0735,62,0.19411,42,-0.5207
ENSG00000124194,GDAP1L1,11,-2.2940,0,-7.2160,18,-1.6583,54,0.08509,73,0.60399,102,1.69041
ENSG00000132824,SERINC3,724,1.44476,167,-1.1009,133,-1.4527,146,-1.3042,344,0.06689,402,0.40697
ENSG00000168734,PKIG,433,2.17067,15,-3.4455,112,-0.4209,130,-0.1757,105,-0.5189,107,-0.5657
ENSG00000101098,RIMS4,11,-0.8321,0,-5.8337,12,-0.8076,51,1.81841,1,-3.7626,30,0.98690
ENSG00000166913,YWHAB,11,-5.7711,113,-2.4801,351,-0.7582,551,-0.0277,756,0.52044,1068,1.58112
ENSG00000025772,TOMM34,228,2.46641,0,-7.6101,14,-2.4197,44,-0.6789,1,-5.5472,93,0.68649
ENSG00000244274,DBNDD2,11,-5.0682,1351,2.92863,451,0.46529,117,-1.7105,238,-0.6038,122,-1.8250
ENSG00000124155,PIGT,11,-2.7092,51,-0.4639,100,0.66044,28,-1.4263,137,1.26489,75,0.19765
ENSG00000101473,ACOT8,11,-2.7077,47,-0.6071,15,-2.2842,63,-0.1217,93,0.53598,123,1.41405
ENSG00000064601,CTSA,168,1.13433,18,-2.4282,110,0.34577,38,-1.3539,47,-1.0458,123,0.68513
ENSG00000124140,SLC12A5,105,-1.4452,0,-9.4786,53,-2.4556,138,-1.0206,631,1.67070,446,1.26435
ENSG00000149654,CDH22,11,-1.1702,0,-6.1466,1,-4.6347,33,0.54480,1,-4.0727,61,2.66059
ENSG00000062598,ELMO2,11,-1.9352,1,-5.4475,67,0.89519,31,-0.4266,39,-0.0541,66,1.14376
ENSG00000101040,ZMYND8,11,-1.9672,28,-0.6369,24,-0.8466,30,-0.5237,70,0.92629,63,0.93334
ENSG00000196562,SULF2,11,-2.3291,43,-0.3452,149,2.00372,58,0.14794,5,-3.3867,52,-0.0425
ENSG00000124126,PREX1,303,2.31088,160,0.91079,112,0.27126,45,-1.1905,1,-5.9799,23,-2.3962
ENSG00000124207,CSE1L,151,1.26221,32,-1.3737,17,-2.2753,31,-1.3862,121,0.82171,88,0.32106
ENSG00000124214,STAU1,11,-2.3928,38,-0.6044,73,0.49998,42,-0.4281,76,0.54931,72,0.57521
ENSG00000177410,ZFAS1,459,1.32104,427,1.17752,290,0.45174,131,-0.8542,126,-0.9149,63,-2.1825
ENSG00000158445,KCNB1,100,0.53352,0,-7.7157,1,-6.2237,47,-0.7365,125,0.94745,121,1.13967
ENSG00000158470,B4GALT5,82,0.28324,2,-5.0107,23,-1.7151,31,-1.2770,105,0.72681,121,1.30681
ENSG00000124226,RNF114,11,-2.2654,49,-0.0407,179,2.61225,23,-1.2490,2,-4.6467,44,-0.2614
ENSG00000244687,UBE2V1,133,0.50252,29,-1.9396,26,-2.0992,77,-0.4119,150,0.71696,141,0.75826
ENSG00000124243,BCAS4,11,-2.0056,0,-6.9381,49,0.26605,21,-1.1182,64,0.71177,75,1.35713
ENSG00000101126,ADNP,11,-2.1292,34,-0.4690,37,-0.3390,39,-0.2830,38,-0.3053,81,1.32250
ENSG00000000419,DPM1,11,-1.8833,0,-6.8119,67,0.96031,24,-0.7890,73,1.12351,49,0.46709
ENSG00000026559,KCNG1,11,-0.9609,0,-5.9520,1,-4.4437,40,1.13287,1,-3.8790,47,2.10203
ENSG00000054793,ATP9A,203,-0.4369,88,-1.7340,45,-2.7184,349,0.47830,86,-1.7730,540,1.80561
ENSG00000064787,BCAS1,18,-5.1965,3160,4.51291,442,-0.4170,200,-1.6564,48,-3.7488,60,-3.6856
ENSG00000101132,PFDN4,133,0.78143,63,-0.5018,107,0.37845,51,-0.8191,120,0.59089,62,-0.6160
ENSG00000054803,CBLN4,11,-2.2255,0,-7.1494,1,-5.6431,36,-0.4862,57,0.24920,119,2.47239
ENSG00000022277,RTF2,11,-3.1056,159,1.02307,112,0.39361,87,-0.0381,65,-0.5100,95,0.12662
ENSG00000256222,MTRNR2L3,30,-0.4820,71,0.99822,63,0.77736,70,0.97289,1,-4.6264,24,-0.9837
ENSG00000124225,PMEPA1,11,-2.5571,152,1.70658,3,-4.2235,58,-0.0981,77,0.38961,64,0.08131
ENSG00000124209,RAB22A,11,-1.9006,20,-1.0427,33,-0.3013,50,0.41810,9,-2.2069,76,1.58994
ENSG00000124164,VAPB,224,1.47098,44,-1.3270,20,-2.5199,67,-0.6684,157,0.77195,98,-0.0621
ENSG00000124222,STX16,402,3.46511,82,-0.1128,17,-2.5000,30,-1.6990,2,-5.2322,42,-1.3375
ENSG00000087460,GNAS,3903,0.73739,351,-3.0590,1294,-1.1007,1521,-0.8477,5405,1.37023,2737,0.13351
ENSG00000124172,ATP5F1E,1122,-0.1040,980,-0.3275,2047,0.96104,1165,-0.0411,850,-0.5570,1096,-0.1693
ENSG00000087495,PHACTR3,20,-2.0580,164,1.43888,79,0.09248,77,0.03717,37,-1.1458,74,-0.0169
ENSG00000196227,FAM217B,11,-2.5782,42,-0.6239,43,-0.5842,60,-0.0738,26,-1.3786,126,1.77734
ENSG00000149657,LSM14B,11,-1.4992,0,-6.4578,14,-1.2426,39,0.42381,20,-0.6986,64,1.91160
ENSG00000101182,PSMA7,848,2.04843,93,-1.8252,168,-0.9140,137,-1.2368,345,0.25637,242,-0.3916
ENSG00000101180,HRH3,11,-2.1616,0,-7.0869,12,-2.0578,48,0.04103,122,1.80917,67,0.79255
ENSG00000130706,ADRM1,11,-2.3529,63,0.26876,16,-1.9077,58,0.13352,43,-0.3590,92,1.25892
ENSG00000171858,RPS21,1624,-0.0494,2441,0.66006,2676,0.82948,1393,-0.3038,1763,0.08841,906,-1.1264
ENSG00000060491,OGFR,303,2.65966,30,-1.6381,22,-2.0876,32,-1.5403,65,-0.4120,69,-0.3970
ENSG00000101193,GID8,125,1.18874,63,-0.0371,49,-0.4499,32,-1.1243,39,-0.8179,72,0.22656
ENSG00000101198,NKAIN4,11,-1.7238,6,-2.5267,123,2.56494,51,0.67029,32,-0.1590,10,-2.0548
ENSG00000101199,ARFGAP1,11,-2.6190,36,-0.9374,64,-0.0066,44,-0.5936,137,1.38782,78,0.41666
ENSG00000101204,CHRNA4,11,-1.9583,2,-4.1169,1,-5.3817,32,-0.3960,143,2.56348,48,0.34365
ENSG00000075043,KCNQ2,11,-3.8382,6,-4.7766,91,-0.7872,241,0.86624,156,0.08917,264,1.38399
ENSG00000101210,EEF1A2,88,-2.9317,22,-4.8989,135,-2.2947,802,0.53809,533,-0.1635,1267,2.00272
ENSG00000125534,PPDPF,279,-0.5598,809,1.32588,535,0.53748,284,-0.5309,397,0.02147,220,-1.0613
ENSG00000197457,STMN3,133,-1.9960,17,-5.0187,173,-1.6010,482,0.01886,707,0.68879,912,1.59089
ENSG00000101246,ARFRP1,106,1.23532,34,-0.7291,29,-0.9712,45,-0.2730,53,-0.0170,54,0.00100
ENSG00000101150,TPD52L2,85,0.49189,35,-0.9583,23,-1.5717,42,-0.6905,151,1.60504,55,-0.2785
ENSG00000101152,DNAJC5,11,-3.7407,5,-4.7538,57,-1.3992,182,0.47642,151,0.15282,279,1.77312
ENSG00000101161,PRPF6,78,0.05136,70,-0.1383,52,-0.6178,41,-0.9946,150,1.23903,70,-0.1591
ENSG00000171703,TCEA2,11,-3.1993,61,-0.7118,48,-1.1073,124,0.44986,141,0.68437,141,0.86413
ENSG00000203880,PCMTD2,15,-2.3172,52,-0.3891,81,0.33667,24,-1.6195,202,2.18698,46,-0.6966
ENSG00000155304,HSPA13,11,-2.6616,10,-2.9070,24,-1.6111,54,-0.3182,167,1.76423,97,0.86488
ENSG00000154639,CXADR,11,-2.3781,35,-0.7139,60,0.16704,32,-0.8569,117,1.40999,62,0.28621
ENSG00000224924,LINC00320,85,1.40296,105,1.86119,8,-2.3513,31,-0.3810,1,-4.7688,23,-1.0092
ENSG00000154654,NCAM2,11,-3.3852,6,-4.3609,113,0.06729,57,-1.0332,199,1.09481,186,1.26284
ENSG00000154723,ATP5PF,282,-0.3986,134,-1.5578,471,0.46946,312,-0.2312,505,0.59419,404,0.24330
ENSG00000142192,APP,88,-3.4225,729,-0.2025,403,-1.1487,340,-1.4118,1715,1.34456,1246,0.92667
ENSG00000156261,CCT8,11,-2.9737,15,-2.5620,70,-0.2500,52,-0.7319,134,0.87357,144,1.34346
ENSG00000156299,TIAM1,11,-2.3483,21,-1.4448,28,-1.0227,64,0.30963,60,0.20866,94,1.33410
ENSG00000142168,SOD1,229,-1.5076,167,-1.9907,508,-0.2552,457,-0.4275,972,0.87499,908,0.95924
ENSG00000159082,SYNJ1,192,0.69215,9,-4.0179,31,-2.1930,77,-0.8448,33,-2.1098,281,2.03066
ENSG00000205927,OLIG2,11,-1.8391,122,2.34323,62,0.88313,38,-0.0005,6,-2.6959,12,-1.9422
ENSG00000184221,OLIG1,11,-4.4382,834,2.76893,380,0.93957,177,-0.3843,25,-3.3557,69,-2.0325
ENSG00000142166,IFNAR1,11,-1.3773,42,0.71882,1,-4.5503,24,-0.2240,10,-1.6222,53,1.55999
ENSG00000159128,IFNGR2,135,1.29667,31,-1.2126,24,-1.5729,51,-0.4246,40,-0.8120,91,0.69003
ENSG00000142188,TMEM50B,536,3.06124,21,-2.8285,85,-0.6983,12,-3.5541,100,-0.4446,82,-0.8750
ENSG00000159140,SON,749,1.99240,332,0.36500,187,-0.5900,120,-1.2782,157,-0.8704,166,-0.8950
ENSG00000205758,CRYZL1,11,-1.3875,31,0.19925,14,-1.0963,31,0.18420,3,-3.3417,52,1.50564
ENSG00000205726,ITSN1,195,1.91430,47,-0.7043,16,-2.2912,66,-0.1528,27,-1.5116,76,0.11908
ENSG00000241837,ATP5PO,153,-1.3826,195,-1.0068,306,-0.2856,282,-0.4209,729,1.26860,440,0.40241
ENSG00000243927,MRPS6,379,2.15251,0,-8.5108,130,0.04276,42,-1.7353,214,0.92356,62,-1.3026
ENSG00000159200,RCAN1,11,-2.7267,180,1.83115,43,-0.7565,22,-1.7575,94,0.52795,66,-0.0936
ENSG00000159228,CBR1,12,-3.3637,196,0.99515,315,1.99975,51,-1.2643,82,-0.5131,65,-1.0143
ENSG00000182670,TTC3,16,-4.1681,154,-0.8712,233,-0.2034,402,0.74001,161,-0.7959,439,1.18061
ENSG00000157540,DYRK1A,11,-2.3774,28,-1.0357,11,-2.4915,41,-0.4511,138,1.76200,75,0.70781
ENSG00000157542,KCNJ6,11,-1.5235,10,-1.7157,1,-4.9709,72,1.57467,17,-0.9008,52,1.19448
ENSG00000157557,ETS2,178,1.48864,9,-3.3030,45,-0.9176,42,-1.0031,11,-3.0166,136,1.24519
ENSG00000185658,BRWD1,11,-3.4036,26,-2.2294,103,-0.0967,110,0.00244,141,0.43340,187,1.25583
ENSG00000205581,HMGN1,11,-2.8154,60,-0.3191,102,0.57398,43,-0.8482,206,1.99982,45,-0.9097
ENSG00000182093,GET1,12,-2.8931,44,-0.9209,12,-2.8500,59,-0.4439,198,1.76644,110,0.75837
ENSG00000183036,PCP4,195,-0.4400,15,-4.2870,667,1.84628,64,-2.1595,76,-1.8961,382,0.90696
ENSG00000160194,NDUFV3,34,-2.0983,117,-0.2061,88,-0.6671,194,0.66616,96,-0.5316,199,0.90811
ENSG00000160209,PDXK,11,-4.0661,7,-4.6806,236,0.54197,241,0.58089,175,0.02252,268,0.99790
ENSG00000160213,CSTB,160,0.42308,77,-0.7907,269,1.40587,74,-0.8505,24,-2.5108,136,0.16837
ENSG00000160216,AGPAT3,11,-2.6948,67,-0.0053,17,-2.1390,78,0.24918,73,0.13954,112,1.18094
ENSG00000160221,GATD3A,11,-1.6198,28,-0.2240,25,-0.4167,28,-0.2740,2,-3.9489,67,1.79278
ENSG00000141959,PFKL,11,-3.5338,94,-0.3881,139,0.25522,106,-0.2037,185,0.76383,151,0.49148
ENSG00000160226,CFAP410,11,-1.6595,0,-6.6013,17,-1.0768,33,0.00049,41,0.34228,66,1.65588
ENSG00000142185,TRPM2,11,-1.3078,0,-6.2699,1,-4.7659,30,0.22476,1,-4.1393,71,2.95575
ENSG00000184787,UBE2G2,470,3.28815,63,-0.8741,65,-0.8259,46,-1.3602,16,-2.8769,48,-1.4454
ENSG00000184900,SUMO3,457,1.40086,14,-4.1128,135,-0.7437,161,-0.4624,153,-0.5495,287,0.64129
ENSG00000183255,PTTG1IP,275,2.30862,93,0.11600,161,1.12082,32,-1.5401,1,-5.8950,21,-2.3720
ENSG00000197381,ADARB1,11,-1.8038,0,-6.7461,15,-1.4560,46,0.37871,40,0.12120,73,1.69365
ENSG00000160299,PCNT,113,2.19300,24,-0.6823,1,-5.2025,36,-0.0406,2,-4.3351,42,0.24299
ENSG00000160307,S100B,332,-1.3471,2451,2.31113,1589,1.31724,465,-0.8270,323,-1.3898,126,-3.0294
ENSG00000160310,PRMT2,200,0.10210,205,0.13968,196,0.06319,139,-0.4999,174,-0.1301,203,0.14890
ENSG00000182902,SLC25A18,11,-2.0620,3,-3.8211,78,1.01561,105,1.61387,77,0.99658,17,-1.6859
ENSG00000131100,ATP6V1E1,11,-4.7876,69,-2.1956,95,-1.7235,303,0.11139,352,0.36927,577,1.79429
ENSG00000015475,BID,11,-1.9812,42,0.01600,56,0.50596,34,-0.3107,24,-0.8752,62,0.86899
ENSG00000243156,MICAL3,11,-1.8459,30,-0.4021,68,1.03348,34,-0.1643,13,-1.7001,55,0.80315
ENSG00000215193,PEX26,837,4.81990,6,-4.7985,3,-5.6444,37,-2.1122,51,-1.6329,39,-2.2448
ENSG00000070413,DGCR2,191,0.95802,41,-1.5741,20,-2.6552,53,-1.1937,149,0.50372,163,0.84189
ENSG00000100075,SLC25A1,194,2.13014,58,-0.2078,112,0.95104,32,-1.1281,1,-5.4931,30,-1.3722
ENSG00000242259,C22orf39,11,-2.6698,121,1.07224,75,0.21799,37,-0.9264,57,-0.2518,81,0.42369
ENSG00000185608,MRPL40,358,3.29662,45,-0.9730,16,-2.4923,30,-1.5797,46,-0.9383,40,-1.3057
ENSG00000070010,UFD1,97,1.51332,49,0.22549,26,-0.7733,21,-1.1503,6,-2.9358,50,0.32962
ENSG00000184113,CLDN5,3008,3.81516,74,-3.2318,1027,0.91741,75,-3.2217,51,-3.7845,26,-4.9805
ENSG00000184702,SEPTIN5,278,1.74527,0,-8.3157,5,-4.4271,88,-0.3773,152,0.54710,125,0.25936
ENSG00000203618,GP1BB,165,0.71627,0,-8.3023,57,-1.0461,205,1.12845,115,0.07511,113,0.05401
ENSG00000093010,COMT,32,-1.6815,63,-0.6516,180,1.15482,38,-1.4297,221,1.58256,64,-0.7437
ENSG00000183597,TANGO2,11,-1.6860,35,0.04147,36,0.07637,30,-0.2240,56,0.86169,36,0.08263
ENSG00000099901,RANBP1,11,-2.4585,21,-1.5777,35,-0.8137,66,0.22411,105,1.07085,82,0.78971
ENSG00000099904,ZDHHC8,11,-1.9097,7,-2.6238,28,-0.5588,35,-0.2246,72,1.07341,62,1.00364
ENSG00000040608,RTN4R,11,-2.4907,0,-7.4048,13,-2.2768,30,-1.0691,56,-0.0736,150,2.73253
ENSG00000128185,DGCR6L,11,-2.7448,47,-0.6530,71,0.03208,61,-0.2351,113,0.84342,93,0.61607
ENSG00000099910,KLHL22,251,2.29348,0,-7.1704,1,-6.3345,26,-1.7517,156,1.22052,61,-0.5021
ENSG00000099917,MED15,11,-1.9749,4,-3.5950,1,-5.3381,46,0.17424,83,1.25800,73,1.31224
ENSG00000241973,PI4KA,440,0.73995,12,-4.7572,44,-2.8801,176,-0.8029,351,0.33556,498,1.28170
ENSG00000099940,SNAP29,33,0.06571,41,0.45234,30,-0.0697,27,-0.2352,1,-4.4541,44,0.71989
ENSG00000099942,CRKL,33,-0.1152,39,0.14884,14,-1.5022,37,0.08249,3,-3.5328,61,1.26957
ENSG00000183773,AIFM3,11,-2.2798,0,-7.1974,141,1.96254,69,0.53323,67,0.46470,34,-0.7645
ENSG00000099949,LZTR1,11,-1.6467,26,-0.4003,35,0.10090,31,-0.1360,40,0.31192,45,0.63146
ENSG00000185651,UBE2L3,141,0.32338,82,-0.5657,67,-0.8947,91,-0.4060,109,-0.1003,162,0.72308
ENSG00000100027,YPEL1,11,-1.4446,0,-6.4086,17,-0.8805,37,0.40491,9,-1.8490,65,2.10426
ENSG00000100030,MAPK1,11,-4.6573,76,-1.9184,53,-2.4604,190,-0.5124,435,0.91728,525,1.77456
ENSG00000100034,PPM1F,11,-1.4068,0,-5.3748,68,1.62014,38,0.51243,7,-2.0510,37,0.53764
ENSG00000128266,GNAZ,184,0.47315,116,-0.3110,123,-0.2143,83,-0.8524,141,0.01907,166,0.35906
ENSG00000186716,BCR,11,-3.1033,5,-4.3119,62,-0.5817,150,0.91853,190,1.38903,103,0.29386
ENSG00000250479,CHCHD10,41,-3.3853,33,-3.6668,721,1.18677,337,-0.1757,422,0.20392,533,0.77690
ENSG00000099956,SMARCB1,262,2.23743,0,-7.9347,69,-0.3311,19,-2.3166,134,0.80628,54,-0.8248
ENSG00000240972,MIF,768,-0.3084,408,-1.3096,915,-0.0176,1001,0.13352,871,-0.1013,1256,0.66430
ENSG00000099977,DDT,11,-3.4008,93,-0.2684,169,0.76875,117,0.10890,64,-0.8509,155,0.76584
ENSG00000099991,CABIN1,338,2.87801,6,-3.8753,68,-0.4209,57,-0.6870,1,-5.9139,71,-0.4140
ENSG00000100028,SNRPD3,11,-2.1756,32,-0.6477,75,0.80295,38,-0.3434,104,1.43366,36,-0.5341
ENSG00000167037,SGSM1,12,-1.0619,0,-6.1226,1,-4.6158,28,0.27968,18,-0.4601,54,2.15570
ENSG00000244752,CRYBB2,12,-0.9539,7,-1.6232,1,-4.4218,27,0.40142,18,-0.2872,42,1.67662
ENSG00000100077,GRK3,100,0.58694,0,-7.6552,6,-3.7334,82,0.22887,50,-0.5707,131,1.45061
ENSG00000100095,SEZ6L,19,-2.8815,18,-2.9763,102,-0.3668,49,-1.5174,357,2.00089,173,0.66160
ENSG00000128294,TPST2,11,-1.5158,0,-6.4568,67,1.43366,25,-0.3411,1,-4.4064,55,1.37108
ENSG00000225783,MIAT,11,-2.7575,7,-3.4427,1,-6.1623,84,0.29238,70,-0.0006,160,2.19109
ENSG00000180957,PITPNB,138,1.13868,8,-3.3369,34,-1.2003,31,-1.3572,89,0.34173,106,0.81014
ENSG00000182944,EWSR1,331,1.82594,64,-1.0886,54,-1.3436,65,-1.0711,84,-0.6705,145,0.27405
ENSG00000185340,GAS2L1,11,-2.0643,1,-4.8484,77,0.97677,71,0.82735,4,-3.5965,72,1.13180
