Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000068971,PPP2R5B,41,-0.5238,77,0.87550,63,0.22545,32,-0.9785
ENSG00000213465,ARL2,153,-0.4130,190,-0.0145,224,0.25909,215,0.23056
ENSG00000110025,SNX15,20,-0.6432,27,-0.1343,40,0.54655,34,0.34907
ENSG00000168061,SAC3D1,23,0.26109,22,0.14429,18,-0.1811,17,-0.3797
ENSG00000162300,ZFPL1,26,-0.1123,30,0.19478,27,-0.0237,26,-0.1260
ENSG00000149823,VPS51,117,-0.1575,111,-0.3021,160,0.38262,146,0.26202
ENSG00000149809,TM7SF2,84,-0.5259,138,0.52999,77,-0.5885,117,0.08386
ENSG00000149806,FAU,1019,0.57525,630,-0.4329,722,-0.0997,746,-0.0556
ENSG00000162298,SYVN1,22,-0.9423,43,0.34467,21,-0.9255,52,0.69053
ENSG00000149792,MRPL49,30,-0.1617,40,0.43471,22,-0.6589,32,-0.0808
ENSG00000014216,CAPN1,36,-0.4733,60,0.64672,39,-0.2782,40,-0.2695
ENSG00000133884,DPF2,20,-0.4411,25,0.01349,47,1.06373,20,-0.4538
ENSG00000245532,NEAT1,47,2.20944,7,-1.7268,22,0.24995,7,-1.6706
ENSG00000251562,MALAT1,887,1.17546,456,-0.2789,235,-1.2445,377,-0.5760
ENSG00000142186,SCYL1,74,-0.3389,103,0.38439,63,-0.5502,93,0.10085
ENSG00000168056,LTBP3,81,0.27756,66,-0.1569,97,0.53263,54,-0.4966
ENSG00000173465,ZNRD2,24,-0.4545,39,0.58982,24,-0.4006,29,-0.1406
ENSG00000176973,FAM89B,70,0.06445,74,0.18583,68,-0.0031,57,-0.3167
ENSG00000173442,EHBP1L1,47,-0.3022,70,0.58257,41,-0.4728,49,-0.2359
ENSG00000197136,PCNX3,17,-0.4182,21,-0.0260,18,-0.2064,27,0.49360
ENSG00000172977,KAT5,29,-0.1944,38,0.45813,28,-0.2072,27,-0.3051
ENSG00000172922,RNASEH2C,64,-0.1186,66,-0.0731,63,-0.1068,77,0.25649
ENSG00000172757,CFL1,881,-0.4362,1348,0.46759,1194,0.11362,959,-0.2832
ENSG00000172803,SNX32,22,-0.6248,39,0.60778,16,-1.0433,35,0.22098
ENSG00000172732,MUS81,22,0.35163,17,-0.1799,10,-0.9052,21,0.25413
ENSG00000172500,FIBP,77,-0.4861,139,0.87495,101,0.02589,62,-0.8409
ENSG00000175602,CCDC85B,524,-0.0866,536,-0.0497,635,0.24569,547,-0.0054
ENSG00000175573,C11orf68,64,-0.4604,89,0.17209,77,-0.1115,94,0.25698
ENSG00000175550,DRAP1,123,-0.0218,136,0.20415,96,-0.4161,123,-0.0199
ENSG00000175467,SART1,32,0.02432,30,-0.0604,35,0.21301,30,-0.0817
ENSG00000175376,EIF1AD,15,-0.4241,22,0.37586,15,-0.4197,20,0.12629
ENSG00000175334,BANF1,107,-0.1200,108,-0.1319,140,0.33490,119,0.06672
ENSG00000175229,GAL3ST3,16,-0.1393,23,0.77002,17,-0.0441,9,-1.0310
ENSG00000087365,SF3B2,82,-0.6755,138,0.34402,104,-0.2251,137,0.26581
ENSG00000175115,PACS1,37,-0.5378,54,0.19782,58,0.25352,51,0.07673
ENSG00000174996,KLC2,99,-0.4611,162,0.60728,143,0.18868,95,-0.5305
ENSG00000174903,RAB1B,101,-0.3230,134,0.25605,111,-0.1268,124,0.04938
ENSG00000174871,CNIH2,238,0.12577,235,0.12568,187,-0.2849,208,-0.1361
ENSG00000174851,YIF1A,48,0.42979,35,-0.2122,33,-0.2806,38,-0.0489
ENSG00000179292,TMEM151A,60,-0.8865,137,0.85022,99,0.01395,79,-0.4009
ENSG00000174791,RIN1,16,-0.3348,14,-0.6198,8,-1.3453,35,1.33574
ENSG00000174744,BRMS1,16,-0.4153,24,0.48720,12,-0.7594,21,0.11606
ENSG00000174684,B4GAT1,285,-1.0283,666,0.69138,455,-0.1791,519,0.04120
ENSG00000174547,MRPL11,18,-0.7568,30,0.24778,26,-0.0530,32,0.34997
ENSG00000174516,PELI3,31,-0.5314,52,0.54393,44,0.10188,35,-0.2999
ENSG00000174483,BBS1,23,0.14812,19,-0.2063,24,0.24014,20,-0.0483
ENSG00000174165,ZDHHC24,26,-0.6789,39,0.09271,30,-0.3585,51,0.61031
ENSG00000174080,CTSF,134,-0.3049,168,0.14008,168,0.10037,162,0.05098
ENSG00000173992,CCS,29,-0.4009,37,0.02377,34,-0.1081,44,0.37995
ENSG00000239306,RBM14,29,-0.1292,33,0.17245,29,-0.1080,30,-0.0311
ENSG00000173933,RBM4,74,-0.1334,95,0.42597,82,0.06063,60,-0.4980
ENSG00000173898,SPTBN2,149,-0.1540,164,0.03881,146,-0.1696,178,0.18977
ENSG00000173599,PC,52,0.46322,35,-0.3778,43,0.06985,40,-0.0870
ENSG00000173621,LRFN4,41,-0.3495,58,0.42350,34,-0.5977,51,0.07956
ENSG00000173227,SYT12,18,-0.7456,48,1.74473,18,-0.6108,8,-1.9236
ENSG00000173120,KDM2A,26,0.05956,26,0.04196,32,0.38151,20,-0.3842
ENSG00000173020,GRK2,138,0.04707,130,-0.0752,107,-0.3694,151,0.23237
ENSG00000172932,ANKRD13D,52,0.25120,47,0.05579,30,-0.6919,46,0.00461
ENSG00000175482,POLD4,36,0.50471,26,-0.1494,34,0.29390,20,-0.6142
ENSG00000172531,PPP1CA,77,-0.2702,119,0.73387,63,-0.5495,70,-0.4599
ENSG00000172508,CARNS1,13,-1.1147,11,-1.4722,132,3.77363,2,-3.5670
ENSG00000172663,TMEM134,32,0.32834,24,-0.2686,36,0.48356,22,-0.3615
ENSG00000110711,AIP,45,-0.1198,56,0.39562,41,-0.2514,41,-0.2664
ENSG00000110697,PITPNM1,38,-0.0475,39,0.04920,68,0.97915,24,-0.8798
ENSG00000167797,CDK2AP2,40,0.08206,36,-0.1597,47,0.34229,36,-0.1064
ENSG00000084207,GSTP1,249,0.16766,179,-0.5226,307,0.49677,242,0.11478
ENSG00000167792,NDUFV1,222,-0.4757,324,0.28534,294,0.03459,295,0.05059
ENSG00000110717,NDUFS8,209,-0.2308,227,-0.0960,298,0.39017,247,0.08764
ENSG00000110721,CHKA,20,-0.1906,19,-0.3757,24,0.09253,30,0.53419
ENSG00000110066,KMT5B,20,0.00628,12,-0.9385,28,0.59914,26,0.58190
ENSG00000110075,PPP6R3,26,-0.1840,29,0.00087,16,-0.9309,38,0.55215
ENSG00000197345,MRPL21,102,-0.0756,107,0.01165,112,0.08810,107,0.00751
ENSG00000131626,PPFIA1,27,0.83773,15,-0.3544,12,-0.5712,16,-0.2447
ENSG00000085733,CTTN,64,-0.2539,75,0.04116,80,0.13797,78,0.10566
ENSG00000162105,SHANK2,63,0.12411,55,-0.1639,46,-0.3984,68,0.27198
ENSG00000172893,DHCR7,37,-0.4717,60,0.53236,66,0.51441,33,-0.6808
ENSG00000137522,RNF121,16,-0.6925,28,0.43903,20,-0.2512,26,0.17404
ENSG00000137497,NUMA1,55,-0.0734,51,-0.2552,73,0.39744,61,0.12439
ENSG00000149357,LAMTOR1,146,-0.0615,159,0.12366,139,-0.1275,149,-0.0234
ENSG00000110200,ANAPC15,60,0.08805,74,0.65754,41,-0.5363,37,-0.7809
ENSG00000162129,CLPB,20,-0.6558,29,-0.0443,41,0.53449,34,0.26579
ENSG00000186642,PDE2A,218,-0.3893,258,-0.0911,149,-0.9439,396,0.80292
ENSG00000186635,ARAP1,23,0.40646,16,-0.3250,24,0.38171,16,-0.3022
ENSG00000214530,STARD10,30,-0.5532,44,0.21677,47,0.25540,42,0.06381
ENSG00000110237,ARHGEF17,35,-0.3231,49,0.39754,40,-0.0659,38,-0.1740
ENSG00000054965,FAM168A,80,-0.0943,82,-0.0723,96,0.20820,87,0.05405
ENSG00000021300,PLEKHB1,280,0.81881,98,-1.3127,412,1.38446,124,-0.7697
ENSG00000175582,RAB6A,219,-0.5063,352,0.49470,190,-0.6675,310,0.14487
ENSG00000175581,MRPL48,36,-0.1108,47,0.47990,34,-0.1931,30,-0.4379
ENSG00000181924,COA4,21,-0.2216,23,-0.1037,40,0.85562,20,-0.2921
ENSG00000175575,PAAF1,27,-0.4717,38,0.22011,45,0.43003,32,-0.1304
ENSG00000214517,PPME1,63,-0.8552,134,0.70146,84,-0.3052,100,-0.0237
ENSG00000165434,PGM2L1,191,-0.5475,327,0.60825,175,-0.6122,258,0.00859
ENSG00000118363,SPCS2,112,-0.1462,124,0.05110,116,-0.0750,129,0.11889
ENSG00000137491,SLCO2B1,39,1.72279,8,-1.4497,23,0.40828,10,-1.0743
ENSG00000137486,ARRB1,82,0.11081,79,0.05274,111,0.60202,54,-0.6669
ENSG00000149273,RPS3,451,0.65303,297,-0.2224,343,0.07479,243,-0.5475
ENSG00000171533,MAP6,76,-0.5683,117,0.29398,119,0.24216,102,-0.0147
ENSG00000062282,DGAT2,11,-0.9883,24,0.46094,19,-0.1175,23,0.27553
ENSG00000137492,THAP12,28,-0.3575,34,0.03236,21,-0.7141,45,0.58392
ENSG00000078124,ACER3,18,-0.3318,18,-0.3633,37,0.87503,23,0.11277
ENSG00000149260,CAPN5,20,-0.5718,31,0.25192,16,-0.8402,37,0.53840
ENSG00000149269,PAK1,214,-0.8487,428,0.54737,250,-0.5087,392,0.26067
ENSG00000074201,CLNS1A,66,-0.1583,69,-0.0808,78,0.14652,78,0.16109
ENSG00000048649,RSF1,57,-0.0296,42,-0.6620,64,0.17925,78,0.62588
ENSG00000151366,NDUFC2,334,-0.5909,522,0.30373,460,-0.0019,494,0.13873
ENSG00000159063,ALG8,11,-0.8611,19,0.09984,29,0.71555,20,0.10267
ENSG00000149256,TENM4,18,-0.5176,30,0.62004,18,-0.4199,22,-0.1186
ENSG00000182103,FAM181B,46,1.06485,15,-1.2280,34,0.34518,26,-0.1448
ENSG00000137509,PRCP,44,0.22935,35,-0.2583,50,0.40410,35,-0.1911
ENSG00000137502,RAB30,28,-0.0374,21,-0.6484,35,0.33499,37,0.53274
ENSG00000165494,PCF11,17,-0.4921,21,-0.0412,16,-0.4942,30,0.67929
ENSG00000137494,ANKRD42,22,-0.3522,24,-0.2276,10,-1.4867,44,1.03381
ENSG00000137500,CCDC90B,41,-0.1356,46,0.12045,40,-0.1216,45,0.04864
ENSG00000150672,DLG2,103,0.00846,92,-0.2230,108,0.09422,113,0.20121
ENSG00000171204,TMEM126B,66,-0.1504,94,0.67950,40,-0.9175,60,-0.3379
ENSG00000171202,TMEM126A,52,-0.1739,71,0.53712,47,-0.3350,47,-0.3724
ENSG00000137504,CREBZF,15,-0.8220,22,-0.1646,30,0.34734,33,0.62106
ENSG00000137501,SYTL2,55,-0.5225,83,0.31633,42,-0.8768,91,0.44316
ENSG00000073921,PICALM,56,-0.2459,71,0.25531,96,0.67414,45,-0.6257
ENSG00000149196,HIKESHI,55,-0.4359,77,0.24972,58,-0.2807,78,0.22755
ENSG00000151376,ME3,40,-0.9548,83,0.44961,87,0.38865,68,-0.0360
ENSG00000168959,GRM5,64,-0.6562,100,0.17895,44,-1.1831,134,0.76578
ENSG00000110172,CHORDC1,20,-0.7637,36,0.34933,29,-0.1209,36,0.26895
ENSG00000165323,FAT3,21,-1.0205,54,0.90666,11,-1.9372,45,0.31793
ENSG00000180773,SLC36A4,17,-0.4157,34,1.22129,14,-0.6737,11,-1.0980
ENSG00000166012,TAF1D,77,0.28750,61,-0.1856,68,0.04876,63,-0.1041
ENSG00000123901,GPR83,9,-1.4883,25,0.36717,15,-0.5703,32,0.81575
ENSG00000150316,CWC15,81,-0.1763,93,0.10360,79,-0.2035,96,0.14903
ENSG00000263465,SRSF8,61,-0.0608,60,-0.0982,75,0.30078,63,-0.0076
ENSG00000149218,ENDOD1,42,-0.2567,54,0.23746,92,1.10378,25,-1.1238
ENSG00000149212,SESN3,114,0.09123,91,-0.3953,103,-0.0870,133,0.40446
ENSG00000166037,CEP57,25,0.38300,17,-0.3108,15,-0.4834,22,0.21026
ENSG00000087053,MTMR2,22,-0.4528,34,0.38455,27,-0.0908,28,-0.0258
ENSG00000149231,CCDC82,26,-0.3566,38,0.44832,36,0.23217,25,-0.4185
ENSG00000149972,CNTN5,24,-0.4710,27,-0.2787,5,-2.6316,57,1.31107
ENSG00000110318,CEP126,25,-0.5423,43,0.62456,13,-1.4326,38,0.24343
ENSG00000110330,BIRC2,44,-0.0405,40,-0.2326,79,0.97866,35,-0.4374
ENSG00000152558,TMEM123,41,1.27068,12,-1.2400,37,0.84365,13,-0.9446
ENSG00000137692,DCUN1D5,34,-0.3959,39,-0.1919,53,0.38767,50,0.33521
ENSG00000152578,GRIA4,82,-0.9214,113,-0.4307,67,-1.1253,265,1.47452
ENSG00000170903,MSANTD4,25,0.37593,18,-0.2969,29,0.53388,16,-0.4282
ENSG00000149313,AASDHPPT,87,-0.7637,168,0.57936,99,-0.4834,144,0.15347
ENSG00000152402,GUCY1A2,28,-0.3970,38,0.19135,32,-0.1546,39,0.20583
ENSG00000110675,ELMOD1,83,-1.0047,201,0.81632,92,-0.7426,155,0.11419
ENSG00000166266,CUL5,29,-0.5317,48,0.50450,36,-0.1595,38,-0.0825
ENSG00000075239,ACAT1,56,-0.3996,75,0.18373,81,0.25896,69,-0.0231
ENSG00000178105,DDX10,20,-0.7826,35,0.31489,13,-1.2877,43,0.72366
ENSG00000185742,C11orf87,72,-0.8656,130,0.25615,71,-0.7889,165,0.70166
ENSG00000137710,RDX,51,0.11178,40,-0.4284,82,0.90448,42,-0.2762
ENSG00000137714,FDX1,20,-0.2841,29,0.46794,18,-0.4190,22,-0.1175
ENSG00000137727,ARHGAP20,16,-0.7690,31,0.48943,19,-0.4189,28,0.24128
ENSG00000170145,SIK2,32,-0.2566,46,0.60484,48,0.46859,20,-1.0377
ENSG00000086848,ALG9,18,-0.0355,20,0.23262,15,-0.3321,17,-0.0843
ENSG00000137720,C11orf1,37,0.46603,30,-0.0049,19,-0.7196,27,-0.1525
ENSG00000109846,CRYAB,266,-0.3613,164,-1.3470,1445,3.15257,56,-2.8705
ENSG00000150764,DIXDC1,25,-1.0022,54,0.47594,96,1.37638,23,-1.1334
ENSG00000150768,DLAT,33,-0.6970,57,0.38333,46,-0.0854,53,0.16294
ENSG00000150776,NKAPD1,17,-0.4938,26,0.30606,31,0.53113,19,-0.3126
ENSG00000150779,TIMM8B,147,0.42284,123,0.08187,97,-0.3258,95,-0.4110
ENSG00000204370,SDHD,51,-0.0339,48,-0.1868,53,0.00734,60,0.24848
ENSG00000150787,PTS,68,-0.1164,81,0.25425,62,-0.2688,70,-0.0645
ENSG00000250303,LINC02762,27,-0.3916,45,0.76362,18,-0.9120,29,-0.2224
ENSG00000149294,NCAM1,196,-0.8086,385,0.56351,327,0.10495,291,-0.1021
ENSG00000109906,ZBTB16,40,0.28518,33,-0.1364,40,0.22718,30,-0.2854
ENSG00000076043,REXO2,22,-0.3077,31,0.50522,30,0.28155,18,-0.6031
ENSG00000182985,CADM1,94,-0.5474,131,0.06759,115,-0.1557,160,0.46137
ENSG00000109917,ZPR1,24,-0.4893,36,0.35401,41,0.46894,26,-0.3351
ENSG00000160584,SIK3,61,-0.4075,76,-0.0039,120,0.78275,69,-0.1784
ENSG00000168092,PAFAH1B2,120,-0.1910,140,0.13487,113,-0.2552,143,0.14964
ENSG00000149577,SIDT2,19,-1.0921,37,0.02942,44,0.32232,48,0.58567
ENSG00000186318,BACE1,44,-0.7853,73,0.16220,100,0.64998,69,0.02395
ENSG00000137726,FXYD6,507,-0.6328,872,0.48663,668,-0.1126,715,-0.0028
ENSG00000177098,SCN4B,32,-0.0015,32,-0.0539,37,0.20386,31,-0.0572
ENSG00000149575,SCN2B,70,-0.6062,117,0.44336,133,0.51730,79,-0.4032
ENSG00000110344,UBE4A,42,-0.3831,60,0.34396,56,0.13524,47,-0.1704
ENSG00000167283,ATP5MG,509,0.04216,527,0.13028,397,-0.3689,495,-0.0116
ENSG00000118058,KMT2A,29,-0.9060,66,0.80921,45,-0.1104,42,-0.2443
ENSG00000149582,TMEM25,50,-0.8859,104,0.60570,54,-0.6558,94,0.27062
ENSG00000118096,IFT46,17,-0.7918,32,0.45011,27,-0.0043,28,0.10152
ENSG00000095139,ARCN1,41,-0.2752,53,0.21955,62,0.42638,41,-0.3117
ENSG00000019144,PHLDB1,32,0.03045,17,-1.2581,117,2.58455,10,-1.8616
ENSG00000110367,DDX6,94,-0.1553,102,0.01268,109,0.11440,105,0.06575
ENSG00000278376,AP004609.3,41,1.46578,8,-1.8423,28,0.44836,18,-0.2904
ENSG00000118181,RPS25,823,0.61309,456,-0.6208,579,-0.0836,641,0.09733
ENSG00000196655,TRAPPC4,70,-0.1852,89,0.36075,61,-0.3839,74,-0.0823
ENSG00000149428,HYOU1,74,-0.0890,72,-0.1556,65,-0.2774,95,0.40273
ENSG00000160695,VPS11,31,-0.5090,49,0.45254,21,-1.0272,48,0.32002
ENSG00000188486,H2AFX,38,0.10336,43,0.43731,24,-0.6632,30,-0.3674
ENSG00000172269,DPAGT1,13,-0.6968,21,0.22558,33,0.97356,15,-0.4325
ENSG00000172375,C2CD2L,77,-0.4435,108,0.24093,30,-1.8248,137,0.68871
ENSG00000110395,CBL,20,-0.0340,23,0.34172,14,-0.5081,18,-0.1486
ENSG00000173456,RNF26,17,-0.9689,37,0.63399,26,-0.1442,30,0.05980
ENSG00000036672,USP2,27,-0.1084,32,0.23896,20,-0.5652,30,0.08517
ENSG00000154096,THY1,728,-0.9822,1637,0.66009,1236,-0.0334,1243,-0.0273
ENSG00000110400,NECTIN1,42,-0.6264,76,0.58056,51,-0.2535,58,-0.0583
ENSG00000184232,OAF,58,1.33257,9,-2.3456,67,1.31133,22,-0.6390
ENSG00000196914,ARHGEF12,91,-0.2249,98,-0.1012,104,0.02814,120,0.30884
ENSG00000109929,SC5D,91,-0.3890,134,0.43896,100,-0.1858,106,-0.1019
ENSG00000137642,SORL1,117,-0.4187,185,0.56509,178,0.31986,105,-0.6141
ENSG00000255248,MIR100HG,60,0.02366,47,-0.4733,72,0.32917,69,0.31410
ENSG00000109971,HSPA8,894,-0.8685,1957,0.77647,1332,-0.1360,1295,-0.2098
ENSG00000023171,GRAMD1B,52,-0.3793,78,0.50098,62,-0.0509,55,-0.2780
ENSG00000166257,SCN3B,327,-0.8747,611,0.33789,422,-0.3726,671,0.46769
ENSG00000154144,TBRG1,33,-0.9606,70,0.51636,43,-0.4466,68,0.34221
ENSG00000110013,SIAE,17,-0.9115,38,0.67892,31,0.11962,26,-0.1978
ENSG00000064199,SPA17,19,-0.3138,28,0.61271,19,-0.2327,18,-0.4000
ENSG00000154146,NRGN,1534,-0.5948,2702,0.60707,1851,-0.2231,1975,-0.1367
ENSG00000165478,HEPACAM,116,0.84096,26,-2.0240,181,1.51988,64,-0.3529
ENSG00000165495,PKNOX2,16,-0.4079,23,0.27288,19,-0.0945,21,0.08294
ENSG00000149557,FEZ1,194,-0.2335,218,-0.0189,354,0.82286,180,-0.3662
ENSG00000149547,EI24,60,-0.6139,92,0.22456,81,-0.0610,97,0.28323
ENSG00000134910,STT3A,19,-0.3754,19,-0.3941,29,0.42434,29,0.50576
ENSG00000109832,DDX25,24,-0.9223,45,0.26639,32,-0.3597,54,0.57029
ENSG00000197798,FAM118B,19,-0.1463,21,0.12960,12,-0.8295,24,0.34779
ENSG00000182934,SRPRA,18,-0.9784,38,0.43286,20,-0.6890,41,0.53976
ENSG00000110074,FOXRED1,30,-0.3175,49,0.82086,27,-0.4597,26,-0.5993
ENSG00000110080,ST3GAL4,13,-0.5939,15,-0.2623,22,0.36502,23,0.56511
ENSG00000149571,KIRREL3,32,-0.6154,43,-0.1383,10,-2.2871,80,1.23744
ENSG00000134909,ARHGAP32,48,-0.7090,79,0.23513,38,-0.9952,100,0.69094
ENSG00000084234,APLP2,291,-0.5928,466,0.36076,413,0.04801,410,0.03919
ENSG00000196323,ZBTB44,45,0.18922,33,-0.4591,42,0.04120,48,0.31147
ENSG00000134917,ADAMTS8,22,-0.9022,30,-0.4116,6,-2.6637,76,1.67586
ENSG00000255455,AP003486.1,13,-0.4808,25,0.93014,10,-0.8384,14,-0.4169
ENSG00000120451,SNX19,25,-0.4157,33,0.09010,39,0.35469,32,0.04487
ENSG00000182667,NTM,114,-0.2645,158,0.46435,118,-0.1683,114,-0.2655
ENSG00000183715,OPCML,87,-0.6091,148,0.48774,125,0.05109,114,-0.1193
ENSG00000080854,IGSF9B,17,-0.3523,24,0.41680,9,-1.2539,24,0.30503
ENSG00000166086,JAM3,24,-0.6515,33,-0.0543,67,1.18165,29,-0.2921
ENSG00000151502,VPS26B,94,-0.4710,141,0.36303,104,-0.2519,128,0.10181
ENSG00000151500,THYN1,64,-0.2114,76,0.13629,64,-0.2046,78,0.14106
ENSG00000151498,ACAD8,23,-0.4811,35,0.44943,19,-0.7120,33,0.19855
ENSG00000109956,B3GAT1,193,0.23455,146,-0.3502,169,-0.0252,188,0.18757
ENSG00000120645,IQSEC3,33,-0.3155,38,-0.0419,82,1.30689,25,-0.8138
ENSG00000060237,WNK1,75,-0.4554,76,-0.5085,163,0.90929,114,0.33674
ENSG00000082805,ERC1,23,-0.3673,30,0.15299,28,-0.0146,31,0.15445
ENSG00000006831,ADIPOR2,24,-0.2568,31,0.21499,45,0.80325,19,-0.6841
ENSG00000166159,LRTM2,15,-1.2199,39,0.54878,5,-2.6530,48,0.91029
ENSG00000151067,CACNA1C,36,0.18601,32,-0.0074,10,-1.8016,40,0.44346
ENSG00000004478,FKBP4,67,-0.7441,136,0.74101,102,0.00844,84,-0.3467
ENSG00000171792,RHNO1,16,-0.0279,17,0.07941,20,0.28400,14,-0.2624
ENSG00000111218,PRMT8,29,-0.8018,45,-0.0356,19,-1.3741,78,1.10760
ENSG00000118971,CCND2,176,0.01146,143,-0.4431,188,0.11232,216,0.42089
ENSG00000047621,C12orf4,9,-1.2274,23,0.42727,14,-0.4747,26,0.59982
ENSG00000010219,DYRK4,12,-0.9355,19,-0.1205,22,0.09526,30,0.77714
ENSG00000139180,NDUFA9,66,-0.2645,85,0.26775,76,0.01308,72,-0.0986
ENSG00000130035,GALNT8,33,-0.5107,64,0.96770,60,0.49920,18,-1.5451
ENSG00000111262,KCNA1,9,-1.5312,26,0.30175,28,0.33407,29,0.48984
ENSG00000110799,VWF,64,2.51616,5,-2.7093,15,-0.7284,17,-0.5967
ENSG00000010278,CD9,30,-0.6469,21,-1.3454,201,3.31230,8,-2.7615
ENSG00000215039,CD27-AS1,41,-0.0399,46,0.19913,40,-0.0754,38,-0.1754
ENSG00000139190,VAMP1,20,-0.5513,29,0.16156,42,0.77861,23,-0.2725
ENSG00000111639,MRPL51,147,0.08765,140,-0.0109,192,0.53357,109,-0.4710
ENSG00000111640,GAPDH,2790,-0.4234,4041,0.34512,3490,-0.0060,3418,-0.0475
ENSG00000010295,IFFO1,20,-0.4280,33,0.56729,14,-0.9685,27,0.09664
ENSG00000111642,CHD4,57,-0.4125,84,0.38293,71,-0.0115,68,-0.1046
ENSG00000111653,ING4,21,-0.3980,36,0.73660,14,-0.9734,25,-0.1554
ENSG00000139200,PIANP,129,-0.4984,180,0.14913,100,-0.8407,227,0.60026
ENSG00000111652,COPS7A,87,-0.5072,145,0.59693,83,-0.5194,111,-0.0492
ENSG00000089693,MLF2,298,-0.4034,360,-0.0677,368,-0.0133,461,0.43512
ENSG00000159335,PTMS,396,-0.3372,526,0.25005,357,-0.4574,532,0.22657
ENSG00000250510,GPR162,92,-0.5640,135,0.18202,126,0.01020,143,0.25966
ENSG00000111667,USP5,73,-0.9626,174,0.83902,120,-0.0841,110,-0.2620
ENSG00000111669,TPI1,806,-0.5976,1369,0.50413,1053,-0.0971,1081,-0.0628
ENSG00000111674,ENO2,477,-0.8566,1082,0.90409,639,-0.2972,648,-0.3138
ENSG00000111676,ATN1,91,-0.0265,84,-0.2210,109,0.26455,99,0.12899
ENSG00000111678,C12orf57,275,0.35422,185,-0.4749,299,0.43791,219,-0.0975
ENSG00000215021,PHB2,77,-0.5225,120,0.39099,89,-0.2307,107,0.09682
ENSG00000126749,EMG1,12,-0.8640,19,-0.1070,25,0.42744,26,0.53884
ENSG00000139182,CLSTN3,97,-1.2570,299,1.12355,150,-0.4520,171,-0.2710
ENSG00000139197,PEX5,29,-0.7072,45,0.12909,51,0.27369,49,0.27205
ENSG00000059804,SLC2A3,75,-0.8753,159,0.66274,100,-0.3248,125,0.05124
ENSG00000065970,FOXJ2,17,-0.2072,23,0.42870,8,-1.4222,22,0.21208
ENSG00000089818,NECAP1,97,-0.8692,193,0.50344,174,0.16915,156,-0.0180
ENSG00000166532,RIMKLB,36,0.86773,18,-0.6054,16,-0.5920,24,0.01841
ENSG00000003056,M6PR,35,-1.2597,92,0.59393,50,-0.5955,92,0.47220
ENSG00000175899,A2M,226,1.99165,49,-1.3957,69,-0.5777,62,-0.8403
ENSG00000139112,GABARAPL1,217,-0.8326,439,0.61074,389,0.20342,307,-0.2163
ENSG00000060140,STYK1,13,-0.9363,35,1.12747,6,-2.0605,23,0.00985
ENSG00000256537,SMIM10L1,55,-0.4064,90,0.66760,60,-0.2282,56,-0.3937
ENSG00000111261,MANSC1,21,-0.7769,34,0.11810,23,-0.5515,45,0.71690
ENSG00000111269,CREBL2,73,0.23092,52,-0.4789,82,0.37629,68,0.08671
ENSG00000111276,CDKN1B,57,-0.1178,59,-0.0819,92,0.70859,52,-0.2923
ENSG00000013583,HEBP1,25,-0.4889,32,-0.0724,49,0.65446,35,0.08484
ENSG00000084444,FAM234B,55,-0.1801,57,-0.1406,70,0.26070,66,0.17990
ENSG00000273079,GRIN2B,86,-0.6559,149,0.46358,47,-1.5141,160,0.53043
ENSG00000171681,ATF7IP,20,0.02642,15,-0.5826,23,0.26210,25,0.45912
ENSG00000084463,WBP11,57,-0.4301,87,0.44965,65,-0.1729,69,-0.0873
ENSG00000151490,PTPRO,39,-0.5033,61,0.40146,19,-1.5092,66,0.49553
ENSG00000023734,STRAP,141,-0.6095,260,0.70255,120,-0.7883,197,0.00203
ENSG00000008394,MGST1,137,0.71229,48,-1.3930,155,0.80139,101,0.08690
ENSG00000048540,LMO3,253,-0.4265,260,-0.4435,305,-0.0707,479,0.85050
ENSG00000052126,PLEKHA5,29,-0.5464,40,0.09764,17,-1.2577,57,0.79733
ENSG00000139154,AEBP2,19,-0.4060,21,-0.2955,16,-0.6361,38,0.91818
ENSG00000111711,GOLT1B,25,-0.7046,39,0.07530,30,-0.3223,51,0.63029
ENSG00000111716,LDHB,613,-0.2436,688,-0.0298,669,-0.0677,809,0.29452
ENSG00000111726,CMAS,103,-1.0025,261,0.95475,155,-0.2548,155,-0.3025
ENSG00000111731,C2CD5,24,-0.4071,39,0.70437,22,-0.4623,25,-0.3193
ENSG00000139163,ETNK1,61,-0.4307,82,0.13898,59,-0.4211,95,0.41372
ENSG00000060982,BCAT1,15,-0.5019,24,0.50628,23,0.24888,16,-0.3771
ENSG00000205707,ETFRF1,45,0.00989,45,-0.0258,46,0.02296,45,0.00880
ENSG00000133703,KRAS,48,-0.3825,69,0.39306,53,-0.1529,57,-0.0635
ENSG00000123095,BHLHE41,48,0.36128,17,-1.6158,47,0.27884,62,0.93208
ENSG00000111790,FGFR1OP2,62,-0.5376,94,0.29663,71,-0.2614,94,0.24011
ENSG00000064115,TM7SF3,32,-0.5656,54,0.47417,33,-0.4454,47,0.12540
ENSG00000152944,MED21,22,-0.2301,26,0.09688,20,-0.3195,28,0.25888
ENSG00000110841,PPFIBP1,30,-0.2995,43,0.55300,38,0.16155,25,-0.5934
