Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000166924,NYAP1,14,-0.5941,20,-0.0543,30,0.65667,20,-0.0788,30,0.62290,13,-0.7412,19,-0.1533
ENSG00000106351,AGFG2,17,-0.2274,22,0.18726,17,-0.2236,32,0.85641,23,0.25332,17,-0.2016,14,-0.5944
ENSG00000077454,LRCH4,13,-0.0333,14,0.08858,8,-0.8664,15,0.18222,13,-0.0779,25,1.10642,9,-0.6119
ENSG00000106330,MOSPD3,20,-0.0224,23,0.19636,29,0.54720,26,0.35918,21,0.06474,17,-0.3012,14,-0.6562
ENSG00000106327,TFR2,13,0.18616,6,-0.9263,12,0.06503,15,0.40222,16,0.44723,14,0.26523,9,-0.4892
ENSG00000077080,ACTL6B,33,-0.8351,37,-0.6778,50,-0.1942,59,0.06824,47,-0.2960,89,0.77928,68,0.37275
ENSG00000172354,GNB2,199,-0.0884,183,-0.2251,180,-0.2521,199,-0.0883,265,0.39227,186,-0.1970,234,0.21083
ENSG00000146830,GIGYF1,26,0.66823,18,-0.0102,12,-0.6140,24,0.50356,29,0.85087,6,-1.5298,13,-0.5547
ENSG00000172336,POP7,65,-0.1572,55,-0.4225,107,0.68404,49,-0.6012,65,-0.1617,87,0.33305,72,0.01255
ENSG00000146828,SLC12A9,23,0.95171,24,0.96953,8,-0.7846,10,-0.4635,12,-0.1218,8,-0.8328,11,-0.3778
ENSG00000087077,TRIP6,43,1.49378,34,1.02163,16,-0.2588,16,-0.2659,8,-1.2458,11,-0.7570,10,-1.0259
ENSG00000087087,SRRT,31,0.31798,21,-0.3130,19,-0.4912,25,-0.0460,30,0.27647,25,-0.0528,27,0.10088
ENSG00000087085,ACHE,25,-0.2084,12,-1.3731,61,1.30586,31,0.12140,29,0.01765,26,-0.1459,23,-0.4015
ENSG00000227053,AC105446.1,9,-0.3775,4,-1.4744,21,1.05174,14,0.31092,17,0.59782,11,-0.1057,8,-0.6218
ENSG00000106367,AP1S1,181,-0.5159,172,-0.5975,251,0.00985,184,-0.4936,197,-0.3806,270,0.12775,371,0.82426
ENSG00000128564,VGF,106,-0.8143,51,-1.9108,374,1.33550,154,-0.2141,234,0.47639,175,-0.0090,157,-0.2115
ENSG00000106400,ZNHIT1,175,0.03095,216,0.38349,130,-0.4483,127,-0.4922,128,-0.4831,208,0.31190,196,0.25959
ENSG00000214253,FIS1,395,0.20099,443,0.39234,382,0.14465,412,0.26931,298,-0.2639,337,-0.0632,268,-0.4959
ENSG00000128581,IFT22,56,-0.2897,69,0.05309,60,-0.1787,74,0.16809,54,-0.3642,93,0.54799,65,-0.0525
ENSG00000160963,COL26A1,4,-2.4688,10,-1.0865,16,-0.3538,8,-1.3674,13,-0.7221,28,0.50856,42,1.64386
ENSG00000233123,LINC01007,0,-4.0515,1,-3.8200,10,-0.5706,9,-0.6466,4,-1.7776,55,2.73271,16,0.24383
ENSG00000257923,CUX1,40,0.09733,44,0.24774,39,0.02280,35,-0.1179,33,-0.2200,25,-0.6370,44,0.26478
ENSG00000128563,PRKRIP1,28,0.03639,35,0.40486,22,-0.3277,34,0.37039,19,-0.5689,21,-0.4382,30,0.16359
ENSG00000160991,ORAI2,47,-0.2554,40,-0.5156,49,-0.1951,63,0.21704,88,0.80133,38,-0.5776,58,0.09263
ENSG00000160993,ALKBH4,15,-0.6377,15,-0.7255,27,0.24150,29,0.37102,31,0.50076,27,0.26907,20,-0.2331
ENSG00000161036,LRWD1,11,-0.7679,17,-0.0069,22,0.37956,14,-0.2872,13,-0.4661,31,0.96022,16,-0.1961
ENSG00000005075,POLR2J,154,0.31397,195,0.72814,118,-0.1191,108,-0.2625,97,-0.4306,127,0.00104,109,-0.2896
ENSG00000285437,POLR2J3,13,0.18953,13,0.25758,8,-0.4317,17,0.74868,16,0.63853,1,-3.5352,10,-0.1534
ENSG00000267368,UPK3BL1,96,-0.1569,124,0.26455,107,0.02916,90,-0.2531,92,-0.2205,104,-0.0212,115,0.17243
ENSG00000170632,ARMC10,58,-0.5834,60,-0.5225,96,0.23615,77,-0.1326,94,0.20148,66,-0.3658,107,0.51274
ENSG00000161048,NAPEPLD,33,-0.1052,25,-0.5851,19,-0.9840,53,0.66933,42,0.26126,42,0.27412,36,-0.0012
ENSG00000105819,PMPCB,50,-0.2912,39,-0.6837,36,-0.7753,61,0.04760,62,0.06448,83,0.56084,72,0.39048
ENSG00000105821,DNAJC2,32,0.36853,19,-0.4785,16,-0.7555,31,0.27771,32,0.36133,17,-0.6197,30,0.26178
ENSG00000161057,PSMC2,52,-0.3740,48,-0.4945,48,-0.5154,43,-0.6748,76,0.22692,88,0.48057,86,0.53848
ENSG00000189056,RELN,7,-2.0938,117,2.98009,16,-0.8488,2,-3.8590,6,-2.3542,42,0.72699,15,-1.0816
ENSG00000164815,ORC5,14,-0.4232,10,-0.9830,14,-0.4184,16,-0.2839,23,0.34622,28,0.69383,22,0.31650
ENSG00000005483,KMT2E,49,-0.1233,57,0.13052,60,0.22040,88,0.88994,53,0.01267,31,-0.8400,41,-0.4427
ENSG00000135250,SRPK2,143,-0.3629,106,-0.8375,126,-0.5594,267,0.68602,294,0.85886,142,-0.3739,176,-0.0334
ENSG00000135249,RINT1,12,-0.0309,3,-1.8402,22,1.05311,7,-0.7842,8,-0.5644,15,0.30670,14,0.33121
ENSG00000008282,SYPL1,66,2.03182,31,0.58775,11,-1.1286,19,-0.2187,20,-0.1305,14,-0.7506,8,-1.7505
ENSG00000105835,NAMPT,37,0.17656,22,-0.6410,20,-0.8397,34,0.03721,35,0.06138,39,0.25866,40,0.35985
ENSG00000005249,PRKAR2B,59,-0.9394,69,-0.7103,103,-0.0612,100,-0.1221,74,-0.5975,104,-0.0459,175,1.03652
ENSG00000105856,HBP1,23,0.47917,21,0.27263,13,-0.4174,16,-0.1703,21,0.32169,16,-0.1623,15,-0.3023
ENSG00000164597,COG5,26,0.39639,10,-1.1541,8,-1.3783,22,0.14823,21,0.04321,28,0.52393,24,0.32060
ENSG00000172209,GPR22,20,-1.1035,16,-1.4218,27,-0.6013,43,0.12782,58,0.64957,40,0.02447,57,0.72993
ENSG00000075790,BCAP29,74,-0.3908,52,-0.9359,67,-0.5377,112,0.28261,150,0.78910,100,0.08931,100,0.11114
ENSG00000233705,SLC26A4-AS1,91,-0.8058,79,-1.0246,222,0.65810,135,-0.1806,162,0.11835,191,0.39423,163,0.15459
ENSG00000105879,CBLL1,15,-0.1297,15,-0.0909,14,-0.2239,15,-0.1464,28,0.94616,12,-0.4418,15,-0.1424
ENSG00000091140,DLD,82,0.15098,41,-0.9624,72,-0.0593,62,-0.2982,85,0.21871,73,-0.0395,91,0.40061
ENSG00000091136,LAMB1,3,-3.0923,16,-0.8523,19,-0.5668,7,-1.9733,9,-1.7604,24,-0.2117,72,2.39546
ENSG00000091129,NRCAM,231,-0.5018,204,-0.6996,268,-0.2687,370,0.26583,363,0.23021,390,0.35416,350,0.20075
ENSG00000135241,PNPLA8,103,0.72501,59,-0.2109,63,-0.1039,80,0.29232,77,0.22135,48,-0.5460,54,-0.4061
ENSG00000177683,THAP5,44,0.39061,31,-0.1645,22,-0.6756,45,0.44933,36,0.07530,29,-0.2771,34,-0.0183
ENSG00000128590,DNAJB9,41,-0.0132,24,-0.8853,43,0.06898,30,-0.5169,41,-0.0045,68,0.84713,42,0.03068
ENSG00000184903,IMMP2L,7,-0.5419,11,0.15854,3,-1.7605,4,-1.2334,7,-0.5438,12,0.33517,18,1.19858
ENSG00000173114,LRRN3,67,0.60591,35,-0.4569,29,-0.7518,69,0.64840,84,0.99961,33,-0.5616,29,-0.8554
ENSG00000128512,DOCK4,58,-0.1453,46,-0.5180,41,-0.7111,30,-1.1963,22,-1.6441,72,0.19129,121,1.42331
ENSG00000198839,ZNF277,18,-0.2048,20,-0.0146,20,-0.0190,21,-0.0013,15,-0.5118,28,0.51014,21,0.05518
ENSG00000006652,IFRD1,33,-0.1218,32,-0.1728,26,-0.4772,28,-0.3655,25,-0.5501,35,-0.0229,52,0.79500
ENSG00000146802,TMEM168,9,-0.1364,12,0.23281,6,-0.7462,9,-0.2573,12,0.27251,8,-0.3232,13,0.40599
ENSG00000164603,BMT2,13,-0.4165,15,-0.1808,6,-1.4142,17,0.02216,25,0.67822,18,0.17199,19,0.28712
ENSG00000164604,GPR85,12,-0.4944,10,-0.7149,10,-0.7840,15,-0.1099,14,-0.2691,19,0.22370,25,0.91173
ENSG00000214194,SMIM30,56,0.55256,57,0.58942,35,-0.2126,25,-0.7770,25,-0.7738,44,0.14525,40,-0.0030
ENSG00000105976,MET,3,-3.2612,4,-2.8272,16,-0.9819,13,-1.2391,4,-2.8559,90,2.07450,53,1.27243
ENSG00000198898,CAPZA2,168,-0.3086,152,-0.4677,177,-0.2206,208,0.04434,228,0.19482,206,0.02485,242,0.34824
ENSG00000004866,ST7,8,-0.9154,9,-0.8124,13,-0.2203,17,0.17816,24,0.78839,10,-0.5676,19,0.49868
ENSG00000077063,CTTNBP2,17,-0.0062,18,0.13096,19,0.23006,15,-0.1192,14,-0.3172,10,-0.8283,20,0.38405
ENSG00000128534,LSM8,24,-0.2611,34,0.27812,29,0.02854,20,-0.5932,29,0.02204,25,-0.2286,34,0.34058
ENSG00000184408,KCND2,18,-0.9394,14,-1.3102,40,0.30113,31,-0.1498,36,0.11413,58,0.94831,35,0.09427
ENSG00000071243,ING3,17,0.77063,7,-0.5251,7,-0.6286,9,-0.2427,7,-0.5665,11,0.05038,13,0.39391
ENSG00000196937,FAM3C,93,-1.4124,120,-1.0176,154,-0.6342,180,-0.3871,234,0.04171,252,0.16398,397,1.20320
ENSG00000106278,PTPRZ1,272,1.16955,215,0.73813,78,-0.9289,87,-0.7529,92,-0.6737,151,0.13197,111,-0.4251
ENSG00000081803,CADPS2,31,0.22351,13,-1.1682,6,-2.3175,43,0.77939,98,2.52194,15,-0.9515,5,-2.5739
ENSG00000128609,NDUFA5,310,-0.2307,265,-0.4843,374,0.07245,427,0.29432,438,0.33819,348,-0.0431,350,-0.0433
ENSG00000106299,WASL,109,-0.2844,92,-0.5590,120,-0.1390,128,-0.0350,189,0.63026,106,-0.3395,150,0.27137
ENSG00000170775,GPR37,71,2.92461,29,0.94096,2,-3.0990,10,-0.8630,14,-0.3126,3,-2.4107,3,-2.7918
ENSG00000004059,ARF5,85,-0.8617,113,-0.4144,107,-0.4961,55,-1.5274,66,-1.2439,285,1.17229,228,0.94379
ENSG00000197157,SND1,44,-0.3872,51,-0.1393,39,-0.5705,42,-0.4343,49,-0.1924,83,0.67983,68,0.40359
ENSG00000128594,LRRC4,26,-0.7655,22,-1.0202,29,-0.5883,50,0.28709,45,0.10607,63,0.65947,52,0.39066
ENSG00000106344,RBM28,12,0.10751,14,0.26537,9,-0.4306,20,0.90091,10,-0.2513,8,-0.5481,10,-0.2620
ENSG00000106348,IMPDH1,25,0.07651,22,-0.1265,14,-0.7876,30,0.39919,22,-0.1242,33,0.56558,21,-0.1745
ENSG00000165055,METTL2B,18,0.37297,12,-0.3214,16,0.10962,8,-0.9939,17,0.25007,9,-0.6613,18,0.44903
ENSG00000128595,CALU,33,-0.6885,47,-0.1181,70,0.54522,36,-0.5342,36,-0.5661,49,-0.0678,68,0.57650
ENSG00000128596,CCDC136,43,-0.6337,37,-0.8997,102,0.78726,79,0.34063,55,-0.2505,102,0.77544,49,-0.5078
ENSG00000128524,ATP6V1F,333,-0.2989,348,-0.2271,491,0.33938,391,-0.0400,373,-0.1164,435,0.13523,417,0.07643
ENSG00000064419,TNPO3,15,0.13936,10,-0.5767,13,-0.1150,11,-0.3393,23,0.80774,12,-0.2734,14,0.02220
ENSG00000158457,TSPAN33,21,0.50610,20,0.38732,5,-1.7542,22,0.51593,26,0.82524,13,-0.3164,10,-0.8209
ENSG00000158467,AHCYL2,43,0.62072,32,0.13667,31,0.08558,32,0.12494,25,-0.2361,30,0.01463,21,-0.5690
ENSG00000128578,STRIP2,8,-2.0419,11,-1.5380,15,-1.0848,4,-3.0950,4,-2.9391,52,0.94267,74,2.20806
ENSG00000240204,SMKR1,22,-0.0948,18,-0.3736,29,0.40177,17,-0.4449,16,-0.5546,32,0.57974,24,0.10859
ENSG00000106459,NRF1,9,-0.1578,13,0.53089,5,-0.8804,12,0.36803,9,-0.1335,9,-0.0246,10,-0.0050
ENSG00000186591,UBE2H,69,0.04914,66,-0.0203,78,0.23803,50,-0.4630,62,-0.1345,59,-0.2177,77,0.25884
ENSG00000091732,ZC3HC1,13,0.46845,5,-0.9852,9,-0.0966,8,-0.3189,7,-0.3733,15,0.69429,10,0.07565
ENSG00000128607,KLHDC10,47,0.12106,23,-1.0058,28,-0.7064,55,0.37885,67,0.70946,45,0.05634,43,-0.0523
ENSG00000146842,TMEM209,12,0.23675,6,-0.6638,14,0.57477,7,-0.5413,11,0.08678,8,-0.3639,11,0.19890
ENSG00000106477,CEP41,21,-0.2152,21,-0.1762,16,-0.6694,13,-0.9299,35,0.64234,19,-0.3937,33,0.66401
ENSG00000106484,MEST,29,-0.0218,21,-0.5218,16,-0.9625,35,0.27845,58,1.17249,20,-0.6400,29,-0.0573
ENSG00000286214,AUXG01000058.1,228,-0.0835,121,-1.0812,188,-0.3914,418,0.96140,435,1.03655,170,-0.5552,179,-0.5364
ENSG00000226380,AC016831.1,8,-0.3662,2,-2.0755,2,-2.3342,28,1.79021,22,1.34468,5,-1.1110,7,-0.5934
ENSG00000231721,LINC-PINT,20,-0.3153,20,-0.3180,24,-0.0436,27,0.12465,19,-0.4059,20,-0.3094,33,0.60887
ENSG00000128585,MKLN1,55,0.47408,33,-0.3691,30,-0.5386,55,0.46304,48,0.23087,35,-0.2855,38,-0.1397
ENSG00000128567,PODXL,28,0.26663,36,0.68752,10,-1.3215,28,0.22830,10,-1.3506,31,0.39476,25,0.05874
ENSG00000221866,PLXNA4,19,-0.6064,15,-0.9646,20,-0.5426,30,0.07459,25,-0.2049,28,-0.0264,45,0.95569
ENSG00000106554,CHCHD3,26,-0.3120,22,-0.5881,53,0.87362,25,-0.3975,19,-0.7872,51,0.79125,29,-0.1577
ENSG00000131558,EXOC4,55,0.27135,41,-0.2272,25,-0.9797,68,0.63355,53,0.20749,38,-0.3181,47,0.00620
ENSG00000205060,SLC35B4,47,0.08455,28,-0.7272,35,-0.3612,43,-0.0496,53,0.29748,45,0.00667,52,0.31262
ENSG00000085662,AKR1B1,83,-0.5107,102,-0.1864,125,0.14906,73,-0.7115,98,-0.2546,161,0.57633,137,0.34753
ENSG00000172331,BPGM,19,-0.0712,19,-0.0418,20,0.06008,19,-0.0310,30,0.72289,18,-0.1311,16,-0.4154
ENSG00000122786,CALD1,27,0.49396,33,0.80481,13,-0.6672,28,0.53678,20,0.00642,22,0.10285,9,-1.2882
ENSG00000122783,CYREN,20,0.50750,19,0.45587,9,-0.6821,13,-0.1758,13,-0.1445,16,0.14388,13,-0.2195
ENSG00000105875,WDR91,14,0.33634,12,0.13469,12,0.07584,9,-0.3139,11,-0.0242,9,-0.2945,11,0.00142
ENSG00000080802,CNOT4,21,0.18373,21,0.14331,13,-0.6047,21,0.15144,30,0.76173,14,-0.5198,16,-0.2773
ENSG00000155561,NUP205,12,-0.2065,8,-0.6909,11,-0.2841,13,-0.0730,27,1.18669,13,-0.0099,11,-0.2890
ENSG00000243317,STMP1,65,0.38099,91,0.97184,54,0.06190,58,0.20714,53,0.05805,37,-0.5081,27,-1.1297
ENSG00000105887,MTPN,242,-0.4302,162,-1.0574,267,-0.2759,323,0.03820,491,0.75487,216,-0.6123,413,0.54198
ENSG00000105894,PTN,683,1.32213,524,0.82422,257,-0.3762,291,-0.1791,224,-0.5937,289,-0.1896,163,-1.2097
ENSG00000157680,DGKI,28,0.11196,12,-1.1263,24,-0.1234,26,0.03328,42,0.82297,9,-1.5700,32,0.45559
ENSG00000122779,TRIM24,14,-0.7446,22,-0.0344,22,-0.0752,16,-0.5656,18,-0.3924,19,-0.3105,36,0.94057
ENSG00000122778,KIAA1549,16,-0.5571,8,-1.4797,12,-1.0099,42,1.08837,31,0.54835,20,-0.1595,25,0.20325
ENSG00000157741,UBN2,18,0.20079,12,-0.4625,10,-0.7693,22,0.52763,21,0.41309,17,0.12765,14,-0.2233
ENSG00000164898,FMC1,69,0.08708,90,0.53589,99,0.70763,42,-0.6965,31,-1.1894,45,-0.6127,74,0.23738
ENSG00000146963,LUC7L2,49,-0.2066,59,0.07826,33,-0.8145,68,0.33387,69,0.34822,47,-0.2726,61,0.16067
ENSG00000236279,CLEC2L,11,-1.6841,14,-1.3792,56,0.82147,31,-0.1721,31,-0.1775,57,0.83403,38,0.19480
ENSG00000064393,HIPK2,158,1.17544,159,1.18247,84,0.05978,88,0.13813,60,-0.4706,39,-1.1328,29,-1.7331
ENSG00000157800,SLC37A3,18,-0.2645,9,-1.3141,17,-0.3449,20,-0.1154,36,0.87512,25,0.26705,23,0.13139
ENSG00000133606,MKRN1,63,-0.4335,57,-0.5987,121,0.64820,75,-0.1436,68,-0.3038,108,0.44900,84,0.02895
ENSG00000146966,DENND2A,22,0.89633,17,0.44221,8,-0.7332,13,-0.0780,14,0.13283,10,-0.4368,10,-0.4314
ENSG00000133597,ADCK2,40,0.36377,19,-0.8297,32,-0.0263,42,0.42836,32,-0.0171,26,-0.3703,34,0.09720
ENSG00000090266,NDUFB2,828,0.28792,770,0.16495,930,0.48688,677,-0.0472,403,-0.8748,780,0.18813,593,-0.3011
ENSG00000157764,BRAF,28,-0.3029,23,-0.6123,28,-0.3190,32,-0.1380,50,0.64087,35,0.04346,39,0.24095
ENSG00000090263,MRPS33,89,-0.3720,118,0.08722,120,0.11319,102,-0.1567,74,-0.6620,157,0.56743,118,0.10490
ENSG00000261115,TMEM178B,22,-1.0626,26,-0.8027,50,0.24804,36,-0.2856,41,-0.1075,45,0.04526,64,0.78485
ENSG00000006530,AGK,23,-0.6767,20,-0.8290,44,0.40299,28,-0.3525,29,-0.2895,44,0.38439,45,0.51215
ENSG00000257093,DENND11,30,-0.0338,34,0.19295,27,-0.1905,40,0.44755,42,0.53691,18,-0.8443,26,-0.2623
ENSG00000106028,SSBP1,99,-0.2135,129,0.21439,142,0.38356,89,-0.3839,73,-0.7041,143,0.39419,115,0.02823
ENSG00000211772,TRBC2,10,-1.2737,5,-2.2592,94,2.82556,35,0.71242,14,-0.7298,17,-0.4725,4,-2.6706
ENSG00000106123,EPHB6,100,-0.1296,31,-1.9371,153,0.58326,229,1.32342,153,0.57650,76,-0.5673,63,-0.9710
ENSG00000197448,GSTK1,39,0.23625,41,0.31572,25,-0.4841,24,-0.5745,26,-0.4551,50,0.63935,34,-0.0122
ENSG00000159784,FAM131B,57,-0.1562,43,-0.5978,62,-0.0357,66,0.08509,67,0.10596,60,-0.0841,74,0.32248
ENSG00000272619,AC093673.2,18,0.75232,14,0.37645,6,-0.8972,18,0.80794,16,0.59168,6,-0.9250,6,-1.1426
ENSG00000159840,ZYX,33,-0.2841,24,-0.7700,55,0.54911,48,0.32477,48,0.29718,32,-0.3332,38,-0.0632
ENSG00000198420,TCAF1,98,-0.3246,51,-1.3254,80,-0.6399,165,0.54284,265,1.41914,40,-1.7024,129,0.14231
ENSG00000174469,CNTNAP2,39,-1.6592,107,-0.0795,109,-0.0474,87,-0.4105,158,0.57405,173,0.73799,113,0.01043
ENSG00000055130,CUL1,31,-0.9732,37,-0.6715,51,-0.1886,42,-0.4834,87,0.72870,81,0.60176,63,0.19495
ENSG00000155660,PDIA4,41,0.59523,21,-0.5194,20,-0.5512,28,-0.0232,29,0.02590,38,0.47664,26,-0.1829
ENSG00000170265,ZNF282,12,0.15147,4,-1.3533,8,-0.5030,5,-1.3030,13,0.18197,11,-0.0243,18,1.00710
ENSG00000204946,ZNF783,18,0.15965,10,-0.7707,17,0.05795,16,-0.0021,14,-0.2463,20,0.33793,18,0.15284
ENSG00000196453,ZNF777,15,-0.0847,15,-0.1373,11,-0.6289,16,-0.0065,18,0.20964,31,1.16993,11,-0.6798
ENSG00000181220,ZNF746,13,-0.5898,18,-0.1055,17,-0.2245,24,0.38027,15,-0.3677,16,-0.2424,25,0.51695
ENSG00000133619,KRBA1,12,0.23515,5,-0.9541,2,-1.9832,17,0.84696,12,0.23967,15,0.68069,9,-0.2626
ENSG00000171130,ATP6V0E2,351,-0.0165,269,-0.4510,281,-0.3782,429,0.31812,353,-0.0108,489,0.54079,334,-0.1163
ENSG00000127399,LRRC61,8,-0.5030,8,-0.6009,23,1.16373,16,0.51587,13,0.17067,5,-1.2817,10,-0.2727
ENSG00000106538,RARRES2,40,0.45231,78,1.72072,15,-1.1200,22,-0.4684,29,-0.0376,18,-0.8296,20,-0.7591
ENSG00000214022,REPIN1,80,1.13378,46,0.16427,20,-1.1479,47,0.19320,38,-0.1406,36,-0.2502,33,-0.4110
ENSG00000284691,AC073111.4,15,-0.0212,12,-0.3213,17,0.24434,14,-0.0763,26,0.90523,12,-0.3337,12,-0.4416
ENSG00000106565,TMEM176B,75,2.00619,36,0.58404,22,-0.2241,16,-0.7229,13,-1.0866,19,-0.4285,11,-1.4111
ENSG00000002933,TMEM176A,35,1.91419,19,0.78116,11,-0.1255,6,-1.1398,8,-0.5595,8,-0.6363,5,-1.5265
ENSG00000055118,KCNH2,23,-0.5681,36,0.13273,39,0.29091,18,-0.9272,21,-0.7090,60,1.03848,33,0.00625
ENSG00000197150,ABCB8,43,0.14172,34,-0.2151,55,0.56023,42,0.12199,39,0.00325,40,0.01687,30,-0.4679
ENSG00000213199,ASIC3,9,-0.8064,11,-0.5716,20,0.38631,13,-0.3419,18,0.17828,27,0.88868,14,-0.1596
ENSG00000164885,CDK5,80,-0.9401,111,-0.4282,151,0.06195,113,-0.4009,100,-0.5955,177,0.33315,214,0.80739
ENSG00000164889,SLC4A2,30,2.06491,15,0.71323,8,-0.2294,4,-1.4474,4,-1.2771,5,-0.8581,6,-0.9287
ENSG00000164896,FASTK,77,-0.0155,63,-0.3346,53,-0.6024,118,0.72654,106,0.52532,69,-0.1928,67,-0.2783
ENSG00000164897,TMUB1,35,0.23501,32,0.07405,34,0.16925,38,0.37208,35,0.23189,24,-0.4141,23,-0.5031
ENSG00000133612,AGAP3,234,-0.3444,199,-0.5996,321,0.17163,476,0.85358,318,0.15663,234,-0.3491,267,-0.1523
ENSG00000033050,ABCF2,33,-0.5565,36,-0.4212,32,-0.6110,71,0.69201,60,0.39189,39,-0.3258,53,0.23564
ENSG00000033100,CHPF2,19,-0.2075,12,-0.9084,20,-0.1151,30,0.60086,14,-0.6870,27,0.42032,24,0.24084
ENSG00000082014,SMARCD3,221,0.58608,150,-0.0659,146,-0.1157,223,0.60062,226,0.62582,141,-0.1676,72,-1.3543
ENSG00000013374,NUB1,33,-0.0785,32,-0.1233,28,-0.3266,33,-0.0763,33,-0.0598,47,0.49647,35,0.03858
ENSG00000187260,WDR86,8,-0.1877,15,0.82572,5,-0.8193,5,-0.9118,5,-0.8246,8,-0.2167,13,0.73571
ENSG00000106615,RHEB,250,-0.0820,194,-0.4884,197,-0.4628,343,0.44664,338,0.42359,260,-0.0180,260,-0.0204
ENSG00000106617,PRKAG2,61,0.07627,39,-0.6183,48,-0.3133,59,0.04055,97,0.88172,45,-0.4065,57,-0.0225
ENSG00000239911,PRKAG2-AS1,77,-0.3199,62,-0.6597,108,0.23044,98,0.06706,87,-0.1259,90,-0.0634,114,0.39433
ENSG00000178234,GALNT11,68,-0.5440,53,-0.9196,98,0.03540,95,-0.0010,96,0.01325,93,-0.0353,130,0.62528
ENSG00000055609,KMT2C,39,0.28639,37,0.19590,26,-0.3692,37,0.23551,32,-0.0287,22,-0.6507,34,0.08494
ENSG00000261455,LINC01003,33,0.31602,25,-0.1548,25,-0.1168,29,0.07295,22,-0.3130,28,0.04821,28,0.04890
ENSG00000133627,ACTR3B,59,-0.9122,49,-1.1999,86,-0.3254,54,-1.0436,108,0.05191,117,0.17569,183,1.21259
ENSG00000130226,DPP6,125,-1.1021,159,-0.7346,185,-0.4990,194,-0.4207,297,0.27648,274,0.14245,389,0.91891
ENSG00000273344,PAXIP1-AS1,14,-0.1754,14,-0.1318,7,-1.1619,16,0.08209,18,0.18596,17,0.14865,19,0.39326
ENSG00000220575,HTR5A-AS1,9,-0.8353,12,-0.4373,20,0.42655,7,-1.1322,8,-1.0277,13,-0.2112,27,1.19513
ENSG00000157219,HTR5A,7,-1.1458,6,-1.2712,10,-0.6032,8,-0.9410,17,0.24266,18,0.34315,26,1.17988
ENSG00000186480,INSIG1,100,1.01225,45,-0.3487,32,-0.8680,68,0.32356,96,0.92376,40,-0.5165,33,-0.9498
ENSG00000184863,RBM33,31,0.22438,25,-0.1520,23,-0.2767,27,0.00759,27,0.01403,19,-0.5882,32,0.35674
ENSG00000182648,LINC01006,6,-1.0949,12,0.01161,5,-1.3489,11,-0.0571,6,-0.9319,24,1.20108,15,0.50205
ENSG00000105983,LMBR1,32,-0.7539,29,-0.9168,83,0.83268,41,-0.3681,46,-0.1810,41,-0.3339,69,0.59823
ENSG00000009335,UBE3C,31,-0.8902,33,-0.8051,80,0.63689,49,-0.1855,51,-0.1220,49,-0.1816,73,0.57372
ENSG00000105993,DNAJB6,258,-0.1475,173,-0.7859,309,0.14968,298,0.08938,394,0.56037,202,-0.5414,313,0.20181
ENSG00000155093,PTPRN2,188,-0.5557,169,-0.7269,324,0.32922,195,-0.4976,292,0.15815,362,0.52154,298,0.22422
ENSG00000117868,ESYT2,43,-0.6269,50,-0.3839,59,-0.1299,71,0.17735,89,0.56349,77,0.30860,60,-0.0982
ENSG00000126870,WDR60,30,-0.1559,37,0.19312,29,-0.2164,32,-0.0644,33,0.02360,35,0.09980,34,0.05120
ENSG00000147364,FBXO25,25,-0.1358,29,0.10289,31,0.23120,32,0.26366,15,-0.9525,26,-0.0364,29,0.15673
ENSG00000180190,TDRP,14,-0.4749,14,-0.5013,18,-0.0914,26,0.49647,16,-0.3085,25,0.44270,20,0.09944
ENSG00000104714,ERICH1,14,0.03725,11,-0.4360,9,-0.6175,16,0.22358,15,0.06414,16,0.17399,16,0.22069
ENSG00000198010,DLGAP2,13,-1.6059,17,-1.2521,39,0.08473,29,-0.4154,57,0.70816,32,-0.2361,56,0.83495
ENSG00000182372,CLN8,36,1.34988,16,-0.0827,11,-0.5990,19,0.21465,22,0.44185,14,-0.2514,7,-1.3426
ENSG00000253982,AC100810.1,87,0.42415,96,0.59318,102,0.69388,52,-0.4279,40,-0.8500,64,-0.0868,50,-0.5433
ENSG00000104728,ARHGEF10,29,1.74033,16,0.66663,3,-1.9159,8,-0.5395,12,0.18166,3,-1.9913,8,-0.4885
ENSG00000176595,KBTBD11,86,-0.3942,120,0.13624,118,0.11218,97,-0.2022,97,-0.2058,82,-0.4708,141,0.48683
ENSG00000036448,MYOM2,8,-0.4025,7,-0.5613,9,-0.1937,17,0.88617,12,0.32083,12,0.26600,8,-0.4489
ENSG00000183117,CSMD1,11,-1.1949,15,-0.8033,27,0.10887,13,-0.9912,29,0.26936,23,-0.1549,40,1.02670
ENSG00000155189,AGPAT5,57,0.47606,46,0.09483,24,-0.9207,42,-0.0388,71,0.84608,33,-0.4332,36,-0.3299
ENSG00000275342,PRAG1,4,-2.4499,14,-0.5500,13,-0.6187,2,-3.1649,3,-2.5618,24,0.36365,48,2.20570
ENSG00000147324,MFHAS1,17,0.45568,14,0.14896,14,0.12640,10,-0.3042,14,0.21608,18,0.60285,7,-1.0311
