Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000223496,EXOSC6,1,-6.5804,204,0.76825,89,-0.7218,151,0.08893,155,0.13283,195,0.51078,81,-0.8735,141,-0.0116
ENSG00000090861,AARS,216,0.62987,204,0.70646,127,-0.2238,149,0.02669,82,-0.8946,109,-0.4645,98,-0.6284,109,-0.5015
ENSG00000189091,SF3B3,1,-5.8174,204,2.37809,40,-1.1266,79,-0.1016,33,-1.4049,27,-1.7172,41,-1.0753,44,-1.0484
ENSG00000157368,IL34,1,-5.9325,204,2.06271,0,-7.0114,113,0.35105,155,0.87572,30,-1.6968,36,-1.3894,26,-2.0081
ENSG00000132613,MTSS2,1,-6.4789,204,0.93849,51,-1.4664,85,-0.6979,65,-1.0907,157,0.26445,145,0.14474,172,0.47592
ENSG00000103043,VAC14,1,-5.8301,204,2.34100,9,-3.2950,48,-0.8780,83,-0.0275,34,-1.4021,69,-0.3260,38,-1.3203
ENSG00000172137,CALB2,98,-0.2189,204,1.36451,62,-0.9267,17,-2.7889,165,0.61251,51,-1.2057,94,-0.2794,71,-0.7726
ENSG00000166747,AP1G1,1,-5.9188,204,2.09762,49,-0.9376,39,-1.2732,81,-0.1604,43,-1.1254,34,-1.4805,65,-0.5431
ENSG00000182149,IST1,37,-1.6436,204,1.48536,107,-0.0134,85,-0.3818,44,-1.3617,66,-0.7644,83,-0.4210,79,-0.5367
ENSG00000103035,PSMD7,294,1.29657,204,0.88877,31,-2.2148,117,-0.2233,62,-1.1999,169,0.35778,82,-0.7806,61,-1.3016
ENSG00000090863,GLG1,347,0.81247,204,-0.0670,240,0.20649,305,0.60072,242,0.22278,104,-1.0803,168,-0.3587,150,-0.5742
ENSG00000186187,ZNRF1,156,0.66730,204,1.61740,53,-1.0402,81,-0.3784,42,-1.3911,89,-0.2350,31,-1.8219,38,-1.6159
ENSG00000050820,BCAR1,96,-0.1865,204,1.49481,103,-0.0656,160,0.63674,39,-1.5442,32,-1.8475,59,-0.9235,43,-1.4890
ENSG00000153774,CFDP1,20,-2.4864,204,1.53771,169,0.74833,73,-0.5824,62,-0.8381,73,-0.5734,62,-0.8346,50,-1.2442
ENSG00000034713,GABARAPL2,94,-1.3464,204,-0.2002,243,0.11998,221,-0.0318,263,0.24652,290,0.39986,398,0.93085,181,-0.3756
ENSG00000166848,TERF2IP,30,-3.0429,204,-0.2450,219,-0.0855,468,1.17289,193,-0.2853,351,0.67892,254,0.15013,208,-0.1817
ENSG00000103111,MON1B,1,-6.0353,204,1.80569,55,-0.8876,47,-1.1121,69,-0.5469,73,-0.4516,65,-0.6363,77,-0.4127
ENSG00000178573,MAF,181,0.77492,204,1.37195,137,0.31897,31,-1.9657,45,-1.3825,30,-1.9995,82,-0.4996,60,-1.0307
ENSG00000166454,ATMIN,26,-2.4224,204,1.01289,110,-0.2418,132,0.04481,137,0.09414,155,0.29809,117,-0.1473,64,-1.1558
ENSG00000140905,GCSH,1,-6.4840,204,0.92960,154,0.22875,42,-1.7625,100,-0.4510,100,-0.4454,124,-0.1116,167,0.40553
ENSG00000153815,CMIP,159,-0.2825,204,0.12898,91,-1.1369,294,0.69895,264,0.52372,297,0.72032,142,-0.4649,121,-0.7690
ENSG00000197943,PLCG2,1136,2.72187,204,-0.4605,343,0.45017,55,-2.3282,219,-0.2679,106,-1.3673,102,-1.4221,141,-1.0214
ENSG00000135698,MPHOSPH6,1,-5.8732,204,2.21989,0,-6.9645,76,-0.2050,30,-1.5926,135,0.70620,61,-0.5591,22,-2.2111
ENSG00000140945,CDH13,254,1.30775,204,1.28881,33,-1.8802,139,0.29243,54,-1.1725,40,-1.6007,56,-1.1140,44,-1.5771
ENSG00000230989,HSBP1,341,0.76643,204,-0.0888,139,-0.6631,165,-0.4037,294,0.52013,301,0.55899,252,0.26912,120,-0.9543
ENSG00000103154,NECAB2,1,-6.5974,204,0.74060,66,-1.1962,177,0.32958,229,0.75781,257,0.94984,116,-0.3431,64,-1.3399
ENSG00000140943,MBTPS1,184,0.61331,204,1.07155,240,1.06630,92,-0.4813,104,-0.3058,45,-1.5652,30,-2.1595,39,-1.8743
ENSG00000103160,HSDL1,59,-0.6261,204,2.13471,21,-2.1445,83,-0.1117,10,-3.1788,41,-1.1919,50,-0.8930,52,-0.9034
ENSG00000103187,COTL1,49,-0.8728,204,2.24527,9,-3.2476,16,-2.5558,2,-5.2000,59,-0.5843,71,-0.3036,67,-0.4385
ENSG00000103194,USP10,32,-1.7854,204,1.58680,91,-0.2105,70,-0.6223,146,0.54128,65,-0.7289,53,-1.0375,41,-1.5367
ENSG00000135709,KIAA0513,27,-2.8506,204,0.21636,73,-1.4129,288,0.73627,351,1.07520,216,0.26386,211,0.22953,118,-0.7363
ENSG00000131143,COX4I1,681,0.64858,204,-1.4345,581,0.38677,389,-0.2535,618,0.48846,329,-0.5111,587,0.40391,613,0.53983
ENSG00000103264,FBXO31,56,-0.9292,204,1.62699,25,-2.1392,134,0.41186,65,-0.7220,121,0.24955,40,-1.4273,42,-1.4635
ENSG00000140941,MAP1LC3B,175,-0.0767,204,0.21015,109,-0.8080,213,0.23810,238,0.41749,125,-0.6029,273,0.64412,138,-0.4907
ENSG00000140948,ZCCHC14,49,-0.8798,204,2.21276,39,-1.2309,49,-0.8836,59,-0.6151,7,-3.6301,52,-0.8117,47,-1.0296
ENSG00000154118,JPH3,1,-6.8055,204,0.41618,56,-1.6644,173,0.06200,184,0.16162,261,0.72865,165,-0.0145,190,0.23798
ENSG00000103257,SLC7A5,1,-6.8158,204,0.40072,630,2.37010,146,-0.2142,109,-0.6615,90,-0.9527,58,-1.6267,99,-0.8779
ENSG00000167508,MVD,23,-2.2468,204,1.58314,86,-0.3027,82,-0.3891,111,0.08578,57,-0.9388,28,-1.9881,77,-0.5193
ENSG00000198931,APRT,1,-5.8654,204,2.24140,48,-0.9074,58,-0.6229,62,-0.5073,56,-0.6611,41,-1.1335,37,-1.3833
ENSG00000167515,TRAPPC2L,1,-6.2135,204,1.38237,150,0.46249,103,-0.1295,90,-0.3382,52,-1.1655,73,-0.6565,76,-0.6530
ENSG00000167522,ANKRD11,497,1.49736,204,-0.0129,66,-1.7139,124,-0.7769,373,0.98551,145,-0.5351,147,-0.5139,145,-0.5868
ENSG00000197912,SPG7,1,-6.3208,204,1.22164,110,-0.1272,102,-0.2430,82,-0.5843,93,-0.3767,104,-0.2122,103,-0.2556
ENSG00000167526,RPL13,2023,1.09322,204,-2.7380,2984,1.80757,727,-0.5685,663,-0.7099,945,-0.1602,931,-0.1841,1311,0.40907
ENSG00000131165,CHMP1A,124,-0.0694,204,0.99812,88,-0.6077,127,-0.0259,107,-0.2996,139,0.11065,89,-0.5864,70,-1.0209
ENSG00000185324,CDK10,1,-5.7840,204,2.47881,4,-4.1808,61,-0.4639,55,-0.6235,26,-1.7417,29,-1.5505,56,-0.6282
ENSG00000141002,TCF25,455,1.44502,204,0.10773,114,-0.8104,204,0.08979,229,0.27480,150,-0.3980,145,-0.4459,107,-0.9803
ENSG00000258947,TUBB3,1,-7.2783,204,-0.2448,96,-1.3411,550,1.46252,268,0.23901,286,0.33954,233,0.01396,248,0.12766
ENSG00000140995,DEF8,1,-6.0765,204,1.71887,38,-1.4736,95,-0.0855,50,-1.0763,71,-0.5303,94,-0.0981,71,-0.5763
ENSG00000003249,DBNDD1,1,-5.9212,204,2.09167,10,-3.1991,80,-0.1845,23,-2.0231,84,-0.1040,97,0.11489,42,-1.2636
ENSG00000141252,VPS53,43,-1.5760,204,1.15065,24,-2.4101,111,-0.1435,156,0.39252,113,-0.1195,89,-0.4884,97,-0.3911
ENSG00000167699,GLOD4,1,-6.1180,204,1.62785,149,0.58921,83,-0.3481,101,-0.0365,60,-0.8243,77,-0.4527,27,-2.1475
ENSG00000159842,ABR,223,-0.6758,204,-0.9605,179,-1.0082,699,1.17785,439,0.39262,544,0.74696,422,0.32722,334,-0.0527
ENSG00000108953,YWHAE,471,-0.3657,204,-1.8609,498,-0.2797,1133,1.06653,693,0.24525,926,0.72201,891,0.65684,659,0.18232
ENSG00000167193,CRK,38,-2.0795,204,0.60745,329,1.28275,125,-0.3174,105,-0.5881,78,-1.0325,169,0.16610,112,-0.5290
ENSG00000174238,PITPNA,1,-5.9931,204,1.45572,142,0.42180,65,-0.8130,45,-1.3660,79,-0.4984,105,-0.0660,77,-0.5886
ENSG00000167703,SLC43A2,87,-0.1123,204,1.97461,0,-7.0622,80,-0.2267,56,-0.7878,37,-1.4097,22,-2.1329,65,-0.6143
ENSG00000174231,PRPF8,40,-1.7436,204,1.06112,224,0.94250,122,-0.0500,95,-0.4381,41,-1.7068,117,-0.1214,69,-0.9984
ENSG00000132383,RPA1,130,0.41921,204,1.73327,35,-1.6010,127,0.38445,39,-1.4408,27,-1.9608,68,-0.5896,31,-1.8817
ENSG00000141258,SGSM2,1,-6.5483,204,0.82128,85,-0.7638,90,-0.6780,119,-0.2449,164,0.26468,79,-0.8703,191,0.57737
ENSG00000070444,MNT,162,0.88707,204,1.92833,16,-2.6719,84,-0.1721,22,-2.1622,26,-1.9320,65,-0.5742,25,-2.1208
ENSG00000007168,PAFAH1B1,10,-4.2529,204,0.20412,203,0.15475,266,0.59371,242,0.43706,215,0.24786,203,0.15893,138,-0.4975
ENSG00000132361,CLUH,2,-5.6690,204,1.82831,47,-1.1180,68,-0.5435,138,0.56689,24,-2.0668,81,-0.2856,48,-1.1588
ENSG00000132359,RAP1GAP2,1,-6.2775,204,1.30354,65,-0.8767,138,0.28117,220,1.06690,57,-1.0829,39,-1.6559,69,-0.8613
ENSG00000004660,CAMKK1,3,-5.3819,204,0.63027,80,-0.9808,295,1.10400,274,0.97826,128,-0.2572,109,-0.5093,81,-1.0363
ENSG00000132382,MYBBP1A,1,-6.0014,204,1.89218,54,-0.8756,54,-0.8648,131,0.51038,93,-0.0404,40,-1.3081,31,-1.7830
ENSG00000141456,PELP1,93,-0.1066,204,1.73412,54,-0.9385,47,-1.1665,85,-0.2428,81,-0.3235,42,-1.3250,42,-1.4051
ENSG00000141480,ARRB2,1,-5.8873,204,2.18142,15,-2.6230,82,-0.1060,79,-0.1712,39,-1.2481,43,-1.0869,48,-0.9897
ENSG00000142507,PSMB6,5,-4.6472,204,1.09442,180,0.59572,94,-0.4358,145,0.24046,111,-0.1885,102,-0.3179,62,-1.1565
ENSG00000141503,MINK1,1,-6.2780,204,1.30273,63,-0.9230,140,0.31257,133,0.23181,157,0.49523,76,-0.6537,44,-1.5797
ENSG00000108528,SLC25A11,133,-0.2722,204,0.52777,57,-1.5632,223,0.55686,241,0.68397,135,-0.2488,151,-0.0714,94,-0.8657
ENSG00000108523,RNF167,1,-6.2300,204,1.39648,115,0.05282,85,-0.4194,166,0.63940,72,-0.6760,64,-0.8507,56,-1.1309
ENSG00000108518,PFN1,186,-0.1006,204,0.05367,646,2.07007,193,-0.0452,50,-2.0755,58,-1.8636,93,-1.1627,172,-0.2464
ENSG00000108509,CAMTA2,42,-1.8642,204,0.73664,101,-0.5553,217,0.66409,98,-0.6023,149,0.04955,123,-0.2493,123,-0.2764
ENSG00000129250,KIF1C,1,-6.0716,204,1.73000,112,0.17404,21,-2.3012,6,-4.0456,12,-3.1242,50,-1.0736,143,0.66216
ENSG00000029725,RABEP1,1,-6.3869,204,1.10005,52,-1.3306,161,0.41201,142,0.21548,98,-0.3698,87,-0.5577,108,-0.2436
ENSG00000108561,C1QBP,1,-6.2000,204,1.45656,32,-1.8708,173,0.74603,54,-1.0790,54,-1.0745,89,-0.3222,94,-0.2590
ENSG00000091592,NLRP1,4,-4.8624,204,1.25352,76,-0.6839,133,0.19603,128,0.13745,168,0.57787,38,-1.7064,67,-0.9300
ENSG00000179314,WSCD1,87,0.04483,204,2.32458,0,-6.9288,65,-0.4070,19,-2.2068,32,-1.4689,46,-0.9407,36,-1.4060
ENSG00000091622,PITPNM3,1,-6.2539,204,1.34932,1,-6.6761,109,-0.0637,120,0.08269,113,-7.5231,137,0.30493,78,-0.6353
ENSG00000219200,RNASEK,122,-1.2113,204,-0.5235,430,0.76630,296,0.15305,278,0.05460,281,0.07186,379,0.55498,279,0.06844
ENSG00000258315,C17orf49,78,-0.4022,204,1.71499,117,0.24439,48,-1.1345,16,-2.7664,92,-0.1327,62,-0.7566,41,-1.4663
ENSG00000132535,DLG4,64,-1.7487,204,0.00217,127,-0.7337,312,0.69358,144,-0.5424,340,0.84002,182,-0.1765,229,0.21259
ENSG00000072778,ACADVL,1,-6.5315,204,0.84931,297,1.28161,123,-0.1817,34,-2.1050,73,-0.9667,195,0.55960,90,-0.7143
ENSG00000170296,GABARAP,291,-0.1371,204,-0.8222,545,0.88431,370,0.24231,143,-1.2210,447,0.55100,419,0.44407,334,0.09104
ENSG00000175826,CTDNEP1,1,-6.2911,204,1.27779,161,0.52094,138,0.27065,109,-0.1055,65,-0.8969,76,-0.6581,60,-1.1029
ENSG00000132507,EIF5A,33,-2.5760,204,0.21265,282,0.70023,254,0.52712,178,-0.0494,260,0.56352,136,-0.4636,131,-0.5677
ENSG00000132522,GPS2,148,0.52476,204,1.53081,165,0.70431,54,-1.0316,11,-3.2994,33,-1.7535,26,-2.1074,62,-0.9079
ENSG00000205544,TMEM256,164,0.61373,204,1.38807,111,-0.0138,54,-1.1094,47,-1.3087,73,-0.6629,84,-0.4393,43,-1.5473
ENSG00000169992,NLGN2,1,-6.3639,204,1.14193,113,-0.1315,187,0.68441,87,-0.5384,97,-0.3582,102,-0.2863,75,-0.8272
ENSG00000174282,ZBTB4,191,0.30758,204,0.53928,102,-0.6742,138,-0.2010,216,0.50850,133,-0.2648,114,-0.5003,113,-0.5632
ENSG00000181222,POLR2A,17,-3.1908,204,0.69324,113,-0.4123,247,0.84542,130,-0.1900,163,0.16489,98,-0.6282,119,-0.3629
ENSG00000161960,EIF4A1,391,0.71598,204,-0.4032,444,0.93490,388,0.70654,189,-0.4460,252,0.00571,229,-0.1465,131,-1.0864
ENSG00000129245,FXR2,1,-6.1780,204,1.50161,133,0.33394,126,0.24989,79,-0.4805,64,-0.8012,46,-1.3039,62,-0.9163
ENSG00000141504,SAT2,24,-2.1862,204,1.56960,140,0.46196,57,-0.9539,96,-0.1371,42,-1.3831,96,-0.1511,45,-1.3793
ENSG00000129244,ATP1B2,122,-1.5241,204,-0.8991,72,-2.3004,160,-1.1197,270,-0.3252,394,0.27499,1370,2.58227,326,-0.0306
ENSG00000108947,EFNB3,1,-6.1663,204,1.52556,6,-4.2154,140,0.43475,128,0.29006,152,0.57448,43,-1.3869,46,-1.3605
ENSG00000183011,NAA38,76,-1.5310,204,-0.0294,100,-1.1145,153,-0.4732,265,0.39783,335,0.78749,329,0.75519,203,-0.0325
ENSG00000170004,CHD3,1,-6.5244,204,0.85423,47,-1.6170,126,-0.1340,159,0.23851,174,0.38059,83,-0.7829,154,0.20713
ENSG00000170043,TRAPPC1,23,-2.4894,204,1.11427,64,-1.0215,217,0.92284,45,-1.5510,145,0.25641,94,-0.4343,81,-0.7112
ENSG00000179094,PER1,1,-6.6186,204,0.70610,448,1.94620,109,-0.4524,68,-1.1785,68,-1.1685,138,-0.0865,82,-0.9654
ENSG00000220205,VAMP2,175,-1.7748,204,-1.7731,302,-0.9612,1257,1.34815,658,0.25026,1367,1.50272,575,0.03423,622,0.17865
ENSG00000161970,RPL26,562,0.52367,204,-1.2432,646,0.75538,187,-1.1978,269,-0.6426,447,0.15222,446,0.14567,652,0.88898
ENSG00000166579,NDEL1,1,-5.8528,204,2.27621,31,-1.5449,94,0.13572,32,-1.5016,74,-0.2358,34,-1.4176,34,-1.5023
ENSG00000133026,MYH10,485,1.69284,204,0.24824,54,-1.8302,210,0.24616,181,0.00896,193,0.10978,94,-1.0010,77,-1.3983
ENSG00000007237,GAS7,202,-0.3355,204,-0.3901,109,-1.2728,461,1.00948,318,0.38882,353,0.55812,133,-0.9764,281,0.20829
ENSG00000065559,MAP2K4,46,-1.8310,204,0.59995,35,-2.2239,374,1.50966,137,-0.1714,163,0.09925,110,-0.5101,104,-0.6539
ENSG00000006740,ARHGAP44,1,-6.0627,204,1.75017,30,-1.8155,104,0.07784,129,0.42374,67,-0.6177,66,-0.6440,42,-1.3933
ENSG00000109099,PMP22,51,-1.4928,204,0.89782,230,0.87084,46,-1.6336,58,-1.2797,52,-1.4503,247,0.99346,95,-0.6027
ENSG00000011295,TTC19,1,-5.9435,204,2.03412,78,-0.2408,90,-0.0203,19,-2.3573,67,-0.4912,53,-0.8375,43,-1.2327
ENSG00000141027,NCOR1,12,-3.8034,204,0.51448,239,0.66069,106,-0.6255,163,0.04074,132,-0.2904,127,-0.3498,180,0.21530
ENSG00000170315,UBB,352,-1.3144,204,-2.3829,1300,0.73202,1372,0.82283,1170,0.55621,1044,0.36956,1415,0.87485,931,0.20539
ENSG00000175061,SNHG29,38,-2.4088,204,0.13751,376,1.12936,77,-1.3733,151,-0.3569,212,0.17156,210,0.16154,208,0.15698
ENSG00000170160,CCDC144A,678,2.73155,204,0.58620,31,-2.3862,6,-4.6484,157,0.02531,32,-2.3425,28,-2.5683,76,-1.1736
ENSG00000133030,MPRIP,52,-2.2722,204,-0.2886,368,0.71806,327,0.52346,407,0.88995,103,-1.2790,276,0.24392,229,-0.0561
ENSG00000154803,FLCN,1,-5.8367,204,2.32198,59,-0.5530,71,-0.2851,23,-1.9719,39,-1.1876,42,-1.0714,44,-1.0974
ENSG00000108551,RASD1,37,-2.3147,204,0.34041,247,0.58108,427,1.53510,85,-1.0828,169,-0.0303,96,-0.8997,112,-0.7265
ENSG00000108557,RAI1,1,-6.1066,204,1.65274,1,-6.8005,112,0.13620,92,-0.1627,179,0.91462,50,-1.0915,40,-1.5160
ENSG00000072310,SREBF1,1,-6.1349,204,1.59178,86,-0.3128,37,-1.5849,34,-1.6956,30,-1.8735,222,1.25290,64,-0.8133
ENSG00000175662,TOM1L2,5,-4.4188,204,1.36970,121,0.11557,78,-0.5695,92,-0.3232,63,-0.8912,133,0.25964,68,-0.8428
ENSG00000091542,ALKBH5,171,0.43719,204,0.98576,40,-1.7906,89,-0.5838,76,-0.8347,235,0.97163,68,-1.0094,71,-1.0066
ENSG00000072134,EPN2,81,-0.7050,204,1.02614,162,0.37155,70,-0.9314,81,-0.7153,116,-0.1526,88,-0.5919,100,-0.4173
ENSG00000072210,ALDH3A2,234,1.44165,204,1.74440,37,-1.5185,53,-0.9820,24,-2.1453,25,-2.0649,32,-1.7069,39,-1.5077
ENSG00000083290,ULK2,1,-5.8769,204,2.20965,25,-1.8637,74,-0.2507,27,-1.7514,30,-1.6368,65,-0.4525,63,-0.5520
ENSG00000128487,SPECC1,198,1.06394,204,1.60794,15,-2.8788,73,-0.5417,19,-2.5156,86,-0.2943,33,-1.7453,54,-1.0908
ENSG00000124422,USP22,21,-3.9640,204,-0.7289,249,-0.2963,670,1.33853,647,1.27746,310,0.04720,315,0.07201,245,-0.3542
ENSG00000212719,LINC02693,55,-0.8563,204,1.88060,54,-0.8893,102,0.09704,34,-1.5715,53,-0.9010,62,-0.6631,40,-1.4123
ENSG00000256618,MTRNR2L1,763,1.38104,204,-0.9152,152,-1.2180,154,-1.1931,205,-0.7628,389,0.23743,304,-0.1561,555,0.95385
ENSG00000109046,WSB1,277,1.01627,204,0.65765,390,1.63610,45,-1.8278,68,-1.1988,14,-3.4728,84,-0.8831,76,-1.1081
ENSG00000232859,LYRM9,1,-5.9958,204,1.90571,45,-1.1482,84,-0.1871,65,-0.5942,43,-1.2065,77,-0.3260,59,-0.8059
ENSG00000087095,NLK,253,1.01504,204,0.86338,7,-4.3326,186,0.49284,160,0.25053,119,-0.2172,82,-0.7879,43,-1.8581
ENSG00000004142,POLDIP2,129,0.16259,204,1.26728,76,-0.6582,140,0.29300,47,-1.3917,93,-0.3569,62,-0.9676,63,-1.0258
ENSG00000109103,UNC119,1,-5.9821,204,1.90043,61,-0.6916,81,-0.2454,94,-0.0076,95,0.00463,30,-1.7172,35,-1.6106
ENSG00000109107,ALDOC,491,-0.5102,204,-2.0735,269,-1.4193,579,-0.2541,511,-0.4479,772,0.20216,2492,2.31914,879,0.46559
ENSG00000007202,KIAA0100,290,1.49563,204,1.20130,54,-1.2129,83,-0.5640,131,0.13796,20,-2.6584,58,-1.1032,35,-1.9865
ENSG00000109111,SUPT6H,105,-0.0243,204,1.53475,14,-2.9818,61,-0.8694,139,0.42965,57,-0.9647,47,-1.2578,69,-0.7353
ENSG00000198242,RPL23A,859,0.67177,204,-1.7887,1136,1.15132,221,-1.4437,882,0.71630,331,-0.8379,744,0.43308,733,0.46254
ENSG00000132589,FLOT2,203,0.55159,204,0.73541,98,-0.6081,141,-0.0388,94,-0.6579,117,-0.3261,145,0.01149,89,-0.8100
ENSG00000063015,SEZ6,1,-6.3685,204,1.13344,0,-7.4631,186,0.66950,122,-0.0092,166,0.48744,65,-0.9743,100,-0.3567
ENSG00000108256,NUFIP2,331,1.47039,204,0.83481,142,0.03852,96,-0.5707,79,-0.8745,68,-1.0897,87,-0.7189,55,-1.5150
ENSG00000160551,TAOK1,245,0.58828,204,0.37087,182,0.10806,100,-0.8158,223,0.43826,190,0.17572,140,-0.3034,89,-1.0666
ENSG00000108262,GIT1,1,-7.1982,204,-0.1385,112,-1.0247,349,0.76220,275,0.36527,292,0.46823,286,0.43268,239,0.15907
ENSG00000108582,CPD,142,0.19304,204,1.06495,245,1.09765,68,-0.9576,51,-1.3732,96,-0.4217,65,-1.0115,54,-1.3805
ENSG00000196712,NF1,76,-1.1386,204,0.50166,76,-1.1489,196,0.32589,252,0.73691,152,-0.0833,182,0.20422,108,-0.6665
ENSG00000126861,OMG,1,-6.4712,204,0.94999,51,-1.4460,103,-0.3807,73,-0.9222,176,0.46176,205,0.71668,116,-0.2253
ENSG00000131242,RAB11FIP4,5,-4.9926,204,0.39287,18,-3.3018,249,0.63499,205,0.31214,254,0.66678,106,-0.7176,202,0.32466
ENSG00000172301,COPRS,87,-1.4260,204,-0.1708,260,0.24888,332,0.65094,298,0.46929,349,0.73541,193,-0.2241,158,-0.5836
ENSG00000126858,RHOT1,1,-6.0942,204,1.67962,41,-1.3787,78,-0.4144,141,0.52664,134,0.44539,36,-1.5843,38,-1.6078
ENSG00000010244,ZNF207,142,0.01991,204,0.81135,267,1.06583,90,-0.6841,130,-0.1189,77,-0.9128,107,-0.4142,57,-1.4587
ENSG00000108671,PSMD11,22,-2.4363,204,1.33592,191,0.83979,58,-1.0304,62,-0.9327,116,0.03131,74,-0.6704,60,-1.0741
ENSG00000176749,CDK5R1,1,-7.3527,204,-0.3420,38,-2.7841,645,1.66497,563,1.40966,349,0.58267,224,-0.1276,123,-1.1331
ENSG00000006125,AP2B1,1,-7.2471,204,-0.2050,184,-0.3213,470,1.21575,451,1.14429,216,-0.0739,205,-0.1539,175,-0.4365
ENSG00000270647,TAF15,1,-6.2167,204,1.39423,123,0.15523,110,-0.0306,133,0.28369,48,-1.2753,58,-0.9967,72,-0.7463
ENSG00000271447,MMP28,41,-1.1296,204,2.23147,28,-1.7071,18,-2.3557,1,-5.8204,14,-2.7553,137,0.74098,52,-0.8458
ENSG00000278311,GGNBP2,93,-0.1780,204,1.61465,81,-0.3896,29,-1.9196,81,-0.3828,42,-1.3630,48,-1.1688,78,-0.4932
ENSG00000278540,ACACA,129,0.42690,204,1.77506,34,-1.5974,53,-0.9657,59,-0.8029,86,-0.2217,45,-1.2110,34,-1.6970
ENSG00000274211,SOCS7,82,-0.1956,204,1.95785,0,-7.0690,12,-2.9904,58,-0.7302,143,0.68859,22,-2.1809,49,-1.0599
ENSG00000275832,ARHGAP23,1,-6.1893,204,1.47832,142,0.43427,42,-1.4483,48,-1.2496,85,-0.3819,118,0.13807,73,-0.6704
ENSG00000277363,SRCIN1,1,-6.5122,204,0.88145,68,-1.0634,157,0.23112,126,-0.1222,169,0.34675,111,-0.3191,126,-0.1335
ENSG00000275023,MLLT6,2,-5.8601,204,1.41087,131,0.25884,33,-1.8163,26,-2.1919,121,0.13402,89,-0.3540,105,-0.1006
ENSG00000277972,CISD3,97,-0.1619,204,1.51136,67,-0.7194,55,-1.0366,77,-0.5204,105,-0.0311,44,-1.3559,62,-0.9120
ENSG00000277791,PSMB3,170,0.37269,204,0.89969,99,-0.4832,142,0.07853,123,-0.1405,72,-0.9613,125,-0.1177,70,-1.0810
ENSG00000276293,PIP4K2B,115,-1.3097,204,-0.5316,306,0.19837,434,0.77463,360,0.46535,268,-0.0099,249,-0.1286,313,0.26509
ENSG00000125691,RPL23,327,-0.0847,204,-0.9632,929,1.69633,210,-0.7669,363,0.08436,376,0.13724,328,-0.0780,324,-0.1096
ENSG00000002834,LASP1,1,-6.3564,204,1.15556,194,0.75502,108,-0.1914,112,-0.1373,121,-0.0109,68,-0.8991,63,-1.0957
ENSG00000067191,CACNB1,46,-1.5093,204,1.10349,1,-7.0126,202,0.79224,147,0.26856,112,-0.1589,80,-0.6792,84,-0.6644
ENSG00000108298,RPL19,762,0.91842,204,-1.3579,924,1.25522,227,-1.0073,433,-0.0094,362,-0.2905,430,-0.0213,522,0.32430
ENSG00000108306,FBXL20,6,-3.7638,204,2.32095,0,-6.9321,66,-0.3972,146,0.88984,17,-2.3658,19,-2.2014,34,-1.5043
ENSG00000171532,NEUROD2,1,-6.7956,204,0.43114,113,-0.5882,316,1.06996,245,0.63790,281,0.86610,85,-1.0264,83,-1.1368
ENSG00000131771,PPP1R1B,1,-6.6828,204,0.60435,45,-1.8415,125,-0.3131,168,0.14820,101,-0.6357,339,1.33347,145,-0.0895
ENSG00000141741,MIEN1,1,-6.0642,204,1.74657,64,-0.6889,74,-0.4574,113,0.19699,62,-0.7284,62,-0.7202,53,-1.0318
ENSG00000172057,ORMDL3,1,-5.7898,204,2.46091,5,-4.1397,40,-1.1043,87,0.09438,55,-0.6268,49,-0.7883,28,-1.7393
ENSG00000108344,PSMD3,1,-6.0381,204,1.80606,79,-0.3263,134,0.50390,73,-0.4600,31,-1.7200,66,-0.6015,39,-1.4750
ENSG00000008838,MED24,1,-5.9285,204,2.07294,50,-0.9117,74,-0.3076,79,-0.2142,67,-0.4626,35,-1.4497,39,-1.3786
ENSG00000126351,THRA,105,-1.1133,204,-0.1153,135,-0.7259,311,0.59130,198,-0.1362,267,0.33863,283,0.43627,233,0.13240
ENSG00000126368,NR1D1,68,-0.6078,204,1.70283,64,-0.7082,54,-0.9652,84,-0.2777,64,-0.6955,125,0.34320,19,-2.5986
ENSG00000188895,MSL1,150,0.25678,204,1.03717,51,-1.4050,139,0.13777,77,-0.7894,119,-0.1124,83,-0.6659,87,-0.6476
ENSG00000108349,CASC3,1,-6.1453,204,1.56975,171,0.79574,81,-0.4106,30,-1.9119,43,-1.3630,65,-0.7559,78,-0.5134
ENSG00000108352,RAPGEFL1,1,-6.2298,204,1.39683,22,-2.4325,153,0.50298,143,0.39515,152,0.49783,41,-1.5227,52,-1.2413
ENSG00000171475,WIPF2,99,-0.6404,204,0.66428,45,-1.8025,117,-0.3719,176,0.26395,161,0.12340,153,0.03867,138,-0.1302
ENSG00000186395,KRT10,1,-6.0723,204,1.72845,68,-0.5961,94,-0.0991,30,-1.8300,104,0.05801,97,-0.0517,48,-1.2152
ENSG00000173812,EIF1,95,-2.8192,204,-1.9228,1314,1.25921,952,0.70211,791,0.39671,856,0.52537,833,0.48068,674,0.15509
