Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000101638,ST8SIA5,3,-3.4646,47,2.18488,13,-1.5325,14,-1.4458
ENSG00000078043,PIAS2,3,-3.2973,40,1.79604,6,-2.3213,24,-0.4148
ENSG00000167220,HDHD2,3,-3.9790,57,0.68388,39,-0.4307,65,0.39461
ENSG00000134049,IER3IP1,4,-3.0028,40,0.58289,53,0.64002,22,-0.7692
ENSG00000175387,SMAD2,89,0.76753,54,-0.1205,30,-0.9478,58,0.06782
ENSG00000134030,CTIF,61,-0.1178,73,0.56636,52,-0.3805,35,-0.9913
ENSG00000101665,SMAD7,3,-2.3196,18,0.60008,8,-1.0364,24,0.63615
ENSG00000141627,DYM,3,-2.8128,26,0.94396,18,-0.3168,19,-0.2634
ENSG00000177576,C18orf32,41,-2.2832,178,-0.1793,273,0.63786,291,0.74525
ENSG00000265681,RPL17,1903,1.17986,689,-1.1631,1103,0.24885,1627,0.90277
ENSG00000167315,ACAA2,142,1.94836,25,-1.9300,96,1.20314,55,0.24557
ENSG00000141644,MBD1,46,0.29995,40,0.31102,28,-0.4641,23,-0.7521
ENSG00000154832,CXXC1,3,-2.6960,21,-0.0223,40,1.06717,20,-0.0395
ENSG00000141639,MAPK4,3,-3.1779,29,0.04297,52,0.94082,31,0.09154
ENSG00000134042,MRO,3,-3.1109,22,-0.9146,61,1.32033,61,1.31833
ENSG00000082212,ME2,3,-3.3493,37,0.61728,37,0.17723,31,-0.0656
ENSG00000141646,SMAD4,3,-3.1017,27,-0.0658,42,0.67288,41,0.62637
ENSG00000176624,MEX3C,3,-2.2659,16,0.11463,30,1.06583,11,-0.5117
ENSG00000187323,DCC,3,-2.7672,29,2.36952,10,-1.1971,3,-2.9367
ENSG00000134046,MBD2,158,2.82963,21,-1.7016,32,-0.1423,17,-1.0925
ENSG00000041353,RAB27B,3,-3.6690,55,2.73610,19,-1.1612,1,-4.6357
ENSG00000196628,TCF4,256,0.10804,260,0.43531,182,-0.4357,138,-0.8566
ENSG00000091164,TXNL1,3,-5.0477,134,1.62743,60,-0.9026,66,-0.7402
ENSG00000091157,WDR7,3,-4.8406,121,2.19839,44,-1.1373,31,-1.6825
ENSG00000177511,ST8SIA3,3,-4.7812,127,2.26320,54,-0.9058,21,-2.3076
ENSG00000066926,FECH,53,1.32122,20,-0.7103,19,-0.3663,28,0.23339
ENSG00000134440,NARS,3,-5.1991,147,1.45390,79,-0.6306,77,-0.6693
ENSG00000049759,NEDD4L,3,-4.8362,120,2.17533,51,-0.9048,24,-2.0143
ENSG00000074657,ZNF532,3,-3.4733,34,-0.2488,53,0.65244,64,0.97090
ENSG00000166562,SEC11C,130,-0.5326,171,-0.3062,258,0.56112,246,0.48032
ENSG00000074695,LMAN1,3,-2.7636,21,-0.2409,18,-0.3127,53,1.49097
ENSG00000101542,CDH20,3,-3.0457,26,-0.0353,45,0.86009,33,0.35015
ENSG00000176641,RNF152,3,-2.5151,22,1.30061,14,-0.4446,10,-0.9707
ENSG00000134444,RELCH,3,-3.2758,40,1.72452,16,-1.0324,16,-1.0202
ENSG00000141664,ZCCHC2,3,-2.1612,16,0.70229,14,-0.0507,12,-0.2149
ENSG00000081913,PHLPP1,79,0.58605,40,-1.1318,55,0.00376,133,1.51585
ENSG00000119537,KDSR,73,0.90464,30,-1.1993,37,-0.2079,101,1.47568
ENSG00000119541,VPS4B,3,-3.7454,48,0.55613,26,-0.7714,68,0.73819
ENSG00000171451,DSEL,3,-2.5614,17,-0.5138,10,-1.0181,60,2.00981
ENSG00000166479,TMX3,60,0.83758,37,0.07883,32,-0.1730,12,-1.6907
ENSG00000206052,DOK6,3,-3.8109,61,2.64204,17,-1.4554,7,-2.6448
ENSG00000141668,CBLN2,3,-2.4749,24,2.31252,9,-1.0231,1,-3.7856
ENSG00000166342,NETO1,3,-2.7206,28,2.26274,14,-0.6756,0,-8.2298
ENSG00000263958,AC091138.1,3,-2.3867,22,2.06498,6,-1.5638,6,-1.5779
ENSG00000075336,TIMM21,82,1.55369,28,-0.6624,31,-0.1110,21,-0.6781
ENSG00000166347,CYB5A,155,2.48125,24,-1.6981,40,-0.0159,40,-0.0029
ENSG00000187773,DIPK1C,3,-2.3903,11,-1.4759,40,1.45815,50,1.87241
ENSG00000133313,CNDP2,3,-4.9670,102,0.05423,124,0.33460,168,0.83824
ENSG00000150656,CNDP1,16,-1.5022,16,-2.7843,30,-0.6166,287,4.01059
ENSG00000180011,ZADH2,3,-3.1442,34,1.13739,25,-0.2022,18,-0.7351
ENSG00000179981,TSHZ1,161,3.06826,17,-2.0478,37,0.17017,15,-1.2128
ENSG00000197971,MBP,1407,-1.9011,1412,-3.1963,1004,-2.3995,36427,4.73632
ENSG00000263146,LINC01896,3,-2.8893,22,-0.4097,67,1.77646,17,-0.5115
ENSG00000166377,ATP9B,3,-2.7614,25,0.76219,20,-0.1706,21,-0.0694
ENSG00000122490,SLC66A2,126,0.87622,74,0.02446,70,-0.0930,24,-1.7163
ENSG00000226742,HSBP1L1,15,-0.1769,15,-0.3930,35,1.18643,12,-0.5888
ENSG00000141759,TXNL4A,123,-0.5053,179,0.24744,164,-0.0593,164,-0.0601
ENSG00000101546,RBFA,43,1.27609,17,-0.6303,27,0.48862,10,-1.0207
ENSG00000101544,ADNP2,3,-2.3634,18,0.36861,20,0.30603,18,0.11344
ENSG00000105556,MIER2,3,-2.2199,15,0.13265,30,1.15578,9,-0.8171
ENSG00000183186,C2CD4C,120,2.18600,28,-0.8965,36,0.01148,2,-3.9300
ENSG00000129946,SHC2,3,-3.8662,56,1.09419,53,0.20239,21,-1.1956
ENSG00000141933,TPGS1,3,-3.5372,46,1.45565,22,-0.8390,25,-0.6256
ENSG00000099804,CDC34,59,-0.5192,91,0.53968,61,-0.4549,66,-0.3386
ENSG00000172270,BSG,1247,1.44015,464,-0.6166,617,0.22000,270,-1.0688
ENSG00000099822,HCN2,3,-4.7197,96,0.71554,65,-0.4112,107,0.37127
ENSG00000099821,POLRMT,86,1.05041,42,-0.3353,37,-0.3274,38,-0.3047
ENSG00000070423,RNF126,3,-3.6599,49,1.22670,38,-0.1214,22,-0.9782
ENSG00000099864,PALM,144,-0.4150,188,0.00309,324,0.90489,94,-1.0654
ENSG00000011304,PTBP1,84,1.98725,15,-1.8106,52,1.07100,29,0.08588
ENSG00000129951,PLPPR3,3,-4.1761,75,1.86927,41,-0.5367,16,-1.9613
ENSG00000175221,MED16,73,0.54813,53,0.12786,39,-0.4691,35,-0.6144
ENSG00000198858,R3HDM4,106,1.18467,47,-0.4572,59,0.18552,29,-0.8889
ENSG00000065268,WDR18,87,1.22226,38,-0.4550,41,-0.0525,28,-0.6195
ENSG00000182087,TMEM259,63,-0.4475,82,-0.0883,114,0.50342,85,0.02556
ENSG00000099817,POLR2E,290,1.28995,126,-0.3196,108,-0.3550,74,-0.9356
ENSG00000167468,GPX4,404,-0.3008,504,0.16037,633,0.42472,315,-0.6845
ENSG00000118046,STK11,55,0.03510,56,0.21348,61,0.21919,28,-0.9856
ENSG00000099625,CBARP,114,1.26288,56,0.21626,20,-1.4945,11,-2.3696
ENSG00000099624,ATP5F1D,440,0.29302,373,0.07823,420,0.21653,200,-0.9448
ENSG00000167470,MIDN,144,1.53955,43,-1.1190,102,0.92157,37,-0.6982
ENSG00000099622,CIRBP,453,0.36918,329,-0.4024,415,0.22651,437,0.31011
ENSG00000228300,FAM174C,98,1.61319,31,-0.8051,39,0.04935,27,-0.5313
ENSG00000160953,PWWP3A,37,-0.7117,61,0.22398,80,0.51779,39,-0.6146
ENSG00000115286,NDUFS7,29,-2.4587,144,-0.1612,229,0.70384,225,0.67784
ENSG00000130005,GAMT,3,-4.9176,95,-0.1456,102,0.06618,209,1.29084
ENSG00000071626,DAZAP1,54,0.06015,51,-0.1245,53,0.01701,59,0.20528
ENSG00000115268,RPS15,1225,0.06896,874,-1.0993,1580,0.48578,2812,1.50429
ENSG00000115266,APC2,3,-5.0413,115,0.44018,121,0.20287,131,0.34000
ENSG00000119559,C19orf25,3,-3.7619,47,0.32584,68,0.73098,40,-0.1508
ENSG00000115255,REEP6,106,2.38832,20,-1.2528,23,-0.3330,16,-0.8934
ENSG00000071655,MBD3,158,1.36905,56,-0.8646,95,0.48764,57,-0.3434
ENSG00000127540,UQCR11,497,-0.5733,696,-0.1275,958,0.47540,827,0.23434
ENSG00000079313,REXO1,3,-3.2784,37,1.14064,37,0.27291,10,-1.7001
ENSG00000129911,KLF16,133,1.42061,53,-0.3734,56,-0.0409,17,-1.8316
ENSG00000129968,ABHD17A,348,1.24351,140,-0.7160,163,-0.0362,179,0.11030
ENSG00000227500,SCAMP4,3,-3.3245,30,-0.3531,45,0.53405,66,1.20753
ENSG00000133275,CSNK1G2,3,-3.7908,53,1.03281,48,0.13077,25,-0.8845
ENSG00000133243,BTBD2,20,-2.9037,165,0.91598,159,0.19204,81,-0.8561
ENSG00000099875,MKNK2,3,-2.5863,20,0.11542,33,0.85803,19,-0.0377
ENSG00000172081,MOB3A,3,-2.3113,14,-0.4338,36,1.36913,19,0.31929
ENSG00000065000,AP3D1,108,-0.2437,139,0.52374,122,-0.0607,60,-1.1533
ENSG00000104886,PLEKHJ1,3,-4.2731,71,0.71415,76,0.32024,50,-0.3616
ENSG00000104897,SF3A2,3,-2.4665,16,-0.4635,38,1.25929,25,0.57070
ENSG00000104904,OAZ1,489,-0.4014,726,0.83428,487,-0.4072,245,-1.4574
ENSG00000130332,LSM7,117,0.45471,80,-0.4327,131,0.63523,77,-0.2187
ENSG00000005206,SPPL2B,3,-3.0433,23,-0.5627,59,1.33886,41,0.72276
ENSG00000099800,TIMM13,139,0.03176,132,-0.1396,161,0.27038,137,0.00857
ENSG00000099860,GADD45B,161,2.93530,13,-2.6784,74,1.26837,21,-0.7420
ENSG00000176533,GNG7,77,-0.1346,77,-0.3629,76,-0.1507,145,0.90707
ENSG00000176490,DIRAS1,97,-0.3896,150,1.19151,85,-0.6077,14,-3.2107
ENSG00000141873,SLC39A3,7,-2.6462,50,1.08136,39,-0.1236,24,-0.8400
ENSG00000104969,SGTA,17,-2.4194,93,0.27608,95,0.12346,117,0.46643
ENSG00000172009,THOP1,101,0.48488,80,0.35148,53,-0.5275,34,-1.2273
ENSG00000104964,TLE5,230,-1.4069,648,0.69543,640,0.17588,330,-0.8640
ENSG00000088256,GNA11,3,-4.1345,65,0.82197,70,0.33234,37,-0.6503
ENSG00000125912,NCLN,3,-3.6494,45,0.65991,59,0.60961,24,-0.8091
ENSG00000161082,CELF5,3,-5.6319,217,2.98518,57,-1.5772,21,-3.0529
ENSG00000141905,NFIC,126,0.20090,87,-0.9423,174,0.73054,204,1.00855
ENSG00000129932,DOHH,3,-3.5801,37,-0.1760,18,-1.1878,105,1.73876
ENSG00000105325,FZR1,3,-3.8703,54,0.73249,62,0.43278,31,-0.6276
ENSG00000161091,MFSD12,3,-4.2127,73,1.27350,48,-0.3550,39,-0.6836
ENSG00000064961,HMG20B,3,-2.2044,9,-1.6801,40,1.68199,44,1.89422
ENSG00000186111,PIP5K1C,54,-1.1398,138,1.21802,90,-0.3686,32,-1.9300
ENSG00000183617,MRPL54,3,-3.9124,51,0.23125,76,0.72942,51,0.07174
ENSG00000007264,MATK,3,-4.1505,75,2.19167,37,-0.6703,8,-2.9383
ENSG00000105278,ZFR2,3,-2.4796,23,2.08922,11,-0.7998,2,-3.1964
ENSG00000167654,ATCAY,77,-1.3165,221,1.37991,124,-0.5825,53,-1.8644
ENSG00000167657,DAPK3,85,1.21121,39,-0.2958,30,-0.5083,28,-0.6145
ENSG00000167658,EEF2,768,0.49838,523,-0.3520,817,0.60222,416,-0.4837
ENSG00000105229,PIAS4,3,-2.5233,19,0.25640,18,-0.0052,27,0.61489
ENSG00000178951,ZBTB7A,3,-5.3163,156,1.27305,95,-0.4843,95,-0.4699
ENSG00000126934,MAP2K2,4,-5.2815,181,1.39745,120,-0.3319,82,-0.9064
ENSG00000077463,SIRT6,32,0.96859,17,-0.1356,8,-1.2487,17,-0.0514
ENSG00000089847,ANKRD24,64,1.52243,24,-0.3584,18,-0.5857,11,-1.2813
ENSG00000105248,YJU2,3,-2.1550,15,0.40818,17,0.29471,14,-0.0026
ENSG00000105255,FSD1,3,-4.5476,95,1.69263,61,-0.3292,23,-1.7922
ENSG00000008382,MPND,53,0.74863,33,0.03701,34,0.05832,11,-1.6751
ENSG00000141985,SH3GL1,3,-3.9127,53,0.47724,64,0.43481,47,-0.0406
ENSG00000167671,UBXN6,29,-2.4543,169,0.80812,178,0.30346,82,-0.9004
ENSG00000167674,HDGFL2,83,0.84956,49,-0.0374,44,-0.1870,24,-1.0859
ENSG00000167680,SEMA6B,234,1.03696,130,0.16195,102,-0.3303,12,-3.4435
ENSG00000185361,TNFAIP8L1,3,-3.0913,35,1.99307,17,-0.7218,5,-2.3583
ENSG00000074842,MYDGF,88,0.37681,69,-0.0693,86,0.35173,41,-0.8015
ENSG00000142002,DPP9,40,0.64425,26,-0.1069,24,-0.1863,21,-0.3759
ENSG00000176840,MIR7-3HG,3,-2.9950,35,2.69500,4,-2.6451,8,-1.8021
ENSG00000141965,FEM1A,3,-3.3538,37,0.68316,44,0.48138,21,-0.6614
ENSG00000105355,PLIN3,3,-2.1300,8,-1.7394,25,0.92921,56,2.52007
ENSG00000127663,KDM4B,3,-2.5813,20,0.11818,23,0.26524,28,0.63379
ENSG00000130254,SAFB2,3,-3.9178,48,-0.0493,81,0.83883,66,0.47965
ENSG00000160633,SAFB,98,0.19975,87,0.01126,70,-0.3338,90,0.06579
ENSG00000130255,RPL36,1528,0.61526,792,-1.0633,1599,0.69128,1838,0.93188
ENSG00000174917,MICOS13,384,0.80370,217,-0.3846,275,0.24493,189,-0.3539
ENSG00000167733,HSD11B1L,88,-0.4057,130,0.71567,101,-0.1992,47,-1.3655
ENSG00000196365,LONP1,340,2.41868,69,-1.0557,58,-0.7057,31,-1.6282
ENSG00000174886,NDUFA11,252,-0.1639,266,-0.2280,407,0.61835,274,-0.0281
ENSG00000031823,RANBP3,70,0.62165,43,-0.4524,56,0.24607,51,0.11234
ENSG00000130382,MLLT1,68,-0.3134,89,0.34932,81,-0.0277,59,-0.5318
ENSG00000125656,CLPP,3,-4.1709,63,0.42587,75,0.40344,63,0.11791
ENSG00000125652,ALKBH7,116,0.65435,60,-0.9728,133,0.88252,107,0.52681
ENSG00000125651,GTF2F1,3,-3.6245,47,1.03968,44,0.18028,20,-1.0254
ENSG00000088247,KHSRP,3,-3.7614,51,0.86472,44,-0.0098,37,-0.2958
ENSG00000125648,SLC25A23,228,0.07754,219,0.05320,290,0.47340,116,-0.9687
ENSG00000104833,TUBB4A,491,-0.4149,651,0.09848,401,-0.7271,932,0.62210
ENSG00000125730,C3,342,3.27931,14,-3.6663,167,1.61610,47,-0.5238
ENSG00000125734,GPR108,3,-2.5517,17,-0.3434,23,0.31639,40,1.27665
ENSG00000171105,INSR,3,-3.4454,32,-0.4006,46,0.42713,78,1.35449
ENSG00000104880,ARHGEF18,3,-2.4951,17,-0.2235,18,0.00058,39,1.29429
ENSG00000198816,ZNF358,141,0.67228,80,-0.6456,150,0.78028,85,-0.1558
ENSG00000090674,MCOLN1,227,2.62176,39,-1.2281,35,-0.7045,17,-1.7952
ENSG00000032444,PNPLA6,3,-4.6564,92,0.67588,112,0.51912,57,-0.5668
ENSG00000076826,CAMSAP3,3,-3.1813,40,3.20817,5,-2.5011,3,-3.0799
ENSG00000076924,XAB2,51,1.11273,26,-0.1089,16,-0.7473,16,-0.7924
ENSG00000229833,PET100,142,-0.2742,168,-0.0101,232,0.51874,135,-0.3534
ENSG00000181029,TRAPPC5,90,-1.5653,284,0.72607,284,0.20705,140,-0.9077
ENSG00000142459,EVI5L,68,0.03022,67,0.00780,40,-0.7821,91,0.50586
ENSG00000183248,PRR36,3,-4.5639,106,1.60528,82,-0.0494,18,-2.3152
ENSG00000076984,MAP2K7,3,-2.8346,25,0.44503,18,-0.3420,33,0.59261
ENSG00000260001,TGFBR3L,150,0.68395,106,0.36370,85,-0.2373,12,-3.1635
ENSG00000104976,SNAPC2,3,-2.1418,15,0.21644,20,0.52391,15,0.11123
ENSG00000178531,CTXN1,129,-1.6381,464,1.43218,311,-0.3007,74,-2.4562
ENSG00000104980,TIMM44,3,-3.0675,28,0.13351,44,0.80944,28,0.07631
ENSG00000066044,ELAVL1,3,-3.6207,43,0.44991,43,0.12657,48,0.31841
ENSG00000090661,CERS4,3,-2.9355,26,0.36432,4,-2.7359,54,1.33596
ENSG00000167775,CD320,177,2.00054,35,-1.6264,104,0.99851,46,-0.3510
ENSG00000267855,NDUFA7,62,-1.1310,134,0.23824,192,0.66685,87,-0.6006
ENSG00000233927,RPS28,3281,1.41605,878,-1.6381,2132,0.65143,2787,1.11757
ENSG00000185236,RAB11B,339,1.37896,127,-0.6953,134,-0.1939,146,-0.0496
ENSG00000099785,MARCH2,4,-3.6822,49,0.19675,62,0.44374,63,0.45648
ENSG00000099783,HNRNPM,157,0.89245,71,-0.9816,129,0.55193,136,0.63668
ENSG00000133250,ZNF414,3,-2.8368,26,0.58461,28,0.31606,20,-0.2503
ENSG00000130803,ZNF317,3,-2.3316,18,0.46982,25,0.69290,10,-0.7379
ENSG00000198258,UBL5,685,0.64499,417,-0.4432,647,0.54840,372,-0.3466
ENSG00000127445,PIN1,297,-0.5093,481,0.97223,304,-0.4722,134,-1.7157
ENSG00000105088,OLFM2,3,-4.7117,103,1.27787,84,-0.0091,39,-1.1865
ENSG00000080573,COL5A3,3,-3.2850,35,0.60502,61,1.11208,4,-2.8774
ENSG00000130813,SHFL,3,-3.6271,48,1.22861,33,-0.2828,24,-0.7490
ENSG00000130811,EIF3G,39,-1.0636,70,-0.4717,141,0.98644,111,0.57339
ENSG00000130816,DNMT1,48,0.74634,31,0.11079,13,-1.2692,25,-0.2967
ENSG00000105364,MRPL4,44,-0.7287,80,0.73617,64,-0.1290,34,-1.0913
ENSG00000105376,ICAM5,86,-0.2932,129,1.51120,45,-1.2707,3,-4.9675
ENSG00000267673,FDX2,3,-4.5878,93,0.98169,103,0.43452,34,-1.3004
ENSG00000105401,CDC37,222,0.76500,140,0.01927,128,-0.1322,64,-1.1937
ENSG00000065989,PDE4A,3,-4.1906,77,2.16484,38,-0.6683,9,-2.7868
ENSG00000079999,KEAP1,75,0.58557,47,-0.4211,59,0.18586,57,0.14619
ENSG00000130734,ATG4D,48,1.15672,24,-0.0363,17,-0.4982,8,-1.6647
ENSG00000129347,KRI1,3,-2.2137,14,-0.3605,24,0.76963,26,0.90567
ENSG00000129355,CDKN2D,70,-1.4861,231,1.54494,115,-0.7411,51,-1.9696
ENSG00000129353,SLC44A2,60,-0.3649,55,-1.1914,190,1.57924,126,0.84067
ENSG00000267100,ILF3-DT,3,-3.1592,30,0.26178,33,0.21406,40,0.51318
ENSG00000129351,ILF3,3,-4.8081,99,0.50937,108,0.29248,97,0.11905
ENSG00000213339,QTRT1,153,1.82979,43,-0.8745,54,0.01725,30,-0.9112
ENSG00000079805,DNM2,3,-3.3674,23,-1.2465,71,1.26397,95,1.82808
ENSG00000142453,CARM1,41,-0.4770,65,1.00208,42,-0.4453,14,-2.0075
ENSG00000130733,YIPF2,3,-3.0874,28,0.03087,51,1.03208,27,-0.0409
ENSG00000142444,TIMM29,3,-2.1752,15,0.22299,25,0.86825,11,-0.4351
ENSG00000127616,SMARCA4,44,-0.9338,89,0.51488,82,0.01143,61,-0.4535
ENSG00000105514,RAB3D,3,-2.6320,22,0.53451,41,1.18905,1,-3.6813
ENSG00000105518,TMEM205,317,1.24870,133,-0.5507,150,-0.0122,117,-0.4023
ENSG00000105520,PLPPR2,3,-5.5994,194,1.49173,157,-0.0002,47,-1.8466
ENSG00000130175,PRKCSH,51,-0.8843,84,-0.3670,94,0.04488,179,1.13686
ENSG00000196361,ELAVL3,24,-3.4823,271,0.43764,107,-1.3117,469,1.05619
ENSG00000130159,ECSIT,3,-3.6187,46,0.87945,42,0.07614,30,-0.4518
ENSG00000130165,ELOF1,3,-3.7460,49,0.72748,42,-0.0473,43,0.00508
ENSG00000173875,ZNF791,109,2.56654,20,-1.1191,7,-2.0086,16,-0.8434
ENSG00000123154,WDR83,3,-2.1861,16,0.68500,16,0.12443,11,-0.3813
ENSG00000105583,WDR83OS,276,1.08656,116,-0.8718,186,0.40515,174,0.30058
ENSG00000095059,DHPS,3,-3.9745,60,1.06775,58,0.21267,24,-1.1192
ENSG00000105576,TNPO2,3,-5.3017,147,0.82077,142,0.17058,104,-0.3285
ENSG00000123144,TRIR,289,0.61841,174,-0.5521,178,-0.1666,298,0.66860
ENSG00000198356,GET3,171,0.80032,106,0.05530,74,-0.5466,62,-0.8204
ENSG00000171223,JUNB,1050,3.72935,46,-3.3732,345,1.13455,42,-2.1537
ENSG00000167815,PRDX2,532,-0.0592,590,0.35364,617,0.18016,237,-1.3066
ENSG00000132026,RTBDN,3,-2.6813,26,1.69508,15,-0.4950,5,-2.0135
ENSG00000105613,MAST1,54,-0.6542,104,1.65524,33,-1.3933,10,-3.0495
ENSG00000105612,DNASE2,3,-2.7408,20,-0.3441,43,1.16777,29,0.50534
ENSG00000105607,GCDH,45,0.86588,21,-0.9586,45,0.84004,32,0.29709
ENSG00000179115,FARSA,3,-4.5266,89,1.17567,85,0.21817,30,-1.4071
ENSG00000179218,CALR,185,-0.0488,166,-0.5719,358,1.05845,198,0.06683
ENSG00000179262,RAD23A,75,-0.7571,136,0.62209,111,-0.1480,79,-0.6769
ENSG00000179271,GADD45GIP1,64,-1.3742,172,0.53962,184,0.27398,106,-0.6030
ENSG00000008441,NFIX,305,1.11643,113,-1.1862,162,0.04705,309,1.13939
ENSG00000104907,TRMT1,74,1.46115,27,-0.5832,30,-0.0671,19,-0.7774
ENSG00000160877,NACC1,28,-1.3842,83,0.98518,49,-0.5759,48,-0.6119
ENSG00000104915,STX10,3,-2.8503,25,0.31770,26,0.20622,30,0.38983
ENSG00000160888,IER2,200,2.23791,24,-2.5269,195,2.18316,19,-1.7231
ENSG00000141837,CACNA1A,3,-4.4056,93,2.99173,13,-2.5152,18,-2.0100
ENSG00000104979,C19orf53,144,-0.2124,165,0.01539,210,0.39989,135,-0.3072
ENSG00000187556,NANOS3,5,-2.5810,34,0.98705,29,-0.0068,17,-0.8003
ENSG00000132024,CC2D1A,39,0.16987,36,0.16341,34,-0.0570,24,-0.5806
ENSG00000141854,MISP3,3,-3.0493,27,0.05887,44,0.80645,31,0.23367
ENSG00000141858,SAMD1,3,-3.2994,34,0.38214,36,0.21870,39,0.32001
ENSG00000072062,PRKACA,118,0.04161,131,0.74173,70,-0.7794,46,-1.3932
ENSG00000072071,ADGRL1,3,-5.5683,198,2.04673,74,-1.1231,66,-1.3023
ENSG00000123143,PKN1,152,2.11805,28,-1.6853,83,0.95838,35,-0.4220
ENSG00000123159,GIPC1,3,-4.3053,65,0.12475,85,0.46943,92,0.58949
ENSG00000132002,DNAJB1,8,-3.8790,104,-0.1250,182,0.88700,150,0.55769
ENSG00000099797,TECR,384,1.03597,158,-1.0063,315,0.69163,258,0.36147
ENSG00000099795,NDUFB7,74,-1.9929,284,0.16988,414,0.67746,268,-0.0352
ENSG00000105143,SLC1A6,23,0.03455,28,1.28278,7,-1.8144,3,-2.6868
ENSG00000105135,ILVBL,247,2.81448,34,-1.6228,31,-0.9240,42,-0.4565
ENSG00000074181,NOTCH3,3,-2.6811,8,-2.5552,134,3.98271,13,-0.7600
ENSG00000141867,BRD4,3,-4.6930,95,0.77397,85,0.03245,78,-0.0974
ENSG00000105127,AKAP8,3,-2.4400,20,0.96282,12,-0.5647,16,-0.1625
ENSG00000011243,AKAP8L,214,1.83294,62,-0.7565,64,-0.2647,39,-1.0262
ENSG00000011451,WIZ,3,-3.1959,33,0.56964,49,0.82117,14,-1.1404
ENSG00000167460,TPM4,204,1.81558,48,-1.4006,75,0.05567,106,0.62369
ENSG00000167461,RAB8A,3,-2.7322,19,-0.4083,30,0.54574,45,1.22837
ENSG00000105058,FAM32A,88,0.23319,84,0.52709,51,-0.6259,35,-1.1863
ENSG00000072958,AP1M1,55,-0.7917,103,0.61777,111,0.29704,35,-1.4964
ENSG00000127528,KLF2,496,3.97079,13,-4.1051,180,1.43368,11,-2.9245
ENSG00000127527,EPS15L1,3,-2.5047,20,0.46231,29,0.73307,11,-0.7452
ENSG00000085872,CHERP,3,-3.2267,34,0.71569,45,0.62803,14,-1.1188
ENSG00000127526,SLC35E1,3,-3.2155,33,0.51064,51,0.88425,14,-1.1010
ENSG00000214046,SMIM7,3,-3.8490,48,0.21149,57,0.33617,65,0.54477
ENSG00000072954,TMEM38A,64,0.09286,68,0.63844,47,-0.3902,19,-1.7590
ENSG00000127511,SIN3B,3,-4.1818,77,2.21361,32,-0.9244,13,-2.2264
ENSG00000099331,MYO9B,88,1.86507,17,-1.8265,21,-0.5706,75,1.54966
ENSG00000053501,USE1,46,-0.2726,54,-0.0266,59,0.12267,61,0.17904
ENSG00000099330,OCEL1,3,-2.6822,23,0.57594,31,0.67764,11,-0.9222
ENSG00000160113,NR2F6,110,1.34735,47,-0.2481,47,-0.0747,10,-2.3394
ENSG00000105393,BABAM1,4,-4.8792,132,1.48572,82,-0.4139,55,-1.0189
ENSG00000127220,ABHD8,91,-0.0710,111,0.89951,68,-0.5357,19,-2.4465
ENSG00000130312,MRPL34,69,0.00435,70,0.05603,92,0.46469,40,-0.8336
ENSG00000130311,DDA1,93,-0.0661,106,0.50084,94,-0.0347,37,-1.4660
ENSG00000074855,ANO8,4,-2.2625,22,0.77115,18,-0.0454,15,-0.3363
ENSG00000130303,BST2,392,3.68159,13,-3.8813,149,1.37810,34,-1.0338
ENSG00000130304,SLC27A1,107,1.38931,32,-1.3833,69,0.61489,75,0.74522
ENSG00000130313,PGLS,3,-3.2499,28,-0.4200,77,1.56892,32,0.07797
ENSG00000130309,COLGALT1,3,-2.6968,20,-0.1429,49,1.45735,15,-0.5492
ENSG00000130477,UNC13A,51,-1.4230,169,2.31878,43,-1.6836,7,-4.2297
ENSG00000130479,MAP1S,3,-4.6883,107,1.88493,57,-0.5893,25,-1.8004
ENSG00000130475,FCHO1,3,-2.1786,15,0.06496,14,-0.0011,24,0.84881
ENSG00000105640,RPL18A,1356,1.37775,379,-1.5750,1000,0.83389,1037,0.89703
ENSG00000007080,CCDC124,72,-0.4512,100,0.20576,96,0.00106,92,-0.0702
ENSG00000105642,KCNN1,3,-4.0954,67,1.29645,65,0.25359,13,-2.1075
ENSG00000105643,ARRDC2,3,-2.7131,18,-0.6105,1,-3.5772,79,2.39993
ENSG00000099308,MAST3,132,-1.4974,427,1.36539,249,-0.5268,115,-1.6959
ENSG00000105647,PIK3R2,3,-4.3600,85,1.67795,53,-0.3683,22,-1.6812
ENSG00000105649,RAB3A,603,0.06676,690,1.12388,276,-1.1449,70,-3.1631
ENSG00000130522,JUND,461,0.19913,374,-0.3757,570,0.55056,425,0.06705
ENSG00000130520,LSM4,220,0.47571,170,0.18710,170,0.05697,59,-1.5711
ENSG00000130517,PGPEP1,12,-0.8703,19,-0.4989,32,0.62271,38,0.92087
ENSG00000130511,SSBP4,138,-0.1382,167,0.57993,165,0.14648,32,-2.3308
ENSG00000105701,FKBP8,168,-0.8992,326,0.47456,260,-0.2201,276,-0.1258
ENSG00000105700,KXD1,3,-4.0766,58,0.28567,75,0.52457,63,0.23684
ENSG00000221983,UBA52,605,-0.0394,507,-0.8048,917,0.64296,1134,1.00885
