Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000171497,PPID,146,1.91503,25,-1.1020,60,0.32170,28,-0.9403,40,-0.4179,44,-0.2163,12,-2.1715
ENSG00000052795,FNIP2,146,2.04111,41,-0.2437,63,0.54435,24,-1.0568,14,-1.9942,47,-0.0143,15,-1.7035
ENSG00000109756,RAPGEF2,146,2.04700,27,-0.8992,39,-0.3415,55,0.24092,52,0.18363,11,-2.1444,4,-3.4400
ENSG00000109466,KLHL2,146,1.37977,3,-4.4603,106,0.95810,64,-0.0555,30,-1.3364,64,-0.0463,44,-0.6248
ENSG00000052802,MSMO1,146,1.02422,60,-0.4627,111,0.64076,53,-0.6366,40,-1.1658,34,-1.3209,123,0.72191
ENSG00000109472,CPE,146,-3.5608,620,-1.4311,1538,-0.0216,2496,0.79470,1136,-0.5616,770,-1.1021,4625,1.97947
ENSG00000196104,SPOCK3,146,0.78318,8,-3.5441,47,-1.1500,53,-0.8626,47,-1.1329,182,1.17457,247,1.76834
ENSG00000129116,PALLD,146,1.89483,154,2.00356,9,-2.7689,25,-1.1203,18,-1.7099,20,-1.4057,59,0.24222
ENSG00000154447,SH3RF1,146,2.53250,13,-1.6745,38,-0.0131,19,-1.0487,28,-0.5381,9,-2.2350,26,-0.6301
ENSG00000137601,NEK1,146,2.95449,14,-1.3002,20,-0.8414,19,-0.8400,25,-0.4683,16,-1.0619,8,-2.0587
ENSG00000109572,CLCN3,146,1.02740,20,-2.1163,111,0.63652,49,-0.7650,52,-0.7573,49,-0.7550,129,0.80558
ENSG00000056050,HPF1,146,2.00818,39,-0.3342,41,-0.2717,23,-1.1704,43,-0.1936,31,-0.6724,25,-1.0059
ENSG00000198948,MFAP3L,146,2.53166,0,-6.1185,24,-0.8178,15,-1.4615,12,-1.8431,45,0.25621,67,0.92768
ENSG00000164106,SCRG1,146,-0.6641,51,-2.2471,67,-1.9803,232,0.06428,139,-0.8246,259,0.24591,904,2.71117
ENSG00000150625,GPM6A,146,-3.2679,85,-4.0564,2680,1.62021,1937,0.70279,1277,0.00523,627,-1.1097,750,-0.8356
ENSG00000150627,WDR17,146,2.64680,1,-4.5634,46,0.42401,29,-0.3869,25,-0.6805,5,-3.0397,8,-2.2844
ENSG00000129128,SPCS3,146,1.32672,110,0.80388,72,0.11761,44,-0.6723,42,-0.8210,39,-0.8612,42,-0.7492
ENSG00000218336,TENM3,146,2.32651,6,-2.8163,90,1.64918,17,-1.3392,8,-2.5668,10,-2.1186,1,-5.1443
ENSG00000129187,DCTD,146,1.95241,42,-0.2798,33,-0.7240,38,-0.4374,43,-0.2399,12,-2.1137,56,0.20266
ENSG00000173320,STOX2,146,1.19794,3,-4.3709,113,0.87297,53,-0.4980,41,-0.9909,33,-1.2267,111,0.71158
ENSG00000151726,ACSL1,146,1.74808,124,1.42086,33,-0.8647,13,-2.1873,13,-2.3039,50,-0.1522,67,0.32503
ENSG00000151729,SLC25A4,146,-0.8004,139,-0.8823,323,0.55202,202,-0.2975,347,0.70084,83,-1.6616,278,0.21686
ENSG00000164323,CFAP97,146,2.40151,32,-0.3737,9,-2.4446,19,-1.1384,32,-0.4419,29,-0.5301,58,0.57770
ENSG00000109775,UFSP2,146,2.50030,31,-0.3755,22,-0.9922,13,-1.6501,27,-0.6090,10,-2.0320,51,0.45790
ENSG00000154556,SORBS2,146,0.91099,222,1.69643,85,-0.0112,105,0.33876,53,-0.8417,11,-3.1080,9,-3.3388
ENSG00000109794,FAM149A,146,2.71934,21,-0.8424,30,-0.3364,14,-1.4110,27,-0.4787,22,-0.7243,4,-3.2018
ENSG00000109536,FRG1,146,1.50019,50,-0.3282,52,-0.3232,94,0.68746,30,-1.2285,50,-0.3456,54,-0.2267
ENSG00000073578,SDHA,146,0.53499,168,0.77769,101,-0.0859,86,-0.3380,111,0.09468,70,-0.6491,57,-0.9569
ENSG00000249915,PDCD6,146,0.17905,49,-1.5064,192,0.74792,140,0.10449,108,-0.3536,78,-0.8200,168,0.40852
ENSG00000180104,EXOC3,146,1.77811,46,-0.2469,59,0.16375,35,-0.6643,42,-0.4396,22,-1.4008,34,-0.7348
ENSG00000171368,TPPP,146,-0.7609,4,-5.7711,493,1.58729,211,-0.1861,161,-0.6877,267,0.19206,197,-0.2947
ENSG00000028310,BRD9,146,2.03061,27,-0.8752,59,0.40737,10,-2.3779,19,-1.5484,47,-0.0163,43,-0.1561
ENSG00000049656,CLPTM1L,146,1.40738,8,-3.1472,95,0.74685,21,-1.6958,62,-0.0975,46,-0.5571,51,-0.3953
ENSG00000153395,LPCAT1,146,1.87626,15,-1.8364,74,0.72451,31,-0.8052,28,-1.0234,8,-2.7151,57,0.15613
ENSG00000171421,MRPL36,146,1.83072,16,-1.8061,40,-0.5020,36,-0.5751,45,-0.2948,15,-1.9154,91,0.92151
ENSG00000145494,NDUFS6,146,-0.6968,288,0.39105,196,-0.2676,233,0.03958,262,0.26683,237,0.06909,225,-0.0139
ENSG00000164151,ICE1,146,2.35281,27,-0.6817,50,0.35693,45,0.15234,16,-1.6023,14,-1.6743,9,-2.3179
ENSG00000133398,MED10,146,1.47819,25,-1.4245,81,0.48349,47,-0.4517,57,-0.1574,25,-1.4273,45,-0.5298
ENSG00000215218,UBE2QL1,146,0.63993,4,-4.7936,151,0.83220,190,1.10544,84,-0.3002,25,-2.1147,60,-0.8001
ENSG00000145545,SRD5A1,146,2.75765,0,-5.9908,34,-0.0567,35,-0.0175,26,-0.5432,4,-3.1961,11,-1.6959
ENSG00000078295,ADCY2,146,0.71224,26,-1.9636,49,-1.1296,51,-0.9663,109,0.25574,67,-0.5520,250,1.71116
ENSG00000247516,MIR4458HG,146,1.51892,62,0.01605,40,-0.7293,32,-1.0344,58,-0.0941,67,0.14557,48,-0.3932
ENSG00000112902,SEMA5A,146,2.12534,61,0.46234,18,-1.5916,40,-0.1969,29,-0.8131,15,-1.6460,56,0.34456
ENSG00000150753,CCT5,146,0.60733,97,-0.0763,138,0.59632,77,-0.4295,81,-0.4001,29,-1.9346,126,0.35483
ENSG00000164237,CMBL,146,2.30294,35,-0.3118,26,-0.8537,19,-1.2651,29,-0.6670,5,-3.1432,67,0.75894
ENSG00000145495,MARCH6,146,-0.0795,43,-1.9521,269,1.15506,93,-0.7907,140,-0.1768,69,-1.2503,215,0.55341
ENSG00000112977,DAP,146,1.44418,145,1.42846,12,-2.7197,61,-0.0733,30,-1.2885,51,-0.3612,88,0.53439
ENSG00000169862,CTNND2,146,-0.7200,30,-3.0943,260,0.22115,457,1.17061,215,-0.1340,334,0.61666,162,-0.5594
ENSG00000038382,TRIO,146,1.40826,77,0.28365,68,0.09476,32,-1.0920,44,-0.6830,17,-2.0624,88,0.49205
ENSG00000154122,ANKH,146,0.67807,106,0.13220,108,0.19820,75,-0.4127,54,-1.0281,80,-0.3155,146,0.67091
ENSG00000173545,ZNF622,146,2.52050,37,-0.0599,22,-0.9619,19,-1.1292,20,-1.1006,35,-0.1326,25,-0.6586
ENSG00000154153,RETREG1,146,1.86280,5,-3.3686,85,1.01240,39,-0.4534,19,-1.6909,63,0.31569,4,-3.5874
ENSG00000145555,MYO10,146,0.69461,41,-1.3108,32,-1.8050,109,0.20247,41,-1.4426,202,1.27608,222,1.45282
ENSG00000176788,BASP1,146,-2.6498,29,-4.9645,1924,1.87538,1710,1.23655,696,-0.3290,320,-1.4882,69,-3.7488
ENSG00000248455,LINC02217,146,1.96050,0,-6.4772,58,0.29043,97,1.14547,31,-0.8233,24,-1.0912,0,-6.5721
ENSG00000133401,PDZD2,146,2.35758,37,-0.1711,14,-1.7595,34,-0.3207,30,-0.5679,54,0.44608,12,-1.8417
ENSG00000113384,GOLPH3,146,1.40171,142,1.34396,52,-0.4171,51,-0.3910,35,-1.0586,19,-1.9118,56,-0.2554
ENSG00000150712,MTMR12,146,2.66257,53,0.61423,19,-1.0745,20,-0.9316,21,-0.9565,12,-1.7213,17,-1.1948
ENSG00000056097,ZFR,146,0.60189,120,0.26996,85,-0.3289,121,0.28005,82,-0.3851,89,-0.2147,106,0.06632
ENSG00000113387,SUB1,146,-1.0298,182,-0.6938,454,0.95985,373,0.46129,324,0.26219,137,-1.1315,145,-1.0389
ENSG00000113407,TARS,146,2.53052,29,-0.4210,23,-0.8645,23,-0.8173,18,-1.2944,18,-1.1331,47,0.32200
ENSG00000242110,AMACR,146,2.86317,0,-5.9352,38,0.21572,6,-2.4767,23,-0.6688,13,-1.4224,16,-1.1404
ENSG00000164187,LMBRD2,146,0.90115,24,-1.9448,184,1.66133,60,-0.5707,43,-1.1754,8,-3.4990,80,-0.1112
ENSG00000152620,NADK2,146,1.63437,44,-0.4418,42,-0.5491,68,0.25150,26,-1.3331,16,-1.9620,110,1.09139
ENSG00000079215,SLC1A3,146,-1.5111,150,-1.4719,89,-2.4031,845,1.35207,197,-1.1623,220,-0.8914,1556,2.68354
ENSG00000164190,NIPBL,146,2.10291,32,-0.5821,18,-1.5490,23,-1.0912,13,-2.0856,63,0.49848,90,1.14056
ENSG00000197603,CPLANE1,146,2.81903,9,-1.9777,32,-0.1446,28,-0.2938,14,-1.4910,29,-0.2453,4,-3.0374
ENSG00000113594,LIFR,146,1.83944,3,-3.9486,17,-1.8169,58,0.17967,30,-0.9771,37,-0.5647,132,1.63172
ENSG00000113638,TTC33,146,2.19596,14,-1.7643,54,0.37702,50,0.19945,24,-1.0497,1,-5.1822,32,-0.5336
ENSG00000145592,RPL37,146,-3.6856,2703,0.78412,757,-1.3748,1544,-0.1514,1560,-0.1521,3497,1.24991,2734,0.80419
ENSG00000182836,PLCXD3,146,1.57711,2,-4.8282,47,-0.4400,84,0.55793,82,0.62491,29,-1.1113,18,-1.8264
ENSG00000083720,OXCT1,146,0.38293,14,-3.1443,181,0.89224,118,0.03475,142,0.38125,44,-1.4871,75,-0.6888
ENSG00000250722,SELENOP,146,-0.0836,284,1.03860,54,-1.7541,75,-1.1254,13,-3.8805,447,1.92231,302,1.15195
ENSG00000112972,HMGCS1,146,-0.0650,72,-1.1582,241,0.91661,185,0.31940,117,-0.4692,57,-1.5168,195,0.40491
ENSG00000172239,PAIP1,146,1.39312,37,-0.8909,62,-0.1097,55,-0.2747,49,-0.4982,52,-0.3733,77,0.26296
ENSG00000248092,NNT-AS1,146,2.60640,1,-5.0141,31,-0.3477,21,-0.8869,17,-1.2938,41,0.16657,30,-0.3404
ENSG00000112992,NNT,146,1.66980,17,-1.8470,69,0.36703,79,0.53759,38,-0.6922,21,-1.5283,34,-0.7940
ENSG00000112996,MRPS30,146,2.63841,0,-6.0573,37,-0.0053,19,-1.0507,22,-0.8735,17,-1.1676,31,-0.2628
ENSG00000164588,HCN1,146,2.10961,0,-6.3784,56,0.37716,1,-5.3600,58,0.42718,7,-2.7837,33,-0.5429
ENSG00000164172,MOCS2,146,0.84899,8,-3.4902,102,0.27701,121,0.51686,92,0.08018,49,-0.9178,81,-0.1333
ENSG00000164258,NDUFS4,146,0.82929,126,0.57317,64,-0.5794,40,-1.2549,121,0.58859,76,-0.2615,45,-1.0694
ENSG00000067248,DHX29,146,2.39754,29,-0.5119,33,-0.3932,11,-1.9629,22,-1.0087,25,-0.7726,44,0.12621
ENSG00000039123,MTREX,146,2.34924,59,0.58623,46,0.21462,11,-2.0317,16,-1.6134,32,-0.4088,1,-5.4908
ENSG00000067113,PLPP1,146,1.08420,248,2.13294,29,-1.6176,39,-1.0491,32,-1.5036,52,-0.6157,89,0.22251
ENSG00000134352,IL6ST,146,0.27466,224,1.00624,45,-1.6901,73,-0.8221,69,-1.0108,122,-0.0245,320,1.68690
ENSG00000062194,GPBP1,146,1.11777,36,-1.1452,66,-0.2505,92,0.30921,41,-1.0447,57,-0.4508,137,0.99938
ENSG00000145632,PLK2,146,1.78705,49,-0.1434,81,0.81678,15,-1.9118,55,0.05208,0,-7.5125,0,-7.2651
ENSG00000152932,RAB3C,146,0.11589,0,-7.9331,314,1.87514,115,-0.2706,116,-0.2977,6,-4.6554,99,-0.5034
ENSG00000164182,NDUFAF2,146,1.57579,35,-0.8135,47,-0.4171,79,0.45646,61,0.04594,37,-0.7580,23,-1.4809
ENSG00000068796,KIF2A,146,2.55547,39,0.04846,26,-0.6811,46,0.31509,20,-1.0681,17,-1.2437,2,-4.3540
ENSG00000153006,SREK1IP1,146,1.48625,86,0.53825,49,-0.4289,63,0.00295,17,-2.1158,79,0.38164,55,-0.1906
ENSG00000113595,TRIM23,146,1.84282,13,-2.1301,79,0.81134,30,-0.8770,35,-0.7084,33,-0.7031,21,-1.4123
ENSG00000113597,TRAPPC13,146,2.58821,0,-6.0697,41,0.18423,26,-0.5855,18,-1.2160,9,-2.2090,38,0.00139
ENSG00000197860,SGTB,146,1.01937,7,-3.5363,93,0.28561,60,-0.4502,105,0.52123,27,-1.6553,84,0.07125
ENSG00000112851,ERBIN,146,1.03287,27,-1.6789,26,-1.8725,84,0.07848,36,-1.3552,248,2.07311,89,0.18782
ENSG00000153914,SREK1,146,1.65054,63,0.16326,32,-1.0101,57,0.00124,20,-1.7280,85,0.65536,60,0.07085
ENSG00000069020,MAST4,146,2.00392,67,0.53424,33,-0.6939,37,-0.4295,26,-1.0648,9,-2.4413,59,0.32131
ENSG00000145675,PIK3R1,146,0.20570,102,-0.3793,193,0.79593,72,-0.9189,105,-0.3716,129,-0.0008,117,-0.1569
ENSG00000134056,MRPS36,146,1.38852,77,0.25674,45,-0.6764,50,-0.4454,62,-0.1032,27,-1.3537,78,0.27055
ENSG00000085231,AK6,146,2.05087,45,-0.0975,35,-0.5285,35,-0.4547,50,0.10806,16,-1.6127,13,-1.9874
ENSG00000273841,TAF9,146,1.21990,52,-0.4987,82,0.24550,78,0.12343,77,0.13607,36,-1.0634,16,-2.2871
ENSG00000145734,BDP1,146,1.48143,65,0.07311,48,-0.4766,89,0.58303,30,-1.2225,83,0.46612,23,-1.5601
ENSG00000164326,CARTPT,146,2.11761,0,-6.3729,38,-0.3533,0,-7.9560,95,1.55882,0,-6.3149,2,-4.6591
ENSG00000131711,MAP1B,146,-3.6033,287,-2.6204,3846,2.00003,1241,-0.4087,1437,-0.1989,1697,0.09381,483,-1.8503
ENSG00000113048,MRPS27,146,2.01553,45,-0.0918,38,-0.4089,8,-2.7055,31,-0.7433,51,0.07900,44,-0.1543
ENSG00000083312,TNPO1,146,1.72814,58,0.07374,48,-0.2625,16,-1.8388,24,-1.3802,15,-2.0151,118,1.30411
ENSG00000145741,BTF3,146,-0.4726,388,1.16472,129,-0.7471,134,-0.6072,187,-0.0918,199,0.01595,272,0.53729
ENSG00000171617,ENC1,146,-2.6462,40,-4.5357,2576,2.94171,271,-1.7349,856,0.05142,67,-3.7824,107,-3.0976
ENSG00000049860,HEXB,146,2.25264,75,0.93740,26,-0.8816,12,-1.9670,21,-1.2497,4,-3.5650,59,0.50416
ENSG00000164346,NSA2,146,0.14068,149,0.17524,88,-0.7434,99,-0.4888,139,0.06375,144,0.10990,216,0.80074
ENSG00000198780,FAM169A,146,1.93585,7,-2.9715,51,0.04925,38,-0.4346,31,-0.7996,20,-1.4282,73,0.63502
ENSG00000113161,HMGCR,146,1.05042,38,-1.1147,127,0.96376,49,-0.7348,62,-0.4265,17,-2.3188,80,0.01753
ENSG00000113163,CERT1,146,1.88604,12,-2.2141,80,0.89123,47,-0.1356,43,-0.3245,6,-3.1199,4,-3.7404
ENSG00000145708,CRHBP,146,2.35676,0,-6.2227,61,0.76041,7,-2.6831,41,-0.0354,14,-1.5962,1,-4.6220
ENSG00000164252,AGGF1,146,1.87177,32,-0.7486,58,0.20924,46,-0.1725,43,-0.3189,31,-0.8057,7,-2.9758
ENSG00000113231,PDE8B,146,2.46727,8,-2.3303,23,-0.9222,25,-0.7014,51,0.48765,7,-2.6400,21,-0.9969
ENSG00000164253,WDR41,146,2.07535,33,-0.5366,56,0.35516,34,-0.5251,32,-0.6705,12,-2.0608,19,-1.3487
ENSG00000171530,TBCA,146,-0.7115,202,-0.2051,234,0.03237,287,0.36577,238,0.06487,162,-0.5573,327,0.58633
ENSG00000085365,SCAMP1,146,0.54584,50,-1.1716,208,1.44944,86,-0.3261,92,-0.2365,46,-1.2982,19,-2.5711
ENSG00000152413,HOMER1,146,1.68777,2,-4.6761,91,0.97044,35,-0.7377,57,0.03674,20,-1.6139,6,-3.1897
ENSG00000177034,MTX3,146,3.14541,0,-5.7919,26,-0.2670,16,-1.0017,26,-0.2894,7,-2.1028,1,-4.8960
ENSG00000039319,ZFYVE16,146,2.01625,14,-1.9009,26,-1.0525,39,-0.3126,9,-2.7195,73,0.69661,91,1.08183
ENSG00000249042,AC008771.1,146,2.90159,0,-5.8902,35,0.09269,36,0.11628,21,-0.7932,4,-2.9604,1,-4.7111
ENSG00000113319,RASGRF2,146,2.25182,23,-0.9541,28,-0.7802,14,-1.7231,55,0.47351,30,-0.5830,10,-2.2244
ENSG00000145687,SSBP2,146,1.68666,52,-0.1347,51,-0.1930,59,0.08684,50,-0.2105,22,-1.4588,26,-1.1828
ENSG00000186468,RPS23,146,-3.1357,2561,1.37333,475,-1.5157,937,-0.3463,966,-0.3351,1931,0.85509,2009,0.92603
ENSG00000174695,TMEM167A,146,0.92685,56,-0.6602,101,0.33575,81,-0.0581,68,-0.3912,74,-0.2209,66,-0.3962
ENSG00000038427,VCAN,146,1.87568,39,-0.4501,2,-4.8175,10,-2.5108,11,-2.4618,131,1.65460,111,1.32519
ENSG00000164176,EDIL3,146,0.17339,129,-0.0279,96,-0.5523,34,-2.0727,42,-1.8741,300,1.43792,297,1.41529
ENSG00000127184,COX7C,146,-2.7043,692,-0.3605,831,-0.0762,1085,0.37058,1213,0.65952,837,-0.0558,950,0.15005
ENSG00000145715,RASA1,146,2.45494,0,-5.8264,66,1.04120,22,-0.9326,17,-1.4006,19,-1.0977,2,-4.2374
ENSG00000134480,CCNH,146,1.88055,32,-0.7167,52,0.02396,24,-1.1607,36,-0.6341,23,-1.2112,60,0.24941
ENSG00000247828,TMEM161B-AS1,146,1.78028,14,-1.9839,37,-0.6462,69,0.41608,36,-0.6921,20,-1.5502,88,0.81681
ENSG00000245526,LINC00461,146,2.04172,4,-3.5220,23,-1.2178,79,0.85603,51,0.12922,36,-0.4385,14,-1.8728
ENSG00000081189,MEF2C,146,-0.9966,93,-1.6784,573,1.58077,55,-2.4492,438,0.92707,87,-1.7810,82,-1.8660
ENSG00000164199,ADGRV1,146,1.91374,0,-6.5089,2,-4.6442,68,0.49403,30,-0.9022,17,-1.6635,159,2.08718
ENSG00000237187,NR2F1-AS1,146,2.29112,0,-6.2631,38,-0.2047,57,0.49305,31,-0.5521,11,-1.9758,29,-0.5904
ENSG00000175745,NR2F1,146,1.15556,48,-0.6964,76,0.03171,130,0.93903,55,-0.5404,51,-0.5894,33,-1.2384
ENSG00000113391,FAM172A,146,2.52283,54,0.56098,15,-1.5185,41,0.10180,17,-1.3861,12,-1.7259,28,-0.4783
ENSG00000175471,MCTP1,146,2.38281,18,-1.2533,37,-0.2014,87,1.29188,9,-2.3809,9,-2.3163,16,-1.3847
ENSG00000198677,TTC37,146,1.76863,56,0.05484,57,0.10015,39,-0.5321,34,-0.8066,25,-1.2160,39,-0.5060
ENSG00000164292,RHOBTB3,146,0.88753,10,-3.1827,12,-3.0908,102,0.27845,46,-1.0934,150,0.92854,253,1.94045
ENSG00000173221,GLRX,146,2.24754,23,-0.9940,35,-0.3629,27,-0.7580,43,-0.0172,21,-1.1470,17,-1.4320
ENSG00000118985,ELL2,146,1.54853,91,0.68604,68,0.21947,64,0.08676,27,-1.3633,47,-0.4135,6,-3.3327
ENSG00000175426,PCSK1,146,2.83698,0,-5.9491,38,0.22291,0,-7.1099,38,0.17814,1,-4.4274,7,-2.2760
ENSG00000153113,CAST,146,1.83386,87,0.85524,15,-2.0490,27,-1.0131,19,-1.6453,51,-0.0311,91,0.92427
ENSG00000113441,LNPEP,146,1.59373,85,0.59723,75,0.44773,60,0.01965,24,-1.5303,29,-1.0811,15,-2.0981
ENSG00000145721,LIX1,146,1.81707,5,-3.4015,3,-4.3498,30,-0.8938,18,-1.7386,50,-0.0895,202,2.54434
ENSG00000174136,RGMB,146,1.63351,33,-0.8732,83,0.70967,35,-0.7931,53,-0.1644,17,-1.8362,17,-1.8305
ENSG00000174132,FAM174A,146,1.96424,7,-2.8569,74,0.81600,19,-1.4531,42,-0.2756,19,-1.4786,19,-1.4769
ENSG00000145730,PAM,146,0.58105,133,0.42464,159,0.86147,13,-3.0369,125,0.36431,19,-2.5449,48,-1.1823
ENSG00000145743,FBXL17,146,1.50476,5,-3.6908,78,0.44218,89,0.59574,57,-0.1627,46,-0.4653,2,-5.0766
ENSG00000198961,PJA2,146,-0.9646,145,-0.9770,452,1.04737,347,0.41013,273,0.01793,126,-1.1905,219,-0.3364
ENSG00000164209,SLC25A46,146,1.18425,0,-7.0433,155,1.62146,24,-1.7259,66,-0.1999,49,-0.6479,0,-7.9001
ENSG00000152495,CAMK4,146,1.40302,0,-6.8750,131,1.49749,58,-0.1899,43,-0.7166,12,-2.5084,21,-1.7585
ENSG00000134986,NREP,146,1.50694,16,-2.0740,91,0.75583,31,-1.0673,53,-0.2614,35,-0.8806,39,-0.7044
ENSG00000224032,EPB41L4A-AS1,146,1.12587,24,-1.7283,56,-0.5308,75,-0.0170,73,-0.0679,110,0.61770,67,-0.1836
ENSG00000134982,APC,146,0.16508,33,-2.1032,122,-0.1431,280,1.29315,120,-0.1824,190,0.60349,57,-1.3092
ENSG00000153037,SRP19,146,1.38556,128,1.13381,47,-0.5845,25,-1.4758,56,-0.3024,36,-0.9589,51,-0.3917
ENSG00000129625,REEP5,146,-0.8962,148,-0.8837,543,1.60978,65,-2.1159,295,0.24950,136,-1.0034,157,-0.7872
ENSG00000172795,DCP2,146,2.59675,11,-1.8312,37,-0.0021,13,-1.6461,29,-0.4707,23,-0.7708,12,-1.7458
ENSG00000152503,TRIM36,146,1.49538,0,-6.8059,139,1.77536,19,-1.8257,51,-0.3620,12,-2.5126,3,-4.2626
ENSG00000134970,TMED7,146,1.23381,52,-0.5005,54,-0.5034,32,-1.2203,36,-1.1648,65,-0.1406,166,1.47668
ENSG00000129596,CDO1,146,1.93596,22,-1.2560,42,-0.3005,74,0.66042,32,-0.7981,15,-1.8698,45,-0.1818
ENSG00000145782,ATG12,146,1.48037,86,0.52002,54,-0.2549,33,-0.9983,49,-0.4399,57,-0.1567,35,-0.9059
ENSG00000177879,AP3S1,146,0.40727,42,-1.5396,203,1.18312,133,0.24420,90,-0.4365,77,-0.6136,45,-1.4314
ENSG00000172869,DMXL1,146,2.63944,28,-0.4148,29,-0.4472,16,-1.3011,20,-1.0186,9,-2.1120,34,-0.1191
ENSG00000133835,HSD17B4,146,1.17206,71,-0.0674,43,-0.9219,67,-0.1560,55,-0.5293,36,-1.1221,148,1.19237
ENSG00000205302,SNX2,146,1.71462,69,0.34793,57,0.04537,56,0.02163,26,-1.2596,16,-1.9262,46,-0.2845
ENSG00000151292,CSNK1G3,146,2.12041,47,0.03900,43,-0.0987,25,-0.9708,21,-1.3447,9,-2.4093,58,0.37371
ENSG00000155324,GRAMD2B,146,1.41420,26,-1.4199,9,-3.0700,63,-0.0388,18,-2.0484,37,-0.8743,256,2.62661
ENSG00000164904,ALDH7A1,146,0.72155,43,-1.2282,31,-1.8686,128,0.49658,56,-0.9266,128,0.49665,236,1.60417
ENSG00000164902,PHAX,146,1.36711,25,-1.4930,71,0.11441,116,0.93502,44,-0.7302,38,-0.8644,44,-0.6589
ENSG00000164241,C5orf63,146,-0.7738,70,-1.8910,274,0.25958,631,1.72811,139,-0.9367,434,1.01306,43,-2.5977
ENSG00000205279,CTXN3,146,2.51460,0,-6.1285,28,-0.5888,22,-0.8563,62,0.94105,0,-5.8888,0,-6.9865
ENSG00000245937,LINC01184,146,2.48180,42,0.12045,21,-1.0436,8,-2.4372,30,-0.4624,35,-0.1843,19,-1.1284
ENSG00000064651,SLC12A2,146,1.26701,63,-0.1666,43,-0.8306,16,-2.2126,16,-2.4264,163,1.47574,124,0.95836
ENSG00000169567,HINT1,146,-2.1009,356,-0.7582,794,0.62911,667,0.24196,826,0.71097,382,-0.6518,390,-0.6189
ENSG00000186687,LYRM7,146,1.33249,46,-0.6169,82,0.36882,82,0.31922,46,-0.6604,74,0.14138,4,-4.2495
ENSG00000158985,CDC42SE2,146,0.30324,29,-2.1893,199,0.99550,113,-0.1156,101,-0.3430,121,-0.0126,87,-0.5382
ENSG00000164398,ACSL6,146,0.98247,0,-7.2025,152,1.29286,73,-0.1855,71,-0.2638,24,-1.8960,48,-0.8331
ENSG00000113522,RAD50,146,1.26300,86,0.33205,64,-0.1787,94,0.48188,33,-1.2838,49,-0.5587,63,-0.1721
ENSG00000131437,KIF3A,146,-0.6512,40,-2.6067,446,1.50638,361,0.82543,206,-0.1231,67,-1.8267,69,-1.7879
ENSG00000164402,SEPTIN8,146,-0.4506,25,-3.0732,199,0.04768,163,-0.2835,121,-0.8324,389,1.19297,385,1.17331
ENSG00000198944,SOWAHA,146,0.46980,31,-1.9547,120,0.15517,134,0.32418,151,0.61059,63,-0.8809,76,-0.5792
ENSG00000164405,UQCRQ,146,-2.0249,643,0.26488,442,-0.3839,545,-0.0071,878,0.95670,423,-0.4113,525,-0.0650
ENSG00000072364,AFF4,146,1.68037,104,1.02404,34,-0.8921,45,-0.3520,38,-0.6860,39,-0.5869,31,-0.9432
ENSG00000170606,HSPA4,146,1.15296,43,-0.8706,107,0.70745,33,-1.2389,63,-0.3056,50,-0.6141,58,-0.3947
ENSG00000113583,C5orf15,146,2.15154,41,-0.1409,36,-0.3948,32,-0.5258,23,-1.1572,23,-1.0271,45,0.00366
ENSG00000213585,VDAC1,146,-0.2062,118,-0.5447,275,1.01668,102,-0.7737,196,0.30785,69,-1.3651,122,-0.4979
ENSG00000113558,SKP1,146,-2.1778,393,-0.6872,875,0.72465,648,0.10879,592,-0.0445,469,-0.4116,867,0.59430
ENSG00000113575,PPP2CA,146,-0.4792,29,-2.8971,408,1.56459,151,-0.4265,215,0.15468,103,-1.0142,104,-1.0084
ENSG00000119048,UBE2B,146,0.45276,37,-1.6981,192,1.11759,113,0.03105,110,-0.0172,61,-0.9385,39,-1.6048
ENSG00000237190,CDKN2AIPNL,146,1.66718,50,-0.1961,80,0.65669,15,-2.0618,63,0.20437,15,-2.0432,0,-7.4064
ENSG00000043143,JADE2,146,2.05479,60,0.38358,51,0.15941,16,-1.6481,42,-0.2047,8,-2.6162,8,-2.6852
ENSG00000152700,SAR1B,146,1.58154,21,-1.6208,45,-0.5025,28,-1.1773,25,-1.4288,77,0.42268,123,1.24890
ENSG00000164615,CAMLG,146,0.51422,89,-0.2967,142,0.53957,61,-0.8937,144,0.57432,29,-1.9760,68,-0.7221
ENSG00000145833,DDX46,146,1.98115,61,0.35598,37,-0.5158,29,-0.8144,27,-1.0326,55,0.19353,22,-1.2139
ENSG00000181904,C5orf24,146,1.43508,59,-0.1347,41,-0.7759,77,0.30604,28,-1.3970,50,-0.3870,106,0.84346
ENSG00000113621,TXNDC15,146,1.55648,26,-1.3138,62,0.06505,54,-0.1837,31,-1.1500,56,-0.1192,74,0.34211
ENSG00000113648,H2AFY,146,0.76124,130,0.55300,119,0.48336,82,-0.1961,66,-0.6110,58,-0.7373,49,-0.9938
