Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116560,SFPQ,147,0.26358,115,-0.1310,161,0.41424,126,0.01357,102,-0.3955,119,-0.0829,149,0.28227
ENSG00000146463,ZMYM4,40,-0.0664,36,-0.2421,41,-0.0388,42,-0.0071,50,0.36073,45,0.10882,25,-0.8148
ENSG00000142687,KIAA0319L,45,-0.1929,29,-0.8615,63,0.35212,52,0.04689,58,0.29004,28,-0.9277,64,0.36654
ENSG00000020129,NCDN,193,-1.1390,177,-1.2660,818,1.20189,412,0.04693,539,0.65062,186,-1.1943,203,-1.0633
ENSG00000126067,PSMB2,40,-1.3857,73,-0.4559,158,0.78837,110,0.20700,99,0.02827,104,0.10395,87,-0.1942
ENSG00000142686,C1orf216,38,-1.0180,49,-0.6119,122,0.84419,86,0.29235,87,0.36834,37,-1.0335,52,-0.5213
ENSG00000092847,AGO1,23,-0.3746,22,-0.3989,22,-0.4184,36,0.42651,26,-0.2144,40,0.51962,31,0.12334
ENSG00000116863,ADPRHL2,19,0.50669,14,-0.0138,35,1.55357,12,-0.2480,13,-0.1533,7,-1.0395,2,-2.8446
ENSG00000054116,TRAPPC3,34,-0.6294,39,-0.4088,83,0.81985,40,-0.4057,62,0.43891,41,-0.3432,43,-0.2579
ENSG00000116871,MAP7D1,107,-0.5154,128,-0.2364,189,0.39015,136,-0.1678,201,0.66462,119,-0.3575,72,-1.1330
ENSG00000054118,THRAP3,37,-0.8778,38,-0.8266,57,-0.1925,71,0.18423,56,-0.2959,97,0.66215,107,0.84015
ENSG00000196182,STK40,36,0.74302,15,-0.6259,33,0.59658,20,-0.2467,12,-1.1647,53,1.41297,16,-0.5764
ENSG00000181817,LSM10,50,0.41408,30,-0.4093,50,0.43513,22,-0.9441,49,0.53717,20,-1.0209,43,0.19565
ENSG00000116885,OSCP1,17,-0.3130,6,-1.8811,41,1.10040,22,0.11593,19,-0.2249,25,0.26006,20,-0.0436
ENSG00000116898,MRPS15,37,-0.6457,47,-0.2895,63,0.18905,47,-0.3344,75,0.63269,44,-0.3802,53,-0.0886
ENSG00000163873,GRIK3,2,-2.8712,20,0.51739,9,-0.6922,47,2.73877,6,-1.4563,1,-3.4307,1,-3.0868
ENSG00000163875,MEAF6,82,-0.2712,56,-0.8625,139,0.58978,122,0.42834,127,0.58507,34,-1.5910,35,-1.5643
ENSG00000183317,EPHA10,10,-0.8371,9,-1.0070,24,0.55295,20,0.25159,19,0.23918,11,-0.6676,20,0.27110
ENSG00000185090,MANEAL,16,-0.8700,7,-1.9711,66,1.49883,32,0.27072,35,0.52594,13,-1.1595,4,-2.8234
ENSG00000197982,C1orf122,356,0.76591,307,0.51386,128,-0.8660,157,-0.6132,242,0.16418,205,-0.1405,202,-0.1639
ENSG00000183431,SF3A3,25,-0.4619,31,-0.1388,47,0.50594,24,-0.5991,30,-0.2396,55,0.75725,45,0.44415
ENSG00000183520,UTP11,26,-0.0512,16,-0.7838,40,0.64155,34,0.39600,25,-0.1660,5,-2.3663,41,0.66488
ENSG00000116954,RRAGC,24,-0.7196,21,-0.9319,54,0.57905,40,0.08539,46,0.42341,55,0.60869,7,-2.4524
ENSG00000174574,AKIRIN1,56,-0.1680,49,-0.3721,114,1.01175,56,-0.1921,74,0.37280,40,-0.6878,29,-1.1728
ENSG00000168653,NDUFS5,582,0.06479,461,-0.3055,666,0.28369,473,-0.2932,716,0.54194,287,-1.0371,499,-0.1817
ENSG00000127603,MACF1,130,0.02033,113,-0.2032,117,-0.1547,140,0.14754,122,-0.1157,152,0.26397,131,0.03104
ENSG00000183682,BMP8A,18,0.40318,5,-1.3997,14,0.02328,17,0.31066,21,0.91234,1,-3.1035,4,-1.6543
ENSG00000090621,PABPC4,73,0.46239,60,0.14301,56,0.02928,55,0.00795,51,-0.1662,71,0.41468,27,-1.0824
ENSG00000116983,HPCAL4,195,-0.3988,196,-0.3920,292,0.24264,323,0.47303,304,0.41397,105,-1.3385,163,-0.6798
ENSG00000084072,PPIE,34,0.33867,25,-0.0995,37,0.51496,23,-0.2613,22,-0.4097,62,1.40367,0,-5.6911
ENSG00000168389,MFSD2A,31,0.70663,11,-0.9667,14,-0.5893,19,-0.1119,12,-0.9843,49,1.51542,24,0.25319
ENSG00000131236,CAP1,96,-0.4660,76,-0.8295,177,0.51701,133,0.05537,133,0.06293,133,0.05025,143,0.16671
ENSG00000131238,PPT1,138,0.36611,76,-0.5767,147,0.46010,97,-0.2357,136,0.45166,100,-0.1627,41,-1.4975
ENSG00000084073,ZMPSTE24,26,-0.1071,19,-0.5622,37,0.44811,40,0.68230,23,-0.3948,30,0.11868,18,-0.6745
ENSG00000084070,SMAP2,58,-0.8968,51,-1.0930,166,0.76730,176,1.03251,96,-0.1671,49,-1.1487,75,-0.5007
ENSG00000117016,RIMS3,36,-0.9769,79,0.22568,65,-0.0761,121,1.11129,69,0.00639,28,-1.3906,30,-1.2729
ENSG00000066136,NFYC,23,-0.3916,12,-1.3415,46,0.73123,46,0.86111,27,-0.1397,31,0.08984,7,-2.0520
ENSG00000179862,CITED4,16,-0.1120,9,-0.9557,22,0.37954,17,-0.0918,15,-0.2801,21,0.25738,28,0.75802
ENSG00000127124,HIVEP3,20,0.40209,15,-0.0922,26,0.86699,16,0.04959,15,-0.0350,14,-0.1785,3,-2.5051
ENSG00000198815,FOXJ3,36,-0.5043,27,-0.9790,88,0.93644,76,0.78438,48,-0.0933,33,-0.6482,22,-1.2423
ENSG00000177181,RIMKLA,10,-1.5570,17,-0.7617,33,0.21597,47,0.98929,38,0.63921,14,-1.0908,1,-4.1439
ENSG00000127125,PPCS,55,0.20874,31,-0.6772,73,0.66883,36,-0.5228,54,0.24059,66,0.49234,25,-1.0307
ENSG00000186409,CCDC30,39,1.19404,18,-0.0931,10,-0.9869,10,-1.0548,22,0.35709,3,-2.6046,33,0.88383
ENSG00000065978,YBX1,171,0.08322,132,-0.3234,47,-1.8992,68,-1.4525,98,-0.9570,360,1.35477,485,1.93639
ENSG00000164008,C1orf50,27,0.64705,16,-0.1601,22,0.34842,15,-0.3265,19,0.12096,14,-0.4257,14,-0.4155
ENSG00000177868,SVBP,30,-0.2836,26,-0.4949,54,0.67614,23,-0.7208,49,0.71874,27,-0.4421,25,-0.5268
ENSG00000117394,SLC2A1,94,0.04189,44,-1.1304,30,-1.7031,31,-1.7731,48,-1.1713,279,1.98190,259,1.82878
ENSG00000117395,EBNA1BP2,39,-0.4671,32,-0.7488,96,1.00658,32,-0.8456,68,0.55477,44,-0.2798,47,-0.1894
ENSG00000066322,ELOVL1,45,1.22730,32,0.65684,8,-1.3974,3,-2.7614,6,-2.1244,38,0.91289,67,1.98827
ENSG00000159479,MED8,18,-0.0322,8,-1.1855,40,1.28534,18,-0.0167,20,0.21151,20,0.14892,0,-5.2991
ENSG00000178922,HYI,36,0.88566,10,-1.0456,5,-2.1215,12,-0.9498,19,-0.2441,56,1.69528,23,0.13576
ENSG00000142949,PTPRF,99,-0.1765,63,-0.8919,161,0.60959,129,0.27526,113,0.03629,127,0.21477,63,-0.8722
ENSG00000126091,ST3GAL3,30,-0.3684,31,-0.3254,43,0.17886,43,0.19472,48,0.45088,28,-0.5054,24,-0.7220
ENSG00000117408,IPO13,48,0.01952,60,0.35874,61,0.40449,55,0.24877,48,0.00066,48,-0.0035,8,-2.6875
ENSG00000117410,ATP6V0B,232,-0.5701,171,-1.0339,681,1.20642,387,0.27635,370,0.22258,192,-0.8603,171,-1.0366
ENSG00000117411,B4GALT2,93,0.53540,81,0.31008,58,-0.2196,81,0.33736,69,0.06933,57,-0.2541,11,-2.6276
ENSG00000159214,CCDC24,7,-1.0626,14,-0.0821,22,0.68115,18,0.35418,18,0.43823,13,-0.1642,0,-4.9702
ENSG00000178028,DMAP1,30,-0.6576,42,-0.1347,73,0.73689,44,-0.0930,44,-0.0960,49,0.08428,48,0.07200
ENSG00000117419,ERI3,125,-0.2474,121,-0.2995,227,0.73074,158,0.14804,168,0.29908,83,-0.8776,83,-0.8856
ENSG00000187147,RNF220,66,-0.4640,91,0.04585,131,0.63578,110,0.40463,86,-0.0507,71,-0.3533,48,-0.9608
ENSG00000142937,RPS8,1166,-0.0954,1361,0.15395,572,-1.1960,500,-1.5052,879,-0.6614,3391,1.76415,2245,0.99580
ENSG00000070785,EIF2B3,20,-0.0751,8,-1.4675,41,1.10064,18,-0.2506,24,0.30279,15,-0.4815,17,-0.3467
ENSG00000126088,UROD,68,0.02348,44,-0.6371,83,0.35041,62,-0.1205,76,0.27787,100,0.66551,19,-1.8934
ENSG00000117450,PRDX1,568,0.70782,301,-0.3258,267,-0.5143,284,-0.4647,374,0.02443,547,0.64126,326,-0.2007
ENSG00000117448,AKR1A1,59,0.76257,46,0.32285,37,0.00791,28,-0.4746,35,-0.1027,55,0.62253,13,-1.6122
ENSG00000132780,NASP,51,1.20285,29,0.26348,12,-1.1040,18,-0.5381,28,0.25728,31,0.36819,4,-2.5623
ENSG00000159592,GPBP1L1,27,0.03359,18,-0.6094,35,0.44284,38,0.66198,24,-0.2047,21,-0.3676,17,-0.6766
ENSG00000086015,MAST2,21,-0.3230,20,-0.4327,18,-0.6011,32,0.36469,37,0.72336,14,-0.9214,16,-0.7789
ENSG00000117461,PIK3R3,17,-0.4610,14,-0.7452,19,-0.2963,6,-2.0897,26,0.26760,35,0.71783,53,1.42552
ENSG00000085998,POMGNT1,72,0.41299,41,-0.4975,74,0.45392,48,-0.2779,52,-0.1436,49,-0.2142,72,0.40455
ENSG00000132128,LRRC41,53,0.15099,21,-1.2359,81,0.84382,57,0.28877,46,-0.0807,36,-0.4521,39,-0.3260
ENSG00000173660,UQCRH,428,-0.1069,314,-0.5907,546,0.28517,416,-0.1712,672,0.87667,303,-0.6496,138,-1.8295
ENSG00000117480,FAAH,29,-0.0168,24,-0.2863,53,0.96602,35,0.33599,25,-0.2751,13,-1.1834,27,-0.1476
ENSG00000079277,MKNK1,22,-0.2136,18,-0.5047,28,0.15929,37,0.72533,24,-0.1029,8,-1.6869,30,0.27521
ENSG00000123472,ATPAF1,148,0.27021,99,-0.3689,94,-0.4487,158,0.43193,115,-0.1630,92,-0.4816,156,0.35733
ENSG00000159658,EFCAB14,107,0.73369,74,0.12161,32,-1.1613,60,-0.2260,57,-0.3450,117,0.89130,61,-0.1747
ENSG00000186377,CYP4X1,8,-1.2142,3,-2.4161,33,1.08972,22,0.47527,15,-0.3305,31,0.98214,8,-1.0606
ENSG00000162368,CMPK1,67,-0.4867,86,-0.0922,101,0.15926,120,0.50343,91,0.00105,80,-0.2060,66,-0.5163
ENSG00000162373,BEND5,23,0.24439,13,-0.6748,50,1.57339,20,-0.0170,15,-0.5405,29,0.57265,0,-5.4144
ENSG00000162374,ELAVL4,60,-1.1531,74,-0.8342,288,1.40621,244,1.32674,105,-0.3740,36,-1.9212,4,-4.8519
ENSG00000185104,FAF1,31,-0.0736,23,-0.5186,39,0.30558,23,-0.5764,37,0.25301,26,-0.3193,48,0.64888
ENSG00000123091,RNF11,202,-0.9447,268,-0.5122,573,0.71613,551,0.75647,390,0.10444,190,-1.0426,205,-0.9254
ENSG00000085832,EPS15,157,-0.0216,122,-0.4138,182,0.22073,197,0.40413,167,0.11087,113,-0.5391,117,-0.4813
ENSG00000117859,OSBPL9,34,1.00309,11,-0.8203,16,-0.1951,18,-0.0675,18,-0.0635,25,0.45949,10,-0.9546
ENSG00000078618,NRDC,49,-0.5962,56,-0.3937,129,0.97378,83,0.26658,61,-0.3174,101,0.55720,33,-1.1782
ENSG00000169213,RAB3B,61,-1.2633,85,-0.7629,210,0.68062,197,0.66600,181,0.58975,31,-2.2735,61,-1.2521
ENSG00000117862,TXNDC12,49,0.81175,17,-0.8671,41,0.54886,29,-0.0042,29,-0.0034,28,-0.0725,13,-1.2388
ENSG00000134717,BTF3L4,54,-0.3442,42,-0.7277,90,0.47434,71,0.10074,80,0.36699,56,-0.2713,48,-0.5345
ENSG00000157077,ZFYVE9,12,-1.1012,11,-1.1235,25,0.07756,42,1.09285,23,-0.0643,15,-0.7113,23,-0.0778
ENSG00000134748,PRPF38A,26,-0.4021,20,-0.7855,12,-1.5352,35,0.05812,33,-0.0460,34,0.01694,76,1.37766
ENSG00000134744,TUT4,48,1.00908,26,-0.0058,11,-1.2613,23,-0.2410,25,-0.1221,32,0.30117,25,-0.0691
ENSG00000162377,COA7,22,0.58456,17,0.16585,23,0.64807,16,0.04783,16,0.07336,2,-2.6445,10,-0.6898
ENSG00000162378,ZYG11B,70,-0.9964,82,-0.7521,189,0.57932,208,0.87083,135,0.04146,91,-0.5947,72,-0.9429
ENSG00000116171,SCP2,113,0.26313,76,-0.3727,98,0.02975,85,-0.2115,94,-0.0360,129,0.47776,91,-0.0802
ENSG00000162384,CZIB,75,0.60510,53,0.02608,45,-0.2297,30,-0.9175,59,0.27111,69,0.45825,40,-0.4126
ENSG00000162385,MAGOH,18,-0.6994,14,-1.0651,37,0.44917,26,-0.1328,33,0.34294,35,0.32973,26,-0.1080
ENSG00000157193,LRP8,10,-1.9619,26,-0.5716,28,-0.4200,71,1.30798,41,0.20509,29,-0.3724,12,-1.6594
ENSG00000058799,YIPF1,5,-1.8055,16,-0.2009,38,1.22895,24,0.48004,11,-0.9227,13,-0.5079,29,0.76704
ENSG00000081870,HSPB11,27,-0.1861,22,-0.4981,22,-0.4580,21,-0.5820,42,0.71675,52,0.89547,10,-1.5894
ENSG00000116209,TMEM59,191,0.10983,125,-0.5500,226,0.38527,131,-0.5374,159,-0.2230,386,1.31443,113,-0.7088
ENSG00000116221,MRPL37,43,-0.2030,35,-0.5102,85,0.92028,45,-0.1431,53,0.18887,43,-0.2115,32,-0.6641
ENSG00000157216,SSBP3,58,-1.0994,111,-0.1057,207,0.92909,226,1.29939,95,-0.4358,47,-1.4040,24,-2.3959
ENSG00000243725,TTC4,9,-0.8499,12,-0.3767,20,0.33860,25,0.87148,20,0.48836,4,-2.0607,4,-2.1361
ENSG00000116133,DHCR24,64,-1.1983,84,-0.7886,374,1.73090,200,0.70014,99,-0.6562,95,-0.5883,72,-1.0044
ENSG00000162402,USP24,36,0.28312,22,-0.4649,43,0.54934,44,0.71185,27,-0.2303,17,-0.8879,15,-1.0241
ENSG00000162407,PLPP3,599,2.02615,124,-0.6803,53,-1.9599,125,-0.7295,225,0.33692,156,-0.3253,61,-1.7417
ENSG00000162409,PRKAA2,17,-1.4504,8,-2.5143,54,0.35263,41,-0.1021,62,0.79936,65,0.66745,22,-1.0338
ENSG00000173406,DAB1,20,-0.0376,10,-1.1345,41,1.13978,23,0.14568,21,0.01026,2,-3.0586,26,0.37792
ENSG00000162601,MYSM1,10,-1.3788,15,-0.6925,42,0.91148,28,0.27131,23,-0.1303,42,0.90942,8,-1.5732
ENSG00000177606,JUN,161,0.41021,51,-1.3693,134,0.10935,85,-0.6614,128,0.05562,169,0.48882,180,0.59301
ENSG00000172456,FGGY,34,1.07731,7,-1.3275,10,-0.7911,6,-1.6056,28,1.09698,27,0.66989,0,-5.2399
ENSG00000134709,HOOK1,11,-1.2047,6,-2.1000,51,1.17405,35,0.61183,28,0.22392,11,-1.3057,19,-0.4488
ENSG00000162599,NFIA,148,0.88042,131,0.66612,25,-1.8714,61,-0.6053,49,-1.0626,164,1.05595,133,0.68765
ENSG00000162604,TM2D1,54,-0.1998,33,-0.9527,80,0.44016,45,-0.5271,68,0.23214,92,0.67478,57,-0.1127
ENSG00000162607,USP1,24,-0.0428,22,-0.1332,20,-0.2866,25,0.02915,17,-0.7180,27,0.16583,51,1.22695
ENSG00000116641,DOCK7,42,0.53011,24,-0.3712,33,0.11437,31,0.01210,26,-0.3184,39,0.39811,27,-0.1605
ENSG00000079739,PGM1,99,1.48212,24,-0.8474,21,-1.0328,32,-0.4534,63,0.93823,19,-1.1779,0,-6.3663
ENSG00000158966,CACHD1,32,0.43788,12,-1.0286,27,0.18809,27,0.18653,29,0.39572,28,0.22150,2,-3.7067
ENSG00000162437,RAVER2,24,0.23976,15,-0.5463,17,-0.3070,27,0.43770,22,0.07011,35,0.81698,0,-4.8122
ENSG00000162434,JAK1,63,-0.0698,40,-0.7782,109,0.82289,68,0.05998,69,0.09018,59,-0.1809,46,-0.5645
ENSG00000162433,AK4,56,0.04997,29,-0.9441,49,-0.1464,54,0.01679,71,0.60281,57,0.07796,27,-1.0804
ENSG00000116675,DNAJC6,148,-0.9616,145,-0.9981,528,1.09830,455,0.98257,283,0.06319,66,-2.1726,102,-1.5251
ENSG00000213625,LEPROT,67,0.77088,20,-1.1145,17,-1.3906,31,-0.4988,21,-1.2837,162,2.48533,28,-0.6155
ENSG00000184588,PDE4B,68,0.22872,52,-0.2121,85,0.59071,58,-0.0370,57,-0.0847,43,-0.5145,58,-0.0316
ENSG00000118473,SGIP1,55,-0.5897,67,-0.2905,159,1.13578,103,0.45459,94,0.31784,16,-2.4101,22,-1.9535
ENSG00000198160,MIER1,27,0.20347,17,-0.4866,20,-0.2506,37,0.83645,20,-0.3681,22,-0.1453,19,-0.3836
ENSG00000142864,SERBP1,117,0.08713,90,-0.3297,125,0.19591,100,-0.1815,97,-0.2659,163,0.63274,122,0.15288
ENSG00000116717,GADD45A,42,0.43774,18,-0.8845,14,-1.2105,20,-0.7714,22,-0.7177,38,0.27932,101,2.03793
ENSG00000172380,GNG12,54,1.26392,14,-0.9342,3,-3.1519,18,-0.5945,14,-1.0350,71,1.80236,32,0.39862
ENSG00000116729,WLS,162,0.50797,42,-1.5709,65,-0.9391,84,-0.5935,151,0.52970,210,0.95410,84,-0.5344
ENSG00000033122,LRRC7,27,-1.1949,29,-1.1361,113,1.05575,102,1.04595,65,0.16818,17,-1.8578,13,-2.2563
ENSG00000066557,LRRC40,15,-0.7050,15,-0.6860,51,1.28563,27,0.25721,28,0.39283,0,-5.5454,15,-0.6543
ENSG00000116754,SRSF11,76,-0.3771,99,0.03879,114,0.26664,105,0.16394,85,-0.2448,97,0.00950,112,0.23767
ENSG00000118454,ANKRD13C,39,0.26462,13,-1.3940,32,-0.0228,45,0.59041,34,0.10147,41,0.34552,10,-1.7996
ENSG00000132485,ZRANB2,43,-0.7200,47,-0.6155,96,0.54020,89,0.46278,65,-0.1173,55,-0.3447,76,0.15633
ENSG00000172260,NEGR1,38,-1.7769,87,-0.5444,194,0.74711,210,1.04170,118,-0.0893,43,-1.6131,97,-0.3805
ENSG00000178965,ERICH3,13,-1.3803,10,-1.6480,71,1.37793,61,1.33476,27,-0.2956,16,-0.9919,0,-5.5758
ENSG00000162623,TYW3,6,-1.7733,16,-0.2997,27,0.50710,19,-0.0247,19,-0.0691,23,0.26041,29,0.60533
ENSG00000117054,ACADM,50,0.32890,34,-0.2903,40,-0.0385,34,-0.3225,40,-0.0439,50,0.32726,46,0.21207
ENSG00000137955,RABGGTB,34,-0.2214,40,0.02821,35,-0.2026,25,-0.7958,49,0.47621,42,0.10981,46,0.25019
ENSG00000117069,ST6GALNAC5,15,-1.5617,7,-2.7130,130,1.91815,62,0.65518,49,0.24846,6,-2.9472,7,-2.6603
ENSG00000142892,PIGK,22,-0.3724,23,-0.3487,47,0.82464,29,0.00558,32,0.23190,38,0.47256,2,-3.9232
ENSG00000154027,AK5,87,-1.2680,161,-0.3206,605,1.99434,271,0.60032,169,-0.2998,33,-2.6807,34,-2.6640
ENSG00000036549,AC118549.1,22,0.06452,14,-0.6237,23,0.13782,22,0.11056,16,-0.4922,13,-0.7852,45,1.28504
ENSG00000077254,USP33,68,-0.3111,49,-0.8130,173,1.22968,92,0.18008,91,0.17537,66,-0.3786,21,-2.0558
ENSG00000180488,MIGA1,34,-0.8715,50,-0.2984,138,1.41801,81,0.56256,62,0.06107,31,-1.0361,0,-6.8952
ENSG00000162613,FUBP1,48,-0.0154,24,-1.0844,68,0.52333,32,-0.7435,42,-0.2909,69,0.56395,90,1.01190
ENSG00000162616,DNAJB4,15,-1.1095,15,-1.1366,59,1.07993,33,0.10646,34,0.21244,32,0.05657,20,-0.6703
ENSG00000117114,ADGRL2,8,-1.8374,10,-1.4369,48,0.94939,39,0.71822,31,0.26987,15,-0.8980,17,-0.6674
ENSG00000137941,TTLL7,44,-0.9191,109,0.50220,145,0.99823,123,0.82244,67,-0.3395,49,-0.7528,4,-4.3385
ENSG00000142875,PRKACB,189,-0.7327,173,-0.8686,599,1.15016,338,0.19925,389,0.54940,110,-1.5569,113,-1.5200
ENSG00000117133,RPF1,13,-0.2443,19,0.33372,23,0.66498,15,-0.0248,19,0.49725,2,-2.7846,8,-1.0306
ENSG00000174021,GNG5,129,0.94334,24,-1.6607,10,-2.9280,46,-0.7878,64,-0.2497,172,1.46462,110,0.66168
ENSG00000117155,SSX2IP,33,-1.3603,32,-1.4305,128,0.76231,166,1.47553,79,-0.0333,25,-1.7771,19,-2.1960
ENSG00000162642,C1orf52,33,-0.7655,29,-0.9736,108,1.15884,64,0.30991,63,0.33613,20,-1.4675,32,-0.7988
ENSG00000153904,DDAH1,302,0.54800,161,-0.4587,154,-0.5308,290,0.55651,228,0.11744,114,-0.9920,161,-0.4560
ENSG00000142871,CCN1,58,-0.1075,18,-1.8850,9,-2.8889,20,-1.8521,24,-1.6951,281,2.88836,143,1.42281
ENSG00000117174,ZNHIT6,14,-0.6034,16,-0.4700,24,0.22025,25,0.31092,20,-0.0618,16,-0.4286,30,0.53838
ENSG00000122417,ODF2L,21,-0.4132,21,-0.4146,49,0.92881,34,0.34860,25,-0.1888,14,-1.0542,30,0.09307
ENSG00000097033,SH3GLB1,71,0.97919,27,-0.5511,30,-0.4302,34,-0.2308,40,0.06017,52,0.46441,22,-0.8979
ENSG00000183291,SELENOF,134,0.33014,62,-0.8757,133,0.31796,94,-0.2557,114,0.08790,196,0.97894,36,-1.7055
ENSG00000153936,HS2ST1,47,0.48171,25,-0.5315,41,0.27035,46,0.52203,38,0.19234,16,-1.1472,12,-1.5948
ENSG00000143013,LMO4,171,-1.8705,311,-0.9691,625,0.12067,1353,1.80377,488,-0.3460,241,-1.3551,285,-1.1026
ENSG00000065243,PKN2,24,0.03442,13,-0.8923,8,-1.6415,15,-0.7075,18,-0.4901,84,2.32941,19,-0.3133
ENSG00000137947,GTF2B,28,0.36509,14,-0.6526,38,0.87574,18,-0.3601,25,0.29220,25,0.19295,4,-2.4777
ENSG00000137944,KYAT3,9,-1.2247,11,-0.9109,33,0.77867,12,-0.9555,30,0.84731,34,0.82863,5,-2.1542
ENSG00000197147,LRRC8B,44,-0.7805,31,-1.3062,167,1.39321,105,0.66856,86,0.34082,19,-2.0646,6,-3.7359
ENSG00000171492,LRRC8D,26,0.00894,22,-0.3019,60,1.38968,34,0.46152,19,-0.5697,19,-0.4848,10,-1.5087
ENSG00000162664,ZNF326,16,-0.9888,43,0.53063,28,-0.1777,36,0.28162,19,-0.9409,51,0.83814,43,0.52619
ENSG00000233593,LINC02609,22,-0.6246,21,-0.7130,48,0.61029,28,-0.2509,47,0.81017,22,-0.5938,17,-0.9881
ENSG00000122482,ZNF644,43,0.52032,18,-0.8130,26,-0.3038,31,-0.0375,30,-0.0516,30,-0.0504,42,0.49254
ENSG00000172031,EPHX4,6,-1.6826,3,-2.4538,51,1.72527,22,0.27655,25,0.64502,6,-1.7762,2,-3.0907
ENSG00000189195,BTBD8,39,-1.6721,38,-1.7001,141,0.32605,195,1.02573,139,0.39067,22,-2.4950,109,-0.0885
ENSG00000122484,RPAP2,15,-0.4056,10,-0.9467,21,0.16795,27,0.67497,12,-0.8646,22,0.23885,32,0.83499
ENSG00000067208,EVI5,58,1.00087,30,-0.0942,22,-0.5588,27,-0.2869,40,0.47540,13,-1.3628,22,-0.5879
ENSG00000122406,RPL5,629,0.11099,527,-0.1718,397,-0.6158,349,-0.8863,401,-0.7327,1330,1.39804,1085,1.02895
ENSG00000154511,DIPK1A,30,-0.0112,21,-0.5774,45,0.66334,29,-0.0620,33,0.21341,24,-0.3645,23,-0.4102
ENSG00000117500,TMED5,49,0.85419,17,-0.7824,32,0.14986,20,-0.6557,35,0.39902,37,0.36943,11,-1.4622
ENSG00000117505,DR1,60,0.52650,33,-0.4312,57,0.44146,53,0.37590,41,-0.1071,32,-0.4503,21,-1.0776
ENSG00000137942,FNBP1L,61,1.53721,15,-0.7830,24,-0.0275,9,-1.6180,27,0.16404,17,-0.5454,32,0.38538
ENSG00000067334,DNTTIP2,21,-0.6998,27,-0.2684,52,0.78066,29,-0.1716,30,-0.1566,30,-0.1275,46,0.54584
ENSG00000023909,GCLM,20,-0.2610,11,-1.1883,40,0.87984,31,0.51397,25,0.12289,8,-1.6647,19,-0.2811
ENSG00000117528,ABCD3,38,-0.0331,46,0.25131,45,0.23226,42,0.14472,36,-0.1560,28,-0.5265,41,0.06083
ENSG00000117525,F3,230,1.82557,33,-1.3588,18,-2.2458,29,-1.6787,80,-0.0293,201,1.55977,31,-1.4871
ENSG00000117519,CNN3,317,1.30929,88,-0.7889,50,-1.6310,108,-0.5353,120,-0.3919,245,0.84720,190,0.41637
ENSG00000172339,ALG14,17,-0.0601,11,-0.7372,20,0.17742,16,-0.1965,18,0.01070,21,0.30695,22,0.40277
ENSG00000152078,TLCD4,45,0.27699,23,-0.7863,56,0.64995,40,0.08496,44,0.29157,20,-0.9993,25,-0.6520
ENSG00000122481,RWDD3,34,1.01213,8,-1.2112,24,0.41014,14,-0.4829,22,0.35568,12,-0.6612,13,-0.5413
ENSG00000228971,LINC02607,12,-1.3909,22,-0.5780,111,2.27324,27,-0.2568,32,0.01047,4,-3.1295,17,-0.9736
ENSG00000117569,PTBP2,37,-0.5366,39,-0.4734,68,0.43314,72,0.59708,44,-0.3245,14,-1.9266,87,0.84660
ENSG00000117598,PLPPR5,18,-0.8809,24,-0.4391,68,1.23480,24,-0.5403,49,0.92943,3,-3.4096,17,-0.9716
ENSG00000117600,PLPPR4,47,-1.6581,35,-2.0893,408,1.90201,144,0.07055,176,0.51236,35,-2.0863,47,-1.6449
ENSG00000162688,AGL,20,-0.4827,18,-0.6860,27,-0.0075,36,0.48224,27,-0.0261,33,0.29951,24,-0.2238
ENSG00000156875,MFSD14A,28,-0.4203,23,-0.6807,74,1.18970,46,0.44787,33,-0.2070,27,-0.4535,20,-0.8992
ENSG00000137992,DBT,45,0.61864,21,-0.5880,39,0.36468,40,0.45011,25,-0.4134,18,-0.8186,32,0.04706
ENSG00000137996,RTCA,31,-0.3524,20,-1.0469,88,1.38498,37,-0.0806,36,-0.1777,26,-0.6024,43,0.15084
ENSG00000181656,GPR88,18,-0.8950,2,-3.9850,113,2.22525,16,-1.1845,48,0.85928,17,-1.0147,2,-4.1733
ENSG00000162694,EXTL2,39,0.07354,18,-1.0802,90,1.51107,40,0.12386,31,-0.3391,34,-0.1225,17,-1.2336
ENSG00000170989,S1PR1,148,1.31489,41,-0.7792,17,-2.1109,49,-0.5778,81,0.37371,72,0.07782,63,-0.1313
ENSG00000118733,OLFM3,12,-1.5980,8,-2.1588,95,1.70309,43,0.33782,48,0.63349,6,-2.5430,5,-2.7275
ENSG00000185946,RNPC3,9,-1.4599,22,-0.2012,12,-1.1416,30,0.29950,24,-0.1202,25,-0.0092,53,1.23750
ENSG00000198890,PRMT6,7,-1.2034,5,-1.7304,29,0.99551,21,0.50871,19,0.43432,9,-0.8723,8,-0.9641
ENSG00000162631,NTNG1,16,-1.5913,14,-1.8187,89,1.06302,91,1.32251,33,-0.6810,6,-3.0717,65,0.51243
