Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000142937,RPS8,1263,0.03780,572,-1.1960,728,-1.2629,3391,1.76415,2245,0.99580
ENSG00000070785,EIF2B3,14,-0.6917,41,1.10064,22,0.11242,15,-0.4815,17,-0.3467
ENSG00000126088,UROD,56,-0.3065,83,0.35041,71,0.16693,100,0.66551,19,-1.8934
ENSG00000117450,PRDX1,435,0.29747,267,-0.5143,338,-0.2491,547,0.64126,326,-0.2007
ENSG00000117448,AKR1A1,52,0.64189,37,0.00791,33,-0.3611,55,0.62253,13,-1.6122
ENSG00000132780,NASP,40,0.92151,12,-1.1040,24,-0.0830,31,0.36819,4,-2.5623
ENSG00000159592,GPBP1L1,23,-0.2875,35,0.44284,30,0.31580,21,-0.3676,17,-0.6766
ENSG00000086015,MAST2,21,-0.4179,18,-0.6011,35,0.94339,14,-0.9214,16,-0.7789
ENSG00000117461,PIK3R3,15,-0.6569,19,-0.2963,18,-0.6102,35,0.71783,53,1.42552
ENSG00000085998,POMGNT1,56,0.01646,74,0.45392,50,-0.2868,49,-0.2142,72,0.40455
ENSG00000132128,LRRC41,37,-0.4481,81,0.84382,50,0.12894,36,-0.4521,39,-0.3260
ENSG00000173660,UQCRH,371,-0.3684,546,0.28517,570,0.71889,303,-0.6496,138,-1.8295
ENSG00000117480,FAAH,27,-0.1637,53,0.96602,29,0.00812,13,-1.1834,27,-0.1476
ENSG00000079277,MKNK1,20,-0.3916,28,0.15929,29,0.45188,8,-1.6869,30,0.27521
ENSG00000123472,ATPAF1,124,-0.0236,94,-0.4487,132,0.16767,92,-0.4816,156,0.35733
ENSG00000159658,EFCAB14,90,0.51932,32,-1.1613,58,-0.4161,117,0.89130,61,-0.1747
ENSG00000186377,CYP4X1,5,-1.8207,33,1.08972,18,0.06981,31,0.98214,8,-1.0606
ENSG00000162368,CMPK1,76,-0.3095,101,0.15926,103,0.35857,80,-0.2060,66,-0.5163
ENSG00000162373,BEND5,18,-0.1741,50,1.57339,17,-0.4319,29,0.57265,0,-5.4144
ENSG00000162374,ELAVL4,67,-1.0724,288,1.40621,161,0.79216,36,-1.9212,4,-4.8519
ENSG00000185104,FAF1,27,-0.3135,39,0.30558,31,-0.1059,26,-0.3193,48,0.64888
ENSG00000123091,RNF11,235,-0.7831,573,0.71613,455,0.65962,190,-1.0426,205,-0.9254
ENSG00000085832,EPS15,139,-0.2306,182,0.22073,179,0.37704,113,-0.5391,117,-0.4813
ENSG00000117859,OSBPL9,23,0.34757,16,-0.1951,18,-0.0955,25,0.45949,10,-0.9546
ENSG00000078618,NRDC,52,-0.5431,129,0.97378,70,-0.0744,101,0.55720,33,-1.1782
ENSG00000169213,RAB3B,73,-1.0809,210,0.68062,188,1.06172,31,-2.2735,61,-1.2521
ENSG00000117862,TXNDC12,33,0.17926,41,0.54886,29,-0.0056,28,-0.0725,13,-1.2388
ENSG00000134717,BTF3L4,48,-0.5790,90,0.47434,76,0.39117,56,-0.2713,48,-0.5345
ENSG00000157077,ZFYVE9,12,-1.2061,25,0.07756,31,0.82068,15,-0.7113,23,-0.0778
ENSG00000134748,PRPF38A,23,-0.6416,12,-1.5352,34,-0.0007,34,0.01694,76,1.37766
ENSG00000134744,TUT4,37,0.65450,11,-1.2613,24,-0.2480,32,0.30117,25,-0.0691
ENSG00000162377,COA7,20,0.44303,23,0.64807,16,0.09319,2,-2.6445,10,-0.6898
ENSG00000162378,ZYG11B,76,-0.9491,189,0.57932,165,0.70512,91,-0.5947,72,-0.9429
ENSG00000116171,SCP2,94,-0.0300,98,0.02975,91,-0.1597,129,0.47776,91,-0.0802
ENSG00000162384,CZIB,64,0.38576,45,-0.2297,47,-0.2443,69,0.45825,40,-0.4126
ENSG00000162385,MAGOH,16,-0.9515,37,0.44917,30,0.21870,35,0.32973,26,-0.1080
ENSG00000157193,LRP8,18,-1.2138,28,-0.4200,53,1.31288,29,-0.3724,12,-1.6594
ENSG00000058799,YIPF1,11,-0.8888,38,1.22895,16,-0.3307,13,-0.5079,29,0.76704
ENSG00000081870,HSPB11,24,-0.3719,22,-0.4580,33,0.32667,52,0.89547,10,-1.5894
ENSG00000116209,TMEM59,158,-0.2112,226,0.38527,148,-0.4922,386,1.31443,113,-0.7088
ENSG00000116221,MRPL37,39,-0.3880,85,0.92028,50,0.07379,43,-0.2115,32,-0.6641
ENSG00000157216,SSBP3,84,-0.5845,207,0.92909,147,0.71557,47,-1.4040,24,-2.3959
ENSG00000243725,TTC4,11,-0.6564,20,0.33860,22,1.14973,4,-2.0607,4,-2.1361
ENSG00000116133,DHCR24,74,-1.0668,374,1.73090,139,0.01528,95,-0.5883,72,-1.0044
ENSG00000162402,USP24,29,-0.0584,43,0.54934,34,0.33677,17,-0.8879,15,-1.0241
ENSG00000162407,PLPP3,361,1.27169,53,-1.9599,185,-0.1026,156,-0.3253,61,-1.7417
ENSG00000162409,PRKAA2,12,-2.0178,54,0.35263,54,0.68263,65,0.66745,22,-1.0338
ENSG00000173406,DAB1,15,-0.5500,41,1.13978,22,0.10474,2,-3.0586,26,0.37792
ENSG00000162601,MYSM1,13,-1.0868,42,0.91148,25,0.07602,42,0.90942,8,-1.5732
ENSG00000177606,JUN,106,-0.2886,134,0.10935,111,-0.3207,169,0.48882,180,0.59301
ENSG00000172456,FGGY,21,0.27562,10,-0.7911,20,0.31396,27,0.66989,0,-5.2399
ENSG00000134709,HOOK1,9,-1.7043,51,1.17405,31,0.64538,11,-1.3057,19,-0.4488
ENSG00000162599,NFIA,140,0.91052,25,-1.8714,54,-1.1450,164,1.05595,133,0.68765
ENSG00000162604,TM2D1,43,-0.5892,80,0.44016,59,-0.1000,92,0.67478,57,-0.1127
ENSG00000162607,USP1,23,-0.0980,20,-0.2866,20,-0.5254,27,0.16583,51,1.22695
ENSG00000116641,DOCK7,33,0.15183,33,0.11437,28,-0.2480,39,0.39811,27,-0.1605
ENSG00000079739,PGM1,62,0.74334,21,-1.0328,51,0.61689,19,-1.1779,0,-6.3663
ENSG00000158966,CACHD1,22,-0.1635,27,0.18809,28,0.47772,28,0.22150,2,-3.7067
ENSG00000162437,RAVER2,20,-0.1232,17,-0.3070,24,0.36704,35,0.81698,0,-4.8122
ENSG00000162434,JAK1,52,-0.4295,109,0.82289,69,0.11561,59,-0.1809,46,-0.5645
ENSG00000162433,AK4,42,-0.4165,49,-0.1464,64,0.56170,57,0.07796,27,-1.0804
ENSG00000116675,DNAJC6,146,-1.0660,528,1.09830,352,0.82965,66,-2.1726,102,-1.5251
ENSG00000213625,LEPROT,44,0.07269,17,-1.3906,25,-1.2223,162,2.48533,28,-0.6155
ENSG00000184588,PDE4B,60,0.02440,85,0.59071,57,-0.0939,43,-0.5145,58,-0.0316
ENSG00000118473,SGIP1,61,-0.4796,159,1.13578,97,0.60525,16,-2.4101,22,-1.9535
ENSG00000198160,MIER1,22,-0.1211,20,-0.2506,27,0.33569,22,-0.1453,19,-0.3836
ENSG00000142864,SERBP1,103,-0.1221,125,0.19591,98,-0.3280,163,0.63274,122,0.15288
ENSG00000116717,GADD45A,30,-0.1147,14,-1.2105,21,-0.9926,38,0.27932,101,2.03793
ENSG00000172380,GNG12,34,0.53253,3,-3.1519,16,-1.1206,71,1.80236,32,0.39862
ENSG00000116729,WLS,102,-0.2621,65,-0.9391,124,0.14061,210,0.95410,84,-0.5344
ENSG00000033122,LRRC7,28,-1.2618,113,1.05575,80,0.99233,17,-1.8578,13,-2.2563
ENSG00000066557,LRRC40,15,-0.7629,51,1.28563,28,0.52590,0,-5.5454,15,-0.6543
ENSG00000116754,SRSF11,87,-0.1753,114,0.26664,93,-0.0900,97,0.00950,112,0.23767
ENSG00000118454,ANKRD13C,26,-0.4103,32,-0.0228,39,0.51586,41,0.34552,10,-1.7996
ENSG00000132485,ZRANB2,45,-0.7322,96,0.54020,75,0.22816,55,-0.3447,76,0.15633
ENSG00000172260,NEGR1,63,-1.1350,194,0.74711,155,0.74892,43,-1.6131,97,-0.3805
ENSG00000178965,ERICH3,11,-1.6208,71,1.37793,41,0.86478,16,-0.9919,0,-5.5758
ENSG00000162623,TYW3,11,-0.9543,27,0.50710,19,-0.0733,23,0.26041,29,0.60533
ENSG00000117054,ACADM,42,0.05138,40,-0.0385,37,-0.2299,50,0.32726,46,0.21207
ENSG00000137955,RABGGTB,37,-0.1033,35,-0.2026,39,-0.0035,42,0.10981,46,0.25019
ENSG00000117069,ST6GALNAC5,11,-2.1611,130,1.91815,54,0.70534,6,-2.9472,7,-2.6603
ENSG00000142892,PIGK,23,-0.3998,47,0.82464,31,0.20474,38,0.47256,2,-3.9232
ENSG00000154027,AK5,124,-0.7968,605,1.99434,210,0.19116,33,-2.6807,34,-2.6640
ENSG00000036549,AC118549.1,18,-0.2737,23,0.13782,19,-0.3124,13,-0.7852,45,1.28504
ENSG00000077254,USP33,59,-0.5989,173,1.22968,91,0.27116,66,-0.3786,21,-2.0558
ENSG00000180488,MIGA1,42,-0.6175,138,1.41801,70,0.45751,31,-1.0361,0,-6.8952
ENSG00000162613,FUBP1,36,-0.5158,68,0.52333,38,-0.6493,69,0.56395,90,1.01190
ENSG00000162616,DNAJB4,15,-1.2174,59,1.07993,34,0.25382,32,0.05657,20,-0.6703
ENSG00000117114,ADGRL2,9,-1.7412,48,0.94939,34,0.78092,15,-0.8980,17,-0.6674
ENSG00000137941,TTLL7,76,-0.0781,145,0.99823,89,0.34539,49,-0.7528,4,-4.3385
ENSG00000142875,PRKACB,181,-0.8740,599,1.15016,368,0.63602,110,-1.5569,113,-1.5200
ENSG00000117133,RPF1,16,0.07620,23,0.66498,18,0.43124,2,-2.7846,8,-1.0306
ENSG00000174021,GNG5,77,0.08851,10,-2.9280,57,-0.6366,172,1.46462,110,0.66168
ENSG00000117155,SSX2IP,32,-1.5026,128,0.76231,114,1.25879,25,-1.7771,19,-2.1960
ENSG00000162642,C1orf52,31,-0.9454,108,1.15884,63,0.51118,20,-1.4675,32,-0.7988
ENSG00000153904,DDAH1,231,0.12778,154,-0.5308,253,0.50247,114,-0.9920,161,-0.4560
ENSG00000142871,CCN1,38,-0.8380,9,-2.8889,22,-2.1716,281,2.88836,143,1.42281
ENSG00000117174,ZNHIT6,15,-0.5902,24,0.22025,22,0.16050,16,-0.4286,30,0.53838
ENSG00000122417,ODF2L,21,-0.4582,49,0.92881,29,0.08491,14,-1.0542,30,0.09307
ENSG00000097033,SH3GLB1,49,0.41632,30,-0.4302,38,-0.0897,52,0.46441,22,-0.8979
ENSG00000183291,SELENOF,98,-0.1909,133,0.31796,106,-0.0803,196,0.97894,36,-1.7055
ENSG00000153936,HS2ST1,36,0.05081,41,0.27035,41,0.54230,16,-1.1472,12,-1.5948
ENSG00000143013,LMO4,241,-1.4620,625,0.12067,834,1.34971,241,-1.3551,285,-1.1026
ENSG00000065243,PKN2,18,-0.4069,8,-1.6415,17,-0.7892,84,2.32941,19,-0.3133
ENSG00000137947,GTF2B,21,-0.0806,38,0.87574,22,0.04147,25,0.19295,4,-2.4777
ENSG00000137944,KYAT3,10,-1.1511,33,0.77867,23,0.28693,34,0.82863,5,-2.1542
ENSG00000197147,LRRC8B,38,-1.1107,167,1.39321,94,0.80627,19,-2.0646,6,-3.7359
ENSG00000171492,LRRC8D,24,-0.1562,60,1.38968,25,-0.1146,19,-0.4848,10,-1.5087
ENSG00000162664,ZNF326,29,-0.0795,28,-0.1777,26,-0.4919,51,0.83814,43,0.52619
ENSG00000233593,LINC02609,21,-0.7336,48,0.61029,40,0.60100,22,-0.5938,17,-0.9881
ENSG00000122482,ZNF644,31,-0.0277,26,-0.3038,31,-0.0669,30,-0.0504,42,0.49254
ENSG00000172031,EPHX4,5,-2.1498,51,1.72527,24,0.79078,6,-1.7762,2,-3.0907
ENSG00000189195,BTBD8,38,-1.8053,141,0.32605,161,1.20216,22,-2.4950,109,-0.0885
ENSG00000122484,RPAP2,12,-0.7185,21,0.16795,18,-0.1397,22,0.23885,32,0.83499
ENSG00000067208,EVI5,44,0.60997,22,-0.5588,35,0.25130,13,-1.3628,22,-0.5879
ENSG00000122406,RPL5,578,-0.0279,397,-0.6158,380,-1.0600,1330,1.39804,1085,1.02895
ENSG00000154511,DIPK1A,25,-0.3019,45,0.66334,32,0.14528,24,-0.3645,23,-0.4102
ENSG00000117500,TMED5,33,0.23996,32,0.14986,29,-0.0113,37,0.36943,11,-1.4622
ENSG00000117505,DR1,46,0.12388,57,0.44146,46,0.17095,32,-0.4503,21,-1.0776
ENSG00000137942,FNBP1L,38,0.80839,24,-0.0275,20,-0.5866,17,-0.5454,32,0.38538
ENSG00000067334,DNTTIP2,24,-0.5197,52,0.78066,30,-0.2351,30,-0.1275,46,0.54584
ENSG00000023909,GCLM,15,-0.7254,40,0.87984,27,0.47315,8,-1.6647,19,-0.2811
ENSG00000117528,ABCD3,42,0.12955,45,0.23226,39,-0.0327,28,-0.5265,41,0.06083
ENSG00000117525,F3,132,0.93946,18,-2.2458,60,-0.7791,201,1.55977,31,-1.4871
ENSG00000117519,CNN3,203,0.61102,50,-1.6310,115,-0.6252,245,0.84720,190,0.41637
ENSG00000172339,ALG14,14,-0.4052,20,0.17742,17,-0.1117,21,0.30695,22,0.40277
ENSG00000152078,TLCD4,34,-0.1956,56,0.64995,42,0.31087,20,-0.9993,25,-0.6520
ENSG00000122481,RWDD3,21,0.24751,24,0.41014,19,0.03408,12,-0.6612,13,-0.5413
ENSG00000228971,LINC02607,17,-1.0174,111,2.27324,30,-0.1469,4,-3.1295,17,-0.9736
ENSG00000117569,PTBP2,38,-0.5569,68,0.43314,55,0.16970,14,-1.9266,87,0.84660
ENSG00000117598,PLPPR5,21,-0.7090,68,1.23480,39,0.56150,3,-3.4096,17,-0.9716
ENSG00000117600,PLPPR4,41,-1.9836,408,1.90201,163,0.50916,35,-2.0863,47,-1.6449
ENSG00000162688,AGL,19,-0.6399,27,-0.0075,31,0.31889,33,0.29951,24,-0.2238
ENSG00000156875,MFSD14A,26,-0.6011,74,1.18970,38,0.14460,27,-0.4535,20,-0.8992
ENSG00000137992,DBT,33,0.12795,39,0.36468,31,-0.0113,18,-0.8186,32,0.04706
ENSG00000137996,RTCA,25,-0.7286,88,1.38498,36,-0.1965,26,-0.6024,43,0.15084
ENSG00000181656,GPR88,10,-1.8861,113,2.22525,35,0.21099,17,-1.0147,2,-4.1733
ENSG00000162694,EXTL2,29,-0.4509,90,1.51107,35,-0.1898,34,-0.1225,17,-1.2336
ENSG00000170989,S1PR1,95,0.61852,17,-2.1109,68,0.00286,72,0.07782,63,-0.1313
ENSG00000118733,OLFM3,10,-1.9778,95,1.70309,46,0.82660,6,-2.5430,5,-2.7275
ENSG00000185946,RNPC3,16,-0.7818,12,-1.1416,26,0.10440,25,-0.0092,53,1.23750
ENSG00000198890,PRMT6,6,-1.5546,29,0.99551,20,0.76230,9,-0.8723,8,-0.9641
ENSG00000162631,NTNG1,15,-1.8206,89,1.06302,56,0.55881,6,-3.0717,65,0.51243
ENSG00000162636,FAM102B,25,-0.8281,92,1.40555,46,0.39271,20,-1.0475,12,-1.8202
ENSG00000162639,HENMT1,8,-1.1387,20,0.25902,23,1.09764,3,-2.2142,12,-0.4388
ENSG00000134186,PRPF38B,38,0.10075,20,-0.8759,26,-0.7675,44,0.32728,86,1.49986
ENSG00000116266,STXBP3,41,0.31666,44,0.40645,25,-0.7660,48,0.53090,43,0.37033
ENSG00000121957,GPSM2,32,1.30023,6,-1.4467,12,-0.7231,20,0.28181,14,-0.2861
ENSG00000121940,CLCC1,24,0.17919,33,0.71810,19,-0.3460,27,0.36045,13,-0.8076
ENSG00000085433,WDR47,46,-1.0732,209,1.49865,101,0.45587,23,-2.0036,43,-1.0917
ENSG00000197780,TAF13,60,-0.0978,81,0.39883,70,0.30006,42,-0.6481,41,-0.6802
ENSG00000215717,TMEM167B,35,-0.2784,41,6.65544,43,0.14636,45,0.15585,38,-0.1054
ENSG00000116299,KIAA1324,10,-1.4287,46,1.09010,27,0.40449,6,-2.0577,31,0.40301
ENSG00000031698,SARS,121,-0.2213,232,0.86989,144,0.14288,95,-0.5778,83,-0.7838
ENSG00000143126,CELSR2,62,-0.7190,182,1.10156,120,0.80702,24,-2.0833,13,-2.9931
ENSG00000134222,PSRC1,16,-0.3971,48,1.50575,15,-0.6608,9,-1.1367,33,0.83123
ENSG00000134243,SORT1,123,-0.4667,341,1.26963,153,-0.1411,161,0.00161,96,-0.8032
ENSG00000143106,PSMA5,29,-1.1664,117,1.16279,75,0.79805,22,-1.4863,16,-1.9712
ENSG00000174151,CYB561D1,15,-0.0500,43,1.71012,16,0.05391,4,-2.0435,0,-5.0702
ENSG00000181754,AMIGO1,25,-0.5919,56,0.75734,42,0.55480,19,-0.9186,17,-1.1048
ENSG00000065135,GNAI3,22,-0.1093,10,-1.3296,26,0.28341,28,0.27017,24,0.03810
ENSG00000116337,AMPD2,76,-0.0431,74,-0.0791,87,0.34935,28,-1.5242,87,0.18490
ENSG00000168765,GSTM4,36,0.12222,23,-0.5883,27,-0.5367,70,1.23550,34,0.02963
ENSG00000134201,GSTM5,117,1.43457,8,-2.8500,31,-1.4431,69,0.29048,112,1.10643
ENSG00000134202,GSTM3,163,0.31886,106,-0.4113,126,-0.2414,174,0.38395,137,0.00479
ENSG00000168710,AHCYL1,458,0.96056,113,-1.3970,211,-0.7197,364,0.42660,348,0.35588
ENSG00000143093,STRIP1,16,-1.1942,55,0.83181,39,0.52797,13,-1.4500,36,0.10636
ENSG00000197106,SLC6A17,78,-0.8368,176,0.53120,169,1.00054,53,-1.3556,38,-1.8202
ENSG00000116396,KCNC4,39,-0.3268,58,0.32751,57,0.61414,49,0.05339,1,-5.1064
ENSG00000134248,LAMTOR5,137,-0.1525,164,0.15442,164,0.27701,146,-0.0316,90,-0.7885
ENSG00000177301,KCNA2,44,-0.7747,96,0.52065,96,1.09799,10,-2.8900,27,-1.4660
ENSG00000259834,AL365361.1,10,-1.3595,14,-0.7480,38,2.10139,1,-3.7438,7,-1.8478
ENSG00000121931,LRIF1,9,-1.0364,33,1.07255,18,0.08426,21,0.28125,12,-0.5982
ENSG00000134255,CEPT1,12,-0.8301,28,0.48785,23,0.43672,12,-0.7494,21,0.07545
ENSG00000116455,WDR77,10,-0.9785,39,1.21131,17,-0.3371,24,0.36031,22,0.24159
ENSG00000116459,ATP5PB,126,-0.5410,280,0.79839,187,0.25011,127,-0.4853,129,-0.4614
ENSG00000116473,RAP1A,57,0.18878,36,-0.5427,39,-0.7239,82,0.76220,89,0.89951
ENSG00000197852,INKA2,11,-1.3201,33,0.47416,33,1.00600,11,-1.2687,15,-0.7099
ENSG00000171385,KCND3,26,-1.6269,83,0.24038,110,1.75049,24,-1.6478,2,-4.8057
ENSG00000116489,CAPZA1,35,-0.8182,65,0.21231,58,0.08352,71,0.37287,69,0.31615
ENSG00000155366,RHOC,121,0.32541,26,-2.0642,66,-1.0522,297,1.89173,120,0.27216
ENSG00000155367,PPM1J,8,-0.8757,26,1.02094,18,0.91660,0,-3.9957,5,-1.5944
ENSG00000081026,MAGI3,16,-0.1163,13,-0.3511,22,0.89593,13,-0.4317,1,-4.2236
ENSG00000081019,RSBN1,13,-1.3385,29,-0.0453,32,0.24005,40,0.49331,41,0.50345
ENSG00000134262,AP4B1,9,-1.1245,30,0.84590,16,-0.2252,8,-1.1450,40,1.35887
ENSG00000163349,HIPK1,49,-0.2363,40,-0.5376,65,0.46719,49,-0.1997,48,-0.2516
ENSG00000197323,TRIM33,34,-0.6445,60,0.28014,56,0.34430,46,-0.1480,46,-0.1204
ENSG00000116752,BCAS2,54,-0.5625,123,0.82743,88,0.52217,32,-1.2724,42,-0.8768
ENSG00000213281,NRAS,26,0.19748,29,0.34438,25,0.17219,24,0.00701,5,-2.2179
ENSG00000009307,CSDE1,194,-0.3652,303,0.38241,245,0.06518,266,0.17017,212,-0.1939
ENSG00000163399,ATP1A1,158,-1.1695,697,1.33962,353,0.32208,180,-0.8812,216,-0.6063
ENSG00000198162,MAN1A2,384,0.82220,92,-1.5280,223,-0.3177,165,-0.6488,363,0.61045
ENSG00000260941,LINC00622,6,-1.5897,33,1.16848,22,1.04691,7,-1.3142,1,-4.0106
ENSG00000092621,PHGDH,198,1.54780,27,-1.9048,62,-0.9932,128,0.50642,73,-0.3890
ENSG00000134250,NOTCH2,59,0.67635,20,-1.1446,28,-0.9527,102,1.53817,34,-0.3138
ENSG00000265808,SEC22B,38,-0.4976,64,0.37179,51,0.02103,100,1.13388,12,-2.1641
ENSG00000226067,LINC00623,30,0.37587,17,-0.5698,25,0.08403,26,0.08688,16,-0.6693
ENSG00000171943,SRGAP2C,31,-0.2638,30,-0.2923,29,-0.5091,33,-0.1187,86,1.49881
ENSG00000232527,LINC02802,13,-0.5680,29,0.71312,17,-0.2003,0,-5.6280,44,1.45938
ENSG00000265491,RNF115,32,-0.6590,52,0.16641,55,0.50439,19,-1.3665,58,0.35743
ENSG00000131788,PIAS3,16,-0.4875,20,-0.0996,19,-0.3560,40,1.06255,27,0.39867
ENSG00000198483,ANKRD35,31,0.57609,4,-2.4498,25,0.30410,13,-0.8950,23,-0.0052
ENSG00000131779,PEX11B,23,-0.3472,47,0.83553,35,0.74406,10,-1.4914,1,-4.1744
ENSG00000265241,RBM8A,67,-0.1566,60,-0.3149,71,-0.1066,84,0.20308,103,0.54966
ENSG00000271601,LIX1L,17,-0.7945,6,-2.1544,22,-0.6175,67,1.49985,61,1.31000
ENSG00000272031,ANKRD34A,19,-1.0654,72,1.15278,46,0.76996,7,-2.3586,16,-1.2840
ENSG00000121851,POLR3GL,35,0.56730,11,-1.3021,17,-1.0244,40,0.71732,52,1.19269
ENSG00000265972,TXNIP,72,-0.8436,10,-3.6747,10,-4.3810,730,3.84795,246,1.24039
ENSG00000178104,PDE4DIP,163,0.15801,165,0.16179,158,0.17356,99,-0.6341,111,-0.4651
ENSG00000178096,BOLA1,19,0.26775,19,0.15681,19,0.36522,14,-0.2510,1,-3.4466
ENSG00000159164,SV2A,133,-1.4158,502,0.79239,428,1.14234,95,-1.8192,106,-1.6495
ENSG00000143368,SF3B4,14,-0.4191,36,1.09733,19,0.07349,22,0.29382,3,-2.6163
ENSG00000136631,VPS45,33,-0.4201,58,0.49854,47,0.29114,42,-0.0072,24,-0.8763
ENSG00000023902,PLEKHO1,96,0.82051,42,-0.6349,59,-0.1785,53,-0.2518,45,-0.5075
ENSG00000143401,ANP32E,63,0.15475,41,-0.5229,61,0.14510,63,0.13540,44,-0.4213
ENSG00000117362,APH1A,42,0.03913,29,-0.5484,38,-0.2241,78,1.05489,31,-0.4290
ENSG00000118292,C1orf54,19,-0.7460,5,-2.6366,16,-1.3598,125,2.67657,47,0.74523
ENSG00000266472,MRPS21,170,-0.3729,197,-0.1025,236,0.36222,196,-0.1086,186,-0.1938
ENSG00000163125,RPRD2,29,-0.4577,49,0.43743,34,-0.2449,42,0.16367,56,0.63184
ENSG00000143384,MCL1,63,0.02785,37,-0.8006,36,-1.2904,192,1.98828,88,0.56026
ENSG00000143420,ENSA,158,-0.7559,289,0.26325,291,0.53820,165,-0.6277,231,-0.0970
ENSG00000143418,CERS2,46,0.07343,15,-1.6257,9,-3.0721,250,3.50891,41,-0.1289
ENSG00000143363,PRUNE1,12,-0.5205,26,0.82576,20,0.78207,8,-1.0394,0,-4.9959
ENSG00000197622,CDC42SE1,29,-0.0439,28,-0.1280,23,-0.7249,40,0.47282,61,1.18777
ENSG00000213190,MLLT11,141,-1.3653,516,0.79407,429,1.03157,121,-1.4930,129,-1.3956
ENSG00000143434,SEMA6C,17,-0.0766,11,-0.6872,22,0.81265,14,-0.3455,4,-2.0468
ENSG00000163156,SCNM1,26,0.42512,25,0.33587,23,0.36015,12,-0.7724,0,-5.4513
ENSG00000163159,VPS72,25,-0.2584,21,-0.4930,30,0.16670,24,-0.2405,40,0.54071
ENSG00000143398,PIP5K1A,9,-1.0229,32,1.02762,19,0.28043,20,0.27221,6,-1.4525
ENSG00000159352,PSMD4,102,-0.0896,138,0.40923,109,0.02887,93,-0.2249,96,-0.1794
ENSG00000143393,PI4KB,47,-0.2974,78,0.56139,60,0.22958,49,-0.1750,33,-0.7793
ENSG00000143416,SELENBP1,71,0.19273,7,-3.2858,52,-0.5446,218,2.20119,13,-2.3301
ENSG00000159377,PSMB4,154,-0.2234,278,0.77216,176,0.02515,174,0.00285,104,-0.8098
ENSG00000143442,POGZ,23,-0.7989,45,0.33612,39,0.21882,29,-0.3833,49,0.49026
ENSG00000143376,SNX27,46,-0.2432,60,0.19489,47,-0.3187,44,-0.2773,98,1.01927
ENSG00000159409,CELF3,60,-0.3788,80,0.09690,105,1.23212,19,-2.0682,4,-4.3809
ENSG00000178796,RIIAD1,8,-1.6192,33,0.63893,32,1.33022,5,-2.0481,8,-1.5887
ENSG00000143436,MRPL9,23,-0.4358,39,0.42536,35,0.50450,22,-0.4968,16,-0.9428
ENSG00000197747,S100A10,28,-2.2016,58,-0.9675,30,-2.6443,560,3.23800,268,1.54623
ENSG00000163191,S100A11,13,-2.2123,1,-5.1970,7,-3.6940,331,3.80948,144,1.69839
ENSG00000197956,S100A6,154,-1.0622,146,-1.0536,129,-1.7814,1078,2.42858,699,1.52774
ENSG00000188643,S100A16,118,0.86977,12,-2.7075,51,-0.9446,145,1.10072,102,0.49440
ENSG00000189171,S100A13,367,0.45115,54,-2.5150,307,0.19029,361,0.36939,195,-0.6122
ENSG00000160678,S100A1,380,0.46197,77,-2.0558,340,0.42526,193,-0.6727,235,-0.3634
ENSG00000160679,CHTOP,41,-0.4297,63,0.28209,56,0.14117,61,0.21438,45,-0.2436
ENSG00000143553,SNAPIN,53,0.82879,29,-0.2728,27,-0.5690,48,0.55589,22,-0.6713
ENSG00000143621,ILF2,52,-0.2381,101,0.84855,59,-0.0576,54,-0.1569,47,-0.3983
ENSG00000143624,INTS3,38,-0.1426,69,0.83507,46,0.29735,35,-0.2544,5,-3.0346
ENSG00000143614,GATAD2B,28,-0.1099,59,1.14623,33,0.31438,14,-1.1391,3,-3.1647
ENSG00000198837,DENND4B,38,-0.1947,29,-0.5884,49,0.40075,24,-0.8967,54,0.38363
ENSG00000143543,JTB,120,-0.2821,134,-0.0800,149,0.16556,158,0.18521,132,-0.1067
ENSG00000143545,RAB13,38,0.32883,9,-1.8701,17,-1.4520,58,0.99973,90,1.82221
ENSG00000177954,RPS27,2502,0.57890,675,-1.5441,1086,-1.2562,4188,1.40644,3106,0.86989
ENSG00000143549,TPM3,126,-0.6658,217,0.25432,201,0.25188,139,-0.4487,237,0.40213
ENSG00000143612,C1orf43,117,0.20146,111,0.09141,108,0.08776,135,0.40945,28,-1.9977
ENSG00000143569,UBAP2L,54,-0.3288,104,0.76474,69,0.16065,56,-0.2277,39,-0.7813
ENSG00000143575,HAX1,48,-0.4641,89,0.55353,65,0.09402,66,0.06848,54,-0.2448
ENSG00000160714,UBE2Q1,40,-1.1800,122,0.64450,105,0.83778,70,-0.2532,21,-2.0493
ENSG00000160716,CHRNB2,15,-1.4797,53,0.56994,53,1.27114,25,-0.6218,0,-5.9773
ENSG00000160710,ADAR,100,-0.5386,151,0.16343,163,0.57443,84,-0.7518,112,-0.3081
ENSG00000143603,KCNN3,61,0.83960,27,-0.5775,40,0.06834,35,-0.1979,8,-2.3417
ENSG00000163344,PMVK,111,0.37000,70,-0.4093,88,-0.0766,120,0.45019,54,-0.7973
ENSG00000163346,PBXIP1,146,0.77517,32,-1.6804,71,-0.7918,242,1.56802,51,-0.9918
