Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000101040,ZMYND8,146,0.48607,93,-0.2604,115,0.09496,75,-0.5887,79,-0.5017,129,0.27537,77,-0.5526,152,0.55236
ENSG00000196562,SULF2,181,1.64258,18,-2.0813,65,-0.1544,58,-0.3367,58,-0.3293,150,1.28869,21,-1.8454,24,-1.6536
ENSG00000124126,PREX1,170,0.99729,77,-0.3305,16,-2.8651,95,0.01557,146,0.72746,139,0.64269,75,-0.3628,116,0.34008
ENSG00000124207,CSE1L,96,0.95308,90,0.83824,44,-0.3804,46,-0.2547,39,-0.5182,75,0.53329,20,-1.5533,36,-0.6588
ENSG00000124214,STAU1,27,-1.7480,63,-0.4808,106,0.39574,55,-0.7066,92,0.11719,90,0.08091,62,-0.5243,172,1.18616
ENSG00000177410,ZFAS1,38,-1.4091,66,-0.5791,57,-0.8801,124,0.42680,153,0.79675,84,-0.1931,99,0.06193,178,1.06419
ENSG00000158445,KCNB1,13,-3.1590,151,0.52149,227,1.55651,46,-1.3636,39,-1.5792,101,-0.1363,67,-0.7772,120,0.13719
ENSG00000158470,B4GALT5,6,-4.0361,231,1.71575,132,0.80539,35,-1.4099,58,-0.6651,100,0.21173,21,-2.1584,76,-0.2245
ENSG00000158480,SPATA2,1,-5.3136,152,2.01181,52,0.06261,35,-0.5553,56,0.19009,9,-2.5165,50,-0.0009,43,-0.2307
ENSG00000244687,UBE2V1,45,-1.1587,98,0.03148,91,-0.0953,60,-0.7378,85,-0.1848,200,1.27295,73,-0.4215,118,0.33909
ENSG00000172216,CEBPB,314,2.31634,72,-0.3772,29,-1.8779,30,-1.7155,188,1.25933,56,-0.7553,60,-0.6553,38,-1.3439
ENSG00000101126,ADNP,199,0.94168,116,0.02391,132,0.26860,68,-0.8125,97,-0.2670,104,-0.1551,17,-2.8339,163,0.59556
ENSG00000026559,KCNG1,88,-0.1554,247,1.65416,131,0.58670,37,-1.5023,37,-1.4671,67,-0.5938,83,-0.2583,52,-0.9727
ENSG00000054793,ATP9A,231,-1.2688,699,0.48354,919,1.16852,326,-0.7469,203,-1.4698,737,0.57304,331,-0.7218,334,-0.7077
ENSG00000064787,BCAS1,6,-4.9064,63,-1.4613,21,-3.2369,730,3.01440,134,-0.2956,355,1.37206,47,-1.9021,74,-1.2097
ENSG00000101132,PFDN4,1,-5.0931,84,1.14965,46,0.13667,47,0.14973,34,-0.3835,16,-1.4545,41,-0.0837,70,0.83051
ENSG00000054803,CBLN4,34,-1.3351,143,0.95759,158,1.41850,30,-1.5399,12,-2.8516,8,-3.3868,43,-0.9892,143,0.95586
ENSG00000124098,FAM210B,109,1.07392,60,0.05832,60,0.06558,23,-1.3846,45,-0.3878,18,-1.7560,32,-0.9058,112,1.13345
ENSG00000022277,RTF2,85,-0.4076,78,-0.5271,117,0.12184,76,-0.5790,153,0.55553,51,-1.1762,206,1.07874,102,-0.1193
ENSG00000101144,BMP7,6,-3.6486,0,-8.0525,31,-1.4366,65,-0.1882,137,1.05294,212,1.90545,44,-0.7919,135,1.02799
ENSG00000256222,MTRNR2L3,13,-2.0791,13,-2.0139,33,-0.7090,144,1.89196,70,0.55529,35,-0.5526,67,0.47869,42,-0.2771
ENSG00000124225,PMEPA1,112,0.55518,41,-1.0391,90,0.21581,156,1.12606,99,0.34161,49,-0.7744,47,-0.8488,39,-1.1235
ENSG00000124209,RAB22A,40,-0.4461,31,-0.8185,73,0.62318,66,0.36091,25,-1.1401,26,-1.0872,71,0.47844,71,0.47818
ENSG00000124164,VAPB,3,-4.8850,119,0.64729,139,1.10704,82,0.03272,41,-1.0548,61,-0.4302,56,-0.5840,86,0.11322
ENSG00000124222,STX16,80,0.34994,96,0.66158,60,-0.1309,58,-0.1699,56,-0.2261,69,0.12102,74,0.21873,27,-1.3303
ENSG00000087460,GNAS,1808,-0.2088,2107,0.03776,3035,0.77006,1332,-0.6898,1796,-0.2193,1251,-0.7868,1771,-0.2414,2390,0.24474
ENSG00000124172,ATP5F1E,393,-1.1009,402,-1.0671,785,-0.0195,675,-0.2587,1087,0.52345,727,-0.1405,1053,0.46848,1232,0.73832
ENSG00000101166,PRELID3B,11,-2.0614,28,-0.7180,78,1.14208,36,-0.3514,24,-0.9756,54,0.29904,77,0.91462,16,-1.5627
ENSG00000087495,PHACTR3,11,-3.3289,94,-0.1892,122,0.26210,160,0.69327,52,-1.1016,162,0.70843,103,-0.0421,126,0.29126
ENSG00000196227,FAM217B,76,-0.6097,124,0.15796,170,0.81928,80,-0.5420,47,-1.3565,153,0.51313,61,-0.9683,131,0.25336
ENSG00000179242,CDH4,1,-5.7406,35,-1.0061,89,0.54075,43,-0.7051,38,-0.9042,123,1.02139,112,0.86209,75,0.18111
ENSG00000149657,LSM14B,87,0.80497,100,1.04293,27,-1.1491,34,-0.7102,41,-0.4224,30,-0.9060,38,-0.5547,100,1.04088
ENSG00000101182,PSMA7,40,-1.8059,203,0.74701,116,-0.2032,80,-0.7628,259,1.18490,97,-0.4581,156,0.29781,101,-0.3962
ENSG00000101180,HRH3,3,-3.5239,42,0.03210,38,-0.1237,101,1.58077,38,-0.1159,75,1.03103,19,-1.1946,13,-1.6876
ENSG00000130706,ADRM1,81,0.14298,131,0.95200,45,-0.8841,30,-1.3777,84,0.20176,73,-0.0323,93,0.36180,88,0.27066
ENSG00000171858,RPS21,367,-1.5447,445,-1.2522,796,-0.3973,1213,0.32969,1919,1.13014,839,-0.2691,1367,0.53154,1190,0.29790
ENSG00000060491,OGFR,69,0.11217,29,-1.2440,102,0.90585,42,-0.6687,30,-1.1644,123,1.10168,51,-0.3856,33,-1.0319
ENSG00000101193,GID8,38,-0.7612,60,-0.0506,115,1.28665,47,-0.4457,53,-0.2459,66,0.11347,42,-0.6172,21,-1.6226
ENSG00000101198,NKAIN4,28,-1.3630,0,-7.9118,23,-1.7641,50,-0.4669,116,0.93746,140,1.26885,119,0.97564,103,0.71916
ENSG00000101199,ARFGAP1,240,2.01304,146,1.04278,45,-0.9565,51,-0.6784,19,-2.1489,22,-1.9226,37,-1.1962,106,0.47501
ENSG00000075043,KCNQ2,148,-1.1150,422,0.55010,284,-0.1161,221,-0.5053,187,-0.7585,484,0.78650,385,0.39293,311,0.04193
ENSG00000101210,EEF1A2,340,-1.0186,1224,1.07678,815,0.43005,402,-0.7646,382,-0.8416,704,0.12652,599,-0.1362,582,-0.1802
ENSG00000125534,PPDPF,356,0.96392,89,-1.2757,199,-0.0236,201,-0.0060,187,-0.1228,209,0.06229,144,-0.5316,230,0.21579
ENSG00000197457,STMN3,216,-1.2171,785,0.86335,683,0.73556,295,-0.7384,242,-1.0433,398,-0.2696,417,-0.1942,517,0.15280
ENSG00000101246,ARFRP1,49,-0.3633,59,-0.0489,60,-0.0372,57,-0.1103,78,0.39634,59,-0.0565,78,0.38386,51,-0.2814
ENSG00000101150,TPD52L2,62,-0.1356,118,0.93902,57,-0.2939,33,-1.1035,108,0.78162,59,-0.2120,43,-0.7117,70,0.06087
ENSG00000101152,DNAJC5,144,-0.6618,425,1.13664,305,0.65219,127,-0.8571,97,-1.2672,132,-0.8005,221,0.01474,213,-0.0413
ENSG00000196700,ZNF512B,35,-0.4938,80,0.84520,39,-0.4006,37,-0.4372,23,-1.1723,124,1.65529,39,-0.3393,21,-1.3197
ENSG00000101161,PRPF6,25,-1.3770,36,-0.8465,77,0.42963,58,-0.0826,61,-0.0004,91,0.65162,80,0.43881,47,-0.4185
ENSG00000171703,TCEA2,189,0.34063,111,-0.5208,178,0.27045,109,-0.5516,136,-0.1952,166,0.12628,134,-0.2173,184,0.29236
ENSG00000203880,PCMTD2,110,0.93283,67,0.09941,29,-1.2901,39,-0.7503,59,-0.0978,135,1.31530,55,-0.2274,44,-0.5804
ENSG00000155304,HSPA13,33,-2.3571,292,1.09600,214,0.64786,81,-0.9987,122,-0.3705,163,0.08974,140,-0.1545,125,-0.3258
ENSG00000215386,MIR99AHG,229,2.27031,45,-0.6466,23,-1.7400,48,-0.5267,102,0.70310,35,-0.9981,49,-0.5072,50,-0.4766
ENSG00000154639,CXADR,26,-1.6967,87,0.15077,178,1.77884,61,-0.4258,45,-0.8945,20,-2.0836,42,-1.0044,79,-0.0086
ENSG00000224924,LINC00320,40,-0.0372,30,-0.5102,41,-0.0145,102,1.58753,11,-1.9816,65,0.75437,22,-0.9580,19,-1.1913
ENSG00000154654,NCAM2,171,-0.3961,519,1.51229,232,0.10859,95,-1.3055,61,-1.9555,201,-0.1371,216,-0.0237,245,0.17918
ENSG00000154723,ATP5PF,22,-3.2848,127,-0.7203,205,0.04629,242,0.31593,274,0.52404,253,0.38926,234,0.25833,236,0.27328
ENSG00000142192,APP,1220,0.95827,1204,0.93496,819,0.31619,477,-0.5936,503,-0.5102,528,-0.4335,191,-1.9829,479,-0.5881
ENSG00000156256,USP16,247,2.64969,23,-1.5365,27,-1.4002,50,-0.3272,12,-2.4157,80,0.41581,23,-1.5322,69,0.17380
ENSG00000156261,CCT8,225,0.99202,213,0.89620,171,0.60139,69,-0.9246,32,-2.0932,54,-1.3068,66,-0.9994,127,0.02118
ENSG00000156299,TIAM1,41,-1.2475,113,0.35535,131,0.72935,78,-0.2475,46,-1.0532,47,-1.0104,77,-0.2548,152,0.86426
ENSG00000142168,SOD1,306,-0.5943,688,0.73081,336,-0.5005,246,-0.9334,466,0.07768,514,0.23579,416,-0.1069,694,0.74725
ENSG00000159079,CFAP298,1,-5.2250,75,0.77895,42,-0.2021,29,-0.7691,33,-0.5465,95,1.20167,56,0.27686,50,0.11340
ENSG00000159082,SYNJ1,291,0.96859,330,1.19619,223,0.59668,72,-1.2860,65,-1.4350,129,-0.3826,64,-1.4638,82,-1.0941
ENSG00000205927,OLIG2,35,-1.1603,15,-2.3986,77,0.04941,118,0.75731,63,-0.2848,154,1.24223,23,-1.7763,111,0.65827
ENSG00000184221,OLIG1,114,-1.5584,169,-0.9659,179,-0.9709,540,0.92304,513,0.83107,521,0.86037,312,-0.0074,290,-0.1249
ENSG00000142166,IFNAR1,185,1.62525,30,-1.4002,63,-0.2860,54,-0.4976,50,-0.6143,126,0.90948,46,-0.7263,46,-0.7447
ENSG00000159128,IFNGR2,26,-1.9202,184,1.17664,153,1.02037,66,-0.5384,79,-0.2509,57,-0.7517,64,-0.5853,50,-0.9569
ENSG00000142188,TMEM50B,6,-3.5833,14,-2.3372,98,0.81285,49,-0.4496,126,1.12338,36,-0.9129,83,0.40576,76,0.24656
ENSG00000159140,SON,404,0.76957,226,-0.1928,291,0.24553,239,-0.1060,198,-0.4045,172,-0.6232,226,-0.1968,250,-0.0310
ENSG00000205758,CRYZL1,54,0.12313,15,-1.8691,83,1.01207,41,-0.3287,67,0.46682,24,-1.1146,40,-0.3751,46,-0.1507
ENSG00000205726,ITSN1,227,0.96295,96,-0.4638,145,0.22236,80,-0.7491,113,-0.2095,64,-1.0819,173,0.49440,114,-0.1905
ENSG00000241837,ATP5PO,79,-1.5707,274,0.38246,228,0.09289,193,-0.1915,301,0.54128,149,-0.6008,306,0.56945,197,-0.1576
ENSG00000243927,MRPS6,1,-5.1124,27,-0.7679,63,0.74491,35,-0.3176,46,0.11113,56,0.42822,23,-0.9725,75,0.91049
ENSG00000159200,RCAN1,52,-0.1319,61,0.10633,34,-0.8641,64,0.18899,108,1.10097,70,0.33676,46,-0.3166,40,-0.5309
ENSG00000159228,CBR1,103,-0.5018,122,-0.2247,43,-1.9498,124,-0.2061,226,0.79262,203,0.60569,161,0.21767,242,0.91661
ENSG00000182670,TTC3,718,0.41531,645,0.23612,571,0.04295,440,-0.3803,441,-0.3767,500,-0.1790,547,-0.0328,591,0.09284
ENSG00000157540,DYRK1A,132,0.36383,128,0.30452,111,0.08352,63,-0.8207,122,0.22424,76,-0.5342,110,0.05313,103,-0.0528
ENSG00000157542,KCNJ6,168,0.92642,148,0.69769,92,-0.0953,129,0.46205,37,-1.4919,102,0.07756,31,-1.7569,76,-0.3947
ENSG00000157557,ETS2,262,1.54994,143,0.45967,139,0.47422,52,-1.1511,102,-0.1076,68,-0.7396,14,-3.1092,58,-0.9675
ENSG00000185658,BRWD1,190,0.18175,266,0.75054,187,0.17587,96,-0.9050,62,-1.5580,212,0.36285,147,-0.2381,184,0.13169
ENSG00000205581,HMGN1,47,-0.7223,31,-1.3550,83,0.21114,68,-0.1507,210,1.86076,44,-0.8169,79,0.09141,25,-1.6932
ENSG00000182093,GET1,1,-5.9589,62,-0.3953,109,0.62892,61,-0.4002,113,0.59856,41,-1.0187,99,0.37443,115,0.62413
ENSG00000160194,NDUFV3,163,0.16758,180,0.32524,127,-0.2684,128,-0.2228,106,-0.5210,50,-1.6703,268,1.01428,177,0.30176
ENSG00000160209,PDXK,95,-1.2250,175,-0.2846,192,-0.1595,259,0.34889,286,0.51726,363,0.93063,207,-0.0173,115,-0.9431
ENSG00000160213,CSTB,95,-0.4307,72,-0.8635,133,0.11626,59,-1.1590,180,0.61071,120,-0.0651,158,0.39549,172,0.53301
ENSG00000160216,AGPAT3,178,0.52367,238,1.02985,78,-0.8908,85,-0.6785,74,-0.8766,202,0.73856,165,0.39351,71,-0.9433
ENSG00000141959,PFKL,251,0.59843,232,0.46147,144,-0.3598,154,-0.2046,249,0.57876,132,-0.4567,144,-0.3208,130,-0.4792
ENSG00000184787,UBE2G2,131,0.63728,67,-0.4603,110,0.40699,87,-0.0318,56,-0.7330,134,0.67103,24,-1.9697,83,-0.1164
ENSG00000184900,SUMO3,151,-1.0519,577,1.15286,448,0.83407,162,-0.9397,190,-0.6978,206,-0.5696,278,-0.0965,194,-0.6643
ENSG00000183255,PTTG1IP,336,1.65989,29,-2.2875,42,-1.9068,83,-0.7198,199,0.68949,241,1.03203,71,-0.9560,141,0.10724
ENSG00000197381,ADARB1,103,1.04208,71,0.39967,77,0.63587,29,-1.0286,33,-0.8079,21,-1.4974,7,-3.0819,83,0.66018
ENSG00000223768,LINC00205,14,-1.8163,66,0.55040,47,-0.0074,45,-0.0908,27,-0.8796,15,-1.7495,82,0.93305,82,0.93118
ENSG00000182871,COL18A1,1201,4.97351,34,-2.4368,40,-2.3270,13,-3.7838,117,-0.5673,14,-3.7314,14,-3.6809,31,-2.5604
ENSG00000142156,COL6A1,359,2.33154,69,-0.6307,75,-0.5598,27,-2.0156,109,0.09384,135,0.45201,26,-2.0729,50,-1.1252
ENSG00000160299,PCNT,64,0.27782,79,0.62518,43,-0.4028,30,-0.9075,85,0.75411,75,0.53723,28,-1.0323,40,-0.4977
ENSG00000160307,S100B,164,-2.0315,226,-1.5558,407,-0.7298,735,0.29003,905,0.64154,565,-0.1384,1142,1.05265,993,0.80215
ENSG00000160310,PRMT2,63,-0.9526,98,-0.2695,104,-0.2095,145,0.35309,156,0.48169,152,0.43975,138,0.27690,88,-0.4381
ENSG00000182902,SLC25A18,129,-0.3259,12,-3.7910,49,-1.9481,128,-0.3311,145,-0.1348,394,1.61240,290,1.03104,226,0.59540
ENSG00000131100,ATP6V1E1,46,-2.7527,526,1.06997,409,0.74022,151,-0.9718,212,-0.4487,203,-0.5142,163,-0.8598,410,0.63023
ENSG00000243156,MICAL3,139,0.80840,80,-0.1176,87,0.03189,60,-0.5682,82,-0.0811,121,0.57103,53,-0.7615,63,-0.4786
ENSG00000215193,PEX26,51,0.09263,26,-0.9626,72,0.77695,71,0.62872,25,-1.0480,23,-1.1839,32,-0.6445,65,0.47798
ENSG00000273032,DGCR9,67,0.27426,59,0.07172,69,0.37877,51,-0.1682,43,-0.4380,57,0.00599,54,-0.0727,40,-0.5359
ENSG00000070413,DGCR2,60,-1.2265,245,1.03680,175,0.52846,73,-0.9358,47,-1.5934,201,0.68875,74,-0.9087,146,0.15406
ENSG00000242259,C22orf39,53,-0.0605,91,0.83343,37,-0.7268,69,0.36887,96,0.92713,8,-2.8214,19,-1.6596,89,0.78399
ENSG00000184113,CLDN5,1932,2.93858,36,-3.7513,35,-3.9699,177,-1.4088,1711,2.61388,8,-5.7800,10,-5.5444,0,-9.7325
ENSG00000184702,SEPTIN5,49,0.12839,15,-1.6305,58,0.47523,29,-0.6759,62,0.52495,40,-0.1817,53,0.24803,42,-0.1196
ENSG00000203618,GP1BB,181,-0.1333,98,-1.0796,181,-0.1503,223,0.20612,209,0.10482,186,-0.0895,309,0.75769,200,0.02748
ENSG00000093010,COMT,39,-1.2735,84,-0.0964,59,-0.7296,67,-0.4407,149,0.87346,116,0.43069,112,0.37938,116,0.43404
ENSG00000099901,RANBP1,2,-4.2237,33,-0.5713,60,0.43867,40,-0.2486,77,0.80567,55,0.23787,20,-1.3005,79,0.86389
ENSG00000099904,ZDHHC8,17,-1.8370,78,0.52720,115,1.51336,29,-1.0598,37,-0.6544,34,-0.7877,34,-0.7842,51,-0.1861
ENSG00000040608,RTN4R,37,-1.8976,252,1.18247,167,0.53698,45,-1.5770,44,-1.6268,94,-0.4764,92,-0.5032,240,1.09621
ENSG00000128185,DGCR6L,66,-0.0097,33,-1.1082,76,0.25123,49,-0.4794,79,0.27378,83,0.36213,60,-0.1556,77,0.23308
ENSG00000099917,MED15,107,0.94497,85,0.54381,56,-0.1385,56,-0.1226,29,-1.1307,54,-0.1908,45,-0.4614,59,-0.0626
ENSG00000241973,PI4KA,147,-0.6316,413,1.07676,228,0.06909,145,-0.6521,205,-0.1115,146,-0.6469,155,-0.5530,309,0.56718
ENSG00000099942,CRKL,79,0.01521,145,1.04291,47,-0.8831,64,-0.3165,88,0.18780,158,1.20038,22,-1.9156,55,-0.5665
ENSG00000183773,AIFM3,1,-5.5722,1,-5.4328,49,-0.3736,80,0.48105,90,0.68792,97,0.81043,92,0.71257,80,0.47276
ENSG00000185651,UBE2L3,184,0.37673,187,0.39726,121,-0.3439,106,-0.5197,138,-0.0991,154,0.07788,139,-0.0843,170,0.23876
ENSG00000100027,YPEL1,2,-4.5708,85,0.63366,58,-0.0080,43,-0.4762,80,0.52712,28,-1.1279,112,1.10932,57,-0.0237
ENSG00000100030,MAPK1,360,-0.8960,1412,1.39144,866,0.60442,273,-1.3166,377,-0.8228,382,-0.8028,526,-0.3012,655,0.04913
ENSG00000274422,AC245060.5,87,0.94023,0,-7.4877,93,1.30290,42,-0.2647,30,-0.7793,31,-0.7239,60,0.29646,12,-2.1812
ENSG00000128266,GNAZ,43,-1.6033,190,0.73022,149,0.37052,71,-0.8620,146,0.28530,54,-1.2736,211,0.92104,90,-0.4865
ENSG00000186716,BCR,69,-2.0158,213,-0.3126,381,0.76522,222,-0.2432,219,-0.2671,244,-0.0969,325,0.37302,275,0.09952
ENSG00000250479,CHCHD10,150,-1.0137,467,0.82447,267,-0.1271,211,-0.4810,266,-0.1141,186,-0.6770,358,0.37062,401,0.56140
ENSG00000240972,MIF,392,-0.8385,689,0.05270,863,0.49589,510,-0.4284,832,0.36271,492,-0.4852,696,0.06926,669,0.00301
ENSG00000133433,GSTT2B,1,-5.6119,36,-0.8351,23,-1.6220,72,0.25534,86,0.54750,154,1.61162,76,0.35780,82,0.47768
ENSG00000099977,DDT,168,1.08856,19,-2.2908,68,-0.4596,70,-0.3664,87,-0.0332,57,-0.6899,130,0.63611,129,0.62096
ENSG00000099991,CABIN1,93,-0.3662,300,1.66348,137,0.30069,57,-1.1202,82,-0.5756,64,-0.9508,121,0.05589,63,-0.9660
ENSG00000100028,SNRPD3,1,-5.1393,22,-1.0604,67,0.82694,31,-0.5380,126,1.88019,15,-1.6330,24,-0.9775,44,-0.0055
ENSG00000100077,GRK3,76,-0.3558,91,-0.0756,121,0.45767,84,-0.1920,64,-0.6189,24,-2.0769,138,0.60988,138,0.61091
ENSG00000100095,SEZ6L,2,-5.6829,259,1.15719,232,1.16912,80,-0.7880,68,-1.0404,82,-0.7478,160,0.31781,70,-0.9819
ENSG00000225783,MIAT,220,0.07875,458,1.35397,236,0.21700,150,-0.5320,63,-1.8547,258,0.33641,138,-0.6672,132,-0.7389
ENSG00000180957,PITPNB,222,1.38477,76,-0.4383,145,0.72748,42,-1.3358,56,-0.9156,51,-1.0476,62,-0.7584,102,0.02958
ENSG00000183579,ZNRF3,1,-5.2043,23,-1.0904,6,-3.0790,10,-2.2460,71,0.71668,94,1.21018,139,1.99161,65,0.56436
ENSG00000186998,EMID1,1,-4.9059,0,-7.0899,12,-1.8585,53,0.57157,43,0.22507,82,1.33499,50,0.47701,85,1.41360
ENSG00000182944,EWSR1,109,0.23150,159,0.87236,88,-0.1253,38,-1.4190,85,-0.1694,117,0.35117,97,0.04267,70,-0.4855
ENSG00000185340,GAS2L1,27,-2.2469,126,0.10832,75,-0.8021,105,-0.1938,124,0.07434,178,0.68772,182,0.72695,171,0.61799
ENSG00000100276,RASL10A,16,-1.9556,141,1.60726,63,0.19115,23,-1.4002,33,-0.8281,29,-1.0153,45,-0.3649,97,0.90163
ENSG00000100280,AP1B1,9,-3.5956,154,0.63454,90,-0.2768,108,0.03448,126,0.29496,207,1.15346,75,-0.5398,88,-0.2820
ENSG00000225465,RFPL1S,19,-2.8242,250,1.17518,167,0.54175,116,-0.1349,56,-1.2684,66,-1.0199,128,0.02929,166,0.45228
ENSG00000186575,NF2,29,-0.9851,2,-4.5136,96,1.10785,76,0.50573,67,0.31602,30,-0.9533,78,0.56451,26,-1.1880
ENSG00000184076,UQCR10,225,-0.8020,435,0.24835,320,-0.2844,252,-0.6289,369,-0.0237,268,-0.5324,480,0.41178,699,1.06585
ENSG00000100330,MTMR3,17,-1.4723,16,-1.5719,58,0.46021,34,-0.4798,41,-0.1817,83,1.00532,50,0.13864,54,0.27409
ENSG00000099995,SF3A1,1,-5.6453,113,0.99038,85,0.58821,39,-0.7633,108,0.90376,44,-0.5618,67,0.11366,24,-1.4843
ENSG00000100003,SEC14L2,38,-0.5417,41,-0.4359,41,-0.4613,56,0.06440,67,0.36105,90,0.85783,87,0.80574,22,-1.3570
ENSG00000253352,TUG1,224,1.95773,31,-1.3691,57,-0.5076,39,-1.0256,35,-1.1819,162,1.30509,41,-0.9497,36,-1.1643
ENSG00000198832,SELENOM,513,1.42913,91,-1.4127,196,-0.2642,131,-0.8649,282,0.36029,168,-0.4734,178,-0.3842,282,0.36476
ENSG00000185721,DRG1,36,-0.6990,64,0.19384,91,0.96706,38,-0.6181,17,-1.8025,66,0.24991,12,-2.2829,92,0.81919
ENSG00000183530,PRR14L,145,1.55322,44,-0.4839,74,0.40370,34,-0.8799,8,-3.0343,74,0.33801,22,-1.5142,64,0.10178
ENSG00000128245,YWHAH,339,-1.4521,2365,1.80552,1127,0.51467,325,-1.5162,345,-1.4291,567,-0.6670,479,-0.9278,1100,0.39893
ENSG00000100225,FBXO7,136,1.14474,70,0.02409,47,-0.6860,66,-0.0684,110,0.77506,78,0.20205,37,-0.9864,32,-1.1853
ENSG00000100234,TIMP3,923,2.46028,32,-3.1179,20,-3.9746,61,-2.1612,706,1.85680,188,-0.4652,132,-1.0103,181,-0.5213
ENSG00000133424,LARGE1,7,-3.6959,212,1.70144,58,-0.5833,79,-0.0475,116,0.59318,98,0.29985,78,-0.0752,25,-1.7728
ENSG00000100284,TOM1,40,-0.7288,123,1.12618,78,0.38785,53,-0.2901,17,-1.9617,43,-0.6164,27,-1.3333,113,0.97191
ENSG00000100320,RBFOX2,237,0.24259,267,0.44776,344,1.06799,107,-1.0161,88,-1.3035,158,-0.4098,134,-0.6642,157,-0.4211
ENSG00000128335,APOL2,118,0.84171,134,1.07155,86,0.35573,39,-0.9354,18,-2.1014,44,-0.7740,60,-0.2899,58,-0.3260
ENSG00000100345,MYH9,852,2.90805,204,0.07444,82,-1.4753,69,-1.6069,324,0.85667,62,-1.7597,45,-2.2421,37,-2.5357
ENSG00000100348,TXN2,10,-3.0052,84,0.18867,90,0.35157,78,0.06953,61,-0.3130,122,0.82611,99,0.46623,38,-1.0545
ENSG00000100350,FOXRED2,84,0.35029,66,-0.0626,47,-0.6536,57,-0.2853,42,-0.7744,182,1.74892,29,-1.3200,60,-0.2136
ENSG00000100379,KCTD17,161,0.04223,308,1.15214,194,0.40563,115,-0.4942,84,-0.9811,158,0.00738,128,-0.3277,71,-1.2255
ENSG00000166897,ELFN2,22,-1.5806,110,0.95673,95,0.83583,58,-0.1027,27,-1.2785,46,-0.4918,61,-0.0469,47,-0.4456
ENSG00000100083,GGA1,51,-0.2007,85,0.64937,61,0.11986,42,-0.4757,57,-0.0079,105,1.03183,36,-0.7379,18,-1.7956
ENSG00000241360,PDXP,67,-2.2648,382,0.43047,444,0.81642,213,-0.5181,284,-0.0597,227,-0.4153,317,0.11853,274,-0.1193
ENSG00000100097,LGALS1,946,1.95863,22,-3.9951,189,-0.9182,144,-1.2488,642,1.19125,297,-0.1260,295,-0.1372,165,-1.0468
ENSG00000189060,H1F0,101,0.73163,42,-0.6928,62,-0.0870,62,-0.0686,46,-0.5606,92,0.57148,24,-1.5320,95,0.62532
ENSG00000100116,GCAT,1,-5.3550,105,1.21847,40,-0.4310,40,-0.4056,62,0.31270,62,0.30650,53,0.05174,59,0.22597
ENSG00000100142,POLR2F,1,-5.8193,97,0.51726,71,-0.0036,91,0.41568,68,-0.0696,88,0.35511,69,-0.0533,83,0.25170
ENSG00000100146,SOX10,39,-0.3636,2,-4.2578,41,-0.3540,90,1.00935,137,1.81327,85,0.90578,6,-2.9905,4,-3.5219
ENSG00000198792,TMEM184B,129,0.59142,51,-0.9034,69,-0.4711,62,-0.5917,124,0.51899,149,0.83932,69,-0.4288,91,0.00909
ENSG00000213923,CSNK1E,468,1.92222,119,-0.4773,148,-0.1580,108,-0.6284,110,-0.6042,152,-0.0954,84,-1.0242,114,-0.5461
ENSG00000168135,KCNJ4,39,-1.7200,362,2.03106,144,0.36981,45,-1.4875,67,-0.9077,101,-0.2514,95,-0.3503,71,-0.8181
ENSG00000100201,DDX17,701,1.07433,432,0.23692,360,-0.0680,253,-0.6191,340,-0.1516,263,-0.5592,254,-0.6107,399,0.10897
ENSG00000100216,TOMM22,67,-0.0629,145,1.24589,83,0.32535,59,-0.2717,28,-1.4368,26,-1.5009,56,-0.3686,84,0.28685
ENSG00000100221,JOSD1,165,0.84253,264,1.72545,75,-0.5083,56,-0.9161,52,-1.0182,78,-0.3866,70,-0.5603,64,-0.6988
ENSG00000100242,SUN2,338,0.99435,284,0.68889,105,-1.0076,136,-0.5177,314,0.86161,248,0.45736,98,-1.0200,65,-1.6401
ENSG00000221890,NPTXR,284,-2.2059,2390,1.18596,2016,1.06097,508,-1.3387,388,-1.7436,719,-0.8081,796,-0.6502,1676,0.55606
ENSG00000183741,CBX6,495,0.35201,257,-0.6977,454,0.24333,406,0.02783,345,-0.2358,392,-0.0301,451,0.19919,340,-0.2591
ENSG00000100307,CBX7,188,1.42142,69,-0.3074,80,-0.0738,57,-0.5917,126,0.69155,8,-3.4201,75,-0.1621,65,-0.3852
ENSG00000100316,RPL3,1244,0.95844,293,-1.3694,496,-0.6296,815,0.23221,1283,1.01490,573,-0.3374,721,0.03159,442,-0.7421
ENSG00000100321,SYNGR1,284,0.14074,412,0.76647,354,0.59358,173,-0.6457,76,-1.8923,246,-0.0925,207,-0.3684,240,-0.1302
ENSG00000128268,MGAT3,19,-2.1459,110,0.55073,131,1.01830,54,-0.5982,13,-2.6928,107,0.49784,64,-0.3395,83,0.07029
ENSG00000128272,ATF4,109,-0.0272,66,-0.8127,149,0.57949,81,-0.4882,112,0.01402,146,0.46093,90,-0.3295,93,-0.2698
