Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000177030,DEAF1,44,-1.3566,112,0.24408,117,0.13300,123,0.21629
ENSG00000177042,TMEM80,15,0.24908,13,-0.0742,19,0.61672,6,-1.1236
ENSG00000177156,TALDO1,253,1.38340,101,-0.4474,103,-0.1199,57,-1.0144
ENSG00000177225,GATD1,26,-0.0507,26,-0.3246,36,0.44042,34,0.33523
ENSG00000184524,CEND1,58,-2.1444,283,1.11551,123,-1.0347,209,-0.2237
ENSG00000177542,SLC25A22,14,-3.4823,175,1.48379,76,-0.9823,97,-0.6177
ENSG00000177600,RPLP2,1740,1.34420,632,-0.8954,934,0.28737,856,0.14685
ENSG00000177666,PNPLA2,36,0.29076,28,-0.3159,44,0.59870,26,-0.2464
ENSG00000177697,CD151,21,-0.5522,27,-0.5498,79,1.64134,17,-0.8435
ENSG00000177700,POLR2L,279,-0.0052,269,-0.1903,328,0.25294,316,0.19294
ENSG00000177830,CHID1,77,-0.1916,95,0.49269,67,-0.4212,58,-0.6367
ENSG00000183020,AP2A2,40,-1.9144,165,1.17105,90,-0.6858,90,-0.6893
ENSG00000078902,TOLLIP,59,-2.3269,334,1.39356,120,-1.2772,200,-0.5070
ENSG00000174672,BRSK2,30,-1.0787,67,0.57783,52,-0.2525,52,-0.2384
ENSG00000182208,MOB2,21,-0.5506,31,0.20210,38,0.34543,23,-0.4276
ENSG00000184545,DUSP8,9,-2.9108,72,0.59889,61,-0.1003,71,0.15224
ENSG00000244242,IFITM10,19,-1.0497,43,0.85663,28,-0.4506,24,-0.7182
ENSG00000117984,CTSD,320,0.14354,296,0.06259,352,0.29447,179,-0.7673
ENSG00000214026,MRPL23,40,-0.0057,42,0.25569,23,-0.8864,43,0.10521
ENSG00000110651,CD81,589,0.63487,355,-0.5340,638,0.76913,315,-0.3684
ENSG00000184281,TSSC4,22,0.17290,20,0.00123,20,0.01347,18,-0.2102
ENSG00000269821,KCNQ1OT1,38,1.80773,11,-0.7467,9,-0.6061,9,-0.5182
ENSG00000129757,CDKN1C,356,4.18393,21,-2.5857,17,-1.6012,8,-2.6734
ENSG00000205531,NAP1L4,92,0.06295,90,0.11229,97,0.14798,61,-0.5669
ENSG00000110619,CARS,33,-0.3594,46,0.63046,27,-0.6314,28,-0.5959
ENSG00000021762,OSBPL5,9,-0.0902,11,0.53541,9,-0.1929,4,-1.2920
ENSG00000005801,ZNF195,16,0.11082,16,0.20192,12,-0.3767,13,-0.2635
ENSG00000110713,NUP98,19,0.90887,10,-0.2474,10,-0.0850,7,-0.5531
ENSG00000148985,PGAP2,24,1.29780,10,-0.4037,11,0.01456,5,-1.1715
ENSG00000177105,RHOG,159,3.63393,11,-2.5401,29,0.17541,8,-1.6771
ENSG00000167323,STIM1,16,-1.9005,67,1.29404,32,-0.8761,34,-0.7839
ENSG00000167325,RRM1,23,-0.3345,30,0.38993,34,0.27978,12,-1.2342
ENSG00000244734,HBB,131,0.61597,21,-3.6442,667,4.37399,16,-2.5592
ENSG00000051009,FAM160A2,11,-0.5817,20,1.18404,6,-1.6221,9,-1.0015
ENSG00000110148,CCKBR,2,-4.3308,47,1.21374,28,-0.5390,30,-0.4133
ENSG00000166311,SMPD1,66,0.68526,42,-0.1106,50,0.23715,21,-1.1114
ENSG00000166313,APBB1,382,-0.3023,499,0.43832,366,-0.3705,356,-0.4109
ENSG00000110171,TRIM3,10,-1.4986,32,0.98293,22,-0.3624,16,-0.8337
ENSG00000132254,ARFIP2,24,-1.1608,58,0.77988,31,-0.7798,46,-0.1742
ENSG00000132286,TIMM10B,29,0.10027,29,0.22608,23,-0.2657,21,-0.4285
ENSG00000132275,RRP8,13,0.37762,9,-0.2854,17,0.89422,4,-1.1910
ENSG00000166333,ILK,67,0.58782,40,-0.6452,79,0.86264,43,-0.1032
ENSG00000166337,TAF10,144,0.82967,80,-0.4002,77,-0.1779,94,0.13490
ENSG00000166340,TPP1,98,0.64305,49,-1.1560,186,1.78080,46,-0.5382
ENSG00000158042,MRPL17,28,-0.3727,38,0.33389,28,-0.3549,33,-0.1047
ENSG00000175390,EIF3F,116,0.36302,88,-0.2115,101,0.14179,91,-0.0259
ENSG00000166402,TUB,9,-1.9034,38,0.89886,25,-0.4139,26,-0.3750
ENSG00000166405,RIC3,18,-0.7878,33,0.50616,36,0.24805,16,-0.9885
ENSG00000166441,RPL27A,892,1.25843,355,-0.7364,504,0.29297,380,-0.1564
ENSG00000166444,ST5,27,0.37753,20,-0.2970,28,0.43138,19,-0.1704
ENSG00000166452,AKIP1,17,-0.4154,24,0.28354,21,-0.1182,20,-0.1741
ENSG00000175348,TMEM9B,86,0.37012,67,-0.0767,77,0.19102,50,-0.4896
ENSG00000175352,NRIP3,3,-3.7978,59,1.22955,34,-0.5625,37,-0.4704
ENSG00000184014,DENND5A,166,1.66705,52,-0.7471,44,-0.5528,56,-0.1733
ENSG00000166471,TMEM41B,49,0.72000,30,-0.1471,33,0.08954,19,-0.7579
ENSG00000205339,IPO7,59,-0.6200,98,0.70120,66,-0.4407,55,-0.7074
ENSG00000133789,SWAP70,28,1.06011,12,-0.9214,27,0.96936,13,-0.2210
ENSG00000133812,SBF2,26,0.88920,12,-0.6834,22,0.65293,13,-0.1299
ENSG00000255823,MTRNR2L8,4267,0.54708,2352,-1.0540,4689,0.70408,5696,1.03633
ENSG00000110315,RNF141,172,1.22583,72,-0.5963,100,0.30478,56,-0.5893
ENSG00000072952,MRVI1,50,1.52155,11,-1.8444,57,1.77438,21,0.08537
ENSG00000198730,CTR9,32,-0.1527,38,0.52237,32,-0.1342,15,-1.2261
ENSG00000110321,EIF4G2,232,-0.3106,302,0.37799,271,-0.0702,194,-0.5882
ENSG00000236287,ZBED5,28,0.02869,29,0.31482,24,-0.2461,19,-0.6142
ENSG00000110328,GALNT18,4,-2.6794,28,0.67575,27,0.06010,23,-0.1950
ENSG00000170242,USP47,91,1.05829,44,-0.3415,47,-0.0126,31,-0.6586
ENSG00000050165,DKK3,188,-2.1097,860,0.84977,724,-0.0674,519,-0.5855
ENSG00000133816,MICAL2,5,-4.3499,131,1.86624,42,-1.4124,60,-0.8612
ENSG00000197702,PARVA,10,-1.9443,42,0.50593,50,0.40801,28,-0.4906
ENSG00000187079,TEAD1,30,0.91694,13,-1.1880,38,1.30392,20,0.21353
ENSG00000133794,ARNTL,11,-1.4548,32,0.82007,22,-0.4076,22,-0.4121
ENSG00000148925,BTBD10,14,-2.6455,99,1.61128,37,-1.1984,46,-0.8711
ENSG00000197601,FAR1,96,1.43632,38,-0.2927,26,-0.6822,19,-1.1502
ENSG00000262655,SPON1,32,0.26680,16,-1.7617,115,2.65684,19,-0.5089
ENSG00000129083,COPB1,31,-0.3306,40,0.19864,50,0.40420,23,-0.7600
ENSG00000129084,PSMA1,68,-1.0427,154,0.87015,108,-0.3502,76,-0.8899
ENSG00000110693,SOX6,17,0.14228,13,-0.7290,35,1.28902,15,-0.0597
ENSG00000110696,C11orf58,153,0.15805,140,0.08397,143,0.05080,102,-0.4754
ENSG00000110700,RPS13,1569,1.61815,445,-1.2234,924,0.68334,625,0.04643
ENSG00000011405,PIK3C2A,38,0.14007,28,-0.8659,84,1.48750,33,-0.0562
ENSG00000070081,NUCB2,43,0.08365,40,-0.1620,55,0.47029,35,-0.2399
ENSG00000260196,AC124798.1,0,-3.3799,10,1.18038,2,-1.9863,10,0.27352
ENSG00000187486,KCNJ11,2,-2.1691,10,1.00349,4,-1.1669,9,0.03927
ENSG00000006071,ABCC8,14,-0.5733,23,0.75016,15,-0.5040,12,-0.8241
ENSG00000129159,KCNC1,3,-4.0187,59,1.68827,16,-1.6263,35,-0.4840
ENSG00000129158,SERGEF,34,-0.7337,57,0.19910,63,0.22232,52,-0.1057
ENSG00000110768,GTF2H1,12,-1.2527,34,1.21054,12,-1.2710,18,-0.6636
ENSG00000134333,LDHA,104,-1.7661,390,1.10587,221,-0.6361,217,-0.6640
ENSG00000074319,TSG101,50,-0.1441,59,0.36805,59,0.11095,27,-1.0960
ENSG00000151116,UEVLD,24,1.13918,10,-0.6830,19,0.80826,6,-1.0426
ENSG00000179119,SPTY2D1,19,0.51802,14,0.11466,13,-0.1054,7,-1.0217
ENSG00000110786,PTPN5,12,-2.8867,104,1.78006,30,-1.5750,48,-0.8481
ENSG00000177054,ZDHHC13,6,-0.5844,10,0.53203,7,-0.3740,7,-0.3709
ENSG00000166833,NAV2,17,0.14156,13,-0.7242,35,1.36183,13,-0.2269
ENSG00000270607,AC009549.1,2,-2.8601,17,0.63258,12,-0.3937,19,0.31231
ENSG00000109854,HTATIP2,40,1.23251,19,0.00086,8,-1.3394,9,-1.1083
ENSG00000165973,NELL1,2,-4.7621,79,2.24139,25,-1.3786,22,-1.5613
ENSG00000171714,ANO5,3,-2.7775,20,0.23160,26,0.49456,22,0.21817
ENSG00000091664,SLC17A6,0,-7.8469,13,2.52892,2,-1.9590,4,-1.4418
ENSG00000183161,FANCF,7,-0.4647,10,0.49569,7,-0.3566,7,-0.4081
ENSG00000198168,SVIP,242,1.24719,111,-0.1314,56,-1.0984,69,-0.7889
ENSG00000187398,LUZP2,22,-0.3001,26,-0.0835,30,0.15069,32,0.29577
ENSG00000134343,ANO3,1,-5.4110,49,2.24697,10,-2.0382,20,-1.0164
ENSG00000176971,FIBIN,14,0.17504,8,-1.4820,46,2.27863,11,-0.1351
ENSG00000129151,BBOX1,19,0.76079,5,-2.5268,62,3.17117,8,-0.5277
ENSG00000109881,CCDC34,13,-1.9353,54,1.03474,32,-0.5865,34,-0.4822
ENSG00000205213,LGR4,10,-0.2829,10,-0.9833,40,1.98681,9,-0.5021
ENSG00000148943,LIN7C,45,-0.2587,54,0.07423,65,0.30511,44,-0.2912
ENSG00000176697,BDNF,0,-8.6340,23,2.73925,0,-6.6039,10,-0.8694
ENSG00000169519,METTL15,9,-0.6580,17,0.87301,9,-0.6950,8,-0.8610
ENSG00000152219,ARL14EP,11,-0.9368,23,0.57491,21,-0.0222,14,-0.6014
ENSG00000066382,MPPED2,0,-4.6938,21,1.06140,16,-0.1631,13,-0.4896
ENSG00000170946,DNAJC24,26,0.42664,20,0.04427,14,-0.5056,18,-0.1552
ENSG00000148950,IMMP1L,34,-0.2355,40,0.02992,45,0.19323,38,-0.0561
ENSG00000109911,ELP4,23,0.74273,11,-1.0861,38,1.61450,10,-0.5130
ENSG00000007372,PAX6,47,1.23889,10,-2.2960,89,2.50714,23,0.06497
ENSG00000049449,RCN1,29,-0.2428,34,0.08749,44,0.40909,24,-0.5075
ENSG00000149100,EIF3M,71,-0.4508,102,0.38452,93,-0.0445,70,-0.4871
ENSG00000060749,QSER1,29,1.04573,13,-0.7975,26,0.83310,12,-0.3603
ENSG00000280798,LINC00294,24,-0.3859,33,0.39774,27,-0.2302,24,-0.3676
ENSG00000176102,CSTF3,28,-0.5641,44,0.46481,35,-0.2322,32,-0.3692
ENSG00000110422,HIPK3,35,-0.0114,35,0.04995,41,0.25556,26,-0.4320
ENSG00000110427,KIAA1549L,4,-4.9791,157,1.45499,81,-0.7347,86,-0.6354
ENSG00000085063,CD59,117,-0.7700,200,0.23272,224,0.24759,170,-0.1935
ENSG00000110429,FBXO3,23,-1.5711,77,1.05148,44,-0.6351,44,-0.6436
ENSG00000135363,LMO2,23,0.41888,11,-1.6473,65,2.29574,18,0.03499
ENSG00000135387,CAPRIN1,76,-0.5706,122,0.65024,84,-0.4248,73,-0.6363
ENSG00000135372,NAT10,13,-0.2421,17,0.46927,11,-0.4813,12,-0.4471
ENSG00000121691,CAT,59,1.78626,11,-2.0640,65,1.96516,17,-0.3376
ENSG00000149089,APIP,47,1.55178,16,-0.5361,12,-0.6654,13,-0.4958
ENSG00000110435,PDHX,29,-0.8095,56,0.71902,41,-0.3036,31,-0.7363
ENSG00000110436,SLC1A2,189,-2.6570,844,-1.0818,3997,2.29846,1178,0.10626
ENSG00000149090,PAMR1,5,-1.7017,13,-0.9126,48,1.86274,21,0.40998
ENSG00000179431,FJX1,5,-2.5462,28,0.16716,56,1.15622,15,-0.8877
ENSG00000166326,TRIM44,108,-0.2921,139,0.37317,90,-0.5793,123,-0.0824
ENSG00000110442,COMMD9,46,-0.2371,58,0.39545,40,-0.4669,45,-0.2782
ENSG00000166352,C11orf74,13,-0.9742,28,0.77469,17,-0.5586,18,-0.4599
ENSG00000148948,LRRC4C,12,-1.9262,53,1.37646,23,-0.9777,25,-0.8591
ENSG00000166181,API5,57,-0.2968,75,0.51949,55,-0.3689,46,-0.6422
ENSG00000052841,TTC17,18,0.26613,16,0.26068,16,0.10461,5,-1.5082
ENSG00000149084,HSD17B12,118,0.27420,96,-0.2025,153,0.69018,60,-0.7914
ENSG00000166199,ALKBH3,12,-0.1443,14,0.38902,11,-0.2597,9,-0.5835
ENSG00000187479,C11orf96,25,0.44247,18,-0.2234,25,0.44742,13,-0.5277
ENSG00000151348,EXT2,18,-0.4494,26,0.36860,26,0.10737,16,-0.6582
ENSG00000085117,CD82,163,3.70828,10,-2.6394,32,0.36595,5,-2.3241
ENSG00000175274,TP53I11,10,-1.7735,36,0.45171,35,0.04765,35,0.03774
ENSG00000019485,PRDM11,6,-0.6482,10,0.74960,3,-1.3126,8,-0.1308
ENSG00000019505,SYT13,15,-3.4059,183,1.58935,55,-1.5235,112,-0.4581
ENSG00000175264,CHST1,52,-1.7484,191,1.02748,108,-0.6496,120,-0.4881
ENSG00000121671,CRY2,16,-2.2385,82,1.09416,57,-0.3181,42,-0.7975
ENSG00000121653,MAPK8IP1,189,0.34611,148,-0.1553,150,-0.0190,154,0.01898
ENSG00000121680,PEX16,47,0.52833,33,-0.1576,38,0.17443,25,-0.4667
ENSG00000135365,PHF21A,17,0.26936,13,-0.4343,22,0.69905,14,-0.0321
ENSG00000157613,CREB3L1,4,-1.6649,14,1.21928,8,-0.5079,5,-1.1738
ENSG00000149091,DGKZ,52,-2.4150,295,0.86773,189,-0.4894,243,-0.0957
ENSG00000110492,MDK,15,0.49548,9,-1.0590,27,1.46825,12,0.12515
ENSG00000110497,AMBRA1,15,-0.2431,19,0.60974,10,-0.7959,12,-0.5269
ENSG00000175224,ATG13,66,0.20906,60,0.22013,43,-0.4668,46,-0.3565
ENSG00000175220,ARHGAP1,65,0.51051,48,0.09490,33,-0.5628,37,-0.3709
ENSG00000175216,CKAP5,47,-0.8045,88,0.59370,78,-0.0350,49,-0.7545
ENSG00000134569,LRP4,42,0.48617,17,-1.9770,137,2.70679,27,-0.2350
ENSG00000149179,C11orf49,39,-1.1785,88,0.33153,106,0.37885,66,-0.3615
ENSG00000149182,ARFGAP2,68,-0.4386,97,0.43602,88,-0.0364,59,-0.6611
ENSG00000134575,ACP2,21,-0.8043,40,0.61301,28,-0.3801,28,-0.3793
ENSG00000110514,MADD,30,-1.9381,126,0.99974,84,-0.4038,74,-0.5919
ENSG00000165915,SLC39A13,15,-0.2580,18,0.16037,19,0.13659,14,-0.3019
ENSG00000165916,PSMC3,111,-0.4408,155,0.30826,123,-0.2782,142,-0.0576
ENSG00000149187,CELF1,58,-0.7014,99,0.47957,77,-0.2592,77,-0.2634
ENSG00000213619,NDUFS3,101,-0.4690,143,0.22928,160,0.24425,104,-0.4302
ENSG00000110536,PTPMT1,38,-0.1592,40,-0.2703,71,0.84086,36,-0.2546
ENSG00000123444,KBTBD4,17,-0.4564,24,0.17042,34,0.59260,13,-0.8967
ENSG00000172247,C1QTNF4,51,-2.3023,261,0.69605,226,-0.0528,206,-0.1983
ENSG00000109919,MTCH2,48,-0.5016,73,0.53112,49,-0.4788,53,-0.3421
ENSG00000109920,FNBP4,29,0.98899,15,-0.3897,17,0.10082,12,-0.4780
ENSG00000149177,PTPRJ,15,-1.0162,33,0.52677,29,-0.0627,24,-0.3652
ENSG00000086205,FOLH1,122,5.37385,3,-3.7001,2,-2.3605,0,-4.3261
ENSG00000134817,APLNR,103,5.03142,0,-7.1450,26,1.26370,2,-2.1487
ENSG00000149115,TNKS1BP1,9,-0.2091,10,0.01403,12,0.29134,9,-0.1599
ENSG00000149136,SSRP1,35,-0.6042,56,0.54920,39,-0.4206,41,-0.3498
ENSG00000186907,RTN4RL2,1,-5.5108,57,1.88635,13,-1.9248,32,-0.5426
ENSG00000134809,TIMM10,45,-0.1319,49,-0.0064,49,0.02433,52,0.11443
ENSG00000156587,UBE2L6,40,0.16567,35,-0.2348,44,0.30716,38,0.07371
ENSG00000149131,SERPING1,25,0.26497,17,-0.8114,53,1.55831,14,-0.5941
ENSG00000166793,YPEL4,14,-1.5092,45,1.05587,26,-0.6176,24,-0.7079
ENSG00000156599,ZDHHC5,12,-0.9274,26,1.17667,11,-1.0243,11,-1.0697
ENSG00000156603,MED19,25,-1.0347,54,0.63343,39,-0.3273,40,-0.3167
ENSG00000213593,TMX2,95,0.24580,86,0.27356,61,-0.4476,56,-0.5861
ENSG00000211450,SELENOH,105,-1.3888,288,0.61415,190,-0.4954,269,0.04917
ENSG00000198561,CTNND1,47,0.41093,36,-0.0449,36,-0.0186,28,-0.3714
ENSG00000186660,ZFP91,84,0.83027,48,-0.2074,52,0.04184,32,-0.7034
ENSG00000110042,DTX4,15,-0.3309,20,0.36134,15,-0.3391,16,-0.2204
ENSG00000110048,OSBP,26,-0.4278,38,0.71268,18,-0.9734,26,-0.4421
ENSG00000166900,STX3,8,-1.0274,19,0.87602,7,-1.2131,14,-0.1715
ENSG00000166902,MRPL16,21,-0.9295,43,0.74017,24,-0.6811,31,-0.3077
ENSG00000110104,CCDC86,5,-0.9164,11,0.35029,9,-0.1993,11,0.10106
ENSG00000110107,PRPF19,49,-1.1516,119,0.84682,66,-0.7090,83,-0.3701
ENSG00000110108,TMEM109,30,0.44468,24,0.27254,16,-0.5603,13,-0.8202
ENSG00000006118,TMEM132A,63,-1.3583,166,0.45745,196,0.39552,102,-0.6292
ENSG00000167987,VPS37C,12,-0.4327,17,0.58210,15,-0.0415,7,-1.1617
ENSG00000167986,DDB1,72,-0.8268,133,0.43179,156,0.37092,67,-0.9365
ENSG00000149476,TKFC,12,-1.6575,44,1.12775,30,-0.3410,17,-1.1690
ENSG00000162144,CYB561A3,12,0.34885,9,-0.4586,16,0.75889,9,-0.1554
ENSG00000149532,CPSF7,33,-0.0608,36,0.30347,34,0.02197,20,-0.8262
ENSG00000167985,SDHAF2,27,-0.5698,42,0.53567,32,-0.2665,28,-0.5090
ENSG00000204950,LRRC10B,2,-2.1518,10,1.32046,0,-3.2317,9,0.11980
ENSG00000011347,SYT7,11,-4.1206,221,1.49919,82,-1.2180,141,-0.4057
ENSG00000134780,DAGLA,8,-2.3175,44,1.08937,23,-0.7834,31,-0.2972
ENSG00000124920,MYRF,469,5.23773,11,-3.8029,27,-1.0275,1,-5.4181
ENSG00000134825,TMEM258,340,1.22989,146,-0.5147,150,-0.1315,134,-0.2977
ENSG00000168496,FEN1,10,-0.8077,20,0.63677,20,0.17522,7,-1.3080
ENSG00000134824,FADS2,202,1.16297,70,-1.3701,223,1.33535,119,0.27263
ENSG00000149485,FADS1,183,2.11062,35,-1.6247,102,1.02195,40,-0.5041
ENSG00000221968,FADS3,22,-0.9656,47,0.91080,31,-0.4170,21,-0.9910
ENSG00000167996,FTH1,10034,1.89300,2575,-1.0902,3101,-0.1303,3312,-0.0262
ENSG00000162174,ASRGL1,61,-0.0611,57,-0.5367,112,0.91836,74,0.24445
ENSG00000124942,AHNAK,134,1.96093,16,-2.7927,179,2.57190,33,-0.4321
ENSG00000254772,EEF1G,496,0.97060,230,-0.7864,421,0.69256,272,-0.0198
ENSG00000149480,MTA2,20,1.26589,8,-0.6303,10,0.14916,7,-0.3318
ENSG00000149489,ROM1,48,2.72757,5,-2.1395,18,0.81558,9,-0.3052
ENSG00000149541,B3GAT3,49,-0.1788,58,0.25233,52,-0.0854,44,-0.3630
ENSG00000089597,GANAB,57,0.29497,48,0.06706,48,0.00632,33,-0.5713
ENSG00000185085,INTS5,5,-1.8103,21,1.35873,9,-0.9853,10,-0.8732
ENSG00000214756,CSKMT,157,1.84134,34,-1.6076,98,0.98151,62,0.22475
ENSG00000204922,UQCC3,40,-0.0224,39,-0.2177,64,0.74046,32,-0.3904
ENSG00000162191,UBXN1,123,0.97155,62,-0.4633,80,0.25872,52,-0.4097
ENSG00000168000,BSCL2,102,-2.0454,465,1.18292,213,-0.9538,299,-0.4318
ENSG00000162188,GNG3,67,-2.6985,475,1.08094,281,-0.5744,324,-0.3558
ENSG00000214753,HNRNPUL2,79,-0.4768,117,0.52677,79,-0.4857,86,-0.3480
ENSG00000162222,TTC9C,13,-1.0630,29,0.80250,22,-0.2726,15,-0.7855
ENSG00000168002,POLR2G,134,1.09178,60,-0.6411,90,0.42155,57,-0.2980
ENSG00000162227,TAF6L,13,0.80627,7,-0.4002,5,-0.6856,11,0.49714
ENSG00000168569,TMEM223,19,-0.1764,21,0.03745,29,0.52307,14,-0.6307
ENSG00000185475,TMEM179B,46,1.57279,14,-1.0337,30,0.82935,11,-0.8046
ENSG00000162231,NXF1,17,-0.1883,21,0.76272,11,-0.7924,9,-1.0607
ENSG00000162236,STX5,26,-0.1699,30,0.12826,39,0.43306,18,-0.7844
ENSG00000133316,WDR74,19,-0.3176,26,0.45726,18,-0.3932,18,-0.4208
ENSG00000255717,SNHG1,17,1.12996,9,-0.0406,2,-1.8889,7,-0.3553
ENSG00000168003,SLC3A2,73,-0.2602,80,-0.3970,173,1.15003,68,-0.3684
ENSG00000168539,CHRM1,5,-3.6193,80,1.42244,40,-0.7870,43,-0.6506
ENSG00000133321,PLAAT4,76,3.33722,4,-2.9441,27,1.14732,8,-0.6815
ENSG00000176485,PLAAT3,704,3.95228,39,-2.8176,103,-0.0352,33,-1.7371
ENSG00000184743,ATL3,34,1.36204,12,-0.9757,29,1.09174,7,-1.1096
ENSG00000133318,RTN3,541,-1.4107,1614,1.24990,714,-0.9945,779,-0.8615
ENSG00000188070,C11orf95,7,-1.5714,21,0.02803,30,0.58367,25,0.24579
ENSG00000168005,SPINDOC,6,-0.6497,11,0.71176,4,-1.3506,9,-0.0397
ENSG00000072518,MARK2,40,-0.0241,45,0.64656,15,-1.5144,31,-0.4120
ENSG00000167771,RCOR2,7,-0.1839,9,0.71153,6,-0.5274,3,-1.2426
ENSG00000176340,COX8A,344,-0.7123,562,0.18411,509,-0.1040,631,0.23837
ENSG00000167770,OTUB1,86,-1.1258,211,1.09270,97,-0.9468,111,-0.7424
ENSG00000133315,MACROD1,9,-0.4789,11,-0.3758,17,0.59688,17,0.56674
ENSG00000126500,FLRT1,9,-0.5085,14,0.94067,6,-0.9671,6,-0.9536
ENSG00000168439,STIP1,55,-0.3583,78,0.66086,45,-0.6658,46,-0.6461
ENSG00000149743,TRPT1,32,0.39821,25,-0.1071,25,0.01207,22,-0.2083
ENSG00000149761,NUDT22,22,-0.2734,27,0.07199,28,0.05923,27,0.02190
ENSG00000110011,DNAJC4,47,0.70341,28,-0.4163,30,-0.0237,34,0.21423
ENSG00000173511,VEGFB,128,0.64494,73,-0.7035,111,0.41947,119,0.52712
ENSG00000173486,FKBP2,17,0.31123,15,0.24773,10,-0.5295,10,-0.5279
ENSG00000173457,PPP1R14B,49,0.67088,25,-0.9949,65,1.15073,38,0.28626
ENSG00000002330,BAD,89,-0.4996,125,0.10582,123,0.00957,136,0.16651
ENSG00000173264,GPR137,22,-1.0107,43,0.14172,49,0.23661,47,0.16792
ENSG00000182450,KCNK4,0,-8.3913,17,0.94696,9,-0.7041,17,0.22603
ENSG00000173153,ESRRA,20,-0.2179,24,0.25918,21,-0.1241,19,-0.2949
ENSG00000173113,TRMT112,160,0.14052,153,0.27150,105,-0.5114,116,-0.3619
ENSG00000126432,PRDX5,278,-0.7340,470,0.30818,350,-0.3791,512,0.22047
ENSG00000162302,RPS6KA4,21,-0.7927,39,0.50440,29,-0.3014,31,-0.2122
ENSG00000110076,NRXN2,48,-1.9358,197,0.90990,119,-0.5692,147,-0.2460
ENSG00000068831,RASGRP2,5,-1.4400,13,0.43195,14,0.17352,11,-0.1896
ENSG00000068976,PYGM,16,0.12130,9,-1.7367,60,2.47231,17,0.16061
ENSG00000168066,SF1,108,0.06698,104,-0.0001,121,0.24594,82,-0.3679
ENSG00000168067,MAP4K2,20,-0.2991,26,0.42736,17,-0.5259,21,-0.2423
ENSG00000133895,MEN1,12,-1.0746,28,0.95659,17,-0.5454,14,-0.8521
ENSG00000110047,EHD1,36,0.85974,19,-0.5452,34,0.74182,13,-0.7311
ENSG00000110046,ATG2A,24,0.01958,23,-0.0312,32,0.49578,16,-0.6114
ENSG00000068971,PPP2R5B,27,-1.5710,91,1.16584,48,-0.7108,45,-0.8355
ENSG00000213465,ARL2,235,0.70546,148,-0.1193,136,-0.1698,113,-0.4640
ENSG00000110025,SNX15,33,0.10760,31,0.01370,37,0.29737,22,-0.5450
ENSG00000168061,SAC3D1,21,0.25763,19,0.15285,9,-1.0409,20,0.13739
ENSG00000162300,ZFPL1,38,0.64831,26,0.10544,17,-0.5957,17,-0.6244
ENSG00000149823,VPS51,72,-0.4100,98,0.28053,83,-0.1892,88,-0.1012
ENSG00000149809,TM7SF2,79,0.00537,82,0.27393,73,-0.1096,52,-0.6301
ENSG00000174276,ZNHIT2,3,-1.6692,10,0.76032,9,-0.0527,6,-0.5765
ENSG00000149806,FAU,1647,1.26251,644,-0.7966,837,0.12524,873,0.19342
ENSG00000162298,SYVN1,41,0.75210,25,-0.1471,27,0.04152,16,-0.7545
ENSG00000149792,MRPL49,14,-1.0027,32,0.97175,19,-0.5626,15,-0.9391
ENSG00000014216,CAPN1,29,-0.6312,47,0.42123,38,-0.2155,38,-0.2245
ENSG00000149798,CDC42EP2,45,2.60247,7,-1.2577,8,-0.3485,2,-2.1453
ENSG00000133884,DPF2,36,0.80477,21,-0.2895,29,0.42497,11,-1.0125
ENSG00000245532,NEAT1,285,3.60023,15,-3.1372,103,1.31651,10,-2.2980
ENSG00000251562,MALAT1,5911,1.94573,1404,-1.2497,2572,0.46121,1536,-0.3600
ENSG00000142186,SCYL1,32,-0.9474,66,0.69702,50,-0.2501,39,-0.6222
ENSG00000168056,LTBP3,105,1.16014,42,-0.8569,76,0.62349,50,-0.0457
ENSG00000173465,ZNRD2,14,-0.5898,22,0.38100,20,-0.0244,16,-0.3713
ENSG00000176973,FAM89B,49,-0.2605,61,0.29108,47,-0.3325,53,-0.1255
ENSG00000173442,EHBP1L1,5,-2.7629,35,0.60339,30,-0.0905,34,0.11301
ENSG00000173327,MAP3K11,73,2.35667,13,-1.5116,24,0.32330,14,-0.4819
ENSG00000197136,PCNX3,19,0.08969,18,0.12508,18,0.01140,13,-0.4518
ENSG00000173039,RELA,33,1.38201,12,-0.6262,15,0.05177,10,-0.5021
ENSG00000172977,KAT5,30,0.04198,29,0.05542,33,0.22749,21,-0.4772
ENSG00000172922,RNASEH2C,86,0.92567,43,-0.5404,60,0.32701,44,-0.1660
ENSG00000172757,CFL1,878,-0.3526,1208,0.57928,697,-0.7086,851,-0.4023
ENSG00000172803,SNX32,2,-2.6385,21,2.13437,1,-3.2527,9,-0.8517
ENSG00000172732,MUS81,25,0.58701,16,-0.3068,22,0.37857,13,-0.3827
ENSG00000172638,EFEMP2,28,1.02814,9,-1.6350,39,1.60170,23,0.65232
ENSG00000172500,FIBP,87,-0.2899,111,0.39597,73,-0.5440,94,-0.1630
ENSG00000175602,CCDC85B,201,-1.1382,444,0.29330,392,-0.1182,494,0.25322
ENSG00000175573,C11orf68,34,-1.1289,77,0.55346,69,-0.0289,54,-0.3982
