Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000163875,MEAF6,105,-0.1329,152,0.63759,120,0.09053,119,0.09055,70,-0.7638,31,-1.9788
ENSG00000185090,MANEAL,69,0.49378,69,0.68721,52,0.04297,43,-0.3245,27,-0.9545,22,-1.2549
ENSG00000196449,YRDC,23,-0.0079,32,0.70518,12,-1.0052,24,0.08515,7,-1.7242,21,-0.1391
ENSG00000197982,C1orf122,210,-0.3614,213,-0.4284,277,0.07897,264,-0.0040,312,0.27044,413,0.73676
ENSG00000183431,SF3A3,30,-0.1447,32,-0.0347,37,0.20594,36,0.21487,24,-0.4790,31,-0.0971
ENSG00000183520,UTP11,4,-2.8774,50,1.07927,17,-0.9707,27,-0.2975,26,-0.2669,36,0.19950
ENSG00000116954,RRAGC,30,-0.5509,60,0.75939,50,0.24521,37,-0.2873,19,-1.2253,37,-0.2140
ENSG00000174574,AKIRIN1,138,0.86382,112,0.69127,52,-0.7090,52,-0.8517,66,-0.3379,71,-0.2315
ENSG00000168653,NDUFS5,701,-0.1138,806,0.14159,646,-0.2431,877,0.32475,646,-0.2435,489,-0.6771
ENSG00000127603,MACF1,161,0.42669,111,-0.2214,141,0.21145,100,-0.4152,126,0.03175,176,0.57565
ENSG00000090621,PABPC4,71,0.35838,43,-0.5489,57,-0.0051,47,-0.3988,68,0.28829,106,1.02372
ENSG00000116983,HPCAL4,247,0.06155,227,-0.0940,292,0.32845,290,0.42831,200,-0.2803,89,-1.5089
ENSG00000084072,PPIE,27,-0.6989,45,0.15116,40,-0.0916,46,0.20861,36,-0.2323,42,0.02283
ENSG00000131236,CAP1,119,-0.1475,156,0.38480,118,-0.1514,118,-0.1897,115,-0.1974,127,-0.0384
ENSG00000131238,PPT1,149,0.14982,175,0.54627,79,-0.8479,138,0.02544,119,-0.2191,76,-0.8964
ENSG00000084073,ZMPSTE24,61,0.82550,35,-0.1102,41,0.14642,39,0.09452,28,-0.4367,19,-1.0189
ENSG00000084070,SMAP2,192,0.44532,194,0.62408,115,-0.3819,136,-0.1466,78,-0.9697,87,-0.8136
ENSG00000117016,RIMS3,91,0.02225,101,0.24332,35,-1.4458,114,0.52330,69,-0.4153,58,-0.6819
ENSG00000066136,NFYC,75,0.78933,55,0.35024,43,-0.1044,36,-0.4999,28,-0.7670,45,-0.0313
ENSG00000179862,CITED4,21,0.00412,33,1.04792,4,-2.4277,21,0.02779,6,-1.7782,15,-0.4698
ENSG00000171793,CTPS1,16,-0.4093,28,0.63741,6,-1.8946,27,0.56925,13,-0.7528,9,-1.2987
ENSG00000127124,HIVEP3,33,0.90998,14,-0.5746,43,1.41010,14,-0.5044,17,-0.1448,10,-1.0033
ENSG00000198815,FOXJ3,88,0.67839,62,0.13787,96,0.82703,49,-0.3350,31,-0.9769,33,-0.8811
ENSG00000177181,RIMKLA,43,0.20221,45,0.37734,29,-0.3876,41,0.20310,24,-0.6633,20,-0.9374
ENSG00000127125,PPCS,110,0.88126,66,0.04634,52,-0.3218,55,-0.3101,63,-0.0300,56,-0.2277
ENSG00000171960,PPIH,26,0.15974,22,-0.1332,41,0.87584,28,0.33370,14,-0.7684,6,-1.9841
ENSG00000065978,YBX1,48,-0.9363,51,-1.0308,68,-0.4141,82,-0.1432,136,0.71588,230,1.66744
ENSG00000164008,C1orf50,52,1.08848,24,-0.2246,23,-0.2491,25,-0.1960,33,0.28969,17,-0.7196
ENSG00000177868,SVBP,54,0.10701,57,0.28823,39,-0.3905,48,-0.0808,34,-0.5884,57,0.21534
ENSG00000117394,SLC2A1,86,0.00406,32,-1.7470,35,-1.3811,53,-0.9078,74,-0.2337,406,3.01592
ENSG00000117395,EBNA1BP2,119,0.50462,95,0.17526,62,-0.5389,107,0.43747,43,-1.0738,43,-1.0997
ENSG00000066322,ELOVL1,3,-3.4333,10,-2.1956,19,-1.0108,5,-3.3134,59,0.77479,240,4.06900
ENSG00000159479,MED8,24,0.01472,31,0.51406,10,-1.2661,31,0.52380,10,-1.2579,12,-1.0899
ENSG00000178922,HYI,44,1.04470,10,-1.5456,27,0.21236,13,-1.1041,32,0.48454,64,1.74012
ENSG00000142949,PTPRF,155,0.29147,158,0.43547,67,-1.0139,139,0.15258,113,-0.2071,65,-1.0553
ENSG00000126091,ST3GAL3,37,-0.4824,48,-0.1039,40,-0.3436,74,0.87891,27,-0.9396,33,-0.6713
ENSG00000117408,IPO13,49,-0.5455,50,-0.6351,98,0.55931,62,-0.2362,69,-0.0030,143,1.22092
ENSG00000117410,ATP6V0B,628,0.17666,732,0.57480,465,-0.3042,535,-0.1049,357,-0.7132,382,-0.6107
ENSG00000117411,B4GALT2,68,-0.2917,77,-0.1216,77,-0.0907,94,0.29578,108,0.46280,50,-0.7450
ENSG00000159214,CCDC24,38,0.89737,26,0.31796,28,0.38041,18,-0.3495,16,-0.4752,6,-1.9348
ENSG00000178028,DMAP1,70,0.23901,66,0.19014,60,-0.0138,52,-0.2884,55,-0.1402,63,0.08165
ENSG00000117419,ERI3,330,0.70909,211,-0.0314,236,0.15354,201,-0.1309,196,-0.1488,147,-0.5962
ENSG00000187147,RNF220,136,-0.0543,144,0.04234,150,0.09989,138,-0.0498,115,-0.3270,164,0.24803
ENSG00000142937,RPS8,884,-0.2731,837,-0.4479,800,-0.4291,832,-0.4591,1470,0.55153,2340,1.36736
ENSG00000070785,EIF2B3,60,1.19910,40,0.67972,26,-0.2212,20,-0.7575,23,-0.3513,6,-2.4217
ENSG00000126107,HECTD3,4,-2.0192,24,0.91203,19,0.28843,13,-0.3682,12,-0.3962,13,-0.3478
ENSG00000126088,UROD,124,0.52728,91,0.02919,65,-0.5181,100,0.23137,73,-0.3186,62,-0.5801
ENSG00000117450,PRDX1,386,-0.0437,343,-0.2935,400,0.01376,370,-0.1434,521,0.44459,523,0.45119
ENSG00000117448,AKR1A1,40,-0.2634,53,0.23652,43,-0.1657,40,-0.3293,57,0.29889,54,0.22650
ENSG00000132780,NASP,19,-0.5612,23,-0.3342,36,0.40984,28,0.05723,31,0.20434,35,0.37250
ENSG00000159592,GPBP1L1,50,0.62246,30,-0.2817,34,-0.0341,22,-0.8207,33,-0.0386,70,1.19252
ENSG00000159596,TMEM69,26,0.39993,27,0.65232,21,0.03696,17,-0.2921,9,-1.2753,13,-0.6962
ENSG00000086015,MAST2,40,0.24483,39,0.30896,11,-1.6297,40,0.33762,32,-0.1171,19,-0.8528
ENSG00000085998,POMGNT1,69,-0.1550,84,0.21137,63,-0.3029,80,0.10544,61,-0.3464,75,-0.0150
ENSG00000132128,LRRC41,76,0.44793,69,0.36553,60,0.06186,52,-0.2160,49,-0.2430,31,-0.9786
ENSG00000173660,UQCRH,674,-0.2035,958,0.48513,544,-0.5389,873,0.27606,640,-0.2850,312,-1.3858
ENSG00000117480,FAAH,36,-0.1803,38,-0.1513,49,0.30489,36,-0.2698,42,0.03824,60,0.63229
ENSG00000079277,MKNK1,55,1.05795,34,0.32983,10,-1.5332,29,0.00387,25,-0.2514,11,-1.4476
ENSG00000123472,ATPAF1,95,-0.4896,139,0.14152,116,-0.1802,142,0.19514,134,0.05719,108,-0.2845
ENSG00000159658,EFCAB14,33,-0.6895,40,-0.4884,35,-0.5906,51,0.01047,75,0.62729,94,1.02893
ENSG00000186377,CYP4X1,33,0.24532,46,1.14566,17,-0.7534,24,-0.3031,9,-1.6503,12,-1.3028
ENSG00000162368,CMPK1,94,-0.1523,110,0.13950,95,-0.1342,114,0.20527,71,-0.5872,100,-0.0500
ENSG00000162373,BEND5,32,-0.2134,61,1.23618,30,-0.3031,27,-0.5786,25,-0.5942,13,-1.5722
ENSG00000162374,ELAVL4,104,-0.7133,245,0.91582,198,0.29784,151,-0.1682,95,-0.8616,58,-1.5914
ENSG00000185104,FAF1,35,-0.1290,38,0.02617,42,0.14989,42,0.22853,27,-0.5322,34,-0.1932
ENSG00000123091,RNF11,402,-0.2493,572,0.41872,720,0.69937,474,0.01189,230,-1.1127,220,-1.1769
ENSG00000085832,EPS15,128,-0.4398,198,0.33279,193,0.20853,183,0.15228,132,-0.3963,101,-0.8128
ENSG00000117859,OSBPL9,7,-1.2275,14,-0.2267,7,-1.0582,13,-0.3646,30,1.11120,30,1.10299
ENSG00000078618,NRDC,53,-0.7654,124,0.78984,77,-0.2010,81,-0.1333,62,-0.5269,63,-0.5102
ENSG00000169213,RAB3B,36,-2.0079,188,0.72870,151,0.18129,166,0.44227,87,-0.6858,18,-3.0406
ENSG00000117862,TXNDC12,53,0.72359,28,-0.3834,32,-0.0678,32,-0.0833,29,-0.2463,43,0.40401
ENSG00000134717,BTF3L4,43,-0.7674,97,0.68670,77,0.13468,66,-0.1536,59,-0.2916,43,-0.7886
ENSG00000157077,ZFYVE9,27,-0.0024,27,-0.0279,20,-0.4533,37,0.70166,19,-0.5861,13,-1.0931
ENSG00000134748,PRPF38A,24,0.27086,16,-0.4188,26,0.42366,11,-1.0040,25,0.36715,42,1.24017
ENSG00000162377,COA7,21,-0.0502,23,0.06499,24,0.13144,27,0.44466,11,-1.1096,15,-0.6142
ENSG00000162378,ZYG11B,95,-0.5609,146,0.15553,237,0.92306,161,0.35992,68,-1.0633,37,-1.9746
ENSG00000116171,SCP2,122,0.62949,91,0.19196,64,-0.4229,68,-0.4027,84,0.01109,85,0.04136
ENSG00000162384,CZIB,71,-5.8167,75,0.12757,52,-0.4984,73,0.04743,64,-0.1702,79,0.17375
ENSG00000162385,MAGOH,73,0.80495,59,0.63671,33,-0.4770,34,-0.5098,39,-0.2193,20,-1.2325
ENSG00000157193,LRP8,40,-0.1747,42,-0.0942,79,0.95541,47,0.10333,33,-0.4580,25,-0.8898
ENSG00000058799,YIPF1,74,1.63885,27,-0.1159,26,-0.1690,21,-0.6290,16,-0.9164,28,-0.0485
ENSG00000081870,HSPB11,72,0.79946,35,-0.4409,67,0.66787,43,-0.0604,33,-0.4603,36,-0.3157
ENSG00000116209,TMEM59,204,0.00982,216,0.13021,169,-0.2878,163,-0.4275,207,0.02976,311,0.70284
ENSG00000116221,MRPL37,141,1.25914,68,0.03314,62,-0.1132,56,-0.3443,46,-0.5704,46,-0.5632
ENSG00000157216,SSBP3,225,0.60101,136,-0.2707,278,0.96723,136,-0.2665,118,-0.4399,119,-0.4175
ENSG00000243725,TTC4,20,-0.1527,25,0.22939,18,-0.3517,20,-0.2508,25,0.17016,27,0.27768
ENSG00000116133,DHCR24,274,0.19148,371,0.97978,158,-0.6786,187,-0.5107,106,-1.2777,217,-0.1789
ENSG00000162402,USP24,24,-0.1768,34,0.55959,13,-1.1124,27,0.01130,17,-0.6636,28,0.11353
ENSG00000162407,PLPP3,23,-2.0395,27,-2.0804,171,1.06927,97,0.16218,254,1.80912,80,-0.1993
ENSG00000162409,PRKAA2,76,1.01881,46,0.22518,38,-0.1464,45,0.18068,20,-1.1122,6,-2.8267
ENSG00000173406,DAB1,25,-0.0931,39,0.86554,7,-1.9742,30,0.25473,19,-0.5309,8,-1.8477
ENSG00000162601,MYSM1,21,0.16763,21,0.24681,7,-1.4986,21,0.19229,12,-0.6632,23,0.29313
ENSG00000177606,JUN,210,1.55993,64,-0.5629,52,-0.7582,66,-0.4866,19,-2.2188,178,1.25138
ENSG00000134709,HOOK1,32,0.51645,24,0.04346,38,0.78261,26,0.23068,7,-1.7897,7,-1.8311
ENSG00000162599,NFIA,27,-0.9619,11,-2.5575,122,1.53203,29,-1.0004,116,1.43964,114,1.40196
ENSG00000162604,TM2D1,102,0.62623,79,0.26849,69,-0.0029,52,-0.5565,62,-0.1673,68,-0.0383
ENSG00000162607,USP1,2,-3.2521,14,-0.4362,21,0.28913,20,0.30193,22,0.32618,29,0.78221
ENSG00000116641,DOCK7,21,-0.0922,23,0.06422,18,-0.2809,22,-0.0360,43,1.10837,5,-2.1539
ENSG00000125703,ATG4C,14,-0.6325,18,-0.3577,19,-0.1838,21,-0.0573,20,-0.1395,46,1.25890
ENSG00000079739,PGM1,38,-0.0536,34,-0.2667,26,-0.6210,50,0.53172,51,0.43894,23,-0.8048
ENSG00000162434,JAK1,84,-0.0275,120,0.74252,21,-2.1052,91,0.11742,68,-0.3532,53,-0.7607
ENSG00000162433,AK4,119,1.56900,26,-1.1384,110,1.42578,30,-0.8616,62,0.42605,18,-1.4730
ENSG00000116675,DNAJC6,395,0.11271,501,0.68816,456,0.34868,326,-0.2457,191,-1.0211,158,-1.3087
ENSG00000213625,LEPROT,19,-0.4641,7,-2.2337,40,0.71652,33,0.55899,46,0.94271,32,0.35660
ENSG00000184588,PDE4B,64,0.09496,80,0.61234,41,-0.6227,49,-0.4224,40,-0.6397,74,0.32145
ENSG00000118473,SGIP1,98,0.18266,120,0.69176,104,0.27974,76,-0.2993,51,-0.8304,37,-1.3071
ENSG00000198160,MIER1,4,-1.7365,18,0.45917,15,0.03071,6,-1.4402,34,1.37859,20,0.48418
ENSG00000142864,SERBP1,94,-0.0968,107,0.13442,128,0.39321,87,-0.2844,98,-0.0320,101,0.00480
ENSG00000116717,GADD45A,16,-0.8212,19,-0.6557,36,0.46279,32,0.30984,20,-0.5152,48,0.93397
ENSG00000116729,WLS,29,-1.4301,69,-0.1753,83,0.16740,93,0.47152,93,0.34882,58,-0.4004
ENSG00000033122,LRRC7,65,0.02018,74,0.30762,83,0.41328,77,0.39500,16,-2.0644,23,-1.5342
ENSG00000066557,LRRC40,6,-1.7283,30,0.93929,34,0.87199,16,-0.4010,11,-0.8924,9,-1.2057
ENSG00000116754,SRSF11,160,0.89310,74,-0.4516,104,0.17034,78,-0.3596,90,-0.0571,123,0.45695
ENSG00000118454,ANKRD13C,11,-1.3827,39,0.74498,38,0.50230,23,-0.3639,19,-0.5905,24,-0.2290
ENSG00000132485,ZRANB2,101,0.44790,84,0.19389,105,0.51206,65,-0.3262,57,-0.4639,56,-0.4892
ENSG00000172260,NEGR1,120,0.45556,107,0.34268,140,0.71366,73,-0.4286,50,-0.9308,59,-0.6777
ENSG00000178965,ERICH3,42,0.23156,31,-0.3118,92,1.59462,37,0.03944,17,-1.1811,8,-2.1628
ENSG00000162623,TYW3,10,-1.0995,25,0.46235,27,0.44688,19,-0.1584,11,-0.8689,23,0.19883
ENSG00000117054,ACADM,100,1.45650,44,0.06448,32,-0.4256,29,-0.7513,35,-0.2845,40,-0.1001
ENSG00000137955,RABGGTB,39,-0.0336,48,0.37621,15,-1.4509,42,0.08834,35,-0.2187,42,0.08483
ENSG00000117069,ST6GALNAC5,100,0.54025,117,1.17457,14,-2.4746,72,0.00556,29,-1.3680,5,-3.8777
ENSG00000142892,PIGK,13,-1.0639,28,0.15176,53,1.16359,21,-0.4319,22,-0.2704,27,0.03576
ENSG00000154027,AK5,679,0.93228,416,0.14947,644,0.84167,303,-0.4843,204,-0.9952,192,-1.0932
ENSG00000036549,AC118549.1,13,-0.7397,21,0.00721,47,1.35785,19,-0.1948,10,-1.0721,19,-0.1281
ENSG00000077254,USP33,138,0.31404,150,0.60448,132,0.23527,104,-0.1778,64,-0.8875,42,-1.5316
ENSG00000180488,MIGA1,88,0.02802,120,0.72579,97,0.17518,66,-0.5249,49,-0.8709,74,-0.2544
ENSG00000162613,FUBP1,67,0.35464,56,0.08857,61,0.19799,46,-0.3054,43,-0.3450,60,0.17648
ENSG00000162616,DNAJB4,37,0.18165,38,0.29031,21,-0.7096,37,0.21882,26,-0.4116,24,-0.5461
ENSG00000117114,ADGRL2,104,1.99662,41,0.42788,10,-1.8177,27,-0.4145,9,-1.9833,8,-2.0620
ENSG00000137941,TTLL7,123,0.10216,124,0.15725,104,-0.1616,84,-0.6165,66,-0.8618,235,1.20240
ENSG00000142875,PRKACB,552,0.46045,460,0.21087,408,-0.0329,460,0.21278,222,-0.9776,219,-1.0009
ENSG00000117133,RPF1,40,1.04477,20,-0.0955,24,0.22341,20,-0.0868,18,-0.2535,8,-1.4286
ENSG00000174021,GNG5,21,-1.2669,17,-1.9068,46,-0.1029,41,-0.3538,117,1.46896,136,1.75818
ENSG00000117155,SSX2IP,152,0.57191,136,0.52128,80,-0.4684,123,0.30042,31,-1.8831,30,-1.9279
ENSG00000162642,C1orf52,66,-0.2471,120,1.00909,80,0.05243,59,-0.5357,50,-0.6915,43,-0.9211
ENSG00000153904,DDAH1,144,-0.1219,122,-0.4743,275,0.94854,183,0.35283,161,0.05584,58,-1.5013
ENSG00000117174,ZNHIT6,15,-0.3402,24,0.56580,27,0.59610,6,-1.8056,18,-0.0822,35,1.01309
ENSG00000122417,ODF2L,46,0.54948,39,0.40820,26,-0.3301,29,-0.2374,11,-1.6553,38,0.23570
ENSG00000097033,SH3GLB1,42,0.26198,26,-0.5819,33,-0.1157,34,-0.1291,25,-0.5536,78,1.30095
ENSG00000183291,SELENOF,108,0.06777,122,0.34310,88,-0.2552,81,-0.4907,92,-0.1938,141,0.50354
ENSG00000153936,HS2ST1,42,0.14788,48,0.47671,59,0.70515,35,-0.1582,25,-0.6435,7,-2.4782
ENSG00000143013,LMO4,532,-0.0428,771,0.77888,1027,1.05980,433,-0.4559,120,-2.2995,167,-1.8105
ENSG00000137947,GTF2B,52,0.68188,46,0.64729,12,-1.5959,30,-0.2289,26,-0.4429,23,-0.6001
ENSG00000137944,KYAT3,63,0.71579,54,0.63216,18,-1.2349,45,0.19642,19,-1.1850,10,-2.0840
ENSG00000197147,LRRC8B,185,0.77948,135,0.33819,65,-0.8895,131,0.27023,58,-1.0783,47,-1.3739
ENSG00000171492,LRRC8D,46,-0.0470,57,0.36968,34,-0.5394,44,-0.1479,25,-0.9657,68,0.58354
ENSG00000162664,ZNF326,11,-1.2444,20,-0.4670,17,-0.6516,34,0.57203,27,0.06838,41,0.76631
ENSG00000233593,LINC02609,32,-0.4966,55,0.45719,9,-2.4257,57,0.53880,30,-0.6243,38,-0.2514
ENSG00000122482,ZNF644,21,-0.3067,21,-0.4370,28,0.12764,28,0.12134,21,-0.3353,45,0.88222
ENSG00000172031,EPHX4,41,0.48102,57,1.52565,3,-3.3703,27,-0.2701,12,-1.4565,0,-6.0802
ENSG00000189195,BTBD8,119,0.03826,157,0.66225,77,-0.6486,130,0.23602,48,-1.3570,58,-1.0702
ENSG00000067208,EVI5,16,-0.1861,13,-0.5983,14,-0.3354,19,0.10213,16,-0.1450,37,1.19762
ENSG00000122406,RPL5,532,0.02414,450,-0.3039,450,-0.2419,470,-0.2200,595,0.20513,904,0.90649
ENSG00000154511,DIPK1A,27,-0.7534,70,1.07211,22,-1.0621,37,-0.3578,25,-0.8529,46,0.07974
ENSG00000117500,TMED5,53,1.01526,26,-0.1773,23,-0.3250,22,-0.4890,22,-0.3852,42,0.64433
ENSG00000117505,DR1,40,-0.6276,54,-0.1988,88,0.64104,70,0.34074,47,-0.3630,49,-0.3144
ENSG00000137942,FNBP1L,20,-0.3887,24,-0.1119,56,1.32114,24,-0.0773,19,-0.4445,14,-0.9008
ENSG00000067334,DNTTIP2,79,1.23402,43,0.24091,36,-0.1012,22,-1.0360,28,-0.5013,45,0.25525
ENSG00000023909,GCLM,51,1.33427,23,-0.0272,18,-0.3951,23,0.03093,12,-1.0107,11,-1.0657
ENSG00000117528,ABCD3,19,-0.8019,35,0.21701,33,0.07350,28,-0.2601,30,-0.0928,46,0.61004
ENSG00000117525,F3,14,-0.6825,4,-2.7244,16,-0.5379,25,0.21242,100,2.85740,5,-2.0912
ENSG00000117519,CNN3,88,0.51563,36,-1.0962,69,0.10741,54,-0.3334,103,0.78556,112,0.92785
ENSG00000172339,ALG14,14,-0.5556,19,-0.1183,14,-0.4729,26,0.62604,8,-1.3173,26,0.44953
ENSG00000152078,TLCD4,67,0.85498,47,0.34110,36,-0.1601,42,0.12948,15,-1.4712,13,-1.7192
ENSG00000228971,LINC02607,55,-0.7039,130,0.91242,107,0.32491,85,-0.0392,54,-0.7412,9,-3.3423
ENSG00000117569,PTBP2,80,0.37031,70,0.19736,65,0.02905,45,-0.6762,64,0.01408,83,0.43670
ENSG00000117598,PLPPR5,20,-1.0130,52,0.64910,24,-0.7690,52,0.63724,14,-1.4964,18,-1.1780
ENSG00000117600,PLPPR4,318,1.10526,201,0.42699,219,0.46064,139,-0.3302,58,-1.6018,31,-2.4930
ENSG00000162688,AGL,32,1.05793,16,-0.1040,21,0.34497,9,-1.0682,30,0.92139,10,-0.8041
ENSG00000156875,MFSD14A,32,-0.4307,63,0.88046,65,0.69547,38,-0.2535,15,-1.5685,12,-1.8555
ENSG00000137992,DBT,18,-0.7595,35,0.34464,26,-0.2279,34,0.27183,29,-0.0428,18,-0.7747
ENSG00000137996,RTCA,97,0.73294,72,0.30274,61,-0.0383,64,0.05894,37,-0.7960,20,-1.7548
ENSG00000181656,GPR88,75,1.34976,43,0.54506,4,-3.1014,39,0.30702,11,-1.6180,0,-8.2554
ENSG00000162694,EXTL2,18,-1.4360,78,1.25557,28,-0.7798,43,-0.1101,25,-0.9339,25,-0.9369
ENSG00000170989,S1PR1,9,-1.7425,5,-2.7877,37,0.47325,31,0.25214,80,1.83969,43,0.70460
ENSG00000118733,OLFM3,97,1.45667,58,0.75690,26,-0.7412,31,-0.5782,17,-1.3717,8,-2.4634
ENSG00000198890,PRMT6,21,-0.0204,35,1.21123,10,-1.0652,16,-0.4778,8,-1.4823,17,-0.3690
ENSG00000162631,NTNG1,26,-1.7004,195,2.64795,2,-5.0500,55,-0.7312,23,-1.8681,0,-9.4892
ENSG00000162636,FAM102B,35,-1.0340,95,0.69984,150,1.31198,59,-0.3049,28,-1.3783,16,-2.2176
ENSG00000162639,HENMT1,22,-0.0731,31,0.67348,39,0.88236,17,-0.5112,10,-1.1937,11,-1.0492
ENSG00000134186,PRPF38B,21,-0.4257,19,-0.7206,38,0.48271,28,-0.0254,23,-0.3272,59,1.21587
ENSG00000116266,STXBP3,60,0.85038,26,-0.5885,44,0.32828,21,-1.0134,41,0.21364,72,1.16657
ENSG00000121940,CLCC1,23,-0.2808,39,0.70914,19,-0.5740,25,-0.2161,18,-0.6522,28,-0.0123
ENSG00000085433,WDR47,234,0.82450,184,0.56522,166,0.24513,127,-0.2277,45,-1.7392,44,-1.7948
ENSG00000197780,TAF13,60,-0.3344,83,0.23811,66,-0.1864,74,-0.0045,68,-0.1258,76,0.04043
ENSG00000215717,TMEM167B,120,1.44530,33,-0.8297,42,-0.3089,58,0.24030,34,-0.6493,46,-0.1881
ENSG00000116299,KIAA1324,30,0.12222,30,0.13044,63,1.36204,23,-0.3634,18,-0.6604,9,-1.6126
ENSG00000031698,SARS,277,0.28120,287,0.45517,166,-0.5369,237,0.03260,145,-0.7410,169,-0.5028
ENSG00000143126,CELSR2,278,0.78964,175,0.03752,254,0.63950,155,-0.2126,84,-1.1093,115,-0.6325
ENSG00000134222,PSRC1,24,-0.0543,15,-0.9675,50,1.16148,22,-0.2230,26,0.04170,38,0.70461
ENSG00000134243,SORT1,256,0.10935,232,-0.0612,400,0.85039,177,-0.5920,165,-0.5839,346,0.60448
ENSG00000143106,PSMA5,78,-0.0863,95,0.30009,68,-0.3092,96,0.31528,57,-0.5743,49,-0.7913
ENSG00000174151,CYB561D1,26,-0.1316,31,0.16289,35,0.33869,30,0.14138,12,-1.3079,27,-0.0559
ENSG00000181754,AMIGO1,59,0.52299,64,0.92700,29,-0.6108,25,-0.9979,38,-0.1803,34,-0.3628
ENSG00000065135,GNAI3,6,-1.7714,13,-0.6981,20,0.06576,25,0.54270,24,0.38171,28,0.60466
ENSG00000116337,AMPD2,81,-0.1780,75,-0.3682,82,-0.1673,134,0.88396,72,-0.3666,45,-1.0684
ENSG00000168765,GSTM4,50,1.14720,25,0.00058,21,-0.2488,19,-0.4708,24,-0.0623,21,-0.2666
ENSG00000134201,GSTM5,4,-2.0978,6,-1.6672,5,-1.6392,8,-1.2001,81,3.02935,32,1.06388
ENSG00000134202,GSTM3,98,-0.4953,126,-0.1262,92,-0.6017,131,-0.0520,270,1.17499,113,-0.2821
ENSG00000168710,AHCYL1,105,-0.8072,107,-0.9353,207,0.25908,185,0.09935,367,1.23695,208,0.26313
ENSG00000143093,STRIP1,43,-0.2221,71,0.78321,44,-0.1858,51,0.03188,22,-1.2460,25,-1.0731
ENSG00000197106,SLC6A17,112,-0.4859,205,0.65449,154,0.00973,166,0.17302,88,-0.8517,60,-1.4425
ENSG00000116396,KCNC4,46,-0.3591,57,-0.0197,97,0.86088,61,0.10859,55,-0.0732,25,-1.2825
ENSG00000134248,LAMTOR5,253,0.17186,216,-0.1038,152,-0.6310,272,0.37982,209,-0.1345,197,-0.2254
ENSG00000177301,KCNA2,45,-1.2608,156,0.96827,114,0.17038,113,0.21653,28,-1.9610,29,-1.9322
ENSG00000134255,CEPT1,29,0.78197,24,0.67749,27,0.68274,10,-1.1116,10,-0.8519,10,-0.8500
ENSG00000116455,WDR77,17,-0.7784,36,0.57484,23,-0.2683,37,0.60438,14,-1.0633,5,-2.4398
ENSG00000116459,ATP5PB,199,-0.1393,294,0.67351,154,-0.5385,223,0.05024,145,-0.6379,124,-0.8708
ENSG00000116473,RAP1A,23,-1.1683,45,-0.1632,55,0.16778,36,-0.6095,47,-0.0751,124,1.58837
ENSG00000197852,INKA2,45,0.45421,34,-0.0217,60,0.94389,34,-0.0039,16,-1.1292,16,-1.1659
ENSG00000171385,KCND3,101,0.76100,59,-0.1601,73,0.22501,79,0.46219,39,-0.7359,9,-2.8080
ENSG00000231437,LINC01750,27,0.26736,30,0.55309,15,-0.6632,28,0.43689,6,-1.8890,8,-1.6519
ENSG00000116489,CAPZA1,37,-0.7604,71,0.32042,60,-0.0225,58,-0.1046,52,-0.2315,73,0.29271
ENSG00000155366,RHOC,37,-1.0248,34,-1.3376,91,0.39762,55,-0.5035,112,0.74024,206,1.85620
ENSG00000155367,PPM1J,11,-0.8870,29,0.74126,0,-4.9676,25,0.45328,14,-0.5685,17,-0.2976
ENSG00000155380,SLC16A1,18,-0.4752,13,-1.2084,15,-0.7648,23,-0.1591,20,-0.3080,87,2.26701
ENSG00000116793,PHTF1,28,0.54103,22,0.15888,29,0.59550,19,-0.0988,11,-0.8739,10,-1.0634
ENSG00000081019,RSBN1,33,0.22662,34,0.38544,25,-0.1923,20,-0.6502,18,-0.6982,45,0.76499
ENSG00000134262,AP4B1,11,-1.0412,27,0.37119,39,0.88766,21,-0.1481,21,-0.1250,11,-1.0700
ENSG00000163349,HIPK1,36,-0.4479,33,-0.7360,75,0.72766,51,0.12576,58,0.31079,60,0.36101
ENSG00000197323,TRIM33,43,0.05795,38,-0.1721,60,0.61044,51,0.45994,18,-1.2339,25,-0.8058
ENSG00000116752,BCAS2,83,-0.2283,131,0.69358,84,-0.2059,92,-0.0828,79,-0.3016,43,-1.2256
ENSG00000213281,NRAS,9,-1.3476,26,0.32455,26,0.26961,20,-0.2429,24,0.09455,27,0.28001
ENSG00000009307,CSDE1,274,0.07535,283,0.16387,290,0.16416,242,-0.1610,201,-0.4172,278,0.09673
ENSG00000052723,SIKE1,2,-2.6424,16,-0.0939,19,0.21015,16,-0.1027,16,-0.0725,34,1.18151
ENSG00000163399,ATP1A1,1046,0.71181,935,0.71547,459,-0.6152,646,-0.1004,265,-1.4476,276,-1.3913
ENSG00000198162,MAN1A2,47,-1.5206,89,-0.6813,121,-0.0792,134,0.10695,263,1.22418,172,0.48752
ENSG00000065183,WDR3,34,0.85703,26,0.57182,9,-1.1579,19,-0.0868,8,-1.4217,13,-0.5941
ENSG00000092621,PHGDH,14,-2.2516,24,-1.6873,52,-0.3055,41,-0.8126,185,1.89934,182,1.86475
