"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"616",16,"enrichment","OPC","HAS2",23.6895504259276,1.18406680017685e-63,1.37720125158348e-60,9416,6.53087687875218,"ENSG00000170961"
"617",17,"enrichment","OPC","B3GNT7",23.6712895432337,1.34313868252889e-63,1.47999744512762e-60,3418,6.25080878725032,"ENSG00000156966"
"618",18,"enrichment","OPC","LINC02743",23.196000111482,3.62439610048995e-62,3.79401783799288e-59,12323,4.5747638653505,"ENSG00000255258"
"619",19,"enrichment","OPC","ENSG00000285850",23.1280940605813,5.81673485153714e-62,5.79900765960865e-59,15548,4.41016155235379,"ENSG00000285850"
"620",20,"enrichment","OPC","ENSG00000259203",22.6437686403123,1.72571406344751e-60,1.64225225601532e-57,14859,4.39824595118296,"ENSG00000259203"
"621",21,"enrichment","OPC","KIF18B",22.3492723497692,1.37452776636817e-59,1.25117883985583e-56,16840,4.82177742241214,"ENSG00000186185"
"622",22,"enrichment","OPC","TTC16",22.1596235747566,5.25835144897526e-59,4.58703524732275e-56,10207,4.4283756887434,"ENSG00000167094"
"623",23,"enrichment","OPC","CASK",22.1098155489179,7.48494043040943e-59,6.26818851404207e-56,20374,2.30818352779927,"ENSG00000147044"
"624",24,"enrichment","OPC","NEU4",21.8821682112006,3.77240558515356e-58,3.03765705118365e-55,3502,5.8200420037742,"ENSG00000204099"
"625",25,"enrichment","OPC","ASIC4-AS1",21.7920444101794,7.16843560332442e-58,5.55845806634074e-55,3354,4.76010072151713,"ENSG00000227432"
"626",26,"enrichment","OPC","ENSG00000253171",21.2203191394604,4.29997702875395e-56,3.00081063579975e-53,9265,4.85069041174109,"ENSG00000253171"
"627",27,"enrichment","OPC","COL9A1",21.1239388425371,8.6054620527552e-56,5.81174043666074e-53,7249,6.81832192135593,"ENSG00000112280"
"628",28,"enrichment","OPC","INAVA",20.9842361731261,2.35672338944737e-55,1.54188627754594e-52,1637,5.36482653393681,"ENSG00000163362"
"629",29,"enrichment","OPC","ENSG00000251410",20.8255082983566,7.42254017440653e-55,4.70903942701136e-52,4918,4.00921652067854,"ENSG00000251410"
"630",30,"enrichment","OPC","IRX1",20.439168492842,1.22512576623555e-53,7.54389207114923e-51,5626,4.01600273273785,"ENSG00000170549"
"631",31,"enrichment","OPC","LHFPL3-AS1",20.3501322395291,2.34297413696394e-53,1.40150018661363e-50,8454,6.98878024034628,"ENSG00000226869"
"632",32,"enrichment","OPC","GPR17",20.1679455166646,8.85247928277333e-53,5.14820850733729e-50,2835,6.9247460885304,"ENSG00000144230"
"633",33,"enrichment","OPC","GALR1",19.9138052520526,5.68613241500049e-52,3.21742887136352e-49,17675,6.76458962139721,"ENSG00000166573"
"634",34,"enrichment","OPC","ENSG00000287389",19.7798485665365,1.51953177266694e-51,8.37182031383027e-49,4917,6.03356610711984,"ENSG00000287389"
"635",35,"enrichment","OPC","ABHD2",19.6717416191758,3.36343317607637e-51,1.80555992241884e-48,15180,2.78965217014004,"ENSG00000140526"
"636",36,"enrichment","OPC","SAPCD2",19.5275363955244,9.72399194985384e-51,5.0895373865535e-48,10374,5.75499028205628,"ENSG00000186193"
"637",37,"enrichment","OPC","ENSG00000261448",19.3930842114254,2.62118942638678e-50,1.33846882514228e-47,15546,4.9488921531576,"ENSG00000261448"
"638",38,"enrichment","OPC","ENSG00000260990",19.3726375882594,3.04827516015894e-50,1.51949258935923e-47,1520,4.51461913638818,"ENSG00000260990"
"639",39,"enrichment","OPC","CACNG5",19.3325218235384,4.09941742356538e-50,1.99593960883174e-47,17082,6.62528532839536,"ENSG00000075429"
"640",40,"enrichment","OPC","BEST3",19.089223582958,2.48003933932088e-49,1.18004780927322e-46,12983,6.77766013658734,"ENSG00000127325"
"641",41,"enrichment","OPC","ENSG00000270114",19.0861163396482,2.53780050590317e-49,1.18069758647975e-46,8757,5.25512544387696,"ENSG00000270114"
"642",42,"enrichment","OPC","LINC02283",18.9401242139087,7.49327517790873e-49,3.41041758966733e-46,5015,7.03874677432046,"ENSG00000248184"
"643",43,"enrichment","OPC","MROH9",18.7805870823163,2.45154288051364e-48,1.09203195205178e-45,1486,6.32206139409325,"ENSG00000117501"
"644",44,"enrichment","OPC","LINC01965",18.752796472936,3.01444185405838e-48,1.31479905534513e-45,2699,6.94719167859762,"ENSG00000256637"
"645",45,"enrichment","OPC","LINC02624",18.5429571764192,1.43855831313734e-47,6.02353136876867e-45,11062,3.65853832590607,"ENSG00000229775"
"646",46,"enrichment","OPC","VCAN-AS1",18.5388339772614,1.48347339362735e-47,6.08980371940827e-45,6001,5.95681996852222,"ENSG00000249835"
"647",47,"enrichment","OPC","EPN2",18.5323222488839,1.55728512482535e-47,6.26986949487375e-45,16501,3.74984846061102,"ENSG00000072134"
"648",48,"enrichment","OPC","TIMP4",18.522599173558,1.67440043450602e-47,6.60399870957018e-45,3591,4.49241726585755,"ENSG00000157150"
"649",49,"enrichment","OPC","USP24",18.5202998068494,1.70336229612528e-47,6.60399870957018e-45,688,1.79086757282915,"ENSG00000162402"
"650",50,"enrichment","OPC","ENSG00000286364",18.4952744109273,2.05294333811215e-47,7.81462213213017e-45,6676,7.4868321841311,"ENSG00000286364"
"651",51,"enrichment","OPC","ENSG00000234173",18.0563876875377,5.46571004225212e-46,2.04339474008197e-43,10696,6.8816674720647,"ENSG00000234173"
"652",52,"enrichment","OPC","STK32A-AS1",17.9391717097639,1.31636049177047e-45,4.83496899222923e-43,6408,5.62906855383406,"ENSG00000250343"
"653",53,"enrichment","OPC","CSPG4",17.829775434455,2.99243729562885e-45,1.08016667622906e-42,15058,6.35721372092023,"ENSG00000173546"
"654",54,"enrichment","OPC","MYT1",17.4830486519166,4.06225543828437e-44,1.44148101450714e-41,19503,7.44841497095039,"ENSG00000196132"
"655",55,"enrichment","OPC","ENSG00000286849",17.4276395379399,6.16740870552702e-44,2.12838652551896e-41,15547,3.80692751064372,"ENSG00000286849"
"656",56,"enrichment","OPC","KLRC2",17.4269112815218,6.20135546697824e-44,2.12838652551896e-41,12497,6.33877205439092,"ENSG00000205809"
"657",57,"enrichment","OPC","ENSG00000253809",17.2956676871627,1.66853254146167e-43,5.63425762710347e-41,7250,4.11517111596223,"ENSG00000253809"
"658",58,"enrichment","OPC","LHFPL3",17.2140403465078,3.08963022725166e-43,1.02673807044033e-40,8453,7.8229095164442,"ENSG00000187416"
"659",59,"enrichment","OPC","ENSG00000286980",17.1848859891843,3.85047675012551e-43,1.25958720688481e-40,3118,4.69333527295856,"ENSG00000286980"
"660",60,"enrichment","OPC","FERMT1",17.1701869394443,4.30255286765694e-43,1.38581918211178e-40,19075,6.56351763351829,"ENSG00000101311"
"661",61,"enrichment","OPC","PRRX2",17.1352855717568,5.60042937335107e-43,1.77652408121936e-40,10268,4.6756227772809,"ENSG00000167157"
"662",62,"enrichment","OPC","KLRC4",17.1129694710373,6.62896449323185e-43,2.07140299448212e-40,12495,5.23108285391383,"ENSG00000183542"
"663",63,"enrichment","OPC","MEGF11",17.0749483180583,8.83547303231957e-43,2.72028622653886e-40,14955,6.89215533610633,"ENSG00000157890"
"664",64,"enrichment","OPC","ENSG00000258081",17.0442736143857,1.11411069499507e-42,3.38043790006042e-40,13984,6.61558560892083,"ENSG00000258081"
"665",65,"enrichment","OPC","ENSG00000254919",16.9719868749252,1.92449939276611e-42,5.75590275527876e-40,11515,4.24703029483745,"ENSG00000254919"
"666",66,"enrichment","OPC","ENSG00000264015",16.8646470758444,4.33552172011113e-42,1.27842933425699e-39,17676,7.18454705724852,"ENSG00000264015"
"667",67,"enrichment","OPC","ENSG00000248533",16.8387394232374,5.27488950773385e-42,1.53382064908217e-39,5754,4.06298832072926,"ENSG00000248533"
"668",68,"enrichment","OPC","LHFPL3-AS2",16.7803619178306,8.20698648620898e-42,2.35371875445577e-39,8455,4.13379884819288,"ENSG00000225329"
"669",69,"enrichment","OPC","ENSG00000264595",16.6875024481265,1.65841279589536e-41,4.69196355336018e-39,17666,3.40577616508066,"ENSG00000264595"
"670",70,"enrichment","OPC","SPSB4",16.6225967355532,2.71229421201568e-41,7.57127888303471e-39,4373,6.10052449537175,"ENSG00000175093"
"671",71,"enrichment","OPC","ACAN",16.5529044144706,4.60074041599356e-41,1.26738291249001e-38,15177,4.52728286882967,"ENSG00000157766"
"672",72,"enrichment","OPC","PDGFRA",16.5150922587242,6.12883944120119e-41,1.66640756546738e-38,5014,6.67388267079827,"ENSG00000134853"
"673",73,"enrichment","OPC","NUP42",16.5098203060559,6.37889964622874e-41,1.71216208965955e-38,7917,2.19764545368555,"ENSG00000136243"
"674",74,"enrichment","OPC","MIR3681HG",16.4882268773436,7.51427048165341e-41,1.99137679498602e-38,2091,7.04473671905712,"ENSG00000224184"
"675",75,"enrichment","OPC","LINC00575",16.3992058000595,1.47659219777083e-40,3.86424178156627e-38,5134,3.339101843506,"ENSG00000231782"
"676",76,"enrichment","OPC","LINC01224",16.3812651260849,1.69200505068997e-40,4.3733108322525e-38,18258,3.22126059066592,"ENSG00000269416"
"677",77,"enrichment","OPC","ENSG00000287158",16.3325737173431,2.44872010252781e-40,6.25200049591734e-38,4062,7.33861299228732,"ENSG00000287158"
"678",78,"enrichment","OPC","ENSG00000253369",16.2268773436593,5.46456877399504e-40,1.37838809460675e-37,9091,5.7092321745961,"ENSG00000253369"
"679",79,"enrichment","OPC","KLRC3",16.1834257539009,7.60188884107737e-40,1.89468029496185e-37,12496,6.46708527834788,"ENSG00000205810"
"680",80,"enrichment","OPC","CHAD",16.1815700994331,7.70982900986721e-40,1.89897623706565e-37,16935,4.37838139446267,"ENSG00000136457"
"681",81,"enrichment","OPC","SETD5",16.0957010120846,1.48063119941115e-39,3.56304537826112e-37,3550,0.893689567645235,"ENSG00000168137"
"682",82,"enrichment","OPC","SOX3",16.0027547146938,3.00137301233391e-39,7.06030847036212e-37,20794,3.52069030892987,"ENSG00000134595"
"683",83,"enrichment","OPC","STK32A",15.9448765119085,4.66087140490761e-39,1.08422226370162e-36,6409,6.91245124138428,"ENSG00000169302"
"684",84,"enrichment","OPC","LINC00402",15.8468498135843,9.82420266275568e-39,2.26021436205992e-36,13707,5.16619383685446,"ENSG00000235532"
"685",85,"enrichment","OPC","ATP2C2",15.8411896531821,1.02564919793162e-38,2.33402082694527e-36,16127,6.44003875114073,"ENSG00000064270"
"686",86,"enrichment","OPC","ATXN8OS",15.8377728674935,1.05266040621962e-38,2.36973099619505e-36,13698,4.92158053946253,"ENSG00000230223"
"687",87,"enrichment","OPC","REV3L",15.8254704900064,1.15594652670805e-38,2.57456345565528e-36,7432,2.22127838333285,"ENSG00000009413"
"688",88,"enrichment","OPC","ENSG00000289128",15.7776224956517,1.66361056125058e-38,3.66624744319391e-36,15185,5.58599510694995,"ENSG00000289128"
"689",89,"enrichment","OPC","CCDC146",15.7343454149379,2.31249309087487e-38,4.96288558587846e-36,8230,1.91414377899674,"ENSG00000135205"
"690",90,"enrichment","OPC","GDNF",15.7343239023103,2.31287172312574e-38,4.96288558587846e-36,5753,4.04432555646454,"ENSG00000168621"
"691",91,"enrichment","OPC","ENSG00000265349",15.7337444806926,2.32309317642381e-38,4.96288558587846e-36,16407,3.37526815300362,"ENSG00000265349"
"692",92,"enrichment","OPC","ENSG00000286799",15.7025409910199,2.9458035734327e-38,6.22963066801888e-36,16504,3.16281188373909,"ENSG00000286799"
"693",93,"enrichment","OPC","PCMTD2",15.6542831181164,4.25331827932662e-38,8.90474714959822e-36,19504,1.80631687724334,"ENSG00000203880"
"694",94,"enrichment","OPC","ENSG00000248537",15.5736665555005,7.85708027901185e-38,1.62867161110289e-35,5652,4.39252252307552,"ENSG00000248537"
"695",95,"enrichment","OPC","DSCAM-IT1",15.5517155940797,9.28631911522764e-38,1.90606251957261e-35,19669,3.90528558693905,"ENSG00000233756"
"696",96,"enrichment","OPC","ENSG00000231424",15.5307275040888,1.08954547683835e-37,2.21463340806676e-35,1485,7.22618279976555,"ENSG00000231424"
"697",97,"enrichment","OPC","BLM",15.4437425183529,2.11305399881542e-37,4.25374024223073e-35,15213,5.30104970733568,"ENSG00000197299"
"698",98,"enrichment","OPC","MATN4",15.438601927664,2.19741598678946e-37,4.38143819994517e-35,19320,3.23920858163298,"ENSG00000124159"
"699",99,"enrichment","OPC","HMX1",15.3945471275696,3.07342258016524e-37,6.07029954135278e-35,4838,5.13996164735229,"ENSG00000215612"
"700",100,"enrichment","OPC","TNK2",15.3775445736447,3.49832659351781e-37,6.84495005251297e-35,4689,3.12904413040464,"ENSG00000061938"
"701",101,"enrichment","OPC","LINC01918",15.351745724768,4.2579036854257e-37,8.25402514426597e-35,2711,3.92042731375491,"ENSG00000226508"
"702",102,"enrichment","OPC","FIP1L1",15.2162044960839,1.19555838311892e-36,2.29634956963099e-34,5010,1.02327519404282,"ENSG00000145216"
"703",103,"enrichment","OPC","LINC00648",15.0931418796251,3.05285598499818e-36,5.81041753653835e-34,14077,4.20003572067316,"ENSG00000259129"
"704",104,"enrichment","OPC","ENSG00000247131",15.0867567419927,3.20502330127476e-36,6.04507818337733e-34,12984,4.8635370270727,"ENSG00000247131"
"705",105,"enrichment","OPC","ENSG00000261478",15.0298813869019,4.94311704857418e-36,9.24009808294188e-34,15187,4.60293208030912,"ENSG00000261478"
"706",106,"enrichment","OPC","ASB5",15.0256303065326,5.10581912148026e-36,9.45977248914255e-34,5535,3.82795976389555,"ENSG00000164122"
"707",107,"enrichment","OPC","ENSG00000288069",14.9372557387997,1.0010288944761e-35,1.83838078375015e-33,19670,4.13448639372829,"ENSG00000288069"
"708",108,"enrichment","OPC","ASIC4",14.8303425978906,2.26018863662058e-35,4.11472254750334e-33,3356,6.22444211559744,"ENSG00000072182"
"709",109,"enrichment","OPC","ENSG00000289644",14.8286747650384,2.28908597335724e-35,4.13140551191441e-33,13709,6.5021985934418,"ENSG00000289644"
"710",110,"enrichment","OPC","ENSG00000287550",14.7931232219503,3.00102249668665e-35,5.37003478552407e-33,7726,6.93818168293642,"ENSG00000287550"
"711",111,"enrichment","OPC","SHD",14.7553452271985,4.00162687109284e-35,7.09983560789827e-33,17826,4.05348885110506,"ENSG00000105251"
"712",112,"enrichment","OPC","LINC02984",14.7399951119192,4.49792463788651e-35,7.91332354779765e-33,9092,5.29613854862612,"ENSG00000237807"
"713",113,"enrichment","OPC","XYLT1",14.6299968984157,1.03952176129655e-34,1.81361896620871e-32,15545,4.89494154998787,"ENSG00000103489"
"714",114,"enrichment","OPC","ENSG00000264449",14.6214882142622,1.10910688120633e-34,1.91902988966411e-32,17383,4.060332975882,"ENSG00000264449"
"715",115,"enrichment","OPC","SEZ6L-AS1",14.6190037319748,1.13029020312629e-34,1.93965210595509e-32,19880,4.14060902356285,"ENSG00000224192"
"716",116,"enrichment","OPC","KCNJ16",14.5976526554935,1.3298406685482e-34,2.26354018184757e-32,17122,6.02357256688127,"ENSG00000153822"
"717",117,"enrichment","OPC","ENSG00000253730",14.5688006378614,1.65657306065875e-34,2.79693658047996e-32,16928,3.81659696178557,"ENSG00000253730"
"718",118,"enrichment","OPC","CREB3L1",14.5081536387585,2.62872359414409e-34,4.40279657336005e-32,11555,5.05041425290683,"ENSG00000157613"
"719",119,"enrichment","OPC","ATP13A5-AS1",14.4565203250972,3.89449808219585e-34,6.47104855943273e-32,4665,3.34911388970598,"ENSG00000236508"
"720",120,"enrichment","OPC","VCAN",14.4437601257814,4.29175411835346e-34,7.07497356077543e-32,6000,6.43030640178101,"ENSG00000038427"
"721",121,"enrichment","OPC","ENSG00000260249",14.411732804734,5.47653455342666e-34,8.95755682894849e-32,15804,4.3136771057969,"ENSG00000260249"
"722",122,"enrichment","OPC","ENSG00000253500",14.3379626935452,9.6011953597809e-34,1.55822190738274e-31,9264,4.83392895607725,"ENSG00000253500"
"723",123,"enrichment","OPC","ENSG00000261227",14.2708819871172,1.59950086964548e-33,2.57593463129983e-31,16036,5.13364795665849,"ENSG00000261227"
"724",124,"enrichment","OPC","TSHZ1",14.2318806431271,2.15196302501194e-33,3.4391983123397e-31,17664,1.61556008758907,"ENSG00000179981"
"725",125,"enrichment","OPC","ENSG00000226939",14.1652376556582,3.57240828953968e-33,5.66605605680324e-31,2899,5.86068565037522,"ENSG00000226939"
"726",126,"enrichment","OPC","EMILIN3",14.0838268509377,6.63411981899689e-33,1.04430024459037e-30,19294,4.51075855854692,"ENSG00000183798"
"727",127,"enrichment","OPC","RUFY4",14.0656456063557,7.61737380595292e-33,1.19012938807038e-30,3315,4.91344268778944,"ENSG00000188282"
"728",128,"enrichment","OPC","C1QL1",13.9970667828893,1.28279897611571e-32,1.98938365658953e-30,16842,5.88308901397678,"ENSG00000131094"
"729",129,"enrichment","OPC","NTN1",13.9959662167173,1.29357181566723e-32,1.99133967153009e-30,16402,5.58082493406775,"ENSG00000065320"
"730",130,"enrichment","OPC","TMC2",13.9287389127035,2.15578740507979e-32,3.29442081114967e-30,19025,4.78794096533154,"ENSG00000149488"
"731",131,"enrichment","OPC","ENSG00000259713",13.7284838082754,9.85929510628655e-32,1.49575508945808e-29,15188,4.33906135611831,"ENSG00000259713"
"732",132,"enrichment","OPC","SELENOV",13.7160248866875,1.08366730005994e-31,1.63220565424856e-29,18461,3.62668943263868,"ENSG00000186838"
"733",133,"enrichment","OPC","ENSG00000257703",13.6888588189889,1.33165583499155e-31,1.99139618295593e-29,13159,4.99043568671171,"ENSG00000257703"
"734",134,"enrichment","OPC","LINC02119",13.6702992887158,1.53294023108125e-31,2.27614444524235e-29,5755,3.9197421494656,"ENSG00000248461"
"735",135,"enrichment","OPC","CLDN1",13.5470727996288,3.90138269714406e-31,5.75206677094422e-29,4652,4.99119881859262,"ENSG00000163347"
"736",136,"enrichment","OPC","ALDH1A3",13.5400752725539,4.11381955156445e-31,6.02286196724149e-29,15280,4.83703511018971,"ENSG00000184254"
"737",137,"enrichment","OPC","ENSG00000289590",13.5321797564013,4.36742501609738e-31,6.34975070395936e-29,19139,3.51374408744281,"ENSG00000289590"
"738",138,"enrichment","OPC","CCDC50",13.5178113231474,4.869684307751e-31,7.03115245979827e-29,4657,2.79985587815364,"ENSG00000152492"
"739",139,"enrichment","OPC","ATP6V0A4",13.5164611256218,4.91974949971986e-31,7.05478599494075e-29,8637,3.82722574963369,"ENSG00000105929"
"740",140,"enrichment","OPC","ENSG00000242021",13.515154695924,4.96868118895036e-31,7.0764836307391e-29,20338,4.61179996896839,"ENSG00000242021"
"741",141,"enrichment","OPC","ONECUT1",13.510229610244,5.15755925157916e-31,7.29585543858522e-29,14858,5.12380560094741,"ENSG00000169856"
"742",142,"enrichment","OPC","LIMD1",13.5091985976779,5.19799775335561e-31,7.30371013182906e-29,3796,2.98985426466301,"ENSG00000144791"
"743",143,"enrichment","OPC","C1orf185",13.5015218110834,5.50922608838746e-31,7.68941049243199e-29,639,3.63251783882486,"ENSG00000204006"
"744",144,"enrichment","OPC","TP73",13.457597145716,7.6835378857059e-31,1.06531489519959e-28,78,3.06369786777512,"ENSG00000078900"
"745",145,"enrichment","OPC","PCDHA1",13.4497994845232,8.15084941472932e-31,1.12267225886035e-28,6321,4.1539226253541,"ENSG00000204970"
"746",146,"enrichment","OPC","ENSG00000258696",13.3665690779098,1.53035684834428e-30,2.09408829914614e-28,14049,4.11063247874022,"ENSG00000258696"
"747",147,"enrichment","OPC","LINC01561",13.3434713111836,1.82256902575455e-30,2.4777470859219e-28,11139,3.82185298799779,"ENSG00000177234"
"748",148,"enrichment","OPC","PCDH15",13.3404629308691,1.86452134081947e-30,2.51842701879977e-28,10695,7.19815779153473,"ENSG00000150275"
