Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000112078,KCTD20,39,0.66302,28,0.10297,20,-0.4085,18,-0.5674,21,-0.2860,18,-0.5334,25,-0.0552,55,1.24122,23,-0.1767,17,-0.5957,20,-0.3789
ENSG00000112081,SRSF3,130,-0.1161,154,0.15026,175,0.34750,99,-0.5359,119,-0.2500,173,0.33740,117,-0.3116,239,0.85951,95,-0.6036,164,0.25024,101,-0.5140
ENSG00000124762,CDKN1A,9,-2.5849,36,-0.5624,82,0.74436,17,-1.6832,33,-0.6935,18,-1.5520,18,-1.7047,267,3.04145,42,-0.3317,50,-0.0487,31,-0.7864
ENSG00000124772,CPNE5,227,1.43746,100,0.07282,61,-0.6848,118,0.34222,103,0.11327,91,-0.0764,107,0.20639,54,-0.8680,70,-0.4699,53,-0.8879,52,-0.9139
ENSG00000137168,PPIL1,37,0.39179,33,0.20625,14,-1.0884,27,-0.0842,29,0.02896,34,0.23183,31,0.12088,26,-0.1468,23,-0.3650,31,0.11472,30,0.07031
ENSG00000198663,C6orf89,108,0.51623,109,0.53829,64,-0.3066,97,0.33947,72,-0.1249,66,-0.2588,74,-0.0848,85,0.14300,92,0.25791,33,-1.3145,62,-0.3649
ENSG00000137409,MTCH1,1037,0.69611,507,-0.4414,651,-0.0509,726,0.11983,627,-0.1112,854,0.37880,879,0.47525,542,-0.3380,379,-0.8845,407,-0.7738,589,-0.2091
ENSG00000137193,PIM1,14,-0.1702,13,-0.2584,18,0.18242,6,-1.5075,6,-1.4178,4,-1.8552,6,-1.5689,77,2.81492,13,-0.2716,16,0.03856,12,-0.4113
ENSG00000065491,TBC1D22B,31,1.19229,11,-0.4679,12,-0.2518,20,0.46000,15,0.07011,11,-0.3748,14,-0.0375,17,0.23429,7,-1.0637,12,-0.3500,11,-0.4193
ENSG00000112130,RNF8,31,0.33950,32,0.38895,24,-0.0489,35,0.52468,23,-0.1592,29,0.23078,24,-0.0768,28,0.13615,10,-1.3702,16,-0.6466,25,-0.0013
ENSG00000137200,CMTR1,18,-0.6981,31,0.17425,25,-0.1991,27,-0.0730,36,0.39350,48,0.83957,41,0.66242,17,-0.7666,13,-1.1895,28,0.01144,14,-1.0903
ENSG00000198937,CCDC167,30,0.12133,23,-0.2899,24,-0.2026,31,0.18751,27,-0.0570,22,-0.3602,26,-0.0772,30,0.13421,30,0.14225,26,-0.1086,36,0.41713
ENSG00000156639,ZFAND3,32,-0.4304,43,0.00932,43,8.76751,35,-0.3148,28,-0.6329,45,0.09126,51,0.31756,45,0.08021,49,0.22229,45,0.07478,45,0.07514
ENSG00000183826,BTBD9,44,0.43693,23,-0.5827,52,0.69748,27,-0.3345,34,0.02367,29,-0.2272,35,0.06939,16,-1.0706,26,-0.3581,42,0.37496,38,0.19370
ENSG00000124767,GLO1,125,0.17175,129,0.22550,109,-0.0367,76,-0.5953,136,0.30505,80,-0.5261,119,0.10652,109,-0.0383,99,-0.1911,114,0.02643,128,0.21611
ENSG00000146122,DAAM2,24,0.05736,39,0.84962,1,-4.0146,3,-2.7181,2,-3.6531,4,-2.5799,6,-2.0748,109,2.82447,63,1.68321,5,-2.2957,14,-0.7806
ENSG00000156564,LRFN2,16,-0.1458,9,-1.0043,17,-0.0463,20,0.22622,24,0.45447,42,1.40966,26,0.66380,7,-1.3890,8,-1.0884,8,-1.1012,9,-1.0320
ENSG00000124596,OARD1,28,0.23849,27,0.18441,12,-0.9652,37,0.70537,13,-0.8837,21,-0.1908,31,0.44937,14,-0.7969,26,0.16299,20,-0.2815,25,0.10372
ENSG00000095970,TREM2,3,-1.3516,13,0.50197,9,-0.0418,3,-1.4200,0,-3.8559,1,-2.6386,3,-1.8449,33,2.17521,16,0.85159,17,0.99473,9,-0.0877
ENSG00000137166,FOXP4,35,1.50433,24,0.84370,2,-2.4167,9,-0.7225,6,-1.2744,9,-0.5791,16,0.23854,19,0.49783,13,-0.1530,4,-1.7192,14,0.03204
ENSG00000214736,TOMM6,71,-1.1689,99,-0.6662,134,-0.1919,190,0.35828,210,0.51685,164,0.11628,219,0.65958,112,-0.4776,95,-0.7273,160,0.08462,151,-0.0116
ENSG00000112576,CCND3,88,0.22018,71,-0.1221,98,0.38274,79,0.04820,107,0.53764,87,0.20590,85,0.18310,66,-0.2254,54,-0.5353,43,-0.8666,55,-0.5083
ENSG00000048544,MRPS10,69,0.58365,46,-0.0620,66,0.50601,67,0.52602,44,-0.1236,61,0.36545,52,0.12143,26,-0.9449,31,-0.6838,31,-0.6647,32,-0.6030
ENSG00000024048,UBR2,27,0.65701,17,-0.0437,21,0.28071,18,0.00122,22,0.32693,17,-0.0744,18,0.01711,11,-0.7601,15,-0.2385,12,-0.6193,18,-0.0211
ENSG00000124659,TBCC,33,0.17428,10,-1.6415,26,-0.1591,38,0.38303,59,1.12130,45,0.67069,35,0.32360,13,-1.1829,14,-1.0882,25,-0.2359,19,-0.6573
ENSG00000112624,BICRAL,29,1.37597,13,0.13465,18,0.54508,10,-0.2996,10,-0.2602,7,-0.8309,8,-0.6699,16,0.38847,10,-0.3014,10,-0.3542,9,-0.5054
ENSG00000146223,RPL7L1,140,0.43260,125,0.25118,92,-0.2257,102,-0.0686,125,0.24992,130,0.31657,128,0.31481,103,-0.0522,60,-0.8737,78,-0.4767,68,-0.6853
ENSG00000221821,C6orf226,8,-1.1276,22,0.31770,20,0.17170,17,-0.1202,14,-0.4412,25,0.49122,21,0.22693,22,0.30235,15,-0.2895,15,-0.3070,18,0.01248
ENSG00000137161,CNPY3,37,0.19617,40,0.31792,25,-0.4488,29,-0.1819,27,-0.2911,41,0.33278,32,-0.0357,44,0.43777,35,0.08249,25,-0.4544,29,-0.2189
ENSG00000124587,PEX6,24,0.37110,19,0.01463,11,-0.8074,17,-0.1482,24,0.37652,25,0.45819,20,0.09003,23,0.34461,17,-0.1167,12,-0.6031,12,-0.6137
ENSG00000112640,PPP2R5D,69,0.64514,40,-0.2064,43,-0.1070,44,-0.0764,54,0.25091,66,0.57721,52,0.22062,39,-0.2429,23,-1.0673,33,-0.5153,37,-0.3516
ENSG00000124733,MEA1,97,-0.0831,104,0.02160,74,-0.4931,149,0.59355,95,-0.1145,127,0.34074,111,0.14367,88,-0.2388,73,-0.5227,98,-0.0730,102,-0.0076
ENSG00000124702,KLHDC3,254,0.24727,199,-0.1375,201,-0.1227,290,0.45936,265,0.31381,247,0.20716,299,0.57088,114,-0.9878,113,-1.0047,161,-0.4621,165,-0.4235
ENSG00000124541,RRP36,24,-0.2644,26,-0.1205,28,-0.0088,24,-0.2715,37,0.40848,34,0.28808,34,0.31103,25,-0.1649,16,-0.8371,32,0.17255,26,-0.1274
ENSG00000044090,CUL7,17,0.43561,6,-1.0049,17,0.51499,16,0.33726,11,-0.1625,21,0.83239,15,0.34890,2,-2.4974,8,-0.7315,10,-0.2897,11,-0.1701
ENSG00000137171,KLC4,16,0.27845,15,0.14705,14,0.06318,7,-0.9175,20,0.66213,11,-0.2408,17,0.42861,20,0.60162,9,-0.6470,7,-0.8487,7,-1.0120
ENSG00000112651,MRPL2,37,-0.3920,49,0.06203,41,-0.2272,38,-0.3435,61,0.39763,63,0.44837,57,0.32761,46,-0.0426,32,-0.5918,50,0.08504,37,-0.3695
ENSG00000112658,SRF,33,0.44529,33,0.43945,34,0.50253,26,0.09638,20,-0.3254,29,0.25635,26,0.07730,22,-0.1840,19,-0.3986,14,-0.8712,15,-0.7394
ENSG00000112659,CUL9,16,-0.1225,24,0.53541,20,0.20525,25,0.60025,15,-0.1908,14,-0.3167,15,-0.2792,17,-0.0206,11,-0.6114,14,-0.3478,21,0.32382
ENSG00000112667,DNPH1,35,-1.1211,66,-0.1692,101,0.49352,66,-0.1674,67,-0.1627,72,-0.0368,93,0.40425,49,-0.6416,78,0.08302,96,0.41555,71,-0.0662
ENSG00000146216,TTBK1,26,0.63671,18,-0.0028,11,-0.7522,18,0.05477,14,-0.3990,19,0.08907,20,0.24441,4,-2.1242,27,0.64845,19,0.07527,17,-0.0893
ENSG00000171467,ZNF318,24,0.75603,25,0.81083,11,-0.3954,16,0.07734,14,-0.0276,26,0.92441,13,-0.1744,7,-1.1796,10,-0.5538,7,-0.9951,10,-0.5860
ENSG00000204052,LRRC73,35,0.13340,18,-0.9153,54,0.79767,28,-0.2524,33,0.01985,56,0.87196,50,0.75766,25,-0.4201,8,-2.0185,22,-0.6096,13,-1.3494
ENSG00000171453,POLR1C,3,-1.9271,11,-0.3718,12,-0.1736,11,-0.2729,15,0.15301,11,-0.2894,19,0.59299,30,1.27523,6,-1.1690,8,-0.6951,16,0.30995
ENSG00000137207,YIPF3,78,0.08468,67,-0.1581,59,-0.3494,76,0.03384,97,0.43445,57,-0.3913,107,0.66325,68,-0.1370,55,-0.4689,54,-0.4778,63,-0.2513
ENSG00000124571,XPO5,25,0.97650,17,0.29139,16,0.20984,19,0.48281,19,0.49534,7,-0.9275,17,0.40051,1,-3.8104,9,-0.6788,6,-1.2806,12,-0.1449
ENSG00000124688,MAD2L1BP,19,0.64517,16,0.33655,13,0.03496,11,-0.2553,13,0.02013,12,-0.0011,15,0.34951,12,-0.0825,6,-1.1652,8,-0.7284,11,-0.1488
ENSG00000172426,RSPH9,7,-0.8106,3,-1.8061,25,1.24333,10,-0.2181,18,0.67089,11,-0.0143,20,0.99515,6,-0.9595,1,-3.4240,13,0.20456,4,-1.3746
ENSG00000096080,MRPS18A,42,-0.2677,47,-0.0630,36,-0.4854,50,0.03091,85,0.87172,60,0.30358,56,0.22933,32,-0.6505,36,-0.4975,53,0.09797,39,-0.3533
ENSG00000112715,VEGFA,17,-0.1736,35,0.93359,18,-0.1251,12,-0.6624,10,-0.9993,7,-1.4604,5,-1.9195,33,0.84527,23,0.29830,17,-0.1645,48,1.50008
ENSG00000180992,MRPL14,35,-1.0131,56,-0.3234,121,0.91696,58,-0.2588,99,0.58539,58,-0.2639,82,0.31614,59,-0.2321,41,-0.7778,69,0.02220,62,-0.1531
ENSG00000137216,TMEM63B,77,1.06489,44,0.16883,36,-0.1757,28,-0.5407,35,-0.1949,40,0.01509,63,0.82788,25,-0.7023,20,-1.0117,27,-0.5784,19,-1.0875
ENSG00000112759,SLC29A1,18,0.13685,26,0.77502,9,-0.8875,22,0.48193,20,0.31278,15,-0.1575,24,0.72030,11,-0.5286,6,-1.4906,9,-0.8283,10,-0.7578
ENSG00000096384,HSP90AB1,3301,0.89824,2138,0.18844,1550,-0.3161,1941,0.03512,1932,0.02786,2607,0.50737,2054,0.13743,1368,-0.5086,1281,-0.6088,1047,-0.9158,1506,-0.3607
ENSG00000157593,SLC35B2,14,-0.3231,34,1.06980,12,-0.5719,20,0.25154,19,0.13983,18,0.07216,13,-0.5082,22,0.39151,15,-0.2288,14,-0.3036,14,-0.3168
ENSG00000146232,NFKBIE,16,0.42048,11,-0.0678,11,-0.0506,5,-1.2794,20,0.83160,9,-0.4679,12,0.05596,28,1.40245,7,-0.8584,7,-0.7187,4,-1.6567
ENSG00000178233,TMEM151B,100,0.29642,115,0.52036,64,-0.4141,82,-0.0275,103,0.34646,67,-0.3303,94,0.21659,81,-0.0355,54,-0.6482,62,-0.4519,80,-0.0594
ENSG00000124608,AARS2,9,-0.1307,15,0.63342,8,-0.3515,7,-0.5555,5,-0.9362,12,0.27675,12,0.27425,11,0.08784,11,0.18083,11,0.12723,8,-0.4156
ENSG00000096401,CDC5L,61,0.20348,57,0.10758,32,-0.7774,80,0.64115,46,-0.2193,40,-0.4371,70,0.47670,58,0.13063,48,-0.1687,36,-0.6201,43,-0.3346
ENSG00000001561,ENPP4,59,0.81494,42,0.25868,35,0.01101,26,-0.4644,44,0.35357,38,0.12163,37,0.10221,34,-0.0739,31,-0.1723,15,-1.2441,24,-0.6056
ENSG00000112796,ENPP5,42,0.46942,21,-0.5718,23,-0.4867,37,0.27813,35,0.16351,38,0.29337,36,0.25780,34,0.13980,15,-1.0658,31,-0.0197,26,-0.2776
ENSG00000172348,RCAN2,134,-0.5283,308,0.78842,272,0.58226,210,0.16471,322,0.86566,260,0.50773,163,-0.2528,131,-0.5651,69,-1.5215,125,-0.6333,110,-0.8353
ENSG00000153291,SLC25A27,44,0.18406,16,-1.3372,23,-0.8333,45,0.22459,68,0.88545,56,0.56328,65,0.92280,16,-1.3902,21,-0.9226,33,-0.2605,19,-1.1203
ENSG00000069122,ADGRF5,21,-0.8844,12,-1.6698,10,-1.9247,56,0.63744,42,0.18666,36,-0.0612,80,1.45226,58,0.67953,19,-1.0037,18,-1.0815,17,-1.1736
ENSG00000146072,TNFRSF21,56,0.28406,27,-0.8162,43,-0.1079,37,-0.3434,58,0.36260,77,0.81164,77,0.93904,33,-0.5257,19,-1.3384,27,-0.8310,25,-0.9666
ENSG00000146085,MMUT,30,-0.0115,39,0.40682,25,-0.2916,52,0.85944,21,-0.5505,31,0.01696,24,-0.4008,24,-0.3476,37,0.30499,25,-0.3102,32,0.10038
ENSG00000112118,MCM3,11,0.31173,14,0.74032,9,-0.0193,8,-0.1072,4,-1.2184,3,-1.7243,8,-0.1880,11,0.36376,8,-0.0976,15,0.75993,8,-0.1349
ENSG00000170915,PAQR8,60,-0.1232,87,0.47024,54,-0.2870,41,-0.7025,27,-1.2975,45,-0.5573,49,-0.4563,54,-0.2875,139,1.26223,68,0.07483,103,0.74322
ENSG00000096092,TMEM14A,129,0.31655,127,0.29253,72,-0.5861,134,0.38079,158,0.64757,127,0.28421,143,0.53264,56,-0.9637,54,-1.0252,81,-0.4184,45,-1.3057
ENSG00000170899,GSTA4,90,0.38727,58,-0.2916,64,-0.1593,84,0.28244,79,0.17468,109,0.69300,100,0.62698,45,-0.6759,38,-0.9495,38,-0.9556,41,-0.8185
ENSG00000112146,FBXO9,132,0.71162,105,0.33360,60,-0.5327,120,0.55071,48,-0.8815,91,0.11007,123,0.66888,73,-0.2382,43,-1.0483,41,-1.0996,60,-0.5358
ENSG00000012660,ELOVL5,28,-0.9988,102,1.04022,75,0.52027,13,-2.1078,20,-1.4704,52,-0.0558,23,-1.3433,116,1.25411,90,0.82128,38,-0.5480,67,0.33055
ENSG00000001084,GCLC,28,-0.0588,27,-0.1066,24,-0.3016,40,0.52262,27,-0.0873,26,-0.1674,35,0.34108,53,0.98249,18,-0.7312,11,-1.4514,23,-0.3759
ENSG00000146147,MLIP,7,-0.9450,1,-3.1372,13,-0.0797,16,0.30497,31,1.32350,28,1.14352,16,0.27508,3,-1.9796,4,-1.7486,17,0.37372,10,-0.4399
ENSG00000146151,HMGCLL1,33,0.98131,12,-0.5652,7,-1.4167,19,0.04922,10,-0.8782,26,0.56706,26,0.62790,6,-1.6235,15,-0.2710,22,0.28423,15,-0.2561
ENSG00000151914,DST,289,0.98258,200,0.37005,96,-0.7734,120,-0.4297,91,-0.8477,152,-0.0635,96,-0.8215,222,0.54493,248,0.72381,110,-0.5561,177,0.17734
ENSG00000151917,BEND6,43,0.14092,55,0.52278,22,-0.8969,36,-0.1434,47,0.26564,40,0.00638,44,0.18534,31,-0.3545,31,-0.3573,47,0.27302,34,-0.2353
ENSG00000168116,KIAA1586,15,0.66902,13,0.42464,13,0.43052,10,-0.0540,10,-0.0241,11,0.19958,9,-0.2632,10,0.05199,6,-0.6490,6,-0.6523,7,-0.5035
ENSG00000112200,ZNF451,40,0.68334,36,0.51888,23,-0.1547,22,-0.2660,23,-0.1610,30,0.23433,24,-0.0978,23,-0.1985,23,-0.1403,13,-1.0257,28,0.12110
ENSG00000112210,RAB23,19,0.12913,13,-0.4904,17,-0.0441,12,-0.5893,29,0.76071,15,-0.2192,25,0.56538,23,0.39727,8,-1.2136,14,-0.3192,14,-0.4120
ENSG00000250686,KHDRBS2-OT,3,-1.9192,8,-0.4247,13,0.36069,16,0.67733,10,-0.1049,12,0.25391,3,-1.6700,13,0.38246,9,-0.2204,18,0.84980,16,0.68681
ENSG00000112232,KHDRBS2,8,-0.9627,11,-0.4236,23,0.68838,23,0.68391,18,0.29326,17,0.22539,15,0.07613,6,-1.2943,11,-0.4474,17,0.26866,12,-0.2864
ENSG00000118482,PHF3,46,0.12899,69,0.79237,42,0.02126,32,-0.4296,30,-0.5062,35,-0.2583,36,-0.2722,74,0.92378,44,0.06233,29,-0.5473,30,-0.4940
ENSG00000230910,AL391807.1,23,-0.3030,14,-1.0230,31,0.12180,32,0.18358,46,0.77060,50,0.91179,30,0.10750,21,-0.4846,15,-0.9351,21,-0.4482,27,-0.0938
ENSG00000135298,ADGRB3,79,-0.0946,71,-0.2670,60,-0.5273,79,-0.1071,109,0.41455,122,0.58956,147,1.02400,41,-1.0846,40,-1.1477,67,-0.3523,50,-0.8003
ENSG00000168216,LMBRD1,104,0.36133,127,0.68732,74,-0.1820,75,-0.1504,101,0.32453,107,0.40724,69,-0.3137,87,0.08731,68,-0.3137,43,-0.9998,69,-0.2785
ENSG00000082269,FAM135A,20,0.45431,37,1.50396,11,-0.4596,21,0.55738,19,0.37848,12,-0.2617,11,-0.4980,8,-0.8900,12,-0.2831,6,-1.4120,9,-0.6508
ENSG00000154079,SDHAF4,29,0.11265,23,-0.2952,31,0.17418,27,-0.0423,28,0.00925,43,0.72199,42,0.76692,18,-0.6121,15,-0.9252,13,-1.0753,18,-0.6141
ENSG00000112305,SMAP1,177,1.31621,84,0.09283,27,-1.6125,86,0.11617,53,-0.6198,75,-0.0860,86,0.13723,47,-0.8026,88,0.16197,44,-0.9168,101,0.37748
ENSG00000112309,B3GAT2,62,1.40993,129,2.90457,0,-6.0674,7,-1.8757,2,-3.3382,8,-1.7101,5,-2.3863,30,0.20094,49,1.02395,3,-3.1305,13,-1.0811
ENSG00000119900,OGFRL1,133,0.85728,108,0.51993,76,-0.0347,71,-0.1566,56,-0.5012,70,-0.1658,57,-0.5339,101,0.40302,89,0.20827,41,-0.9862,78,0.00204
ENSG00000079841,RIMS1,122,0.84950,93,0.40893,30,-1.2996,80,0.15709,44,-0.7433,44,-0.7634,54,-0.4754,57,-0.3680,102,0.56036,70,-0.0410,113,0.72450
ENSG00000185760,KCNQ5,51,0.31855,12,-1.8122,70,0.83891,43,0.06718,67,0.76967,81,1.07522,44,0.07613,14,-1.6683,14,-1.6591,37,-0.1767,23,-0.8882
ENSG00000135314,KHDC1,6,-1.2103,10,-0.6133,19,0.42632,9,-0.7923,18,0.26441,31,1.20259,23,0.77520,10,-0.5179,11,-0.4927,9,-0.7306,8,-0.8324
ENSG00000135297,MTO1,18,0.18141,21,0.41974,17,0.03137,18,0.10519,14,-0.2853,24,0.56412,17,0.10046,11,-0.6587,12,-0.4600,16,-0.0616,12,-0.4350
ENSG00000156508,EEF1A1,1310,-0.7674,2467,0.21479,2543,0.26309,1928,-0.1739,1190,-0.9138,1696,-0.3729,1376,-0.7473,4569,1.23930,2516,0.24590,2390,0.16415,2492,0.23066
ENSG00000119899,SLC17A5,19,-0.0135,18,-0.0994,24,0.35852,13,-0.6538,22,0.19190,38,1.10060,21,0.16231,25,0.39445,8,-1.2615,14,-0.4578,8,-1.3384
ENSG00000112695,COX7A2,299,-0.9581,432,-0.3981,630,0.19195,622,0.17016,815,0.60802,469,-0.2699,630,0.21126,346,-0.7395,382,-0.5865,676,0.30320,767,0.50829
ENSG00000112697,TMEM30A,311,0.80765,219,0.23500,218,0.23155,206,0.13976,233,0.33228,220,0.24113,190,0.01612,165,-0.2116,104,-0.9177,106,-0.8893,102,-0.9428
ENSG00000118407,FILIP1,12,-0.3723,22,0.50705,10,-0.7276,11,-0.5822,14,-0.1391,37,1.40389,20,0.44900,13,-0.2791,9,-0.7972,8,-0.9615,12,-0.4589
ENSG00000112701,SENP6,58,-0.0888,89,0.59424,60,-0.0216,47,-0.4121,40,-0.6323,70,0.22579,55,-0.1861,113,1.00506,51,-0.2657,48,-0.3547,46,-0.4487
ENSG00000196586,MYO6,34,-0.3996,45,0.02737,45,0.02370,26,-0.8345,18,-1.3938,38,-0.2649,28,-0.7615,113,1.54872,92,1.18616,27,-0.7563,40,-0.1490
ENSG00000146247,PHIP,73,0.92198,73,0.93416,38,-0.1048,26,-0.6742,30,-0.4793,29,-0.5222,29,-0.5504,63,0.69618,55,0.46288,16,-1.4023,29,-0.5270
ENSG00000118418,HMGN3,60,-0.3526,74,-0.0111,78,0.05796,60,-0.3507,82,0.13780,67,-0.1618,69,-0.1471,102,0.49083,90,0.29359,48,-0.6792,100,0.46473
ENSG00000198478,SH3BGRL2,72,0.47722,44,-0.2983,64,0.29856,60,0.18460,61,0.22848,69,0.40413,69,0.46589,44,-0.3060,17,-1.7405,35,-0.6509,35,-0.6481
ENSG00000118402,ELOVL4,83,1.04097,55,0.38510,38,-0.2074,28,-0.6503,56,0.39937,48,0.15203,71,0.89247,14,-1.7344,16,-1.4778,23,-0.9512,18,-1.2878
ENSG00000083123,BCKDHB,13,-0.2537,22,0.58366,13,-0.1687,13,-0.1793,10,-0.6760,18,0.31475,14,-0.0952,15,-0.0381,17,0.22534,8,-1.0115,23,0.67089
ENSG00000005700,IBTK,35,0.28705,31,0.07358,24,-0.3150,36,0.32319,31,0.07818,18,-0.7110,37,0.40201,45,0.68557,22,-0.4530,17,-0.7696,18,-0.7013
ENSG00000083097,DOP1A,33,0.68000,20,-0.0864,17,-0.3360,26,0.33674,25,0.26551,23,0.13634,31,0.67180,5,-1.9554,11,-0.9333,16,-0.4166,15,-0.4913
ENSG00000013375,PGM3,11,-0.3804,15,0.06406,18,0.30678,17,0.19385,22,0.64479,17,0.21641,10,-0.5830,17,0.20635,17,0.21392,9,-0.6693,12,-0.2610
ENSG00000013392,RWDD2A,19,-0.1233,17,-0.3107,20,-0.0900,24,0.18412,28,0.45375,25,0.25293,31,0.69685,20,-0.1132,10,-1.1043,13,-0.7234,15,-0.5409
ENSG00000065833,ME1,36,-0.3622,43,-0.0884,68,0.62384,61,0.45890,41,-0.1658,49,0.10273,44,-0.0650,28,-0.7619,43,-0.1051,26,-0.8292,66,0.57603
ENSG00000065609,SNAP91,426,1.23018,179,-0.1857,144,-0.5213,290,0.57886,209,0.05342,216,0.10552,242,0.32369,151,-0.4509,86,-1.3023,138,-0.5894,98,-1.0990
ENSG00000203877,RIPPLY2,12,-0.6958,33,0.84871,12,-0.7474,31,0.75977,25,0.43021,29,0.64500,20,0.09760,6,-1.6838,4,-2.1201,23,0.28794,14,-0.4195
ENSG00000135324,MRAP2,35,0.92514,45,1.37554,0,-5.2713,14,-0.5274,4,-2.4057,10,-0.9669,35,1.09821,30,0.65765,8,-1.3431,4,-2.1420,14,-0.5374
ENSG00000135318,NT5E,7,-0.8803,22,0.89747,9,-0.4218,14,0.23915,9,-0.4781,6,-0.9525,6,-1.1476,23,0.96075,12,0.00370,16,0.39206,18,0.56140
ENSG00000135317,SNX14,33,-0.0250,50,0.64112,35,0.05783,23,-0.5987,35,0.08713,31,-0.1350,48,0.63871,36,0.09715,20,-0.7718,18,-0.8926,25,-0.4373
ENSG00000135316,SYNCRIP,51,0.12226,66,0.53525,50,0.08102,43,-0.1297,35,-0.4376,32,-0.6063,34,-0.5252,80,0.85033,55,0.25343,49,0.06496,35,-0.4495
ENSG00000203875,SNHG5,48,-0.4584,94,0.61427,67,0.06672,35,-0.9313,45,-0.5450,35,-0.9168,28,-1.3363,162,1.54314,107,0.83412,58,-0.1431,62,-0.0564
ENSG00000188994,ZNF292,59,0.72035,65,0.89499,38,0.02006,29,-0.3907,40,0.09734,24,-0.6985,28,-0.4729,38,0.03420,51,0.50851,21,-0.8696,27,-0.4804
ENSG00000111850,SMIM8,21,0.33407,9,-0.9903,19,0.12627,14,-0.3366,34,1.08747,17,0.00631,21,0.37670,6,-1.4353,18,0.08497,13,-0.4678,13,-0.4562
ENSG00000164414,SLC35A1,30,0.60429,21,0.06438,13,-0.7164,24,0.25079,30,0.57563,25,0.31157,20,-0.0551,29,0.54792,7,-1.6206,15,-0.5014,13,-0.6930
ENSG00000146282,RARS2,11,0.04812,5,-1.0822,17,0.71972,12,0.09439,15,0.46695,8,-0.3799,11,-0.0028,14,0.34021,7,-0.7287,8,-0.5262,13,0.22948
ENSG00000135336,ORC3,24,-0.0088,27,0.23043,24,0.01309,15,-0.7025,23,-0.0307,48,1.15372,29,0.35497,17,-0.5337,14,-0.8290,17,-0.4909,17,-0.4685
ENSG00000135334,AKIRIN2,80,-0.2551,75,-0.3580,116,0.32267,106,0.18032,102,0.11676,130,0.51170,128,0.54115,77,-0.3259,47,-1.0570,88,-0.1072,57,-0.7792
ENSG00000118432,CNR1,62,-0.8509,53,-1.0626,28,-2.0382,621,3.34550,42,-1.4283,229,1.24599,27,-2.1649,25,-2.1887,18,-2.6362,70,-0.6573,86,-0.3359
ENSG00000111880,RNGTT,28,0.81048,20,0.22799,13,-0.4259,18,0.10284,20,0.23993,25,0.63912,16,-0.0601,6,-1.4344,15,-0.1552,8,-1.0175,16,-0.0442
ENSG00000146278,PNRC1,54,-0.6347,70,-0.2236,111,0.50261,68,-0.2702,81,-0.0069,68,-0.2766,52,-0.7460,226,1.72820,69,-0.2532,71,-0.2023,52,-0.6891
ENSG00000154548,SRSF12,21,0.63391,15,0.10115,18,0.38783,17,0.32824,19,0.44855,12,-0.2783,16,0.26298,2,-2.5873,10,-0.5690,7,-1.0430,15,0.12581
ENSG00000198833,UBE2J1,29,-0.1107,34,0.14234,25,-0.3386,28,-0.1852,26,-0.2626,44,0.55048,35,0.21686,50,0.75530,21,-0.5763,27,-0.2061,18,-0.7895
ENSG00000025039,RRAGD,20,-0.7111,17,-0.9373,61,1.06772,30,-0.0452,31,-0.0167,43,0.51520,38,0.32228,26,-0.2583,20,-0.6696,28,-0.1797,24,-0.3971
ENSG00000135299,ANKRD6,32,0.09000,22,-0.5000,29,-0.0620,39,0.40842,32,0.06750,39,0.39205,53,1.04065,17,-0.8926,12,-1.3562,16,-0.9121,18,-0.7438
ENSG00000083099,LYRM2,64,0.27309,56,0.06860,31,-0.8447,63,0.24394,71,0.43400,63,0.25175,58,0.12288,37,-0.5718,39,-0.4923,37,-0.5938,70,0.40703
ENSG00000112159,MDN1,54,1.44493,36,0.74472,17,-0.4730,17,-0.3906,22,-0.0418,14,-0.7686,25,0.17209,9,-1.2846,20,-0.2097,14,-0.7572,18,-0.3287
ENSG00000118412,CASP8AP2,25,1.07585,25,1.10644,11,-0.1733,6,-1.0957,9,-0.4845,14,0.11548,13,0.05169,6,-1.1128,12,-0.1046,7,-0.9080,11,-0.2026
ENSG00000135341,MAP3K7,47,0.72267,27,-0.1567,33,0.16071,18,-0.7677,41,0.48599,32,0.09182,42,0.58689,23,-0.4192,11,-1.4448,23,-0.3762,20,-0.5750
ENSG00000172461,FUT9,88,0.77625,92,0.83531,29,-0.9361,72,0.44004,43,-0.3640,48,-0.2033,49,-0.1722,36,-0.6495,62,0.18976,31,-0.8619,55,0.01836
ENSG00000014123,UFL1,18,-0.7095,37,0.40679,29,0.03577,30,0.06785,34,0.27244,37,0.37299,18,-0.7661,33,0.22225,28,-0.0198,22,-0.4197,40,0.53281
ENSG00000123545,NDUFAF4,93,0.62599,75,0.27486,50,-0.3496,87,0.51556,55,-0.2119,78,0.34332,74,0.27955,36,-0.8335,41,-0.6468,34,-0.9345,57,-0.1458
